mass,age,temperature,luminosity,radius,gravity,metallicity
0.037,0.180472177,1932.79466289,-3.8011029,0.1123316,4.90561317,0.0
0.037,0.228546386,1818.43511666,-3.9382069,0.10837465,4.93676177,0.0
0.037,0.289426612,1697.90930053,-4.08468971,0.10501479,4.96411512,0.0
0.037,0.366524124,1588.31988604,-4.22452586,0.10216304,4.98802935,0.0
0.037,0.464158883,1486.08807587,-4.36153065,0.09967213,5.00946912,0.0
0.037,0.587801607,1397.31284523,-4.4882251,0.09743861,5.02915459,0.0
0.037,0.744380301,1292.08705401,-4.64161858,0.09550674,5.04654857,0.0
0.037,0.942668455,1219.37744149,-4.75819758,0.09376777,5.06250937,0.0
0.037,1.19377664,1112.3706236,-4.93211688,0.09223148,5.07685793,0.0
0.037,1.51177507,1033.39478821,-5.07220736,0.09094787,5.08903099,0.0
0.037,1.91448198,962.71403066,-5.20641894,0.08978998,5.10016024,0.0
0.037,2.42446202,889.25418739,-5.35453247,0.08873747,5.1104019,0.0
0.037,3.07029063,822.70376094,-5.49880815,0.08780855,5.11954237,0.0
0.037,3.88815518,765.1377199,-5.63294372,0.08699012,5.12767609,0.0
0.037,4.92388263,713.33808434,-5.76213769,0.08624986,5.13509921,0.0
0.037,6.23550734,669.56270791,-5.87898813,0.08557716,5.14190018,0.0
0.037,7.89652287,631.00961135,-5.98832451,0.08495512,5.14823688,0.0
0.037,10.0,597.24171389,-6.08984089,0.08437308,5.15420813,0.0
0.038,0.001,2859.9989963,-1.82841736,0.49714074,3.62524211,0.0
0.038,0.00126638017,2858.00284272,-1.87266755,0.47311623,3.6682636,0.0
0.038,0.00160371874,2856.7892619,-1.89672316,0.46058063,3.69158688,0.0
0.038,0.00203091762,2856.1909468,-1.90847283,0.45457981,3.70297817,0.0
0.038,0.00257191381,2855.68560745,-1.91868949,0.44943008,3.71287363,0.0
0.038,0.00325702066,2854.93251266,-1.93314121,0.44224296,3.72687632,0.0
0.038,0.00412462638,2853.68231014,-1.95743582,0.43042241,3.75040847,0.0
0.038,0.00522334507,2850.999014,-2.0080822,0.40680264,3.7994306,0.0
0.038,0.00661474064,2842.25665883,-2.14156566,0.35101008,3.9275593,0.0
0.038,0.0083767764,2824.91712537,-2.28925503,0.299763,4.06464478,0.0
0.038,0.0106081836,2797.39638468,-2.41755386,0.2637167,4.17592411,0.0
0.038,0.0134339933,2773.47974224,-2.52700769,0.23651758,4.27047234,0.0
0.038,0.0170125428,2738.4083236,-2.63426031,0.214436,4.35560268,0.0
0.038,0.0215443469,2701.86566298,-2.73483913,0.19618719,4.4328579,0.0
0.038,0.0272833338,2658.15592176,-2.83482392,0.18065752,4.50448713,0.0
0.038,0.0345510729,2604.09325031,-2.93703467,0.16733801,4.57101119,0.0
0.038,0.0437547938,2541.24540181,-3.04129086,0.15584466,4.63281588,0.0
0.038,0.0554102033,2471.08092589,-3.14734587,0.14587357,4.69024699,0.0
0.038,0.0701703829,2391.82129904,-3.25817752,0.13704998,4.74444225,0.0
0.038,0.0888623816,2299.44473736,-3.37628883,0.12943261,4.79411192,0.0
0.038,0.112533558,2190.45475951,-3.50565481,0.12289477,4.83913274,0.0
0.038,0.142510267,2083.5496233,-3.63277291,0.11733821,4.87932018,0.0
0.038,0.180472177,1968.12815218,-3.76747272,0.11261105,4.91503761,0.0
0.038,0.228546386,1853.07151076,-3.90406983,0.10854479,4.9469802,0.0
0.038,0.289426612,1733.36292759,-4.04834898,0.10506832,4.97525539,0.0
0.038,0.366524124,1620.65352517,-4.18979816,0.1021293,4.99989786,0.0
0.038,0.464158883,1514.30319542,-4.32971719,0.09957558,5.02189305,0.0
0.038,0.587801607,1424.39430579,-4.45604826,0.09730776,5.0419037,0.0
0.038,0.744380301,1319.5827808,-4.60686355,0.09530773,5.05994218,0.0
0.038,0.942668455,1241.20085601,-4.72934676,0.09355709,5.07604498,0.0
0.038,1.19377664,1144.80143958,-4.88474363,0.09196167,5.09098438,0.0
0.038,1.51177507,1055.0972323,-5.03903317,0.09064122,5.10354651,0.0
0.038,1.91448198,983.31946926,-5.17279252,0.08946422,5.11489916,0.0
0.038,2.42446202,909.0522069,-5.31967992,0.08839048,5.12538691,0.0
0.038,3.07029063,840.72561107,-5.46477723,0.08744313,5.13474644,0.0
0.038,3.88815518,781.23212085,-5.60057746,0.08661191,5.14304264,0.0
0.038,4.92388263,729.63087065,-5.72684866,0.08586153,5.15060062,0.0
0.038,6.23550734,683.97868409,-5.84598927,0.08518138,5.15750844,0.0
0.038,7.89652287,645.53926727,-5.95291504,0.08455129,5.16395738,0.0
0.038,10.0,611.2544988,-6.05383708,0.08395795,5.17007413,0.0
0.039,0.001,2867.89546013,-1.81046599,0.50473459,3.62335563,0.0
0.039,0.00126638017,2866.15445462,-1.85234003,0.48156427,3.66417044,0.0
0.039,0.00160371874,2865.12400594,-1.87445198,0.46979466,3.68566304,0.0
0.039,0.00203091762,2864.59664294,-1.88558253,0.46398849,3.69646509,0.0
0.039,0.00257191381,2864.07047041,-1.89612639,0.45855543,3.70669566,0.0
0.039,0.00325702066,2863.33345516,-1.91145707,0.45077098,3.72156742,0.0
0.039,0.00412462638,2861.99295955,-1.93772764,0.4377434,3.74703985,0.0
0.039,0.00522334507,2859.19054379,-1.99470518,0.41076251,3.8022975,0.0
0.039,0.00661474064,2850.30286791,-2.13744778,0.35068896,3.93963736,0.0
0.039,0.0083767764,2833.31724699,-2.28065889,0.30095788,4.07246868,0.0
0.039,0.0106081836,2807.78361751,-2.40532621,0.26548298,4.18140774,0.0
0.039,0.0134339933,2784.23500478,-2.51346988,0.23838003,4.27494012,0.0
0.039,0.0170125428,2752.48764088,-2.61781339,0.21630595,4.35934464,0.0
0.039,0.0215443469,2715.75770163,-2.71819445,0.19794371,4.43639819,0.0
0.039,0.0272833338,2675.01107996,-2.8160491,0.18228156,4.50799614,0.0
0.039,0.0345510729,2622.74223693,-2.91708688,0.16880081,4.57473169,0.0
0.039,0.0437547938,2562.76062383,-3.01949969,0.15712817,4.63697248,0.0
0.039,0.0554102033,2494.92163017,-3.12401914,0.1469957,4.69487049,0.0
0.039,0.0701703829,2418.12739475,-3.23300092,0.13802791,4.74954557,0.0
0.039,0.0888623816,2329.09443514,-3.34869937,0.13022635,4.80008342,0.0
0.039,0.112533558,2223.68493417,-3.47520582,0.12350202,4.84613195,0.0
0.039,0.142510267,2116.76003682,-3.60197383,0.11778652,4.88728819,0.0
0.039,0.180472177,2002.50562471,-3.73509151,0.11291063,4.92401021,0.0
0.039,0.228546386,1886.85000533,-3.87116497,0.1087357,4.95673593,0.0
0.039,0.289426612,1768.15360902,-4.01319842,0.10514321,4.985917,0.0
0.039,0.366524124,1653.0655556,-4.1555402,0.10211352,5.01131313,0.0
0.039,0.464158883,1545.4521037,-4.29504331,0.09949189,5.03390412,0.0
0.039,0.587801607,1449.77644803,-4.42645637,0.09718631,5.05426943,0.0
0.039,0.744380301,1351.04594831,-4.56757502,0.09512648,5.07287657,0.0
0.039,0.942668455,1262.25300574,-4.70204098,0.09335146,5.08923714,0.0
0.039,1.19377664,1176.87208627,-4.8390631,0.09171657,5.10458354,0.0
0.039,1.51177507,1076.55932411,-5.0068708,0.09034723,5.11764931,0.0
0.039,1.91448198,1003.53408234,-5.14047709,0.08915007,5.12923557,0.0
0.039,2.42446202,930.02120311,-5.28336449,0.08805665,5.13995456,0.0
0.039,3.07029063,858.61881844,-5.43171455,0.08709015,5.14954073,0.0
0.039,3.88815518,796.99470378,-5.5695629,0.08624506,5.15801035,0.0
0.039,4.92388263,745.63864276,-5.69295193,0.08548568,5.16569205,0.0
0.039,6.23550734,698.22556581,-5.81411374,0.08479564,5.17273175,0.0
0.039,7.89652287,660.0263301,-5.91840615,0.08415836,5.17928432,0.0
0.039,10.0,625.45960713,-6.01812931,0.08355363,5.18554818,0.0
0.04,0.001,2875.65648196,-1.79277482,0.51235183,3.62134033,0.0
0.04,0.00126638017,2874.17134747,-1.83227988,0.49007943,3.65994201,0.0
0.04,0.00160371874,2873.26404326,-1.85265164,0.47901012,3.67978549,0.0
0.04,0.00203091762,2872.82133409,-1.86333072,0.47331103,3.69018114,0.0
0.04,0.00257191381,2872.32094891,-1.87422641,0.4675736,3.70077474,0.0
0.04,0.00325702066,2871.52858042,-1.89045651,0.45916081,3.71654503,0.0
0.04,0.00412462638,2870.19932325,-1.91888344,0.44479483,3.74415506,0.0
0.04,0.00522334507,2867.10692634,-1.98318709,0.41393644,3.80660715,0.0
0.04,0.00661474064,2858.4057769,-2.13246328,0.35071287,3.95057354,0.0
0.04,0.0083767764,2841.64165506,-2.27175189,0.30228582,4.07963961,0.0
0.04,0.0106081836,2817.89178989,-2.39312603,0.26731125,4.18644249,0.0
0.04,0.0134339933,2794.63163164,-2.50014888,0.24027283,4.27906809,0.0
0.04,0.0170125428,2766.40637048,-2.60151071,0.21819502,4.36278701,0.0
0.04,0.0215443469,2729.35736145,-2.70186721,0.1996994,4.43972138,0.0
0.04,0.0272833338,2691.35111139,-2.79774773,0.1839121,4.51125546,0.0
0.04,0.0345510729,2640.83274533,-2.89762977,0.17026773,4.57820956,0.0
0.04,0.0437547938,2583.67935351,-2.99825172,0.15842774,4.64081445,0.0
0.04,0.0554102033,2517.58788931,-3.10168349,0.14812192,4.69923734,0.0
0.04,0.0701703829,2442.99002626,-3.2089776,0.13902479,4.75429212,0.0
0.04,0.0888623816,2357.62595054,-3.3221851,0.13103447,4.80570362,0.0
0.04,0.112533558,2256.78167693,-3.44507518,0.12413777,4.85266727,0.0
0.04,0.142510267,2148.13914798,-3.57293107,0.11825868,4.89480945,0.0
0.04,0.180472177,2036.84145369,-3.70306439,0.11323412,4.93252052,0.0
0.04,0.228546386,1920.65478547,-3.83865804,0.10894311,4.96607623,0.0
0.04,0.289426612,1802.27429031,-3.97920597,0.10524133,4.99610158,0.0
0.04,0.366524124,1684.84545121,-4.12244534,0.10211513,5.02229451,0.0
0.04,0.464158883,1575.63999629,-4.26203999,0.09942521,5.04548205,0.0
0.04,0.587801607,1474.42066674,-4.39817926,0.09707214,5.06628524,0.0
0.04,0.744380301,1382.06089188,-4.5296199,0.0949661,5.08533743,0.0
0.04,0.942668455,1282.59818166,-4.67612123,0.09315045,5.10210503,0.0
0.04,1.19377664,1205.76604359,-4.79901056,0.09149445,5.1176851,0.0
0.04,1.51177507,1098.07273661,-4.97520227,0.09006599,5.13135276,0.0
0.04,1.91448198,1024.09287282,-5.10821155,0.08884774,5.14318149,0.0
0.04,2.42446202,950.59292498,-5.24851705,0.08773615,5.15411711,0.0
0.04,3.07029063,876.3446724,-5.39961454,0.08674868,5.16394846,0.0
0.04,3.88815518,813.50884466,-5.53754243,0.08588871,5.17260209,0.0
0.04,4.92388263,761.35044854,-5.66043867,0.08512131,5.1803976,0.0
0.04,6.23550734,713.9982896,-5.77917254,0.0844195,5.18758862,0.0
0.04,7.89652287,674.45556472,-5.88480401,0.08377537,5.19424153,0.0
0.04,10.0,639.62546442,-5.98332188,0.08315954,5.20065004,0.0
0.041,0.001,2883.28227158,-1.77532952,0.51998359,3.61922094,0.0
0.041,0.00126638017,2881.93609399,-1.81254852,0.49862908,3.65564378,0.0
0.041,0.00160371874,2881.23488286,-1.83139029,0.4881736,3.67404968,0.0
0.041,0.00203091762,2880.81006626,-1.84167693,0.48256633,3.6840847,0.0
0.041,0.00257191381,2880.30658568,-1.85298883,0.47648364,3.69510232,0.0
0.041,0.00325702066,2879.58171085,-1.87015276,0.46739801,3.71182447,0.0
0.041,0.00412462638,2878.21338214,-1.90093812,0.45155591,3.74177539,0.0
0.041,0.00522334507,2874.90964769,-1.97361757,0.41625617,3.81247691,0.0
0.041,0.00661474064,2866.44780507,-2.12677071,0.35103166,3.96050682,0.0
0.041,0.0083767764,2849.84147335,-2.26259346,0.3037307,4.08622236,0.0
0.041,0.0106081836,2827.8596786,-2.38092175,0.26918702,4.19109033,0.0
0.041,0.0134339933,2804.23188331,-2.48729967,0.24218545,4.2829025,0.0
0.041,0.0170125428,2779.81991762,-2.58554269,0.22009957,4.36596062,0.0
0.041,0.0215443469,2742.72818945,-2.68573012,0.2014646,4.44280251,0.0
0.041,0.0272833338,2706.60013725,-2.78023345,0.1855503,4.5142749,0.0
0.041,0.0345510729,2658.39790852,-2.87860774,0.17174583,4.58142738,0.0
0.041,0.0437547938,2603.59597677,-2.97773103,0.15973882,4.6443794,0.0
0.041,0.0554102033,2539.31430249,-3.08012386,0.14925566,4.703339,0.0
0.041,0.0701703829,2467.08377265,-3.18569113,0.14002875,4.75876543,0.0
0.041,0.0888623816,2385.34181752,-3.2963879,0.13186562,4.81093729,0.0
0.041,0.112533558,2289.0528936,-3.41580343,0.12480197,4.8587574,0.0
0.041,0.142510267,2178.70152489,-3.54480987,0.11874993,4.90193332,0.0
0.041,0.180472177,2070.5497887,-3.67190601,0.11358184,4.94058133,0.0
0.041,0.228546386,1953.94500062,-3.80700884,0.10916855,4.97500465,0.0
0.041,0.289426612,1835.73857146,-3.94622972,0.10536152,5.00583427,0.0
0.041,0.366524124,1716.83467334,-4.08960619,0.10213442,5.03285486,0.0
0.041,0.464158883,1605.17849255,-4.23024242,0.09937097,5.05667913,0.0
0.041,0.587801607,1498.73613445,-4.37069876,0.0969669,5.07795185,0.0
0.041,0.744380301,1410.07287388,-4.49603743,0.0948255,5.09734851,0.0
0.041,0.942668455,1304.22607318,-4.64891615,0.09295366,5.11466562,0.0
0.041,1.19377664,1226.96430342,-4.77073997,0.09128564,5.13039349,0.0
0.041,1.51177507,1125.27250452,-4.93528592,0.08979901,5.14465511,0.0
0.041,1.91448198,1044.2760756,-5.07715203,0.08855683,5.15675394,0.0
0.041,2.42446202,970.76549952,-5.21509816,0.08742773,5.16789971,0.0
0.041,3.07029063,893.89893627,-5.36848999,0.0864181,5.17798865,0.0
0.041,3.88815518,830.120864,-5.50590905,0.08554342,5.1868249,0.0
0.041,4.92388263,776.67701956,-5.62941511,0.08476758,5.19473852,0.0
0.041,6.23550734,729.81844349,-5.74485899,0.08405551,5.20206571,0.0
0.041,7.89652287,688.69965247,-5.85237019,0.0834013,5.20885249,0.0
0.041,10.0,653.7405345,-5.94944545,0.08277491,5.21540064,0.0
0.042,0.001,2890.8273898,-1.75808625,0.52763834,3.61699195,0.0
0.042,0.00126638017,2889.63016205,-1.79312991,0.50719969,3.65130634,0.0
0.042,0.00160371874,2888.99815147,-1.81052282,0.49735769,3.66832649,0.0
0.042,0.00203091762,2888.61419821,-1.82061535,0.4917389,3.67819448,0.0
0.042,0.00257191381,2888.15391378,-1.83239527,0.48526921,3.6896981,0.0
0.042,0.00325702066,2887.45049084,-1.85057528,0.47545316,3.70744852,0.0
0.042,0.00412462638,2886.03535773,-1.88392667,0.45798261,3.73996568,0.0
0.042,0.00522334507,2882.54153258,-1.96612479,0.41764772,3.82004343,0.0
0.042,0.00661474064,2874.52024902,-2.12058895,0.35156212,3.96966204,0.0
0.042,0.0083767764,2857.98077309,-2.25332558,0.30524518,4.09236689,0.0
0.042,0.0106081836,2837.54515814,-2.36884675,0.27109126,4.19543537,0.0
0.042,0.0134339933,2813.23252039,-2.47484913,0.24411178,4.28648919,0.0
0.042,0.0170125428,2792.5199871,-2.57011453,0.22201131,4.36891423,0.0
0.042,0.0215443469,2755.95827699,-2.66976678,0.20323077,4.44568725,0.0
0.042,0.0272833338,2720.67421875,-2.76358536,0.1871873,4.51711229,0.0
0.042,0.0345510729,2675.39992144,-2.86006515,0.17322587,4.5844403,0.0
0.042,0.0437547938,2621.85690881,-2.95845462,0.16105497,4.64771653,0.0
0.042,0.0554102033,2560.31938731,-3.05920344,0.15039612,4.70719224,0.0
0.042,0.0701703829,2490.3199407,-3.16317329,0.14103564,4.76300608,0.0
0.042,0.0888623816,2411.25483882,-3.272023,0.13271417,4.81582989,0.0
0.042,0.112533558,2318.85903787,-3.38855579,0.12548569,4.86447544,0.0
0.042,0.142510267,2209.1682479,-3.51695578,0.1192584,4.90868735,0.0
0.042,0.180472177,2103.30758891,-3.64177043,0.11395355,4.94820937,0.0
0.042,0.228546386,1986.16892236,-3.77667554,0.10941051,4.98354719,0.0
0.042,0.289426612,1868.67678589,-3.91421493,0.10550049,5.01515487,0.0
0.042,0.366524124,1749.00330563,-4.05703617,0.10217087,5.04301054,0.0
0.042,0.464158883,1635.70638544,-4.19783971,0.09933374,5.06747082,0.0
0.042,0.587801607,1527.33478691,-4.33875949,0.09686922,5.08929256,0.0
0.042,0.744380301,1434.05637271,-4.46794333,0.09469586,5.10900195,0.0
0.042,0.942668455,1332.80553669,-4.61300538,0.09276768,5.12687057,0.0
0.042,1.19377664,1247.61115664,-4.74366045,0.0910837,5.14278239,0.0
0.042,1.51177507,1153.33388437,-4.89490102,0.08955182,5.1575148,0.0
0.042,1.91448198,1064.10699658,-5.04721273,0.08827746,5.16996391,0.0
0.042,2.42446202,990.45309705,-5.18316315,0.08713121,5.18131606,0.0
0.042,3.07029063,912.96009726,-5.33503672,0.08609837,5.19167371,0.0
0.042,3.88815518,846.69097259,-5.474997,0.08520889,5.20069374,0.0
0.042,4.92388263,791.65612748,-5.59977499,0.0844237,5.20873474,0.0
0.042,6.23550734,745.3885641,-5.71182437,0.08370277,5.21618385,0.0
0.042,7.89652287,703.04826771,-5.82037628,0.0830358,5.22313278,0.0
0.042,10.0,667.79447379,-5.91641938,0.08239958,5.22981353,0.0
0.043,0.001,2898.33923358,-1.74099843,0.53534595,3.61461394,0.0
0.043,0.00126638017,2897.1549017,-1.77398208,0.51580768,3.64690761,0.0
0.043,0.00160371874,2896.59629657,-1.79013274,0.50649844,3.66272694,0.0
0.043,0.00203091762,2896.23596578,-1.80012788,0.50082463,3.67251188,0.0
0.043,0.00257191381,2895.81860523,-1.81236138,0.49396769,3.68448583,0.0
0.043,0.00325702066,2895.13471149,-1.83160637,0.48337546,3.70331368,0.0
0.043,0.00412462638,2893.7797645,-1.86777466,0.46409921,3.73866142,0.0
0.043,0.00522334507,2890.00861486,-1.96032505,0.41827508,3.82895874,0.0
0.043,0.00661474064,2882.55910037,-2.11385229,0.35233181,3.9779794,0.0
0.043,0.0083767764,2866.00786144,-2.24384155,0.30686022,4.09800302,0.0
0.043,0.0106081836,2846.9802701,-2.35691009,0.27302621,4.19947595,0.0
0.043,0.0134339933,2822.26916068,-2.46238958,0.24605217,4.28983056,0.0
0.043,0.0170125428,2803.92697822,-2.55553274,0.22393293,4.37164871,0.0
0.043,0.0215443469,2769.29688382,-2.65384642,0.20500807,4.44834346,0.0
0.043,0.0272833338,2734.27289735,-2.74736906,0.18882354,4.51977241,0.0
0.043,0.0345510729,2691.87274066,-2.84197588,0.17471392,4.58723006,0.0
0.043,0.0437547938,2639.63101377,-2.93964408,0.16237649,4.65083726,0.0
0.043,0.0554102033,2580.69126899,-3.03880866,0.15154934,4.71077585,0.0
0.043,0.0701703829,2512.6532615,-3.14146088,0.14204685,4.76702113,0.0
0.043,0.0888623816,2435.33637275,-3.24912004,0.13358036,4.82039854,0.0
0.043,0.112533558,2347.04248832,-3.3627346,0.1261886,4.86984453,0.0
0.043,0.142510267,2240.86059689,-3.48838132,0.11978725,4.91506243,0.0
0.043,0.180472177,2133.05884409,-3.61439731,0.1143454,4.9554473,0.0
0.043,0.228546386,2018.42101883,-3.7466547,0.10966869,4.99171886,0.0
0.043,0.289426612,1900.90956262,-3.88318842,0.10565693,5.02408693,0.0
0.043,0.366524124,1780.70353288,-4.0253913,0.10222482,5.05277114,0.0
0.043,0.464158883,1665.4818993,-4.16671794,0.09931027,5.07789542,0.0
0.043,0.587801607,1555.9222254,-4.30728698,0.09678475,5.10026905,0.0
0.043,0.744380301,1457.48114247,-4.44090787,0.09457447,5.12033559,0.0
0.043,0.942668455,1361.41444588,-4.57769396,0.09259861,5.13867428,0.0
0.043,1.19377664,1267.69130851,-4.71777505,0.09088787,5.15487128,0.0
0.043,1.51177507,1181.21633241,-4.85560492,0.08932399,5.16994664,0.0
0.043,1.91448198,1083.64814684,-5.01824834,0.08800812,5.18283722,0.0
0.043,2.42446202,1010.00484427,-5.15205299,0.0868451,5.19439214,0.0
0.043,3.07029063,932.8311781,-5.30074788,0.08579105,5.2049987,0.0
0.043,3.88815518,863.21954758,-5.44471747,0.08488453,5.21422555,0.0
0.043,4.92388263,806.8848322,-5.57013846,0.08408832,5.2224113,0.0
0.043,6.23550734,760.7015703,-5.68007072,0.08336026,5.22996457,0.0
0.043,7.89652287,718.49631901,-5.78633872,0.08267972,5.23708467,0.0
0.043,10.0,681.78300306,-5.88429618,0.08203293,5.24390624,0.0
0.044,0.001,2904.47235522,-1.72460664,0.54322559,3.61190779,0.0
0.044,0.00126638017,2903.62753926,-1.75556147,0.52451209,3.64235616,0.0
0.044,0.00160371874,2903.23908437,-1.77054877,0.51568135,3.65710468,0.0
0.044,0.00203091762,2903.00753796,-1.78051546,0.50989176,3.66691125,0.0
0.044,0.00257191381,2902.63287067,-1.79319349,0.50261727,3.67939242,0.0
0.044,0.00325702066,2902.10006496,-1.8134687,0.49120035,3.6993499,0.0
0.044,0.00412462638,2901.06453844,-1.85251536,0.46995391,3.73775666,0.0
0.044,0.00522334507,2897.3435877,-1.95556372,0.41844535,3.83858949,0.0
0.044,0.00661474064,2890.52634887,-2.10649964,0.35336814,3.985413,0.0
0.044,0.0083767764,2874.04076689,-2.23410089,0.30859569,4.10309015,0.0
0.044,0.0106081836,2856.07853068,-2.34509499,0.2750068,4.20318006,0.0
0.044,0.0134339933,2831.50407921,-2.44977252,0.24802461,4.29287891,0.0
0.044,0.0170125428,2813.92352692,-2.5419359,0.22585852,4.37419594,0.0
0.044,0.0215443469,2782.66423178,-2.63791051,0.20680187,4.45075993,0.0
0.044,0.0272833338,2747.42046107,-2.73151539,0.19046215,4.52225102,0.0
0.044,0.0345510729,2707.25343209,-2.82467365,0.17620843,4.58981528,0.0
0.044,0.0437547938,2656.89244126,-2.92124207,0.1637064,4.65373723,0.0
0.044,0.0554102033,2600.40100037,-3.01889737,0.15271716,4.7140927,0.0
0.044,0.0701703829,2534.09114228,-3.12053438,0.14305905,4.77083807,0.0
0.044,0.0888623816,2458.77559001,-3.2267957,0.13446025,4.82468064,0.0
0.044,0.112533558,2374.34576165,-3.33771922,0.12690498,4.87491185,0.0
0.044,0.142510267,2271.95056236,-3.46043047,0.12034245,4.92103074,0.0
0.044,0.180472177,2161.99080991,-3.58793474,0.11474997,4.96236183,0.0
0.044,0.228546386,2050.75428496,-3.71684052,0.10994399,4.99952393,0.0
0.044,0.289426612,1932.80534907,-3.85287667,0.10583123,5.03264056,0.0
0.044,0.366524124,1812.15352925,-3.99436727,0.1022956,5.06215396,0.0
0.044,0.464158883,1694.5688519,-4.1367235,0.09930035,5.08796637,0.0
0.044,0.587801607,1583.7896908,-4.27707029,0.09671457,5.1108835,0.0
0.044,0.744380301,1480.37895262,-4.41486652,0.0944606,5.1313664,0.0
0.044,0.942668455,1389.47150776,-4.54368153,0.09244664,5.15008538,0.0
0.044,1.19377664,1287.22893767,-4.69304475,0.09069741,5.16667751,0.0
0.044,1.51177507,1206.57485177,-4.82076982,0.08911352,5.1819799,0.0
0.044,1.91448198,1103.84917153,-4.98872469,0.08774915,5.19538116,0.0
0.044,2.42446202,1029.47266938,-5.12164242,0.0865696,5.20713616,0.0
0.044,3.07029063,952.49887059,-5.26749489,0.08549597,5.21797559,0.0
0.044,3.88815518,879.71039388,-5.41504937,0.08457017,5.22743254,0.0
0.044,4.92388263,822.8042,-5.53955852,0.08376248,5.2357678,0.0
0.044,6.23550734,775.70504153,-5.6496324,0.08302714,5.24342678,0.0
0.044,7.89652287,733.82130308,-5.75333324,0.08233427,5.25070566,0.0
0.044,10.0,695.5832187,-5.85326811,0.08167419,5.25769725,0.0
0.045,0.001,2910.28161455,-1.70855903,0.55116426,3.6090667,0.0
0.045,0.00126638017,2909.44398355,-1.73771059,0.53326308,3.63774377,0.0
0.045,0.00160371874,2909.09491206,-1.75173888,0.52485759,3.65154435,0.0
0.045,0.00203091762,2908.84111421,-1.76175996,0.5189291,3.66141107,0.0
0.045,0.00257191381,2908.50624077,-1.77496608,0.51121637,3.67441761,0.0
0.045,0.00325702066,2908.00666324,-1.79637849,0.4989434,3.69552462,0.0
0.045,0.00412462638,2907.00961833,-1.83859795,0.47559625,3.73715022,0.0
0.045,0.00522334507,2903.82205861,-1.95131124,0.41863142,3.84796313,0.0
0.045,0.00661474064,2898.43200591,-2.09834523,0.35474877,3.99178585,0.0
0.045,0.0083767764,2881.97491044,-2.22395742,0.31049764,4.10751199,0.0
0.045,0.0106081836,2864.8866168,-2.33323074,0.27707518,4.20643304,0.0
0.045,0.0134339933,2841.04190007,-2.43686062,0.25005811,4.29554633,0.0
0.045,0.0170125428,2823.35287249,-2.52868862,0.22779939,4.37652369,0.0
0.045,0.0215443469,2796.02991167,-2.62193923,0.20862578,4.45289104,0.0
0.045,0.0272833338,2760.32515265,-2.71591105,0.19211072,4.52452414,0.0
0.045,0.0345510729,2721.62854574,-2.80810613,0.17771312,4.59218848,0.0
0.045,0.0437547938,2673.72448841,-2.90318591,0.16504634,4.65641724,0.0
0.045,0.0554102033,2618.53098379,-3.00016479,0.15389825,4.71716115,0.0
0.045,0.0701703829,2554.82180114,-3.10020357,0.14407672,4.77444106,0.0
0.045,0.0888623816,2481.52184247,-3.2050424,0.1353519,4.82869994,0.0
0.045,0.112533558,2400.71780708,-3.31353292,0.12763808,4.87966796,0.0
0.045,0.142510267,2302.13596655,-3.43332105,0.12092162,4.926621,0.0
0.045,0.180472177,2190.24330448,-3.56217265,0.11517399,4.96892,0.0
0.045,0.228546386,2082.61325838,-3.68771309,0.1102447,5.00691305,0.0
0.045,0.289426612,1963.77627116,-3.82369838,0.10602057,5.04084797,0.0
0.045,0.366524124,1843.69221796,-3.96363674,0.10238355,5.07116652,0.0
0.045,0.464158883,1724.22380867,-4.10653985,0.09930436,5.09769107,0.0
0.045,0.587801607,1611.66888907,-4.24730107,0.09665651,5.12116487,0.0
0.045,0.744380301,1503.60008575,-4.38883698,0.09435338,5.14211258,0.0
0.045,0.942668455,1414.04743609,-4.5145006,0.09230945,5.16113509,0.0
0.045,1.19377664,1308.98664277,-4.66571783,0.09051238,5.17821107,0.0
0.045,1.51177507,1226.76949891,-4.79385324,0.08891415,5.19368514,0.0
0.045,1.91448198,1128.43971527,-4.9528928,0.08750287,5.20758226,0.0
0.045,2.42446202,1048.47882532,-5.09254612,0.08630402,5.21956471,0.0
0.045,3.07029063,971.82435018,-5.23548473,0.08521234,5.23062178,0.0
0.045,3.88815518,896.11485085,-5.3861077,0.08426529,5.24032927,0.0
0.045,4.92388263,838.67405364,-5.50965838,0.08344628,5.24881282,0.0
0.045,6.23550734,790.35152951,-5.62051863,0.08270227,5.25659193,0.0
0.045,7.89652287,748.97025114,-5.72138915,0.08199871,5.2640127,0.0
0.045,10.0,709.99788833,-5.82138659,0.08132287,5.27120136,0.0
0.046,0.001,2915.96753435,-1.69266678,0.55914927,3.60611906,0.0
0.046,0.00126638017,2915.26515303,-1.72011221,0.5420288,3.63312765,0.0
0.046,0.00160371874,2914.85414397,-1.73342128,0.53391408,3.64623001,0.0
0.046,0.00203091762,2914.60697577,-1.7435505,0.52781853,3.65620297,0.0
0.046,0.00257191381,2914.27143856,-1.7573215,0.51963582,3.66977437,0.0
0.046,0.00325702066,2913.73702462,-1.7799976,0.50642847,3.69213589,0.0
0.046,0.00412462638,2912.79553366,-1.82591906,0.48066602,3.73748548,0.0
0.046,0.00522334507,2909.74244783,-1.94804809,0.41849848,3.85778509,0.0
0.046,0.00661474064,2905.36168268,-2.09080751,0.35613779,3.99793876,0.0
0.046,0.0083767764,2889.8419482,-2.21395479,0.31239163,4.11177481,0.0
