# Data obtained 2000 March 5  Burgasser, Kirkpatrick
# lamdbda (A) F_lam (erg/cm2/s/A)
9506.41432929037  4.330695E-17
9508.27862834928  4.189458E-17
9510.14292740819  4.017385E-17
9512.00722646711  3.420970E-17
9513.87152552602  3.610968E-17
9515.73582458494  4.570969E-17
9517.60012364385  4.893065E-17
9519.46442270276  5.036132E-17
9521.32872176168  5.127461E-17
9523.19302082059  4.458596E-17
9525.05731987951  4.257240E-17
9526.92161893842  4.551294E-17
9528.78591799734  4.450864E-17
9530.65021705625  4.169049E-17
9532.51451611517  4.601107E-17
9534.37881517408  4.562943E-17
9536.24311423299  4.403180E-17
9538.10741329191  4.181787E-17
9539.97171235082  3.978870E-17
9541.83601140974  4.345944E-17
9543.70031046865  4.252609E-17
9545.56460952757  4.187901E-17
9547.42890858648  4.132706E-17
9549.2932076454  3.879400E-17
9551.15750670431  3.679465E-17
9553.02180576322  3.408692E-17
9554.88610482214  3.563360E-17
9556.75040388105  3.599362E-17
9558.61470293997  3.596986E-17
9560.47900199888  3.551187E-17
9562.34330105779  4.272601E-17
9564.20760011671  4.379191E-17
9566.07189917562  4.116503E-17
9567.93619823454  3.995844E-17
9569.80049729345  3.701077E-17
9571.66479635236  3.733833E-17
9573.52909541128  3.808178E-17
9575.39339447019  3.643102E-17
9577.25769352911  3.570973E-17
9579.12199258802  3.867255E-17
9580.98629164694  4.085104E-17
9582.85059070585  3.582611E-17
9584.71488976477  2.853224E-17
9586.57918882368  2.876569E-17
9588.44348788259  3.217810E-17
9590.30778694151  2.910125E-17
9592.17208600042  2.984031E-17
9594.03638505933  3.501367E-17
9595.90068411825  3.852628E-17
9597.76498317716  3.978373E-17
9599.62928223608  3.692976E-17
9601.49358129499  3.464958E-17
9603.35788035391  3.381432E-17
9605.22217941282  3.454752E-17
9607.08647847173  3.753611E-17
9608.95077753065  3.725849E-17
9610.81507658956  3.455915E-17
9612.67937564848  3.096201E-17
9614.54367470739  3.380347E-17
9616.40797376631  3.904530E-17
9618.27227282522  3.905213E-17
9620.13657188414  3.957830E-17
9622.00087094305  4.107186E-17
9623.86517000196  4.013816E-17
9625.72946906088  4.366421E-17
9627.59376811979  5.030489E-17
9629.45806717871  4.781782E-17
9631.32236623762  4.096722E-17
9633.18666529653  3.612343E-17
9635.05096435545  3.591881E-17
9636.91526341436  3.488850E-17
9638.77956247328  3.669760E-17
9640.64386153219  4.111713E-17
9642.5081605911  4.417199E-17
9644.37245965002  4.742519E-17
9646.23675870893  4.601080E-17
9648.10105776785  4.416047E-17
9649.96535682676  4.302330E-17
9651.82965588567  4.522306E-17
9653.69395494459  4.907301E-17
9655.5582540035  5.227627E-17
9657.42255306242  5.202293E-17
9659.28685212133  4.513611E-17
9661.15115118025  4.173048E-17
9663.01545023916  3.837991E-17
9664.87974929807  3.814649E-17
9666.74404835699  4.624571E-17
9668.6083474159  5.749155E-17
9670.47264647482  6.396748E-17
9672.33694553373  6.676042E-17
9674.20124459265  6.015574E-17
9676.06554365156  5.297141E-17
9677.92984271047  5.246152E-17
9679.79414176939  5.518968E-17
9681.6584408283  5.331922E-17
9683.52273988721  4.876021E-17
9685.38703894613  4.931151E-17
9687.25133800504  5.006116E-17
9689.11563706396  4.602250E-17
9690.97993612287  4.155689E-17
9692.84423518179  4.360543E-17
9694.7085342407  5.362143E-17
9696.57283329962  6.124908E-17
9698.43713235853  6.394172E-17
9700.30143141744  6.531996E-17
9702.16573047636  6.398793E-17
9704.03002953527  6.168969E-17
9705.89432859419  5.989864E-17
9707.7586276531  5.772348E-17
9709.62292671202  5.466430E-17
9711.48722577093  5.255242E-17
9713.35152482984  5.257348E-17
9715.21582388876  5.513995E-17
9717.08012294767  5.092649E-17
9718.94442200659  4.419216E-17
9720.8087210655  4.773287E-17
9722.67302012441  4.625179E-17
9724.53731918333  5.001471E-17
9726.40161824224  5.648734E-17
9728.26591730116  5.749085E-17
9730.13021636007  5.512260E-17
9731.99451541899  5.131422E-17
9733.8588144779  4.856507E-17
9735.72311353681  4.851179E-17
9737.58741259573  4.817575E-17
9739.45171165464  4.604964E-17
9741.31601071356  4.830139E-17
9743.18030977247  5.118577E-17
9745.04460883138  5.254896E-17
9746.9089078903  5.047822E-17
9748.77320694921  4.818625E-17
9750.63750600813  5.037112E-17
9752.50180506704  4.902139E-17
9754.36610412595  5.235105E-17
9756.23040318487  5.329808E-17
9758.09470224378  5.632101E-17
9759.9590013027  5.698200E-17
9761.82330036161  6.337851E-17
9763.68759942053  6.685160E-17
9765.55189847944  6.905993E-17
9767.41619753835  7.125328E-17
9769.28049659727  7.087841E-17
9771.14479565618  6.835267E-17
9773.0090947151  6.534371E-17
9774.87339377401  6.296017E-17
9776.73769283292  5.834569E-17
9778.60199189184  5.759458E-17
9780.46629095075  6.199602E-17
9782.33059000967  6.311614E-17
9784.19488906858  6.293613E-17
9786.0591881275  6.955619E-17
9787.92348718641  7.354305E-17
9789.78778624532  7.178158E-17
9791.65208530424  7.570078E-17
9793.51638436315  7.450532E-17
9795.38068342207  7.119767E-17
9797.24498248098  7.248233E-17
9799.1092815399  7.308735E-17
9800.97358059881  7.553677E-17
9802.83787965773  7.688310E-17
9804.70217871664  8.133799E-17
9806.56647777555  8.454883E-17
9808.43077683447  7.908941E-17
9810.29507589338  7.652824E-17
9812.1593749523  7.437847E-17
9814.02367401121  7.374213E-17
9815.88797307012  7.423537E-17
9817.75227212904  7.377759E-17
9819.61657118795  7.317447E-17
9821.48087024687  7.136587E-17
9823.34516930578  7.008000E-17
9825.2094683647  6.935756E-17
9827.07376742361  6.910486E-17
9828.93806648253  6.899307E-17
9830.80236554144  6.820954E-17
9832.66666460035  6.887152E-17
9834.53096365927  7.268838E-17
9836.39526271818  7.451915E-17
9838.2595617771  7.284646E-17
9840.12386083601  7.067779E-17
9841.98815989492  6.802085E-17
9843.85245895384  6.743068E-17
9845.71675801275  7.194225E-17
9847.58105707167  7.492568E-17
9849.44535613058  7.691450E-17
9851.30965518949  7.991238E-17
9853.17395424841  8.098658E-17
9855.03825330732  8.285050E-17
9856.90255236624  8.082384E-17
9858.76685142515  8.141233E-17
9860.63115048406  8.470801E-17
9862.49544954298  8.883852E-17
9864.35974860189  9.062637E-17
9866.22404766081  8.825718E-17
9868.08834671972  9.204788E-17
9869.95264577864  9.788023E-17
9871.81694483755  9.378336E-17
9873.68124389647  9.074099E-17
9875.54554295538  8.770043E-17
9877.40984201429  8.919197E-17
9879.27414107321  8.712116E-17
9881.13844013212  8.695252E-17
9883.00273919104  9.327576E-17
9884.86703824995  9.661992E-17
9886.73133730886  9.626462E-17
9888.59563636778  9.602966E-17
9890.45993542669  1.020233E-16
9892.32423448561  1.032746E-16
9894.18853354452  1.051530E-16
9896.05283260343  1.039082E-16
9897.91713166235  1.030442E-16
9899.78143072126  1.034636E-16
9901.64572978018  1.052482E-16
9903.51002883909  1.007088E-16
9905.37432789801  9.988009E-17
9907.23862695692  1.002094E-16
9909.10292601583  9.959021E-17
9910.96722507475  9.935505E-17
9912.83152413366  1.005782E-16
9914.69582319258  1.088155E-16
9916.56012225149  1.085873E-16
9918.42442131041  1.066343E-16
9920.28872036932  1.057683E-16
9922.15301942823  1.083706E-16
9924.01731848715  1.036238E-16
9925.88161754606  9.739431E-17
9927.74591660498  9.694420E-17
9929.61021566389  9.982278E-17
9931.4745147228  1.028299E-16
9933.33881378172  1.012182E-16
9935.20311284063  9.930332E-17
9937.06741189955  9.982794E-17
9938.93171095846  1.054259E-16
9940.79601001738  1.127615E-16
9942.66030907629  1.181431E-16
9944.5246081352  1.158541E-16
9946.38890719412  1.177056E-16
9948.25320625303  1.135777E-16
9950.11750531195  1.107937E-16
9951.98180437086  1.042443E-16
9953.84610342977  1.008464E-16
9955.71040248869  1.044760E-16
9957.5747015476  9.003273E-17
9959.43900060652  7.931192E-17
9961.30329966543  8.926449E-17
9963.16759872435  8.520261E-17
9965.03189778326  1.017770E-16
9966.89619684218  1.014440E-16
9968.76049590109  9.742494E-17
9970.62479496  9.862494E-17
9972.48909401892  1.082790E-16
9974.35339307783  1.130170E-16
9976.21769213675  1.123709E-16
9978.08199119566  1.174247E-16
9979.94629025457  1.168152E-16
9981.81058931349  1.175308E-16
9983.6748883724  1.206463E-16
9985.53918743132  1.196449E-16
9987.40348649023  1.196162E-16
9989.26778554915  1.207035E-16
9991.13208460806  1.189544E-16
9992.99638366697  1.174616E-16
9994.86068272589  1.238935E-16
9996.7249817848  1.277692E-16
9998.58928084372  1.288653E-16
10000.4535799026  1.306525E-16
10002.3178789615  1.260746E-16
10004.1821780205  1.256144E-16
10006.0464770794  1.314202E-16
10007.9107761383  1.351391E-16
10009.7750751972  1.507016E-16
10011.6393742561  1.558798E-16
10013.503673315  1.474609E-16
10015.3679723739  1.380518E-16
10017.2322714329  1.317276E-16
10019.0965704918  1.385394E-16
10020.9608695507  1.421040E-16
10022.8251686096  1.450823E-16
10024.6894676685  1.475493E-16
10026.5537667274  1.430621E-16
10028.4180657863  1.381647E-16
10030.2823648453  1.307572E-16
10032.1466639042  1.252452E-16
10034.0109629631  1.253946E-16
10035.875262022  1.267539E-16
10037.7395610809  1.303489E-16
10039.6038601398  1.362560E-16
10041.4681591987  1.284230E-16
10043.3324582577  1.214470E-16
10045.1967573166  1.279032E-16
10047.0610563755  1.293232E-16
10048.9253554344  1.278645E-16
10050.7896544933  1.234508E-16
10052.6539535522  1.291327E-16
10054.5182526111  1.354974E-16
10056.3825516701  1.342059E-16
10058.246850729  1.324427E-16
10060.1111497879  1.256169E-16
10061.9754488468  1.366614E-16
10063.8397479057  1.449740E-16
10065.7040469646  1.529176E-16
10067.5683460235  1.592871E-16
10069.4326450825  1.676204E-16
10071.2969441414  1.639888E-16
10073.1612432003  1.643204E-16
10075.0255422592  1.616868E-16
10076.8898413181  1.623418E-16
10078.754140377  1.724494E-16
10080.6184394359  1.881204E-16
10082.4827384949  1.793340E-16
10084.3470375538  1.796846E-16
10086.2113366127  1.717770E-16
10088.0756356716  1.569581E-16
10089.9399347305  1.619277E-16
10091.8042337894  1.551686E-16
10093.6685328483  1.505429E-16
10095.5328319073  1.527041E-16
10097.3971309662  1.573230E-16
10099.2614300251  1.555988E-16
10101.125729084  1.590017E-16
10102.9900281429  1.587300E-16
10104.8543272018  1.509794E-16
10106.7186262607  1.487954E-16
10108.5829253197  1.538917E-16
10110.4472243786  1.593424E-16
