teff	logg	z	fsed	cld	MKO_J	NICMOS_F090M	WIRC_BRGAMMA	HAWK_J	IRAC_CH4	FOURSTAR_H	MKO_K_ATM	NICMOS_F165M	WFCAM_K	FOURSTAR_J1	WISE_W2	NICMOS_F095N	NICMOS_F170M	IRAC_CH3	NICMOS_F097N	FOURSTAR_J3	WIRC_CH4L	SDSS_Z	HAWK_CH4	NIRC2_LP	WFCAM_Y	WIRC_J	WIRCAM_H	PANSTARRS_Z	WIRC_H	WFCAM_H	NIRC2_H	NIRC2_FE2	FOURSTAR_K	WFCAM_BRG	NICMOS_F166N	WIRCAM_KS	HAWK_H2	VISTA_J	IRAC_CH2	HAWK_BRG	IRAC_CH1	NIRC2_K	WIRC_K	NICMOS_F160W	WFC3_F164N	WISE_W3	WFC3_F127M	UKIDSS_K	NICMOS_F113N	WIRCAM_KCONT	MKO_J_ATM	WFC3_F139M	WFCAM_Z	MKO_LP	WIRCAM_Y	FOURSTAR_J	MKO_H	2MASS_Ks	HAWK_NB2090	NICMOS_F110M	NICMOS_F140W	HAWK_H	WISE_W4	MKO_MP	NIRC2_J	NICMOS_F110W	SDSS_R	HAWK_Y	WFC3_F167N	NIRC2_HCONT	NICMOS_F190N	HAWK_KS	NIRC2_KCONT	WIRCAM_CH4_ON	UKIDSS_H	WIRC_PABETA	NICMOS_F145M	VISTA_H	PANSTARRS_R	NICMOS_F187N	WIRC_CH4S	WIRC_CO	VISTA_Z	FOURSTAR_J2	WFCAM_H2	VISTA_Y	SDSS_I	UKIDSS_Z	SDSS_G	PANSTARRS_I	2MASS_H	FOURSTAR_H_LONG	VISTA_KS	UKIDSS_J	MKO_H_ATM	2MASS_J	WIRC_FE2	WFCAM_J	HAWK_NB1060	FOURSTAR_KS	WIRCAM_J	BESSEL_I	WISE_W1	NIRC2_KS	MKO_K	PANSTARRS_Y	UKIDSS_Y	HAWK_NB1190	PANSTARRS_G	NIRC2_KP	MKO_KP	NICMOS_F164N	FOURSTAR_H_SHORT	2MASS_KS	PANSTARRS_W	NIRC2_M	SDSS_U	NICMOS_F108N	2MASS_K	WIRCAM_CH4_OFF
1400.0	3.5	0.0	eq	ae60	-33.79800824128908	-31.806122196757677	-36.05387169475676	-33.83415237778329	-37.315295804971	-34.92583697755593	-35.925596597393074	-35.055986719981064	-35.932779432551435	-32.84190680362746	-36.52712175051863	-32.264022327234855	-35.072904843589654	-36.87973949420264	-32.23828747853493	-33.86189016202885	-35.14662670593612	-31.817169896739102	-34.86639582696522	-36.962068464266466	-32.722928215328025	-33.66873673661108	-34.94654293289742	-31.635849958323924	-34.91323587581273	-34.96342686897743	-34.93581505361493	-35.121642325058616	-33.67101557749645	-36.05767367736981	-35.10302083548507	-35.84949701320719	-35.940058354750605	-33.78889672843862	-36.56355596130081	-36.05828330147275	-36.85414064090962	-35.90989881729439	-35.97429058872774	-34.70286394601567	-35.12818464618086	-37.88354334856622	-33.95571047455341	-35.91016550957717	-33.123765447517044	-36.08816046986774	-33.78560563231909	-33.53635980317864	-31.73459300491295	-36.96122842476581	-32.64559630982422	-33.67101557749645	-34.93604738068544	-35.87747818632511	-35.854173868116334	-33.02541444449231	-33.90576643363341	-34.923874414160956	-37.80282095045526	-35.76476204168396	-33.79613678309006	-32.83134010145204	-28.482750908849223	-32.607732826554866	-35.14594809065146	-34.92831496742891	-34.8802438845872	-35.84905537839227	-35.98872045172969	-35.17324103725481	-34.94868930295907	-34.03245663591666	-34.07898390268429	-34.96532388532283	-28.567423858616216	-34.8561554675116	-34.987020796801815	-35.676509714650244	-31.709567078907913	-33.25981353285855	-35.97858369708926	-32.61587580029575	-30.406652145473156	-31.742965044162336	-25.4909413653801	-30.455251467693905	-34.9943054501383	-35.127997278607324	-35.864077970175906	-33.80603049471835	-34.954543706107245	-33.602161903948186	-35.11698326593634	-33.81828420974803	-32.88582928703899	-33.67101557749645	-33.81955813038911		-36.61792523595546	-35.865460048321076	-35.91148286729939	-32.22661657580957	-32.68920567942028	-33.49690140985401	-25.899419833085823	-35.754327559110884	-35.73054079244153	-35.13489291833772	-34.74582340702062	-35.87747818632511	-28.985051241438526	-35.738110106465335		-33.01062561202256	-35.87747818632511	-34.9287153513073
1400.0	4.0	0.0	eq	ae60	-33.83100553526728	-31.830300861810684	-36.06746191905571	-33.86675224444129	-37.29421381963492	-34.95035629885979	-35.931781770730865	-35.08315324539279	-35.9354234331165	-32.87414612650899	-36.55704878525279	-32.29632998602843	-35.09327579671016	-36.87309499602573	-32.27185888312888	-33.889599023534714	-35.17168427966335	-31.84082576736527	-34.89386133443361	-36.96455273959011	-32.75382045454668	-33.70427573098736	-34.970491506145216	-31.65647278739838	-34.94271776105197	-34.986255245260665	-34.95927072045784	-35.15085716271206	-33.70035691366178	-36.07240492121535	-35.13133374539207	-35.8572846662958	-35.95775154199734	-33.82055089758476	-36.596947331956464	-36.074818007591425	-36.81351799347843	-35.91557526714786	-35.96648647005137	-34.721016498658265	-35.157517170861055	-37.8738577322416	-33.98850997781045	-35.914763103468694	-33.15205835850635	-36.097110689364854	-33.81872445145623	-33.518337035147454	-31.75740640865749	-36.963278414632725	-32.676298606235406	-33.70035691366178	-34.95968594244806	-35.88594716072634	-35.87086389104757	-33.05605908979345	-33.92773706782887	-34.94809266666163	-37.80996099531923	-35.833693199829014	-33.82903839627859	-32.85819662956192	-28.39270850219797	-32.63807755810917	-35.17384826975754	-34.95798389377738	-34.860002688162496	-35.85689001753258	-35.98145851642667	-35.19918389480509	-34.972093401518705	-34.065815343396984	-34.08326342111391	-34.988384992603734	-28.495815806242618	-34.83086962383221	-35.01559418512598	-35.65144736411111	-31.731652906372855	-33.29085471015838	-35.996073731722966	-32.645897702278354	-30.360781029766546	-31.766036772091333	-25.422554232559076	-30.40678012137864	-35.0180113897629	-35.15011212992655	-35.87266453519397	-33.838808556949274	-34.97829864363526	-33.626373707708844	-35.146050880402335	-33.85081397021623	-32.92026759150377	-33.70035691366178	-33.852353854022596		-36.56886440540752	-35.87432447451666	-35.91696305521247	-32.25732622222048	-32.71992065148996	-33.53081228716701	-25.843953726511913	-35.76032026469733	-35.736473028933716	-35.16430472922246	-34.77009475983529	-35.88594716072634	-28.928522726567433	-35.80853237699867		-33.04594427702216	-35.88594716072634	-34.957152344902
1400.0	4.5	0.0	eq	ae60	-33.84346558176448	-31.814463225236448	-36.0529531265305	-33.879778047687324	-37.27638983008081	-34.96671950408984	-35.91719568246722	-35.09827006118754	-35.91997978679941	-32.87573959316801	-36.62544344185407	-32.29664022647608	-35.10680961375707	-36.89168853697426	-32.27485663265771	-33.90344359050922	-35.18492453985614	-31.82330131324298	-34.91240100870484	-36.93674662191236	-32.753216773883715	-33.717266559692575	-34.98664062323733	-31.631957432901636	-34.962016413616354	-35.00196228371213	-34.975451449377175	-35.16530703092271	-33.71269214070885	-36.0610154251225	-35.144483758326956	-35.848728505627456	-35.9572541388433	-33.83323548608818	-36.66368768525868	-36.06882175409683	-36.71145932835729	-35.90354067272357	-35.93210446628072	-34.737538421359666	-35.17203718163578	-37.86979045930386	-34.00107269911121	-35.90191428730395	-33.16278852313349	-36.06950993699384	-33.831465986353486	-33.5357218349084	-31.736538810072304	-36.934707933799686	-32.675533111009514	-33.71269214070885	-34.97587598757611	-35.87593597780251	-35.875950968943044	-33.061379587209274	-33.94126940086726	-34.9644386775705	-37.82690432645084	-35.96922877459972	-33.841463327600444	-32.86298416239787	-28.194517673499906	-32.63662931171023	-35.18621006022432	-34.97706303321963	-34.87324862317277	-35.84790691071615	-35.94601203104683	-35.211993367955145	-34.98806557984311	-34.08089554793959	-34.10313162460875	-35.00413856943928	-28.322940664405102	-34.84223020303259	-35.03221731395078	-35.638775601227536	-31.710166289219806	-33.299985848538164	-35.99300652442742	-32.644146119375186	-30.226324318156614	-31.745465532034153	-25.29965468984952	-30.266519858051602	-35.03361404659717	-35.163360430091195	-35.863680102765954	-33.851368922599875	-34.994564957502476	-33.638757164278175	-35.16030410104563	-33.86367259499937	-32.92321114287087	-33.71269214070885	-33.86519214472982		-36.45561446741856	-35.86556960657203	-35.90473311308427	-32.25524245835045	-32.719054168610256	-33.54261961691788	-25.717576980280434	-35.75282280385721	-35.72971930834265	-35.17890592857099	-34.78933373217663	-35.87593597780251	-28.7773206056496	-35.945176640532274		-33.05141291027139	-35.87593597780251	-34.97501278445664
1400.0	5.0	0.0	eq	ae60	-33.95817978636465	-31.928369489148988	-36.0211626363505	-33.99452998914848	-37.21603551386698	-35.041684690004956	-35.88287856794223	-35.17463730431609	-35.883678585520805	-32.99878402857853	-36.73902883119069	-32.43114651359817	-35.16932386439381	-36.878620474390885	-32.409430743729835	-34.010773241425795	-35.25333363884042	-31.936776608480947	-34.997326544048796	-36.90459762625045	-32.8756228310214	-33.83721209704277	-35.060101865470955	-31.738456935929037	-35.04999457062982	-35.07315716298872	-35.04831184429611	-35.24662137856741	-33.822093147277045	-36.039125579393634	-35.221140590371085	-35.82842085610862	-35.966633803901395	-33.945793815115344	-36.78456131778031	-36.06384517318772	-36.54793820313736	-35.87606598041376	-35.849484623242795	-34.80500509818987	-35.25371537922882	-37.84966140716805	-34.11735090845384	-35.871947049769105	-33.27452938321373	-35.99850595953174	-33.94588290272397	-33.567492119611174	-31.84896536708432	-36.90129875480486	-32.79869604439928	-33.822093147277045	-35.04907252010191	-35.85248278518099	-35.89403372505623	-33.177708183733785	-34.026768706002485	-35.0388799981489	-37.823504764197324	-36.14613865109036	-33.95602709421353	-32.97279730246666	-28.056360734977215	-32.759463290911974	-35.26013990506581	-35.06490461833869	-34.869353343680736	-35.82645199969002	-35.86072473888873	-35.2806925801314	-35.06061010035652	-34.19687280357476	-34.16264737294152	-35.07559237221145	-28.2206380278595	-34.83330828896224	-35.11533350729177	-35.60673252856288	-31.821766374455134	-33.413741243322136	-35.99657984236758	-32.76643330760627	-30.161879202660444	-31.858311202373283	-25.36674454314278	-30.19304859269088	-35.10575116885713	-35.22692683618111	-35.84263923810565	-33.96593948993688	-35.0684657539517	-33.74136650967682	-35.240887221451935	-33.97799268804789	-33.04932855716497	-33.822093147277045	-33.979938030445545		-36.245924487660886	-35.845099470949634	-35.8767899041488	-32.383799113858245	-32.84162858629056	-33.65849561251067	-25.75117507189593	-35.73272126006191	-35.71075698607983	-35.26091824088144	-34.87109284693285	-35.85248278518099	-28.694363393317012	-36.123274928211195		-33.17962863980525	-35.85248278518099	-35.06005739431917
1500.0	3.5	0.0	eq	ae60	-34.18019133118878	-32.31682232595256	-36.285773109167906	-34.214421157384265	-37.46823601519166	-35.23152716160453	-36.16959156227712	-35.35478768972667	-36.18332096867139	-33.28237962731838	-36.71227052665514	-32.75569931285473	-35.37496721737192	-37.08645573700048	-32.72172959247162	-34.24641633896096	-35.440572694119744	-32.32811339866264	-35.176289989677535	-37.12369751660428	-33.16896448015427	-34.05692505847085	-35.2515287936099	-32.16237304100174	-35.22191069722863	-35.269509526498425	-35.241752211491175	-35.41786208768221	-34.06443979619428	-36.28975309706702	-35.39848737882161	-36.09264965666833	-36.174543307476256	-34.172652635093584	-36.743467304593025	-36.291438972288766	-37.03671119642941	-36.156718798797854	-36.226328444554284	-35.0256078323434	-35.42476580394224	-37.98334673204372	-34.33047019945532	-36.15829463865522	-33.56217430852597	-36.318302138769	-34.16841492120155	-34.00458833603616	-32.25394160151939	-37.123062449645666	-33.096525201606624	-34.06443979619428	-35.24190487988907	-36.11830649059372	-36.08956673959224	-33.45706453494421	-34.26940490847335	-35.22985005191421	-37.89836298845914	-36.03372367885949	-34.17843057856527	-33.263461647812846	-29.172312418853366	-33.06093530330155	-35.44040029572222	-35.23609735844614	-35.24588838188923	-36.09200179424961	-36.238263060771004	-35.464963731993606	-35.25453106373587	-34.40384189094222	-34.45986038516835	-35.27058708475526	-29.24858845756239	-35.22261260590372	-35.290871818797655	-35.99171245383198	-32.23101250592367	-33.68059446002695	-36.21252229546967	-33.068495268316205	-31.005033244413028	-32.26154583217868	-26.277341250175436	-31.051304795820673	-35.29802097518114	-35.424176640247	-36.10547068603325	-34.18795199469591	-35.25993886146106	-34.007210718106776	-35.412976800399115	-34.199729631468735	-33.32346167482069	-34.06443979619428	-34.200572872945216		-36.815812533462314	-36.1060113301034	-36.15858352410871	-32.709393535232756	-33.137215860448606	-33.89746946035805	-26.675825121002003	-36.003561569236886	-35.981470383794914	-35.43145938770099	-35.06341042823671	-36.11830649059372	-29.60868431546693	-36.00859002775339		-33.44159496694074	-36.11830649059372	-35.23589204661382
1500.0	4.0	0.0	eq	ae60	-34.208365910073255	-32.34258206717727	-36.29989336862422	-34.242289871094535	-37.44483818721932	-35.25094795787183	-36.17710207829077	-35.37696367111917	-36.18754219556979	-33.30672987280196	-36.72293104053062	-32.78858504378925	-35.391095276818696	-37.06008763180995	-32.75576614022323	-34.26953821348316	-35.461585700515684	-32.35322845272794	-35.19741196972574	-37.13839920360412	-33.19143678766528	-34.08702365395228	-35.27045408879275	-32.18751997541524	-35.24464618119032	-35.28725717669981	-35.260196560504546	-35.442771396569114	-34.08866407095919	-36.30426157813831	-35.42304925214884	-36.100694195354734	-36.18958785020445	-34.19942586382334	-36.760981723584784	-36.30657922624443	-37.03338864006418	-36.16328274161101	-36.22636591966822	-35.03858067859202	-35.44971431668933	-37.972635052578326	-34.35912480530385	-36.16396964395432	-33.58483132908133	-36.33085608323354	-34.19663561487975	-33.983443547339924	-32.27948339429032	-37.13758999777623	-33.1194814295734	-34.08866407095919	-35.260512403634834	-36.127356180447215	-36.102974715283885	-33.4806267448987	-34.2860612728063	-35.24899044384085	-37.88951278377635	-36.0263240710407	-34.20648922594993	-33.28593915839744	-29.09455381216199	-33.08348335579592	-35.464874995677505	-35.25916688605467	-35.22110133509188	-36.10018793226057	-36.23921732896687	-35.48695132807349	-35.27288366849537	-34.43384434216299	-34.45873152787512	-35.2886533679473	-29.18506582475701	-35.19468996770477	-35.31386760161854	-35.968014619451495	-32.25662597022071	-33.70552341655758	-36.22800537818483	-33.090378681233794	-30.981455637686626	-32.287078920106104	-26.26266491351839	-31.025372585862435	-35.3167237631395	-35.44240573471693	-36.114413734111345	-34.2159586070967	-35.278480182381756	-34.026000988555204	-35.437838734288626	-34.22750884156319	-33.3509330174969	-34.08866407095919	-34.22860499790466		-36.80375951546866	-36.11523715271553	-36.16499585389643	-32.73663708259524	-33.15967406235241	-33.92566060745948	-26.66224694239603	-36.009394260171376	-35.98695575042716	-35.45644375545579	-35.081575971452594	-36.127356180447215	-29.572320725251615	-36.00187767505811		-33.47067060181279	-36.127356180447215	-35.25812817755012
1500.0	4.5	0.0	eq	ae60	-34.23836062578209	-32.3650188010111	-36.29934326899167	-34.27242895684434	-37.42885994946328	-35.273452809224196	-36.172982948926034	-35.40024193360517	-36.18118553681007	-33.33098783870905	-36.7494161765765	-32.82504093972185	-35.40989215350154	-37.06046226850369	-32.79438247737525	-34.29741280329918	-35.482431507525746	-32.3738669572398	-35.22293892354537	-37.137080520866746	-33.213044479403194	-34.11966509163224	-35.29253012473772	-32.20536364640961	-35.2713978369088	-35.30853951461136	-35.28205683059499	-35.466583307877755	-34.117005163834364	-36.30496359060759	-35.445877340903365	-36.09982932873117	-36.195507968222486	-34.228796022011366	-36.78903867370372	-36.30971890506007	-36.988311280730215	-36.159608306660125	-36.20750770813393	-35.05823274764299	-35.473705122935804	-37.966107871236176	-34.38872392805216	-36.15957200135354	-33.6159980069106	-36.324636266933496	-34.226824694555475	-33.99015478061212	-32.299386855784945	-37.13584940455296	-33.14200495116363	-34.117005163834364	-35.28247830967477	-36.12630465834602	-36.11102252134739	-33.506654494841285	-34.30859885559342	-35.27133155392533	-37.89902890096519	-36.099211418935894	-34.236385245877095	-33.31133935908544	-28.97415993701066	-33.105409621218016	-35.48709236880904	-35.285972965643936	-35.21923070920179	-36.09925014391352	-36.22037068353567	-35.50793179921589	-35.29461639204892	-34.46599748570574	-34.474366635502506	-35.31006958404273	-29.08577776387414	-35.19007618835634	-35.339010285789854	-35.94630271167097	-32.27627816451184	-33.73471653982519	-36.23260856436438	-33.11143723006802	-30.918030945418586	-32.307128295713376	-26.2390016264246	-30.95610986537894	-35.33833020351969	-35.461707595676764	-36.11381672680395	-34.24590547746511	-35.30053363808348	-34.0517805529266	-35.46147310028801	-34.25751388232462	-33.3782768376793	-34.117005163834364	-34.258735362061174		-36.75056737152338	-36.114896352366415	-36.16114842830936	-32.76595896897575	-33.18131138379533	-33.957230449001756	-26.6368544251022	-36.00842940950229	-35.98632366155695	-35.48051022006601	-35.10581754436019	-36.12630465834602	-29.494644774249387	-36.07592609120899		-33.50068511302155	-36.12630465834602	-35.28396891396129
1500.0	5.0	0.0	eq	ae60	-34.28632280908992	-32.393391355085726	-36.26624084282207	-34.32137732815091	-37.39696183199913	-35.303827240192845	-36.14147823196787	-35.430857007874245	-36.148552915315285	-33.368082043505076	-36.84351068630988	-32.88100293076422	-35.43416728716418	-37.063815961957346	-32.85415322430466	-34.343439009307374	-35.5094423697645	-32.40025171737436	-35.257715002728624	-37.11846565045133	-33.247133778387365	-34.171501424390925	-35.322147699235835	-32.22394399354647	-35.30742402582839	-35.33696013801426	-35.311418469472414	-35.499991443420676	-34.16191249841708	-36.27615758843641	-35.47720798799357	-36.076154311682046	-36.183316961698	-34.27580337492893	-36.886683553254585	-36.289057495765704	-36.875607953441396	-36.131629626062505	-36.155093321441015	-35.08525505453017	-35.5072949256928	-37.95485188209868	-34.43838648251304	-36.13034032512288	-33.66071317734901	-36.274317150762435	-34.27464427967097	-34.00282503290913	-32.323158295760834	-37.11631113857798	-33.17776792871402	-34.16191249841708	-35.31198647768444	-36.100837444490985	-36.1063228958559	-33.54556025713375	-34.341994894356425	-35.301464540385595	-37.9087112743531	-36.22815074770468	-34.28421562150168	-33.34973121840505	-28.737963817686904	-33.14031247330506	-35.51702744534634	-35.321994740197866	-35.21425611419954	-36.07500348964321	-36.16665968512756	-35.534988038530464	-35.32375608606544	-34.518315074340386	-34.498769942848966	-35.338651149587406	-28.87842253628719	-35.183268855520254	-35.37289274672101	-35.91690513693548	-32.299680642386065	-33.77763287215171	-36.21672928907879	-33.14522828059594	-30.777320222922814	-32.331136251906955	-26.181368302184808	-30.80658043660181	-35.36709340404405	-35.48652502241313	-36.08964590736035	-34.294007072748684	-35.33013542792199	-34.09347981157595	-35.4945596269595	-34.30587612341295	-33.41843850456772	-34.16191249841708	-34.30729872435571		-36.61601931117155	-36.09105429788301	-36.13291079470035	-32.81110566004474	-33.21561220082616	-34.00445335641178	-26.55051968306288	-35.98555338313477	-35.96417695721331	-35.514258934414975	-35.139581297265956	-36.100837444490985	-29.328869513395585	-36.205884733499595		-33.546855791808085	-36.100837444490985	-35.31860937502048
1600.0	3.5	0.0	eq	ae60	-34.53178376010592	-32.80955812146024	-36.493681676051544	-34.564545578806474	-37.6082227691191	-35.50596918136793	-36.38734917049922	-35.62399110059448	-36.40624779473559	-33.68201714518717	-36.90850851809018	-33.218517033259374	-35.64725082631262	-37.276443392563216	-33.17304371229821	-34.59988089773138	-35.70708547503571	-32.82198949249819	-35.45245912773286	-37.27064576675458	-33.57350565675213	-34.41015528112653	-35.52522249357753	-32.683316330019075	-35.49572229713326	-35.54410922347053	-35.516165904135974	-35.68880921174681	-34.42291841024365	-36.49798337345362	-35.6696740839177	-36.310510787184185	-36.384361047072275	-34.5247949829491	-36.93549594207965	-36.500650459009584	-37.19271739405964	-36.37704979199588	-36.452014972757596	-35.314609475720225	-35.695787922066636	-38.07457895573659	-34.68082851343386	-36.379508493332786	-33.95175462036379	-36.52440495100467	-34.52013787280488	-34.40769301282498	-32.759892453170664	-37.2701000262253	-33.5065211307345	-34.42291841024365	-35.51629254983749	-36.33412141932634	-36.300408565894465	-33.84554912163658	-34.59864864554485	-35.50448485213201	-37.99463981401642	-36.311639722972146	-34.53003226794499	-33.66294359589931	-29.798799302768696	-33.47276115080411	-35.711935391214965	-35.50940808005089	-35.56015139519459	-36.30967862565277	-36.46175625405203	-35.72996214622424	-35.528950904476204	-34.75266661215031	-34.79594276099289	-35.544471400912116	-29.866600183561513	-35.53903136743458	-35.5640227371358	-36.26724342644634	-32.74307014393776	-34.058345339948424	-36.42220140738035	-33.479231159110455	-31.598867963666123	-32.76558261205941	-27.060196106396464	-31.6392603001082	-35.570742107501346	-35.691930210876784	-36.321802019072265	-34.539517272286886	-35.53387489487321	-34.37346764867476	-35.68387227646272	-34.55081719052811	-33.724374422941324	-34.42291841024365	-34.551284083263255		-36.9848984319693	-36.32162837208404	-36.37910384928826	-33.15454462582548	-33.54387881489484	-34.258221127493975	-27.429142433223156	-36.22698443452103	-36.206450229815694	-35.702343593196304	-35.346071631315475	-36.33412141932634	-30.21165123640956	-36.288568191018996		-33.83766027736739	-36.33412141932634	-35.510065805589704
1600.0	4.0	0.0	eq	ae60	-34.55056964026801	-32.81484494202421	-36.50358073750806	-34.58319592131035	-37.59312669555762	-35.52023865454434	-36.393476047654886	-35.63967978647558	-36.41040314041711	-33.69246101726674	-36.89877569290524	-33.23955762583927	-35.65952433911175	-37.255919034712626	-33.199582661656144	-34.615830197577225	-35.721835829330985	-32.826280713961914	-35.46798682447092	-37.28201225227402	-33.5818898511267	-34.43136460654266	-35.539222786303476	-32.68217617729059	-35.51231064843746	-35.55741102086274	-35.52992944051182	-35.705830879848584	-34.439959429219215	-36.50802443077136	-35.686234997874536	-36.31719511365216	-36.394762281312616	-34.542926300106664	-36.93035198258032	-36.51102858774752	-37.198792696043	-36.38256533268016	-36.45353267008082	-35.32548002725449	-35.7129050466318	-38.068662739771966	-34.69824659652252	-36.384567791858835	-33.9704505001757	-36.53361461268698	-34.53915791767332	-34.40249641665512	-32.762310294999665	-37.28141665566943	-33.51617103078637	-34.439959429219215	-35.530132256414845	-36.341372556741675	-36.309952965045106	-33.85939347910368	-34.61094173831374	-35.51860906620356	-37.98391125252655	-36.282702186237486	-34.54872633621713	-33.67522077852426	-29.715890067112003	-33.48225525998616	-35.72791933779787	-35.52627259656977	-35.55093014916562	-36.31647210787112	-36.463900021480676	-35.745098722202606	-35.54262308344442	-34.772174734652964	-34.79995449144938	-35.55796792518124	-29.79497736938725	-35.52854207176689	-35.58045033110696	-36.254335043948	-32.74413148977802	-34.075942833057354	-36.432812514640126	-33.48791140323985	-31.548159903474613	-32.768323076407086	-27.01373881905785	-31.588454304161438	-35.584573944052835	-35.70523656106001	-36.3290198745024	-34.558179511445964	-35.547589424525334	-34.38749151055954	-35.70082405115733	-34.56942085642241	-33.73582279125664	-34.439959429219215	-34.57001951835788		-36.98528486003558	-36.32904039020535	-36.38452958978308	-33.170294460339946	-33.55246675662323	-34.279325919356246	-27.386761751888727	-36.23256856224341	-36.21186334645729	-35.71951186277768	-35.36005096954633	-36.341372556741675	-30.154582368130786	-36.25967871229459		-33.85112864876725	-36.341372556741675	-35.52627869375799
1600.0	4.5	0.0	eq	ae60	-34.58284230228873	-32.83423682184066	-36.510232457688566	-34.615649735055946	-37.57038180600434	-35.54190258643215	-36.39492640244366	-35.663412583461415	-36.40897616381938	-33.711938443919	-36.89731871064714	-33.279332289306815	-35.6773818491186	-37.232071934521194	-33.24531343441952	-34.64443191828416	-35.74338431433576	-32.8438041612424	-35.49250266891066	-37.295046934416135	-33.597999193442675	-34.46676703803079	-35.560393111321474	-32.69509677973548	-35.538207444510235	-35.57747849583322	-35.550728799390534	-35.73136727303214	-34.469070440505824	-36.51516206869559	-35.710773579934745	-36.320114664238204	-36.4043666755513	-34.574051099729175	-36.93459277725634	-36.51928093902818	-37.19240877841597	-36.38347036956991	-36.44441616856883	-35.341969342839135	-35.738683649595544	-38.058380039059905	-34.730422549587956	-36.38474025003876	-34.0015204757361	-36.53782723189015	-34.571448677610604	-34.39536313852098	-32.77831257466762	-37.29427041161516	-33.53432696513845	-34.469070440505824	-35.551070662112565	-36.34485958972877	-36.31967848347379	-33.88287287900947	-34.63112308042797	-35.54002926910093	-37.97562826481997	-36.27670130130182	-34.58083873068658	-33.698787572405536	-29.591940961232403	-33.49989730672465	-35.75167849371393	-35.55252107125242	-35.53538540550983	-36.31947166148788	-36.455433349811585	-35.76713311507507	-35.56329079340719	-34.808118680003446	-34.806706730394545	-35.5782972845176	-29.688718776679185	-35.510162137308676	-35.60591414713948	-36.22948953644409	-32.759401559871925	-34.104765987252186	-36.441908928293685	-33.50416519142363	-31.48668039018524	-32.78451938750847	-26.965002380527615	-31.522980833186267	-35.60534565261679	-35.72441144136861	-36.33261453380631	-34.59038592955061	-35.56853860100067	-34.41195776195163	-35.726175772734685	-34.6016377618744	-33.75845163705513	-34.469070440505824	-34.602436333503555		-36.96965646782591	-36.33292686304042	-36.3852853362944	-33.199411547948365	-33.56889941505156	-34.312714622122066	-27.339097598388594	-36.23411081877734	-36.21330578986115	-35.745382643990176	-35.38210740482219	-36.34485958972877	-30.077650658012615	-36.254192129045805		-33.878081581191665	-36.34485958972877	-35.55179025145071
1600.0	5.0	0.0	eq	ae60	-34.62502179143977	-32.85715308415065	-36.49612143664402	-34.65855886747991	-37.54585596686008	-35.57229895494283	-36.378881256623394	-35.69439674650423	-36.390458438465195	-33.74841135676278	-36.945637362965066	-33.32720656979237	-35.70111876409044	-37.22452814247483	-33.29664416070084	-34.68362789495171	-35.77015039961192	-32.86357316800566	-35.528003646564336	-37.30381927003292	-33.630688542665546	-34.51567036834455	-35.590086362078	-32.70546049239983	-35.57587102307981	-35.60581484800125	-35.58011916694477	-35.76199628072465	-34.509497034197416	-36.50292283790853	-35.739688587629466	-36.30879529342249	-36.40145387428952	-34.615524344846165	-36.988096586393546	-36.51114269696545	-37.14147102725684	-36.36853133642384	-36.41229936399357	-35.3681908011576	-35.769623630405775	-38.04819589164917	-34.77099288618663	-36.368821615931665	-34.048334538090224	-36.51549367462058	-34.61384536799615	-34.40559673264676	-32.79546257398768	-37.30249101880777	-33.568006209559556	-34.509497034197416	-35.580613261805176	-36.33306083311869	-36.32092445550847	-33.92162581425328	-34.66283984557914	-35.57017548972221	-37.98107565964502	-36.345099375129436	-34.622923239144946	-33.73335062464961	-29.40934842717891	-33.53254460419261	-35.779245136366214	-35.59004402375011	-35.52665386186341	-36.307998169189055	-36.423208084402546	-35.79406700190791	-35.59240488654386	-34.850951611426424	-34.82879135895391	-35.60688486421863	-29.531012957305784	-35.49894948010976	-35.63977872421242	-36.195712245478035	-32.774764158329084	-34.14779335371266	-36.43665636939609	-33.535814211899215	-31.377338451165897	-32.80238760366062	-26.926681693194446	-31.406217288476704	-35.634058582119735	-35.74891214574683	-36.32149968461463	-34.63253277216732	-35.59811346819937	-34.44955742140173	-35.75651854203655	-34.644020069047514	-33.798073212268264	-34.509497034197416	-34.645073832745425		-36.90441028907007	-36.322152471013375	-36.370125792145885	-33.241254346292315	-33.601496150341845	-34.359025164965004	-27.293616081411617	-36.22283588840301	-36.20244886697687	-35.77648780591701	-35.41599571465062	-36.33306083311869	-29.95013026299301	-36.323641577193875		-33.92291008527474	-36.33306083311869	-35.58728609881921
