mass	age	temperature	gravity	luminosity	Mv	Mr	Mi	Mj	Mh	Mk	Ml	Mm	metallicity	cloud	y	l_mix
0.95	0.00634	4091	4.142	-0.33	6.56	5.79	4.93	3.86	3.2	3.09	3.04	3.24	0	nc	0.275	1.5
0.95	0.0071	4094	4.17	-0.36	6.62	5.85	5	3.93	3.27	3.16	3.11	3.31	0	nc	0.275	1.5
0.95	0.00804	4099	4.201	-0.39	6.68	5.91	5.06	4	3.34	3.23	3.19	3.38	0	nc	0.275	1.5
0.95	0.00894	4107	4.226	-0.41	6.73	5.96	5.12	4.06	3.4	3.29	3.25	3.44	0	nc	0.275	1.5
0.95	0.01005	4119	4.252	-0.43	6.76	6	5.16	4.12	3.46	3.35	3.31	3.51	0	nc	0.275	1.5
0.95	0.01123	4135	4.276	-0.45	6.78	6.02	5.2	4.17	3.52	3.41	3.37	3.56	0	nc	0.275	1.5
0.95	0.01266	4160	4.301	-0.46	6.79	6.02	5.23	4.21	3.57	3.46	3.42	3.61	0	nc	0.275	1.5
0.95	0.01418	4192	4.323	-0.47	6.76	6.01	5.24	4.24	3.61	3.5	3.47	3.66	0	nc	0.275	1.5
0.95	0.01597	4245	4.345	-0.47	6.7	5.95	5.23	4.26	3.64	3.54	3.51	3.7	0	nc	0.275	1.5
0.95	0.01784	4310	4.363	-0.46	6.61	5.87	5.19	4.27	3.66	3.56	3.53	3.72	0	nc	0.275	1.5
0.95	0.01998	4395	4.379	-0.45	6.47	5.74	5.13	4.26	3.66	3.58	3.55	3.74	0	nc	0.275	1.5
0.95	0.02241	4504	4.393	-0.42	6.3	5.6	5.05	4.22	3.66	3.58	3.56	3.73	0	nc	0.275	1.5
0.95	0.02514	4639	4.401	-0.37	6.09	5.43	4.93	4.16	3.63	3.57	3.55	3.71	0	nc	0.275	1.5
0.95	0.02821	4806	4.404	-0.32	5.84	5.24	4.77	4.07	3.59	3.53	3.52	3.67	0	nc	0.275	1.5
0.95	0.03165	5029	4.407	-0.24	5.54	5	4.58	3.94	3.52	3.47	3.46	3.59	0	nc	0.275	1.5
0.95	0.03579	5281	4.416	-0.16	5.26	4.78	4.4	3.84	3.47	3.43	3.43	3.54	0	nc	0.275	1.5
0.95	0.04112	5368	4.482	-0.2	5.33	4.87	4.49	3.96	3.61	3.57	3.57	3.67	0	nc	0.275	1.5
0.95	0.04643	5294	4.534	-0.28	5.54	5.06	4.68	4.12	3.76	3.72	3.72	3.82	0	nc	0.275	1.5
0.95	0.05182	5278	4.544	-0.29	5.59	5.1	4.72	4.16	3.79	3.75	3.75	3.85	0	nc	0.275	1.5
0.95	0.05959	5282	4.545	-0.29	5.58	5.1	4.72	4.16	3.79	3.75	3.75	3.85	0	nc	0.275	1.5
0.95	0.06468	5284	4.545	-0.29	5.58	5.1	4.71	4.16	3.79	3.75	3.75	3.85	0	nc	0.275	1.5
0.95	0.0781	5289	4.544	-0.29	5.57	5.09	4.71	4.15	3.79	3.74	3.74	3.85	0	nc	0.275	1.5
0.95	0.08689	5288	4.543	-0.29	5.57	5.09	4.71	4.15	3.79	3.74	3.74	3.85	0	nc	0.275	1.5
0.95	0.09743	5288	4.543	-0.29	5.57	5.09	4.71	4.15	3.79	3.74	3.74	3.85	0	nc	0.275	1.5
0.95	0.11008	5287	4.542	-0.29	5.57	5.09	4.7	4.15	3.78	3.74	3.74	3.85	0	nc	0.275	1.5
0.95	0.12527	5287	4.541	-0.29	5.57	5.09	4.7	4.15	3.78	3.74	3.74	3.84	0	nc	0.275	1.5
0.95	0.14349	5288	4.541	-0.29	5.57	5.09	4.7	4.14	3.78	3.74	3.74	3.84	0	nc	0.275	1.5
0.95	0.16535	5288	4.54	-0.28	5.56	5.08	4.7	4.14	3.78	3.73	3.73	3.84	0	nc	0.275	1.5
0.95	0.19159	5292	4.539	-0.28	5.56	5.08	4.69	4.14	3.77	3.73	3.73	3.84	0	nc	0.275	1.5
0.95	0.22307	5295	4.538	-0.28	5.55	5.07	4.69	4.13	3.77	3.73	3.73	3.83	0	nc	0.275	1.5
0.95	0.25476	5299	4.537	-0.28	5.55	5.07	4.68	4.13	3.77	3.72	3.72	3.83	0	nc	0.275	1.5
0.95	0.28645	5302	4.536	-0.28	5.54	5.06	4.68	4.13	3.77	3.72	3.72	3.83	0	nc	0.275	1.5
0.95	0.31813	5302	4.535	-0.28	5.54	5.06	4.68	4.12	3.76	3.72	3.72	3.82	0	nc	0.275	1.5
0.95	0.34982	5303	4.535	-0.27	5.54	5.06	4.67	4.12	3.76	3.72	3.72	3.82	0	nc	0.275	1.5
0.95	0.38151	5304	4.535	-0.27	5.53	5.06	4.67	4.12	3.76	3.72	3.72	3.82	0	nc	0.275	1.5
0.95	0.4132	5304	4.534	-0.27	5.53	5.05	4.67	4.12	3.76	3.72	3.72	3.82	0	nc	0.275	1.5
0.95	0.44488	5304	4.533	-0.27	5.53	5.05	4.67	4.12	3.76	3.71	3.71	3.82	0	nc	0.275	1.5
0.95	0.47657	5305	4.533	-0.27	5.53	5.05	4.67	4.12	3.76	3.71	3.71	3.82	0	nc	0.275	1.5
0.95	0.50826	5305	4.532	-0.27	5.53	5.05	4.67	4.11	3.75	3.71	3.71	3.82	0	nc	0.275	1.5
0.95	0.57164	5306	4.531	-0.27	5.52	5.05	4.66	4.11	3.75	3.71	3.71	3.81	0	nc	0.275	1.5
0.95	0.63501	5308	4.53	-0.27	5.52	5.04	4.66	4.11	3.75	3.71	3.71	3.81	0	nc	0.275	1.5
0.95	0.73008	5310	4.529	-0.27	5.51	5.04	4.65	4.1	3.75	3.7	3.7	3.81	0	nc	0.275	1.5
0.95	0.82514	5313	4.528	-0.26	5.51	5.03	4.65	4.1	3.74	3.7	3.7	3.8	0	nc	0.275	1.5
0.95	0.92021	5315	4.526	-0.26	5.5	5.03	4.64	4.1	3.74	3.69	3.69	3.8	0	nc	0.275	1.5
0.95	1.01527	5317	4.525	-0.26	5.49	5.02	4.64	4.09	3.73	3.69	3.69	3.79	0	nc	0.275	1.5
0.95	1.14202	5321	4.523	-0.26	5.49	5.01	4.63	4.09	3.73	3.69	3.69	3.79	0	nc	0.275	1.5
0.95	1.26878	5325	4.522	-0.25	5.48	5	4.63	4.08	3.72	3.68	3.68	3.78	0	nc	0.275	1.5
0.95	1.42722	5328	4.519	-0.25	5.47	5	4.62	4.07	3.72	3.67	3.67	3.78	0	nc	0.275	1.5
0.95	1.58566	5333	4.517	-0.25	5.46	4.99	4.61	4.06	3.71	3.67	3.67	3.77	0	nc	0.275	1.5
0.95	1.80747	5339	4.514	-0.24	5.44	4.97	4.59	4.05	3.7	3.66	3.66	3.76	0	nc	0.275	1.5
0.95	1.9976	5346	4.512	-0.24	5.43	4.96	4.58	4.04	3.69	3.65	3.65	3.75	0	nc	0.275	1.5
0.95	2.25111	5353	4.508	-0.23	5.41	4.95	4.57	4.03	3.68	3.64	3.64	3.74	0	nc	0.275	1.5
0.95	2.5363	5363	4.504	-0.22	5.39	4.93	4.55	4.02	3.67	3.63	3.63	3.73	0	nc	0.275	1.5
0.95	2.82149	5370	4.499	-0.22	5.37	4.91	4.54	4	3.66	3.61	3.62	3.72	0	nc	0.275	1.5
0.95	3.17006	5381	4.494	-0.21	5.35	4.89	4.51	3.98	3.64	3.6	3.6	3.7	0	nc	0.275	1.5
0.95	3.55032	5394	4.488	-0.2	5.32	4.86	4.49	3.96	3.62	3.58	3.58	3.68	0	nc	0.275	1.5
0.95	3.99395	5409	4.481	-0.19	5.28	4.83	4.46	3.94	3.6	3.56	3.56	3.66	0	nc	0.275	1.5
0.95	4.46927	5425	4.473	-0.17	5.25	4.8	4.43	3.91	3.58	3.54	3.54	3.64	0	nc	0.275	1.5
0.95	5.03966	5444	4.463	-0.16	5.2	4.76	4.39	3.88	3.55	3.51	3.51	3.6	0	nc	0.275	1.5
0.95	5.64173	5465	4.451	-0.14	5.15	4.71	4.35	3.84	3.51	3.47	3.48	3.57	0	nc	0.275	1.5
0.95	6.33887	5489	4.436	-0.12	5.09	4.65	4.29	3.79	3.47	3.43	3.43	3.53	0	nc	0.275	1.5
0.95	7.09938	5517	4.418	-0.09	5.02	4.58	4.23	3.73	3.41	3.38	3.38	3.47	0	nc	0.275	1.5
0.95	7.95496	5549	4.394	-0.05	4.92	4.5	4.15	3.66	3.34	3.31	3.31	3.4	0	nc	0.275	1.5
0.95	8.93729	5580	4.36	-0.01	4.81	4.39	4.04	3.56	3.25	3.22	3.22	3.31	0	nc	0.275	1.5
0.95	10.0147	5592	4.317	0.04	4.69	4.27	3.93	3.45	3.14	3.11	3.11	3.2	0	nc	0.275	1.5
1	0.00101	4212	3.664	0.22	4.84	4.12	3.49	2.58	1.98	1.89	1.85	2.02	0	nc	0.275	1.5
1	0.00113	4207	3.692	0.19	4.94	4.21	3.57	2.65	2.05	1.96	1.91	2.08	0	nc	0.275	1.5
1	0.00128	4202	3.726	0.15	5.05	4.32	3.66	2.74	2.13	2.03	1.99	2.16	0	nc	0.275	1.5
1	0.00143	4196	3.754	0.12	5.15	4.41	3.75	2.81	2.19	2.1	2.06	2.23	0	nc	0.275	1.5
1	0.00159	4189	3.783	0.09	5.25	4.51	3.83	2.88	2.26	2.16	2.12	2.3	0	nc	0.275	1.5
1	0.0018	4182	3.817	0.05	5.36	4.62	3.92	2.96	2.34	2.24	2.2	2.38	0	nc	0.275	1.5
1	0.002	4177	3.845	0.02	5.46	4.72	4	3.03	2.4	2.3	2.26	2.45	0	nc	0.275	1.5
1	0.00227	4172	3.879	-0.01	5.58	4.83	4.1	3.11	2.48	2.38	2.34	2.53	0	nc	0.275	1.5
1	0.00253	4167	3.907	-0.04	5.67	4.92	4.18	3.18	2.55	2.44	2.4	2.6	0	nc	0.275	1.5
1	0.00286	4162	3.941	-0.08	5.78	5.03	4.27	3.27	2.62	2.52	2.48	2.68	0	nc	0.275	1.5
1	0.00318	4157	3.969	-0.11	5.88	5.13	4.35	3.33	2.69	2.58	2.54	2.74	0	nc	0.275	1.5
1	0.00361	4153	4.002	-0.14	5.99	5.23	4.44	3.42	2.76	2.66	2.62	2.82	0	nc	0.275	1.5
1	0.00402	4150	4.031	-0.17	6.07	5.31	4.52	3.49	2.84	2.73	2.69	2.89	0	nc	0.275	1.5
1	0.00454	4149	4.063	-0.21	6.15	5.4	4.6	3.57	2.92	2.81	2.77	2.97	0	nc	0.275	1.5
1	0.00504	4148	4.089	-0.23	6.22	5.46	4.66	3.63	2.98	2.88	2.84	3.04	0	nc	0.275	1.5
1	0.00566	4149	4.118	-0.26	6.3	5.54	4.74	3.71	3.06	2.95	2.91	3.11	0	nc	0.275	1.5
1	0.00634	4151	4.146	-0.29	6.36	5.6	4.8	3.77	3.13	3.02	2.98	3.18	0	nc	0.275	1.5
1	0.00718	4158	4.176	-0.32	6.42	5.66	4.87	3.84	3.2	3.09	3.05	3.25	0	nc	0.275	1.5
1	0.00798	4167	4.201	-0.34	6.46	5.7	4.91	3.9	3.26	3.15	3.11	3.31	0	nc	0.275	1.5
1	0.00895	4179	4.227	-0.36	6.49	5.74	4.96	3.96	3.31	3.21	3.17	3.37	0	nc	0.275	1.5
1	0.01	4198	4.251	-0.37	6.51	5.76	5	4	3.37	3.26	3.23	3.42	0	nc	0.275	1.5
1	0.01127	4228	4.276	-0.39	6.51	5.76	5.02	4.05	3.42	3.32	3.28	3.48	0	nc	0.275	1.5
1	0.01261	4266	4.297	-0.39	6.48	5.74	5.03	4.08	3.46	3.36	3.33	3.52	0	nc	0.275	1.5
1	0.01418	4319	4.319	-0.39	6.42	5.68	5.02	4.1	3.49	3.4	3.37	3.55	0	nc	0.275	1.5
1	0.01599	4390	4.338	-0.38	6.32	5.59	4.98	4.1	3.51	3.42	3.4	3.58	0	nc	0.275	1.5
1	0.01787	4476	4.353	-0.36	6.2	5.49	4.92	4.08	3.51	3.44	3.41	3.59	0	nc	0.275	1.5
1	0.01999	4585	4.365	-0.33	6.03	5.36	4.84	4.05	3.51	3.43	3.42	3.58	0	nc	0.275	1.5
1	0.02253	4729	4.371	-0.29	5.82	5.19	4.71	3.97	3.47	3.41	3.4	3.55	0	nc	0.275	1.5
1	0.02513	4907	4.372	-0.22	5.56	4.99	4.54	3.87	3.42	3.36	3.35	3.49	0	nc	0.275	1.5
1	0.02829	5149	4.371	-0.14	5.25	4.74	4.33	3.73	3.34	3.29	3.29	3.4	0	nc	0.275	1.5
1	0.03192	5421	4.377	-0.06	4.95	4.5	4.14	3.62	3.28	3.24	3.24	3.34	0	nc	0.275	1.5
1	0.03624	5532	4.442	-0.09	5.01	4.57	4.22	3.73	3.41	3.38	3.38	3.47	0	nc	0.275	1.5
1	0.04024	5476	4.499	-0.16	5.2	4.76	4.4	3.9	3.57	3.53	3.54	3.63	0	nc	0.275	1.5
1	0.04687	5455	4.517	-0.19	5.27	4.83	4.46	3.95	3.62	3.58	3.59	3.68	0	nc	0.275	1.5
1	0.05264	5458	4.518	-0.19	5.27	4.83	4.46	3.95	3.62	3.58	3.59	3.68	0	nc	0.275	1.5
1	0.05642	5456	4.519	-0.19	5.27	4.83	4.47	3.96	3.62	3.58	3.59	3.68	0	nc	0.275	1.5
1	0.06639	5451	4.518	-0.19	5.28	4.83	4.47	3.96	3.62	3.59	3.59	3.68	0	nc	0.275	1.5
1	0.07291	5450	4.518	-0.19	5.28	4.83	4.47	3.96	3.62	3.58	3.59	3.68	0	nc	0.275	1.5
1	0.08074	5449	4.517	-0.19	5.28	4.83	4.47	3.95	3.62	3.58	3.59	3.68	0	nc	0.275	1.5
1	0.09014	5451	4.516	-0.19	5.27	4.83	4.46	3.95	3.62	3.58	3.58	3.68	0	nc	0.275	1.5
1	0.10142	5454	4.515	-0.18	5.27	4.82	4.46	3.95	3.62	3.58	3.58	3.68	0	nc	0.275	1.5
1	0.11495	5456	4.515	-0.18	5.26	4.82	4.46	3.95	3.61	3.57	3.58	3.67	0	nc	0.275	1.5
1	0.13118	5463	4.514	-0.18	5.25	4.81	4.45	3.94	3.61	3.57	3.58	3.67	0	nc	0.275	1.5
1	0.15067	5469	4.512	-0.18	5.25	4.8	4.44	3.93	3.61	3.57	3.57	3.66	0	nc	0.275	1.5
1	0.17405	5476	4.512	-0.17	5.24	4.79	4.43	3.93	3.6	3.56	3.57	3.66	0	nc	0.275	1.5
1	0.20211	5480	4.511	-0.17	5.23	4.79	4.43	3.93	3.6	3.56	3.57	3.66	0	nc	0.275	1.5
1	0.2338	5483	4.51	-0.17	5.23	4.79	4.43	3.92	3.6	3.56	3.56	3.66	0	nc	0.275	1.5
1	0.26549	5484	4.509	-0.17	5.22	4.78	4.42	3.92	3.59	3.56	3.56	3.65	0	nc	0.275	1.5
1	0.29718	5485	4.509	-0.17	5.22	4.78	4.42	3.92	3.59	3.55	3.56	3.65	0	nc	0.275	1.5
1	0.32886	5487	4.508	-0.17	5.22	4.78	4.42	3.92	3.59	3.55	3.56	3.65	0	nc	0.275	1.5
1	0.36055	5488	4.508	-0.17	5.21	4.77	4.42	3.91	3.59	3.55	3.56	3.65	0	nc	0.275	1.5
1	0.39224	5488	4.507	-0.16	5.21	4.77	4.41	3.91	3.59	3.55	3.55	3.65	0	nc	0.275	1.5
1	0.42393	5489	4.506	-0.16	5.21	4.77	4.41	3.91	3.58	3.55	3.55	3.64	0	nc	0.275	1.5
1	0.45561	5490	4.506	-0.16	5.21	4.77	4.41	3.91	3.58	3.54	3.55	3.64	0	nc	0.275	1.5
1	0.51899	5492	4.504	-0.16	5.2	4.76	4.41	3.9	3.58	3.54	3.55	3.64	0	nc	0.275	1.5
1	0.58237	5494	4.504	-0.16	5.2	4.76	4.4	3.9	3.58	3.54	3.54	3.64	0	nc	0.275	1.5
1	0.64574	5495	4.502	-0.16	5.19	4.75	4.4	3.9	3.57	3.53	3.54	3.63	0	nc	0.275	1.5
1	0.70912	5498	4.501	-0.16	5.19	4.75	4.39	3.89	3.57	3.53	3.54	3.63	0	nc	0.275	1.5
1	0.80418	5500	4.499	-0.15	5.18	4.74	4.39	3.89	3.56	3.53	3.53	3.62	0	nc	0.275	1.5
1	0.89925	5503	4.498	-0.15	5.17	4.74	4.38	3.88	3.56	3.52	3.53	3.62	0	nc	0.275	1.5
1	1.026	5507	4.495	-0.15	5.16	4.73	4.37	3.88	3.55	3.51	3.52	3.61	0	nc	0.275	1.5
1	1.15275	5511	4.493	-0.14	5.16	4.72	4.36	3.87	3.55	3.51	3.51	3.6	0	nc	0.275	1.5
1	1.27951	5516	4.491	-0.14	5.15	4.71	4.36	3.86	3.54	3.5	3.51	3.6	0	nc	0.275	1.5
1	1.43795	5521	4.489	-0.14	5.13	4.7	4.35	3.85	3.53	3.49	3.5	3.59	0	nc	0.275	1.5
1	1.59639	5526	4.486	-0.13	5.12	4.69	4.34	3.84	3.52	3.49	3.49	3.58	0	nc	0.275	1.5
1	1.78651	5532	4.482	-0.13	5.11	4.67	4.32	3.83	3.51	3.48	3.48	3.57	0	nc	0.275	1.5
1	2.00833	5540	4.478	-0.12	5.09	4.66	4.31	3.82	3.5	3.46	3.47	3.56	0	nc	0.275	1.5
1	2.26184	5549	4.473	-0.11	5.07	4.64	4.29	3.8	3.49	3.45	3.46	3.55	0	nc	0.275	1.5
1	2.51534	5558	4.469	-0.1	5.05	4.62	4.27	3.79	3.47	3.44	3.44	3.53	0	nc	0.275	1.5
1	2.83222	5568	4.462	-0.09	5.02	4.6	4.25	3.76	3.45	3.42	3.43	3.51	0	nc	0.275	1.5
1	3.18079	5581	4.455	-0.08	4.99	4.57	4.22	3.74	3.43	3.4	3.4	3.49	0	nc	0.275	1.5
1	3.56105	5594	4.447	-0.07	4.95	4.54	4.19	3.71	3.41	3.37	3.38	3.47	0	nc	0.275	1.5
1	4.00468	5609	4.436	-0.06	4.91	4.5	4.16	3.68	3.38	3.34	3.35	3.44	0	nc	0.275	1.5
1	4.48	5626	4.425	-0.04	4.87	4.46	4.12	3.65	3.35	3.31	3.32	3.4	0	nc	0.275	1.5
1	5.0187	5644	4.41	-0.02	4.82	4.4	4.07	3.6	3.3	3.27	3.28	3.36	0	nc	0.275	1.5
1	5.65246	5665	4.39	0.01	4.75	4.34	4.01	3.54	3.25	3.22	3.23	3.31	0	nc	0.275	1.5
1	6.31791	5687	4.367	0.04	4.67	4.27	3.93	3.48	3.19	3.15	3.16	3.24	0	nc	0.275	1.5
1	7.11011	5704	4.335	0.07	4.57	4.17	3.84	3.39	3.1	3.07	3.08	3.16	0	nc	0.275	1.5
1	7.96569	5706	4.296	0.11	4.47	4.07	3.74	3.29	3	2.97	2.98	3.06	0	nc	0.275	1.5
1	8.91633	5685	4.241	0.16	4.35	3.95	3.62	3.16	2.87	2.84	2.85	2.93	0	nc	0.275	1.5
1.05	0.00102	4253	3.668	0.25	4.73	4.01	3.4	2.52	1.93	1.84	1.8	1.96	0	nc	0.275	1.5
1.05	0.00113	4249	3.697	0.22	4.82	4.1	3.48	2.59	1.99	1.9	1.86	2.03	0	nc	0.275	1.5
1.05	0.00126	4244	3.726	0.19	4.91	4.19	3.56	2.66	2.06	1.97	1.93	2.1	0	nc	0.275	1.5
1.05	0.00143	4239	3.759	0.16	5.02	4.3	3.65	2.74	2.13	2.04	2	2.18	0	nc	0.275	1.5
1.05	0.00159	4234	3.788	0.12	5.11	4.39	3.73	2.81	2.2	2.11	2.07	2.25	0	nc	0.275	1.5
1.05	0.00181	4230	3.822	0.09	5.22	4.49	3.82	2.89	2.28	2.18	2.14	2.33	0	nc	0.275	1.5
1.05	0.00201	4225	3.85	0.06	5.32	4.58	3.9	2.96	2.34	2.25	2.21	2.39	0	nc	0.275	1.5
1.05	0.00228	4220	3.884	0.02	5.42	4.69	3.99	3.04	2.42	2.32	2.28	2.47	0	nc	0.275	1.5
1.05	0.00253	4216	3.912	-0.01	5.52	4.78	4.07	3.11	2.48	2.39	2.35	2.54	0	nc	0.275	1.5
1.05	0.00282	4211	3.941	-0.04	5.61	4.87	4.15	3.18	2.55	2.45	2.41	2.61	0	nc	0.275	1.5
1.05	0.0032	4206	3.974	-0.07	5.72	4.97	4.24	3.26	2.63	2.53	2.49	2.69	0	nc	0.275	1.5
1.05	0.00356	4203	4.003	-0.1	5.81	5.06	4.32	3.33	2.69	2.59	2.55	2.76	0	nc	0.275	1.5
1.05	0.00403	4201	4.035	-0.14	5.89	5.14	4.4	3.41	2.77	2.67	2.63	2.84	0	nc	0.275	1.5
1.05	0.00454	4201	4.065	-0.17	5.97	5.22	4.48	3.49	2.85	2.75	2.71	2.91	0	nc	0.275	1.5
1.05	0.00501	4202	4.09	-0.19	6.03	5.28	4.54	3.55	2.91	2.81	2.77	2.97	0	nc	0.275	1.5
1.05	0.0057	4206	4.122	-0.22	6.11	5.36	4.61	3.63	2.99	2.89	2.85	3.05	0	nc	0.275	1.5
1.05	0.00635	4213	4.149	-0.24	6.16	5.41	4.67	3.69	3.05	2.95	2.92	3.11	0	nc	0.275	1.5
1.05	0.00716	4224	4.176	-0.27	6.21	5.46	4.73	3.75	3.12	3.02	2.98	3.18	0	nc	0.275	1.5
1.05	0.00803	4240	4.203	-0.29	6.24	5.49	4.77	3.8	3.18	3.08	3.04	3.24	0	nc	0.275	1.5
1.05	0.00896	4262	4.227	-0.3	6.26	5.51	4.8	3.85	3.23	3.13	3.1	3.29	0	nc	0.275	1.5
1.05	0.01008	4292	4.251	-0.31	6.25	5.51	4.83	3.89	3.28	3.18	3.15	3.34	0	nc	0.275	1.5
1.05	0.01127	4331	4.272	-0.32	6.22	5.49	4.83	3.92	3.31	3.22	3.19	3.38	0	nc	0.275	1.5
1.05	0.01266	4384	4.293	-0.32	6.16	5.43	4.82	3.94	3.35	3.26	3.23	3.42	0	nc	0.275	1.5
1.05	0.01426	4457	4.312	-0.31	6.08	5.37	4.79	3.94	3.37	3.29	3.26	3.44	0	nc	0.275	1.5
1.05	0.01592	4540	4.326	-0.29	5.96	5.27	4.73	3.92	3.37	3.3	3.28	3.45	0	nc	0.275	1.5
1.05	0.01793	4656	4.336	-0.26	5.79	5.14	4.64	3.88	3.36	3.29	3.28	3.44	0	nc	0.275	1.5
1.05	0.01999	4789	4.34	-0.21	5.6	4.99	4.52	3.81	3.32	3.26	3.25	3.41	0	nc	0.275	1.5
1.05	0.02239	4989	4.34	-0.14	5.32	4.77	4.33	3.69	3.26	3.2	3.19	3.33	0	nc	0.275	1.5
1.05	0.02518	5237	4.335	-0.05	5	4.51	4.12	3.55	3.17	3.13	3.12	3.24	0	nc	0.275	1.5
1.05	0.02828	5518	4.334	0.04	4.7	4.26	3.91	3.41	3.1	3.06	3.06	3.16	0	nc	0.275	1.5
1.05	0.03195	5674	4.392	0.03	4.69	4.28	3.95	3.49	3.2	3.16	3.17	3.26	0	nc	0.275	1.5
1.05	0.0362	5630	4.472	-0.06	4.93	4.52	4.18	3.71	3.41	3.37	3.38	3.47	0	nc	0.275	1.5
1.05	0.04161	5616	4.49	-0.09	4.99	4.57	4.23	3.76	3.46	3.42	3.43	3.51	0	nc	0.275	1.5
1.05	0.04726	5609	4.493	-0.09	5	4.58	4.24	3.77	3.47	3.43	3.44	3.52	0	nc	0.275	1.5
1.05	0.05096	5605	4.492	-0.09	5.01	4.59	4.24	3.77	3.47	3.43	3.44	3.52	0	nc	0.275	1.5
1.05	0.06073	5605	4.491	-0.09	5	4.58	4.24	3.77	3.46	3.43	3.44	3.52	0	nc	0.275	1.5
1.05	0.06712	5608	4.49	-0.09	5	4.58	4.24	3.76	3.46	3.42	3.43	3.52	0	nc	0.275	1.5
1.05	0.07479	5613	4.489	-0.09	4.99	4.57	4.23	3.76	3.46	3.42	3.43	3.51	0	nc	0.275	1.5
1.05	0.084	5618	4.488	-0.08	4.98	4.57	4.23	3.75	3.45	3.42	3.43	3.51	0	nc	0.275	1.5
1.05	0.09505	5626	4.487	-0.08	4.97	4.56	4.22	3.75	3.45	3.41	3.42	3.5	0	nc	0.275	1.5
1.05	0.1083	5636	4.486	-0.08	4.96	4.55	4.21	3.74	3.44	3.41	3.42	3.5	0	nc	0.275	1.5
1.05	0.12421	5644	4.485	-0.07	4.95	4.54	4.2	3.74	3.44	3.4	3.41	3.5	0	nc	0.275	1.5
1.05	0.1433	5651	4.484	-0.07	4.94	4.53	4.2	3.73	3.44	3.4	3.41	3.49	0	nc	0.275	1.5
1.05	0.16621	5655	4.484	-0.07	4.94	4.53	4.19	3.73	3.43	3.4	3.41	3.49	0	nc	0.275	1.5
1.05	0.1937	5657	4.483	-0.07	4.93	4.52	4.19	3.73	3.43	3.4	3.41	3.49	0	nc	0.275	1.5
1.05	0.22539	5658	4.482	-0.07	4.93	4.52	4.19	3.72	3.43	3.39	3.4	3.48	0	nc	0.275	1.5
1.05	0.25708	5660	4.481	-0.06	4.93	4.52	4.18	3.72	3.43	3.39	3.4	3.48	0	nc	0.275	1.5
1.05	0.28877	5662	4.481	-0.06	4.92	4.51	4.18	3.72	3.42	3.39	3.4	3.48	0	nc	0.275	1.5
1.05	0.32045	5664	4.48	-0.06	4.92	4.51	4.18	3.72	3.42	3.39	3.4	3.48	0	nc	0.275	1.5
1.05	0.34686	5664	4.479	-0.06	4.92	4.51	4.17	3.71	3.42	3.38	3.39	3.47	0	nc	0.275	1.5
1.05	0.37855	5665	4.478	-0.06	4.91	4.51	4.17	3.71	3.42	3.38	3.39	3.47	0	nc	0.275	1.5
1.05	0.41024	5666	4.478	-0.06	4.91	4.5	4.17	3.71	3.41	3.38	3.39	3.47	0	nc	0.275	1.5
1.05	0.44193	5666	4.477	-0.06	4.91	4.5	4.17	3.71	3.41	3.38	3.39	3.47	0	nc	0.275	1.5
1.05	0.47361	5668	4.476	-0.06	4.91	4.5	4.16	3.7	3.41	3.38	3.39	3.47	0	nc	0.275	1.5
1.05	0.5053	5668	4.475	-0.06	4.9	4.5	4.16	3.7	3.41	3.37	3.38	3.46	0	nc	0.275	1.5
1.05	0.56868	5670	4.474	-0.05	4.9	4.49	4.16	3.7	3.4	3.37	3.38	3.46	0	nc	0.275	1.5
1.05	0.63205	5672	4.472	-0.05	4.89	4.49	4.15	3.69	3.4	3.37	3.38	3.46	0	nc	0.275	1.5
1.05	0.72712	5674	4.47	-0.05	4.89	4.48	4.14	3.69	3.39	3.36	3.37	3.45	0	nc	0.275	1.5
1.05	0.82218	5678	4.468	-0.05	4.88	4.47	4.14	3.68	3.39	3.35	3.36	3.44	0	nc	0.275	1.5
1.05	0.91725	5681	4.466	-0.04	4.87	4.46	4.13	3.67	3.38	3.35	3.36	3.44	0	nc	0.275	1.5
1.05	1.01231	5683	4.464	-0.04	4.86	4.46	4.12	3.67	3.38	3.34	3.35	3.43	0	nc	0.275	1.5
1.05	1.13906	5687	4.461	-0.04	4.85	4.45	4.11	3.66	3.37	3.33	3.34	3.42	0	nc	0.275	1.5
1.05	1.26582	5691	4.458	-0.03	4.84	4.44	4.1	3.65	3.36	3.33	3.34	3.41	0	nc	0.275	1.5
1.05	1.42426	5696	4.454	-0.03	4.83	4.42	4.09	3.64	3.35	3.31	3.33	3.4	0	nc	0.275	1.5
1.05	1.61439	5703	4.45	-0.02	4.81	4.41	4.08	3.62	3.34	3.3	3.31	3.39	0	nc	0.275	1.5
1.05	1.80451	5710	4.445	-0.01	4.79	4.39	4.06	3.61	3.32	3.29	3.3	3.38	0	nc	0.275	1.5
1.05	2.02633	5716	4.44	-0.01	4.77	4.37	4.04	3.59	3.31	3.27	3.29	3.36	0	nc	0.275	1.5
1.05	2.24815	5724	4.434	0	4.75	4.35	4.02	3.58	3.29	3.26	3.27	3.35	0	nc	0.275	1.5
1.05	2.53334	5733	4.426	0.01	4.72	4.33	4	3.55	3.27	3.24	3.25	3.33	0	nc	0.275	1.5
