DATA_KEY	SOURCE_KEY	DATA_FILE	OBSERVATION_DATE	OBSERVATION_TIME	JULIAN_DATE	PROGRAM_NUMBER	PROGRAM_PI	OBSERVER	RESOLUTION	AIRMASS	REDUCTION_SPEXTOOL_VERSION	REDUCTION_PERSON	REDUCTION_DATE	QUALITY_FLAG	MEDIAN_SNR	SPEX_TYPE	PUBLISHED	DATA_REFERENCE	NOTE	DATA_KEY	NICMOS_F160W	NICMOS_F160W_UNC	WIRC_CH4S	WIRC_CH4S_UNC	NICMOS_F165M	NICMOS_F165M_UNC	WIRC_BrGamma	WIRC_BrGamma_UNC	NICMOS_F187N	NICMOS_F187N_UNC	NIRC2_Kp	NIRC2_Kp_UNC	NIRC2_Ks	NIRC2_Ks_UNC	NICMOS_F140W	NICMOS_F140W_UNC	NICMOS_F145M	NICMOS_F145M_UNC	NIRC2_J	NIRC2_J_UNC	NICMOS_F190N	NICMOS_F190N_UNC	NIRC2_H	NIRC2_H_UNC	NICMOS_F108N	NICMOS_F108N_UNC	NICMOS_F166N	NICMOS_F166N_UNC	2MASS_H	2MASS_H_UNC	2MASS_J	2MASS_J_UNC	NICMOS_F110M	NICMOS_F110M_UNC	NICMOS_F090M	NICMOS_F090M_UNC	WIRC_Fe2	WIRC_Fe2_UNC	MKO_Kp	MKO_Kp_UNC	MKO_Ks	MKO_Ks_UNC	WIRC_CH4L	WIRC_CH4L_UNC	NICMOS_F170M	NICMOS_F170M_UNC	WIRC_CO	WIRC_CO_UNC	NICMOS_F095N	NICMOS_F095N_UNC	NICMOS_F113N	NICMOS_F113N_UNC	NICMOS_F097N	NICMOS_F097N_UNC	2MASS_Ks	2MASS_Ks_UNC	MKO_K	MKO_K_UNC	MKO_J	MKO_J_UNC	MKO_H	MKO_H_UNC	WIRC_J	WIRC_J_UNC	WIRC_K	WIRC_K_UNC	WIRC_H	WIRC_H_UNC	NICMOS_F164N	NICMOS_F164N_UNC	WIRC_PaBeta	WIRC_PaBeta_UNC	NICMOS_F110W	NICMOS_F110W_UNC	CH4-J	CH4-J_UNC	K-J	K-J_UNC	H2O-K	H2O-K_UNC	CH4-H	CH4-H_UNC	CH4-K	CH4-K_UNC	H2O-H	H2O-H_UNC	H2O-J	H2O-J_UNC	K2	K2_UNC	K1	K1_UNC	H2O-B	H2O-B_UNC	H2O-A	H2O-A_UNC	H2O-1.2	H2O-1.2_UNC	CH4-2.2	CH4-2.2_UNC	H2O-1.5	H2O-1.5_UNC	VO-z	VO-z_UNC	FeH-z	FeH-z_UNC	FeH-J	FeH-J_UNC	H-cont	H-cont_UNC	KI-J	KI-J_UNC	H2O	H2O_UNC	sH2O-H2	sH2O-H2_UNC	sH2O-H1	sH2O-H1_UNC	sH2O-K	sH2O-K_UNC	sH2O-J	sH2O-J_UNC	sHJ	sHJ_UNC	sKJ	sKJ_UNC	FeH	FeH_UNC	H2O-2	H2O-2_UNC	H2O-1	H2O-1_UNC	H2OD	H2OD_UNC	H2O-K2	H2O-K2_UNC
10807	10961	10807_10961.fits	20070318	10 22 45.4011	54177.932			looper	120	1.097	3.3			OK	66	M7.7	Y	2010ApJS..190..100K																																																																																																																																										
10808	10972	10808_10972.fits	20070318	12 53 6.14331	54178.037			looper	120	1.03	3.3			OK	54	L3.7:	Y	2010ApJS..190..100K																																																																																																																																										
10809	10994	10809_10994.fits	20070318	13 18 24.3616	54178.054			looper	120	1.229	3.3			OK	66	M8.1	Y	2010ApJS..190..100K																																																																																																																																										
10810	11238	10810_11238.fits	20070601	10 58 53.8539	54252.958			"lynch, looper"	120	2.018	3.3			POOR	20	M7.4:	N	LOO-NP																																																																																																																																										
10811	11449	10811_11449.fits	20070601	14 05 53.1532	54253.087			"looper, lynch"	120	1.901	3.3			POOR	25	M8.5:	N	LOO-NP																																																																																																																																										
10812	10897	10812_10897.fits	20070703	05 27 4.08325	54284.727			"kirkpatrick, looper"	120	1.304	3.3			OK	887	L2.4::	N	LOO-NP																																																																																																																																										
10813	10913	10813_10913.fits	20070703	08 13 32.5872	54284.843			"kirkpatrick, looper"	120	1.805	3.3			POOR	11	L2.1::	Y	2010ApJS..190..100K																																																																																																																																										
10814	10933	10814_10933.fits	20070703	07 38 13.5714	54284.818			"kirkpatrick, looper"	120	1.84	3.3			POOR	13	M8.8	Y	2010ApJS..190..100K																																																																																																																																										
10815	11045	10815_11045.fits	20070703	06 59 0.690574	54284.791			"kirkpatrick, looper"	120	1.319	3.3			POOR	55	M6.9::	N	LOO-NP																																																																																																																																										
10816	11069	10816_11069.fits	20070703	06 08 6.39812	54284.756			"kirkpatrick, looper"	120	1.748	3.3			POOR	29	M9.6	Y	2010ApJS..190..100K																																																																																																																																										
10817	10043	10817_10043.fits	20070704	14 05 28.5202	54286.087			"kirkpatrick, looper"	120	1.218	3.3			OK	196	L0.0	Y	2014ApJ...794..143B																																																																																																																																										
10818	10954	10818_10954.fits	20070704	06 50 37.1322	54285.785			"kirkpatrick, looper"	120	1.406	3.3			POOR	16	L1.4:	Y	2010ApJS..190..100K																																																																																																																																										
10819	10990	10819_10990.fits	20070704	07 55 58.5568	54285.831			"kirkpatrick, looper"	120	1.317	3.3			OK	81	M9.5	Y	2010ApJS..190..100K																																																																																																																																										
10820	11043	10820_11043.fits	20070704	06 10 12.4546	54285.757			"kirkpatrick, looper"	120	1.298	3.3			POOR	16	L2.2	Y	2010ApJS..190..100K																																																																																																																																										
10821	11058	10821_11058.fits	20070704	08 33 11.8557	54285.856			"kirkpatrick, looper"	120	1.243	3.3			OK	366	M8.5	Y	2014ApJ...794..143B																																																																																																																																										
10822	11283	10822_11283.fits	20070704	10 56 52.5660	54285.956			"kirkpatrick, looper"	120	1.441	3.3			OK	548	M7.7	Y	2014ApJ...794..143B																																																																																																																																										
10823	11422	10823_11422.fits	20070704	11 40 6.37122	54285.986			"kirkpatrick, looper"	120	1.057	3.3			OK	1042	M4.7	N	LOO-NP																																																																																																																																										
10824	11423	10824_11423.fits	20070704	11 32 8.86071	54285.981			"kirkpatrick, looper"	120	1.051	3.3			OK	520	M8.1	Y	2014ApJ...794..143B																																																																																																																																										
10825	11455	10825_11455.fits	20070704	12 20 50.4367	54286.014			"kirkpatrick, looper"	120	1.131	3.3			OK	47	L6.8::	Y	2014ApJ...794..143B																																																																																																																																										
10826	11655	10826_11655.fits	20070704	13 40 3.91556	54286.069			"kirkpatrick, looper"	120	1.058	3.3			OK	120	M6.9	N	LOO-NP																																																																																																																																										
10827	11669	10827_11669.fits	20070704	13 15 12.8696	54286.052			"kirkpatrick, looper"	120	1.4	3.3			OK	119	M9.0	Y	2010ApJS..190..100K																																																																																																																																										
10828	10054	10828_10054.fits	20070728		54309.5				120					POOR	34	L5.2::	Y	2010ApJ...710.1142B																																																																																																																																										
10829	10104	10829_10104.fits	20070728	15 39 34.4902	54310.152			"lynch, russell"	120	1.369	3.3			OK	325	M6.0	N	LOO-NP																																																																																																																																										
10830	10967	10830_10967.fits	20070728	06 01 50.8672	54309.751			"looper, kirkpatrick, burgasser"	120	1.441	3.4			BG	70	L1.3::	N	LOO-NP																																																																																																																																										
10831	11117	10831_11117.fits	20070728		54309.5				120					OK	36	T0.7:	Y	2010ApJ...710.1142B																																																																																																																																										
10832	11142	10832_11142.fits	20070728	08 17 39.5330	54309.846			"looper, kirkpatrick, burgasser"	120	1.73	3.4			POOR	18	M8.3:	Y	2010ApJS..190..100K																																																																																																																																										
10833	11219	10833_11219.fits	20070728	06 19 7.17871	54309.763			"looper, kirkpatrick, burgasser"	120	3.205	3.4			OK	214	L5.2::	N	LOO-NP																																																																																																																																										
10834	11273	10834_11273.fits	20070728	06 38 49.7148	54309.777			"looper, kirkpatrick, burgasser"	120	1.385	3.4			BG	16	M7.9:	Y	2010ApJS..190..100K																																																																																																																																										
10835	11384	10835_11384.fits	20070728	05 34 0.700344	54309.732			"looper, kirkpatrick, burgasser"	120	1.687	3.4			OK	2009	L5.6::	N	LOO-NP																																																																																																																																										
10836	11389	10836_11389.fits	20070728	05 40 23.7244	54309.736			"looper, kirkpatrick, burgasser"	120	1.657	3.4			OK	2251	L4.3::	N	LOO-NP																																																																																																																																										
10837	11402	10837_11402.fits	20070728	05 51 1.21268	54309.744			"looper, kirkpatrick, burgasser"	120	1.713	3.4			OK	764	L4.5::	N	LOO-NP																																																																																																																																										
10838	11215	10838_11215.fits	20070826	06 06 55.777688	54338.755			"metchev, kirkpatrick"	120	1.257	3.4			OK	88	L5.1::	Y	2011ApJ...732...56G																																																																																																																																										
10839	11316	10839_11316.fits	20070826	09 17 19.095781	54338.887			"metchev, kirkpatrick"	120	1.736	3.4			POOR	36	L3.8	Y	2011ApJ...732...56G																																																																																																																																										
10840	11510	10840_11510.fits	20070826	10 22 9.5738127	54338.932			"metchev, kirkpatrick"	120	1.175	3.4			OK	48	L4.6:	Y	2011ApJ...732...56G																																																																																																																																										
10841	10076	10841_10076.fits	20070916		54359.5				120					OK	144	L3.0:	Y	2014ApJ...794..143B																																																																																																																																										
10842	10111	10842_10111.fits	20070916		54359.5				120					POOR	60	L6.6:	Y	2010ApJ...710.1142B																																																																																																																																										
10843	10167	10843_10167.fits	20070916		54359.5				120					BG	104	L2.0::	N	BUR-NP																																																																																																																																										
10844	10180	10844_10180.fits	20070916		54359.5				120					OK	156	L2.0	Y	2008ApJ...681..579B																																																																																																																																										
10845	10199	10845_10199.fits	20070916		54359.5				120					OK	183	L0.0	Y	2008ApJ...681..579B																																																																																																																																										
10846	10201	10846_10201.fits	20070916		54359.5				120					OK	146	M9.6	Y	2008ApJ...681..579B																																																																																																																																										
10847	10267	10847_10267.fits	20070916		54359.5				120					OK	179	L2.0:	Y	2008ApJ...681..579B																																																																																																																																										
10848	10330	10848_10330.fits	20070916		54359.5				120					OK	92	L0.6:	Y	2014ApJ...794..143B																																																																																																																																										
10849	11367	10849_11367.fits	20070916		54359.5				120					OK	157	L5.9:	Y	2010ApJ...710.1142B																																																																																																																																										
10850	11452	10850_11452.fits	20070916		54359.5				120					OK	118	M8.5	Y	2014ApJ...794..143B																																																																																																																																										
10851	11483	10851_11483.fits	20070916		54359.5				120					POOR	10	L6.7::	Y	2010ApJ...710.1142B																																																																																																																																										
10852	11491	10852_11491.fits	20070916		54359.5				120					POOR	33	L9.8	Y	2008ApJ...681..579B																																																																																																																																										
10853	11603	10853_11603.fits	20070916		54359.5				120					OK	275	M7.7	Y	2014ApJ...794..143B																																																																																																																																										
10854	11613	10854_11613.fits	20070916		54359.5				120					POOR	17	L4.0::	Y	2014ApJ...794..143B																																																																																																																																										
10855	11717	10855_11717.fits	20070916		54359.5				120					OK	150	M9.3	Y	2014ApJ...794..143B																																																																																																																																										
10856	11572	10856_11572.fits	20070927		54370.5				120					OK	0	L4.3:	Y	2010ApJS..190..100K																																																																																																																																										
10857	10012	10857_10012.fits	20071012	10 52 12.8668	54385.953				120	1.145	3.3			OK	141	M4.8	Y	2010ApJS..190..100K																																																																																																																																										
10858	10054	10858_10054.fits	20071012		54385.5				120					OK	62	L4.5:	Y	2010ApJ...710.1142B																																																																																																																																										
10859	10111	10859_10111.fits	20071012		54385.5				120					OK	122	L6.0	Y	2010ApJ...710.1142B																																																																																																																																										
10860	10155	10860_10155.fits	20071012	12 38 23.5703	54386.027				120	1.13	3.3			OK	223	T2.8::	Y	2010ApJS..190..100K																																																																																																																																										
10861	10154	10861_10154.fits	20071012		54385.5				120					OK	223	T2.8::	Y	2010ApJS..190..100K																																																																																																																																										
10862	10410	10862_10410.fits	20071012		54385.5				120					OK	77	L4.2::	N	CRU-NP																																																																																																																																										
10863	11704	10863_11704.fits	20071012	10 30 29.6123	54385.938				120	1.168	3.3			OK	251	M6.6	Y	2010ApJS..190..100K																																																																																																																																										
10864	10039	10864_10039.fits	20071110	08 22 58.1820	54414.849			looper	120	2.404	3.3			OK	66	M9.0	Y	2014ApJ...794..143B																																																																																																																																										
10865	10334	10865_10334.fits	20071110	10 02 32.3992	54414.918			looper	120	2.144	3.3			OK	25	Y2.0::	Y	2010ApJS..190..100K																																																																																																																																										
10866	10396	10866_10396.fits	20071110	11 23 31.9503	54414.975			looper	120	2.335	3.3			BG	5	L5.1::	N	LOO-NP																																																																																																																																										
10867	10397	10867_10397.fits	20071110	11 07 19.1446	54414.963			looper	120	2.376	3.3			POOR	11	M2.8:	N	LOO-NP																																																																																																																																										
10868	10438	10868_10438.fits	20071110	11 48 38.8070	54414.992			looper	120	1.305	3.3			BG	75	L2.4::	N	LOO-NP																																																																																																																																										
10869	10486	10869_10486.fits	20071110	12 12 40.8306	54415.009			looper	120	1.23	3.3			BG	432	L3.8::	N	LOO-NP																																																																																																																																										
10870	10628	10870_10628.fits	20071110	13 09 23.7175	54415.048			looper	120	1.925	3.3			OK	233	M9.3	N	LOO-NP																																																																																																																																										
10871	10719	10871_10719.fits	20071110	14 15 11.8131	54415.094			looper	120	2.082	3.3			OK	86	M7.7	N	LOO-NP																																																																																																																																										
10872	10763	10872_10763.fits	20071110	13 49 53.6927	54415.076			looper	120	2.055	3.3			OK	1691	M5.4	N	LOO-NP																																																																																																																																										
10873	10061	10873_10061.fits	20071111		54415.5				120					POOR	40	L7.9:	Y	2010ApJ...710.1142B																																																																																																																																										
10874	10168	10874_10168.fits	20071111		54415.5				120					POOR	17	L7.2:	N	BUR-NP																																																																																																																																										
10875	10505	10875_10505.fits	20071111	12 33 20.6337	54416.023			looper	120	1.124	3.3			OK	1735	M4.5	N	LOO-NP																																																																																																																																										
10876	10518	10876_10518.fits	20071111	13 18 2.60108	54416.054			looper	120	1.32	3.3			OK	78	M4.0	Y	2010ApJS..190..100K																																																																																																																																										
10877	10650	10877_10650.fits	20071111		54415.5				120					OK	90	T4.4	Y	2010ApJ...710.1142B																																																																																																																																										
10878	10009	10878_10009.fits	20071112	07 51 54.082764	54416.828			"cruz, sweet"	120	1.556	3.4			OK	313	M8.2	N	CRU-NP																																																																																																																																										
10879	10270	10879_10270.fits	20071112	09 52 23.747085	54416.911			"cruz, sweet"	120	2.509	3.4			OK	52	L0.6::	N	CRU-NP																																																																																																																																										
10880	10276	10880_10276.fits	20071112	10 40 39.085778	54416.945			"cruz, sweet"	120	1.331	3.4			OK	58	L5.5::	N	CRU-NP																																																																																																																																										
10881	11673	10881_11673.fits	20071112	08 38 42.684929	54416.86			"cruz, sweet"	120	1.322	3.4			OK	271	M9.0	Y	2014ApJ...794..143B																																																																																																																																										
10882	11673	10882_11673.fits	20071112	08 56 49.217970	54416.873			"cruz, sweet"	120	1.414	3.4			POOR	170	M8.4	N	CRU-NP																																																																																																																																										
10883	11720	10883_11720.fits	20071112	05 51 32.015826	54416.744			"cruz, sweet"	120	1.034	3.4			BG	714	L2.1::	N	CRU-NP																																																																																																																																										
10884	10060	10884_10060.fits	20071113		54417.5				120					POOR	108	L0.1:	N	CRU-NP																																																																																																																																										
10885	10261	10885_10261.fits	20071113	08 02 38.377173	54417.835			"cruz, sweet"	120	1.276	3.4			OK	87	M7.5	N	CRU-NP																																																																																																																																										
10886	10264	10886_10264.fits	20071113	08 36 31.278535	54417.859			"cruz, sweet"	120	1.229	3.4			OK	108	M8.1	N	CRU-NP																																																																																																																																										
10887	10293	10887_10293.fits	20071113	11 17 33.837351	54417.971			"cruz, sweet"	120	3.037	3.4			OK	457	M9.5:	N	CRU-NP																																																																																																																																										
10888	10296	10888_10296.fits	20071113	09 10 8.2534368	54417.882			"cruz, sweet"	120	1.191	3.4			OK	114	M7.4	N	CRU-NP																																																																																																																																										
10889	10312	10889_10312.fits	20071113	09 53 52.155735	54417.912			"cruz, sweet"	120	1.035	3.4			OK	14	L0.1::	N	CRU-NP																																																																																																																																										
10890	10316	10890_10316.fits	20071113	13 04 22.784360	54418.045			"cruz, sweet"	120	1.23	3.4			OK	44	M8.2	N	CRU-NP																																																																																																																																										
10891	10318	10891_10318.fits	20071113	12 14 35.779948	54418.01			"cruz, sweet"	120	1.105	3.4			POOR	15	L2.4:	N	CRU-NP																																																																																																																																										
10892	10331	10892_10331.fits	20071113	10 37 43.356217	54417.943			"cruz, sweet"	120	2.069	3.4			OK	40	L5.5::	N	CRU-NP																																																																																																																																										
10893	10376	10893_10376.fits	20071113	11 39 22.978925	54417.986			"cruz, sweet"	120	2.073	3.4			OK	178	M8.7:	N	CRU-NP																																																																																																																																										
10894	10528	10894_10528.fits	20071113		54417.5				120					OK	462	L0.1	N	CRU-NP																																																																																																																																										
10895	10549	10895_10549.fits	20071113	07 16 33.403872	54417.803			"cruz, sweet"	120	1.372	3.4			OK	132	L5.2	N	CRU-NP																																																																																																																																										
10896	10562	10896_10562.fits	20071113	15 08 36.543390	54418.131			"cruz, sweet"	120	1.105	3.4			OK	44	L4.0:	Y	2010ApJ...710.1142B																																																																																																																																										
10897	10614	10897_10614.fits	20071113	15 33 19.132034	54418.148			"cruz, sweet"	120	1.086	3.4			OK	686	M6.4:	N	CRU-NP																																																																																																																																										
10898	10615	10898_10615.fits	20071113		54417.5				120					OK	102	L3.4	Y	2010ApJ...710.1142B																																																																																																																																										
10899	11475	10899_11475.fits	20071113		54417.5				120					OK	116	L2.2	Y	2010ApJ...710.1142B																																																																																																																																										
10900	11648	10900_11648.fits	20071113	06 31 16.344170	54417.772			"cruz, sweet"	120	1.036	3.4			OK	64	L0.4:	N	CRU-NP																																																																																																																																										
10901	11541	10901_11541.fits	20071114		54418.5				120					OK	132	L5.2	N	CRU-NP																																																																																																																																										
10902	11579	10902_11579.fits	20071114		54418.5				120					OK	62	L3.0::	N	CRU-NP																																																																																																																																										
10903	10203	10903_10203.fits	20071124	11 06 24.741131	54428.963			metchev	120	1.361	3.4			POOR	31	L0.6:	Y	2011ApJ...732...56G																																																																																																																																										
10904	10521	10904_10521.fits	20071124	12 51 48.667274	54429.036			metchev	75	1.035	3.4			POOR	50	L3.1:	Y	2011ApJ...732...56G																																																																																																																																										
10905	10640	10905_10640.fits	20071124	14 31 34.309572	54429.105			metchev	75	1.34	3.4			POOR	29	L5.0::	Y	2011ApJ...732...56G																																																																																																																																										
10906	10461	10906_10461.fits	20080108		54473.5				120					OK	130	L2.2	Y	2014ApJ...794..143B																																																																																																																																										
10907	10492	10907_10492.fits	20080108		54473.5				120					OK	53	L4.0:	Y	2010ApJ...710.1142B																																																																																																																																										
10908	10504	10908_10504.fits	20080108		54473.5				120					OK	119	L3.9::	Y	2010ApJ...710.1142B																																																																																																																																										
10909	10510	10909_10510.fits	20080108		54473.5				120					OK	176	L0.2	Y	2014ApJ...794..143B																																																																																																																																										
10910	10563	10910_10563.fits	20080108		54473.5				120					POOR	20	L8.3	N	BUR-NP																																																																																																																																										
10911	10573	10911_10573.fits	20080108		54473.5				120					OK	125	L2.0:	Y	2014ApJ...794..143B																																																																																																																																										
10912	10606	10912_10606.fits	20080108		54473.5				120					OK	41	L7.0:	Y	2011AJ....141...70B																																																																																																																																										
10913	10616	10913_10616.fits	20080108		54473.5				120					OK	145	L8.1:	Y	2010ApJ...710.1142B																																																																																																																																										
10914	10718	10914_10718.fits	20080108		54473.5				120					BG	9	L2.8::	N	BUR-NP																																																																																																																																										
10915	10717	10915_10717.fits	20080108		54473.5				120					OK	34	L6.2:	Y	2014ApJ...794..143B																																																																																																																																										
10916	10732	10916_10732.fits	20080108		54473.5				120					OK	134	L1.1	Y	2014ApJ...794..143B																																																																																																																																										
10917	10432	10917_10432.fits	20080109		54474.5				120					BG	26	L3.7::	N	BUR-NP																																																																																																																																										
10918	10431	10918_10431.fits	20080109		54474.5				120					OK	117	L1.1	Y	2014ApJ...794..143B																																																																																																																																										
10919	10445	10919_10445.fits	20080109		54474.5				120					OK	158	L1.2	Y	2014ApJ...794..143B																																																																																																																																										
10920	10522	10920_10522.fits	20080109		54474.5				120					POOR	30	T1.7	Y	2010ApJ...710.1142B																																																																																																																																										
10921	10610	10921_10610.fits	20080109		54474.5				120					OK	58	L9.0:	Y	2010ApJ...710.1142B																																																																																																																																										
10922	10617	10922_10617.fits	20080109		54474.5				120					OK	53	T0.0:	Y	2010ApJ...710.1142B																																																																																																																																										
10923	10642	10923_10642.fits	20080109		54474.5				120					OK	112	L7.0	Y	2010ApJ...710.1142B																																																																																																																																										
10924	10653	10924_10653.fits	20080109		54474.5				120					OK	45	L6.9	Y	2010ApJ...710.1142B																																																																																																																																										
10925	10670	10925_10670.fits	20080109		54474.5				120					OK	84	L2.5	Y	2014ApJ...794..143B																																																																																																																																										
10926	10832	10926_10832.fits	20080109		54474.5				120					OK	236	M9.1:	N	CRU-NP																																																																																																																																										
10927	10848	10927_10848.fits	20080109		54474.5				120					OK	141	L0.5	Y	2014ApJ...794..143B																																																																																																																																										
10928	10867	10928_10867.fits	20080109		54474.5				120					OK	73	L2.7	Y	2010ApJ...710.1142B																																																																																																																																										
10929	10374	10929_10374.fits	20080110		54475.5				120					OK	285	M9.0::	N	CRU-NP																																																																																																																																										
10930	10524	10930_10524.fits	20080110		54475.5				120					OK	100	T5.4	Y	2010ApJ...710.1142B																																																																																																																																										
10931	10526	10931_10526.fits	20080110		54475.5				120					OK	136	T5.2	Y	2010ApJ...710.1142B																																																																																																																																										
10932	10569	10932_10569.fits	20080110		54475.5				120					OK	120	L2.3	Y	2010ApJ...710.1142B																																																																																																																																										
10933	10578	10933_10578.fits	20080110		54475.5				120					OK	116	T5.0	Y	2010ApJ...710.1142B																																																																																																																																										
10934	10581	10934_10581.fits	20080110		54475.5				120					OK	246	L2.0	Y	2014ApJ...794..143B																																																																																																																																										
10935	10632	10935_10632.fits	20080110		54475.5				120					OK	249	L0.2	Y	2014ApJ...794..143B																																																																																																																																										
10936	10654	10936_10654.fits	20080110		54475.5				120					OK	62	L9.0::	N	BUR-NP																																																																																																																																										
10937	10713	10937_10713.fits	20080110		54475.5				120					OK	239	M9.0	Y	2014ApJ...794..143B																																																																																																																																										
10938	10723	10938_10723.fits	20080110		54475.5				120					POOR	41	L9.0:	Y	2010ApJ...710.1142B																																																																																																																																										
10939	10742	10939_10742.fits	20080110		54475.5				120					OK	92	L7.1	Y	2010ApJ...710.1142B																																																																																																																																										
10940	10529	10940_10529.fits	20080111		54476.5				120					OK	96	M8.3	Y	2014ApJ...794..143B																																																																																																																																										
10941	10544	10941_10544.fits	20080111		54476.5				120					POOR	92	L2.4:	N	BUR-NP																																																																																																																																										
10942	10620	10942_10620.fits	20080111		54476.5				120					OK	185	M8.6	Y	2014ApJ...794..143B																																																																																																																																										
10943	10715	10943_10715.fits	20080111		54476.5				120					OK	308	L0.6	Y	2014ApJ...794..143B																																																																																																																																										
10944	10846	10944_10846.fits	20080111		54476.5				120					OK	185	L0.3	Y	2014ApJ...794..143B																																																																																																																																										
10945	10923	10945_10923.fits	20080111		54476.5				120					OK	200	L5.4::	Y	2010ApJ...710.1142B																																																																																																																																										
10946	10991	10946_10991.fits	20080111		54476.5				120					POOR	43	L7.4:	Y	2010ApJ...710.1142B																																																																																																																																										
10947	11056	10947_11056.fits	20080111	16 18 36.604496	54477.18			burgasser	120	1.169	3.4			OK	109	M4.8:	Y	2010ApJS..190..100K																																																																																																																																										
10948	10545	10948_10545.fits	20080112		54477.5				120					OK	60	L5.0	Y	2010ApJ...710.1142B																																																																																																																																										
10949	10550	10949_10550.fits	20080112		54477.5				120					OK	73	L6.2:	Y	2014ApJ...794..143B																																																																																																																																										
10950	10619	10950_10619.fits	20080112		54477.5				120					OK	115	L7.1	Y	2014ApJ...794..143B																																																																																																																																										
10951	10633	10951_10633.fits	20080112		54477.5				120					OK	119	L7.9:	Y	2010ApJ...710.1142B																																																																																																																																										
10952	10652	10952_10652.fits	20080112		54477.5				120					OK	115	L2.3	Y	2014ApJ...794..143B																																																																																																																																										
10953	10680	10953_10680.fits	20080112		54477.5				120					OK	265	M9.4	Y	2014ApJ...794..143B																																																																																																																																										
10954	10692	10954_10692.fits	20080112		54477.5				120					OK	45	L9.2	Y	2010ApJ...710.1142B																																																																																																																																										
10955	10704	10955_10704.fits	20080112		54477.5				120					OK	185	L1.1	Y	2014ApJ...794..143B																																																																																																																																										
10956	10721	10956_10721.fits	20080112		54477.5				120					OK	167	L2.4	Y	2014ApJ...794..143B																																																																																																																																										
10957	10740	10957_10740.fits	20080112		54477.5				120					OK	106	L8.1	Y	2010ApJ...710.1142B																																																																																																																																										
10958	10744	10958_10744.fits	20080112		54477.5				120					OK	91	M8.3	Y	2010ApJS..190..100K																																																																																																																																										
10959	10837	10959_10837.fits	20080112		54477.5				120					OK	168	L3.4	Y	2010ApJ...710.1142B																																																																																																																																										
10960	10368	10960_10368.fits	20080113		54478.5				120					OK	429	M9.7::	N	KIR-NP																																																																																																																																										
10961	10694	10961_10694.fits	20080113		54478.5				120					OK	61	M6.5	N	BUR-NP																																																																																																																																										
10962	10730	10962_10730.fits	20080113	14 14 25.253915	54479.093			burgasser	120	1.74	3.4			POOR	30	M6.6	Y	2010ApJS..190..100K																																																																																																																																										
10963	10734	10963_10734.fits	20080113		54478.5				120					OK	80	L7.3:	Y	2010ApJ...710.1142B																																																																																																																																										
10964	10738	10964_10738.fits	20080113		54478.5				120					OK	86	T1.6	Y	2010ApJ...710.1142B																																																																																																																																										
10965	10748	10965_10748.fits	20080113	11 36 27.395998	54478.984			burgasser	120	1.133	3.4			OK	58	M5.3	Y	2010ApJS..190..100K																																																																																																																																										
10966	10754	10966_10754.fits	20080113		54478.5				120					OK	64	T2.3	Y	2010ApJ...710.1142B																																																																																																																																										
10967	10825	10967_10825.fits	20080113	12 53 25.043195	54479.037			burgasser	120	1.081	3.4			OK	87	M6.8	Y	2010ApJS..190..100K																																																																																																																																										
10968	10851	10968_10851.fits	20080113		54478.5				120					OK	94	L6.8	Y	2010ApJ...710.1142B																																																																																																																																										
10969	10852	10969_10852.fits	20080113		54478.5				120					OK	65	M6.8	N	BUR-NP																																																																																																																																										
10970	10906	10970_10906.fits	20080113		54478.5				120					OK	25	L3.5::	N	LOO-NP																																																																																																																																										
10971	10985	10971_10985.fits	20080113		54478.5				120					OK	56	M9.1:	N	LOO-NP																																																																																																																																										
10972	10796	10972_10796.fits	20080114		54479.5				120					OK	28	M9.3:	N	LOO-NP																																																																																																																																										
10973	10802	10973_10802.fits	20080114	13 41 11.109193	54480.07			burgasser	120	1.147	3.4			POOR	34	L6.7	Y	2010ApJS..190..100K																																																																																																																																										
10974	10831	10974_10831.fits	20080114		54479.5				120					POOR	11	M4.7::	N	BUR-NP																																																																																																																																										
10975	10909	10975_10909.fits	20080114		54479.5				120					OK	55	L5.6	Y	2010ApJ...710.1142B																																																																																																																																										
10976	10917	10976_10917.fits	20080114		54479.5				120					OK	77	M9.5	Y	2014ApJ...794..143B																																																																																																																																										
10977	10991	10977_10991.fits	20080114		54479.5				120					OK	67	L7.4:	Y	2010ApJ...710.1142B																																																																																																																																										
10978	10746	10978_10746.fits	20080124	13 15 27.136981	54490.052			looper	120	2.152	3.4			OK	110	M9.3	Y	2014ApJ...794..143B																																																																																																																																										
10979	10841	10979_10841.fits	20080124	13 42 43.141712	54490.071			looper	120	1.519	3.4			OK	165	M8.7	N	LOO-NP																																																																																																																																										
10980	10854	10980_10854.fits	20080124	14 13 21.499372	54490.093			looper	120	2.747	3.4			OK	160	M9.1	Y	2014ApJ...794..143B																																																																																																																																										
10981	10914	10981_10914.fits	20080124	14 39 46.417510	54490.111			looper	120	2.949	3.4			OK	59	M8.1:	N	LOO-NP																																																																																																																																										
10982	10929	10982_10929.fits	20080124	15 08 12.988200	54490.131			looper	120	3.458	3.4			OK	48	M8.3	N	LOO-NP																																																																																																																																										
10983	10942	10983_10942.fits	20080124	15 34 58.849083	54490.149			looper	120	3.63	3.4			OK	42	M8.0	N	LOO-NP																																																																																																																																										
