teff	logg	z	fsed	cld	WFC3_F127M	WIRC_PABETA	HAWK_BRG	FOURSTAR_K	WISE_W3	UKIDSS_K	PANSTARRS_G	NIRC2_KS	FOURSTAR_H	MKO_MP	PANSTARRS_Y	NICMOS_F095N	UKIDSS_H	NIRC2_J	PANSTARRS_R	VISTA_Y	MKO_J	VISTA_H	SDSS_Z	NICMOS_F165M	PANSTARRS_W	NICMOS_F145M	UKIDSS_Z	WIRC_FE2	MKO_K	NICMOS_F170M	HAWK_CH4	FOURSTAR_J	NIRC2_LP	WFC3_F167N	NICMOS_F113N	FOURSTAR_KS	MKO_K_ATM	SDSS_U	NIRC2_H	WIRCAM_Y	FOURSTAR_H_LONG	IRAC_CH2	VISTA_J	FOURSTAR_J1	WFCAM_H2	2MASS_Ks	SDSS_I	VISTA_Z	NICMOS_F164N	NICMOS_F166N	WFCAM_H	NIRC2_KCONT	HAWK_J	WFCAM_Z	MKO_H_ATM	WIRC_J	WIRCAM_J	WIRCAM_KCONT	NICMOS_F097N	WIRCAM_H	WIRC_CO	WIRC_CH4S	VISTA_KS	WISE_W4	NICMOS_F108N	WFCAM_K	NIRC2_K	IRAC_CH4	NIRC2_M	2MASS_J	PANSTARRS_Z	HAWK_KS	IRAC_CH3	WIRC_BRGAMMA	WISE_W1	NIRC2_FE2	HAWK_Y	UKIDSS_J	MKO_KP	WIRC_H	NICMOS_F190N	NIRC2_KP	NICMOS_F110M	SDSS_G	HAWK_H2	WIRC_K	WIRCAM_CH4_OFF	NICMOS_F160W	HAWK_NB2090	WIRCAM_CH4_ON	2MASS_K	FOURSTAR_J3	HAWK_H	WFCAM_J	MKO_H	WIRC_CH4L	WIRCAM_KS	PANSTARRS_I	MKO_LP	NICMOS_F110W	FOURSTAR_J2	SDSS_R	IRAC_CH1	FOURSTAR_H_SHORT	HAWK_NB1060	2MASS_KS	2MASS_H	WFC3_F139M	NICMOS_F140W	BESSEL_I	UKIDSS_Y	HAWK_NB1190	WFCAM_Y	MKO_J_ATM	WFCAM_BRG	NICMOS_F090M	NIRC2_HCONT	WFC3_F164N	WISE_W2	NICMOS_F187N
1500.0	5.0	0.5	nc	f100	-34.59169484992635	-34.66316824186445	-36.509989621593334	-34.274899311436194	-37.808505255454165	-36.26301995964066	-25.53482803124973	-36.24685472459679	-35.43602904791486	-35.76557448121172	-32.87914996607498	-32.89037317031591	-35.445265195782625	-34.425352001299096	-28.83227201799754	-33.278796412358965	-34.42777053646504	-35.4580790321822	-32.43257943128253	-35.59363789521428	-29.219172128248843	-34.423227457951164	-32.35662616132492	-35.67612194247418	-36.27149704608854	-35.53607124607309	-35.404724595373565	-34.274899311436194	-37.260814977484166	-35.702111901381556	-33.69730217882497	-34.274899311436194	-36.293787685472545		-35.432257578695285	-33.308176873256066	-35.60862054842147	-36.79287322777816	-34.40933896316422	-33.50644117538134	-36.431843342539366	-36.26100575403245	-30.677541057144794	-32.320521448604055	-35.693454475274834	-35.66238001524236	-35.45369797467257	-36.297469645693546	-34.4622079838639	-32.34663396436899	-35.45544125170697	-34.317466725918855	-34.44820629255871	-36.50233347846901	-32.88155419265869	-35.447151616509096	-35.76018749891729	-35.537109409178925	-36.24371989943712		-33.68677401504054	-36.27573216512027	-36.271353556024714	-37.25001345470475	-35.753361556304526	-34.170203064392645	-32.23857847182205	-36.2228510211294	-36.77898299885479	-36.491213705132715	-36.685886532382945	-35.68087514770694	-33.270022689015434	-34.43480385891299	-36.08195108888539	-35.46483936126013	-34.966130149228	-36.108559577932866	-33.66134321331025	-25.16942048687843	-36.39226720560336	-36.276732301509135	-35.47558758025533	-35.15822112928311	-36.28670623814783	-35.70208641561766	-36.26100575403245	-34.45412722290942	-35.42977723459288	-34.44494547757192	-35.43446363539333	-35.6635101169641	-36.22223414666618	-30.712092424749443	-37.25861772571268	-33.43372674625124	-33.882070026579754	-28.689870366136713	-36.997013346893965	-35.25358290543802	-33.5227425736091	-36.26100575403245	-35.490991088563575	-33.70562992502571	-34.424275786747934		-33.352979117302574	-34.107219664840464	-33.38747732559282	-34.41569369864148	-36.500337224247076	-32.422557159594525	-35.48295886836027	-35.6870305609953	-36.685897246128434	-34.738598448898856
1500.0	5.5	-0.5	nc	nc	-35.56886788226138	-35.68186270295897	-35.19721783583929	-35.12958241985436	-37.614195428787546	-34.976100402288296	-25.92713835587571	-34.9896865253583	-35.255371219459484	-36.85071793468508	-33.90618465249974	-34.05551066673527	-35.252311218514066	-35.338134180789275	-27.92904544915999	-34.14445580636671	-35.34362795160687	-35.252556296566546	-33.1814851983246	-35.389912607999136	-28.483713657555487	-34.261027535969355	-33.05401125591862	-35.428040243899666	-34.98553205705552	-35.16033287097954	-35.42740969317171	-35.12958241985436	-36.64075304041893	-35.33797034490761	-34.45723724681802	-35.12958241985436	-34.96468530731265		-35.24014345447017	-34.20079580106887	-35.17855908575941	-37.005147082571916	-35.30464345158406	-34.4064163886281	-35.174459866095546	-34.98597058372341	-30.028050064758602	-32.98228502529205	-35.474479761278246	-35.35706281658185	-35.25273612131978	-34.75007692662728	-35.38963671820822	-33.032736600552056	-35.27293678501705	-35.271094508073865	-35.37041867724648	-34.86740980054003	-34.10351105258916	-35.2560927743338	-34.779662926336414	-35.46775130250053	-34.98365598586833	-37.60681230297716	-34.73777222876969	-34.9622372624212	-34.98656955278833	-36.85602207505518	-36.84950059904281	-34.965456560217085	-32.81008147145034	-34.9694209666338	-36.48837723024065	-35.03287515663519	-35.49317320031164	-35.44557826862941	-34.152815844887826	-35.353115400678035	-34.86758560720142	-35.540613700089786	-34.14917841398346	-34.886983360524354	-34.48093129753477	-25.801476710860413	-35.182764237232895	-34.755028149771775	-35.48141596968976	-34.946466597156565	-35.17867075505963	-35.27509653067989	-34.98597058372341	-35.3495990437901	-35.24637350933172	-35.36518997182186	-35.24582171989117	-35.26773596628168	-34.9778423162384	-30.02583434470806	-36.63587772361833	-34.26609900084801	-34.69506939111185	-27.59106517221262	-35.99832780396786	-35.25339681831825	-34.43515123813432	-34.98597058372341	-35.280510935538366	-33.20015978494045	-34.825921762657615		-34.2244398661205	-34.87608728139517	-34.256091393089065	-35.321038620353995	-35.0941870759805	-33.24183564131874	-35.54925590177254	-35.46389997111752	-36.93799826226935	-33.941938993209675
1500.0	5.5	0.0	nc	nc	-35.66333567556856	-35.78560139207019	-35.694693809698535	-35.13848209465187	-37.63726631400305	-35.36658960750769	-25.816852557884744	-35.38493492047322	-35.433531054263156	-36.43040146982741	-33.629995841792876	-33.66468160846539	-35.440746472327895	-35.37821582425313	-27.636574759434623	-34.008029539063486	-35.38548560610931	-35.446464512087786	-32.888532895245724	-35.6477200916091	-28.182180449061068	-34.08737980123341	-32.7649137272552	-35.78489591092581	-35.38023306962342	-35.452686288489254	-35.56686174681801	-35.13848209465187	-36.71785239579895	-35.705731401596175	-34.26807367049434	-35.13848209465187	-35.35914623431091		-35.418907498108794	-34.06723111006203	-35.48267262735682	-36.86326512376277	-35.34066585847655	-34.32914478056117	-35.6797307834905	-35.38360710990543	-29.705496961023155	-32.688895171582104	-35.827882448197094	-35.71822278861041	-35.45016453337545	-35.03731590760537	-35.43598845679799	-32.742040679998674	-35.45528275461524	-35.29283226181579	-35.41513906641185	-35.25777737493134	-33.68366445987695	-35.438354229991525	-34.978765558246494	-35.70783689876666	-35.37857995784255	-37.59097159409026	-34.71604057783774	-35.3499713770965	-35.381601948005674	-36.84390710681193	-36.42197063587011	-34.954069261331625	-32.5063473275536	-35.35820265096258	-36.44049587985302	-35.48734710567105	-35.49034639786087	-35.80150385966299	-34.00704700296437	-35.397367877862195	-35.23601119599255	-35.70964681169511	-34.185387207520336	-35.257246689945404	-34.36658089121955	-25.714248071716327	-35.68442383052621	-35.03836762215875	-35.67245344164852	-35.08305055073744	-35.64394632946242	-35.60805613273907	-35.38360710990543	-35.418053613246634	-35.42327382854048	-35.41068248992856	-35.424696887744496	-35.58842945817666	-35.365791819637636	-29.70309125642259	-36.71286168053899	-34.18911708290601	-34.58172021126251	-27.262384149349067	-36.045533413098845	-35.33619516105179	-34.26685077227995	-35.38360710990543	-35.49115359261555	-32.8677803080479	-34.84929992110515		-34.11257911506504	-34.705804120478945	-34.15810651625381	-35.357792639071555	-35.565878261121334	-32.93673077810224	-35.74059698239115	-35.81794064528313	-36.76678504705316	-33.93052946378735
1500.0	5.5	0.5	nc	nc	-35.65019305942129	-35.761052713150995	-36.09781211518148	-35.04465044287618	-37.655059778190505	-35.68189377239954	-25.794845789323062	-35.69220310178916	-35.56348375189151	-35.961599100429474	-33.42522107376318	-33.35987655423855	-35.57526071745343	-35.31017432994935	-27.47907845901466	-33.90266750810654	-35.31834036844914	-35.58464810343938	-32.708322795856866	-35.83951326587909	-28.03650183289221	-33.88149758769267	-32.606845173476835	-36.12539905580932	-35.69470023586449	-35.70902412979278	-35.58554238685727	-35.04465044287618	-36.92492610701215	-36.102562596348605	-33.95446270301328	-35.04465044287618	-35.6942355610316		-35.54531315432121	-33.95944839934867	-35.76457415436388	-36.735449806633454	-35.268436965063295	-34.24233728243987	-36.05488947001794	-35.70045857949209	-29.549586637678726	-32.53095174137781	-36.15480513782455	-36.08374165990979	-35.590042894460865	-35.412597592725355	-35.36972900819519	-32.58349862176405	-35.578910241384975	-35.17261531109948	-35.349136968175934	-35.762581219301836	-33.359572037194766	-35.56814142029416	-35.012837504652325	-35.86009754329285	-35.6875896836365	-37.60190110613874	-34.65460627224861	-35.67886965831746	-35.69577879779715	-36.88175968508618	-35.9502242582016	-34.847606154749556	-32.34770803123529	-35.66247294465107	-36.438674013436476	-35.93812474952764	-35.72350243826196	-36.136266969563984	-33.894947563141194	-35.33204991306182	-35.52192192985865	-35.693274052234784	-34.13709631534374	-35.545135004370756	-34.20898055018076	-25.708521019364326	-36.027514955991094	-35.39864707288925	-35.738711001546534	-35.18853037905781	-35.89413160066254	-35.92341146090479	-35.70045857949209	-35.37285307724666	-35.55177795314461	-35.34539825709911	-35.551629004867216	-35.883898555165764	-35.664801825566855	-29.548537405353052	-36.9200090961052	-34.071913839678075	-34.38341038788347	-27.085863020918794	-36.30067428744316	-35.320478118331465	-34.13344725664571	-35.70045857949209	-35.64212589447608	-32.63969974107003	-34.81932034140161		-34.01820686336017	-34.4615671586303	-34.07126936314284	-35.28561798428961	-35.99991337314768	-32.73885424081184	-35.75348120560671	-36.1463806363477	-36.60032458598113	-33.88300268257102
1500.0	5.5	-0.5	nc	f100	-35.11589642639101	-35.19169582057075	-35.58532388806486	-34.774674038818524	-37.66911549612304	-35.379649450600056	-26.05222594576417	-35.384353623984246	-35.50917005322965	-36.870762846328944	-33.524834826866964	-33.593916482002356	-35.506711470953896	-34.94046254282687	-28.56782483150431	-33.85324698860834	-34.94355812767122	-35.509424450204534	-32.99339816890392	-35.63940343991268	-29.04873863984058	-34.59640885526923	-32.91153470470603	-35.70131527099861	-35.38814008401097	-35.474791811724394	-35.60827699512908	-34.774674038818524	-36.87254661297406	-35.650776358335285	-34.22007265902981	-34.774674038818524	-35.369063898635105		-35.49627052680066	-33.88871174621463	-35.513098342390364	-37.119145510721665	-34.91762109493658	-34.08004840200756	-35.55758164382135	-35.382158999752995	-30.56756937288464	-32.86383225703183	-35.73766826760883	-35.64966996419543	-35.50742817525742	-35.19587247572914	-34.98027578954225	-32.89819657103466	-35.525018465033305	-34.85541041889395	-34.96517037233884	-35.30115525048363	-33.592766323605105	-35.51094596228759	-35.205428693763295	-35.67438714619542	-35.37917820676453		-34.28823064643419	-35.37060957558936	-35.388784755130594	-37.02735058100559	-36.86519443584745	-34.64977656534695	-32.74930256412409	-35.36543771014777	-36.6953097137398	-35.43981733972037	-35.78459122957733	-35.714467955466375	-33.849808929264256	-34.95056485188505	-35.26537004237048	-35.693984054995916	-34.63125185295836	-35.28430679640273	-34.20046058355805	-25.828950020869176	-35.56412109132479	-35.19920014035477	-35.66328844904854	-35.227018449775784	-35.55676726228168	-35.607094539888024	-35.382158999752995	-34.948116052676596	-35.50122575019457	-34.960558517915956	-35.500590928470935	-35.58867556562013	-35.37299517326136	-30.579206047582602	-36.867855093268524	-33.954842488643614	-34.40590214201332	-28.31420810737267	-36.26797733041495	-35.45768100207227	-34.123495460443515	-35.382158999752995	-35.53642375648625	-33.78029198444442	-34.72078712285323		-33.92557129660342	-34.6243918228775	-33.957233505364215	-34.9280600390535	-35.492569085207876	-32.99578804174421	-35.70491379349141	-35.72851987919791	-37.04710676243462	-34.43244941457992
1500.0	5.5	0.0	nc	f100	-34.899931989934444	-34.97201706448115	-36.17043024004544	-34.56275234395176	-37.73751655942819	-35.8934491598825	-25.890210845690383	-35.89152390950394	-35.56472591991506	-36.359101280084076	-33.2246644079051	-33.25398621873263	-35.569689938532434	-34.72585904107409	-28.506758838560003	-33.61087909211482	-34.72879010347399	-35.57889548339672	-32.71248937756995	-35.727328568425676	-28.947330133990942	-34.51947980701769	-32.62947471708998	-35.81878734838749	-35.90341861197445	-35.62116937088161	-35.588216561916695	-34.56275234395176	-37.049436546161225	-35.81152068307743	-33.98581735860046	-34.56275234395176	-35.89492839312178		-35.55579580058164	-33.6431144848419	-35.68301851710157	-36.9986818091752	-34.704992117877445	-33.84233933397529	-36.131760271893526	-35.89533333398566	-30.446721044773987	-32.58522678278029	-35.84329125488906	-35.78815290785954	-35.57611831910946	-35.72134407926744	-34.764840074887026	-32.61710121540817	-35.583426498032324	-34.635064686229164	-34.750161364702976	-35.91663383486043	-33.24885966684094	-35.571792052486316	-35.53931930096325	-35.708502436523226	-35.88703270443434		-34.03946637172403	-35.89089366545587	-35.90385946756222	-37.10694327062167	-36.34673179640499	-34.443515283708386	-32.47990849445778	-35.8681532818996	-36.74753700039921	-36.04094205182185	-36.00884021188831	-35.827167595563864	-33.60371954014212	-34.735847428282796	-35.74684967029097	-35.66664810100106	-34.85307269692112	-35.768504400669244	-33.971001790378324	-25.625577143230597	-36.122530755267086	-35.71498604454899	-35.661298069668284	-35.27051831930144	-36.06559720863365	-35.78733886621827	-35.89533333398566	-34.740935612319085	-35.55708408357344	-34.74592647116055	-35.55921632632401	-35.75333551944357	-35.87277905252201	-30.461257724159193	-37.04486538784545	-33.72398821464687	-34.17985749899629	-28.258994071604228	-36.48170010284392	-35.42299942932519	-33.86917158470811	-35.89533333398566	-35.61321731634326	-33.719943741544796	-34.623770822048336		-33.68649149701541	-34.402681559634495	-33.72079684751023	-34.71477404986609	-36.088572265308386	-32.707356228101425	-35.68464224511713	-35.8359332043041	-36.8969982004963	-34.62645258078559
1500.0	5.5	0.5	nc	f100	-34.6957335250142	-34.76608228217236	-36.499022853163105	-34.36758834114103	-37.782005495794536	-36.21549250910984	-25.852255984961502	-36.2049176392881	-35.49137801538445	-35.929736861011456	-32.99908094388563	-33.012703142963595	-35.49902530504226	-34.52617266376053	-28.63929551645601	-33.399686577671645	-34.528807040955066	-35.51109032599646	-32.52940478544757	-35.65743003849052	-29.044434846566773	-34.42928499822531	-32.45180811938072	-35.74876894028573	-36.22512546605265	-35.58317898901207	-35.471767457636545	-34.36758834114103	-37.19795713869809	-35.76913544914852	-33.77822774411922	-34.36758834114103	-36.24126510041931		-35.485002691609964	-33.42928442861788	-35.65590072191939	-36.88501096432123	-34.50747286846773	-33.62617527191928	-36.428472993363336	-36.217583559018756	-30.52025096455641	-32.41258753929681	-35.766820496340614	-35.732471636428386	-35.50720673446526	-36.18779770533857	-34.5637588768835	-32.44104141014108	-35.50973922026393	-34.42639128046145	-34.549611239579875	-36.42451670783053	-33.00502994385462	-35.50093965072134	-35.685595938837565	-35.607905752712	-36.20160483621423		-33.80929603966607	-36.22470575458846	-36.22524586895001	-37.2035792774308	-35.91698165405512	-34.25470290254448	-32.32064701610673	-36.17984399031537	-36.780343443410366	-36.450740621106384	-36.42550794946028	-35.75410854028683	-33.39109335779398	-34.535755341389645	-36.04010182064782	-35.538297223732755	-34.90467059438431	-36.06544887443034	-33.76511038939103	-25.535754662469795	-36.39217733885665	-36.16887513578141	-35.546053969890636	-35.20025631473889	-36.283604211546795	-35.75949158177479	-36.217583559018756	-34.54658802495821	-35.4842897972338	-34.54578490928099	-35.487758843845775	-35.71928664750665	-36.17979049132375	-30.540653195211842	-37.19444153062387	-33.528362825494085	-33.97709816252619	-28.425297202791604	-36.79406205370719	-35.31042169263199	-33.65114384364213	-36.217583559018756	-35.54610123295724	-33.65978644002192	-34.4909044975696		-33.47422677570958	-34.20889301610337	-33.5085384085707	-34.51637048956198	-36.470686474839205	-32.51788279041141	-35.557395107821925	-35.76038814820304	-36.774388031981545	-34.670770572804656
1600.0	4.5	-0.5	nc	nc	-35.90321618033079	-36.01830846132504	-35.93069638402311	-35.41455133808507	-37.76166938785075	-35.671018441155994	-25.32851733200811	-35.66842384884797	-35.71618877489054	-36.2101685685576	-33.8677037820218	-33.95815704912661	-35.72315684593854	-35.63455664429688	-28.575581903376793	-34.11828642120462	-35.64131505897143	-35.72935965829024	-33.24229004860722	-35.92325174109929	-29.06494010455992	-34.462663187843965	-33.16017336442786	-36.064624266630524	-35.68023717187391	-35.753788578086436	-35.81923695028673	-35.41455133808507	-37.04608782936742	-36.0199628148495	-34.65596406367908	-35.41455133808507	-35.673211619814914		-35.702227201733024	-34.18846572925486	-35.78955769342299	-36.91130657782415	-35.59943472963415	-34.458929995670644	-35.88997308405463	-35.672200202157754	-30.626283297221004	-33.110384363166354	-36.10255690554205	-36.01478835282136	-35.73219404526358	-35.51617950080204	-35.68568763522287	-33.14060586061126	-35.731720676551284	-35.54380525994977	-35.6673725058981	-35.69767914898341	-33.98754156739999	-35.72098788578643	-35.32957144733187	-35.967026238507714	-35.663842860354364	-37.70616823904923	-34.896941264127065	-35.66923103780168	-35.68063200313802	-37.055849519742836	-36.19737360857637	-35.238503052098494	-32.98224591315264	-35.64561192647052	-36.67343137112453	-35.8101648177716	-35.96879088083145	-36.07801164090915	-34.12438848064577	-35.65222775345048	-35.525732689750015	-35.94154681270784	-34.62639832038295	-35.54761199765276	-34.60376049012527	-25.104064375299068	-35.883103560684376	-35.5094462239527	-35.921536240051445	-35.38269400890517	-35.835217469150884	-35.9135679120299	-35.672200202157754	-35.66969194819474	-35.706428673729135	-35.663381393523146	-35.70772254908987	-35.88967450872446	-35.650242707849245	-30.645400348377123	-37.041456851597985	-34.45678741772107	-34.894494601340796	-28.396209739470724	-36.47267416202923	-35.60240194554923	-34.21033802753273	-35.672200202157754	-35.77084696845039	-33.489670582923985	-35.116592482917014		-34.216836854278284	-35.01686096524945	-34.26226103758377	-35.61306474708944	-35.8544409205814	-33.30016870944216	-35.97356554170031	-36.093332073907966	-36.79779043336749	-34.41361158785671
1600.0	4.5	0.0	nc	nc	-35.87686564706471	-35.98096008348035	-36.396292630531974	-35.29909041144585	-37.7633427312012	-36.02608254750305	-25.52982983273843	-36.02069363992318	-35.85854712126513	-35.776994154117105	-33.61371180222602	-33.55894714534711	-35.87007201266064	-35.54550594352851	-28.80808972994568	-33.96054831553911	-35.55342696232334	-35.88000824301882	-33.078768557994024	-36.13538773505985	-29.132567061594415	-34.21107170482063	-33.0425975906686	-36.430956254095946	-36.03634570799298	-36.021165822168435	-35.85103961418642	-35.29909041144585	-37.29616028140061	-36.43914953852263	-34.335779153041095	-35.29909041144585	-36.05336629789738		-35.83996282471378	-34.02017056014546	-36.08235741092529	-36.798557520173304	-35.50698877546272	-34.3100874949995	-36.32410268578825	-36.035533508835414	-30.641481325453185	-33.00223140344788	-36.45429451638192	-36.405202642517075	-35.884855163991666	-35.926745731611526	-35.60016462212734	-33.02556482021562	-35.867303696997126	-35.396222548738535	-35.58123812557807	-36.2528771827576	-33.53487258232389	-35.862943732007025	-35.37036768017271	-36.14203451764063	-36.017672974489386	-37.6967299479323	-34.733282945416086	-36.03590912163475	-36.036745008798434	-37.08942679197261	-35.76434050181377	-35.10657757203197	-32.88297784253004	-35.9933727354223	-36.63533209042655	-36.321138698972895	-36.31523875254401	-36.4387378635565	-33.956516320593465	-35.56692797229304	-35.847001345674194	-35.93925729213524	-34.50047583391798	-35.87230190024141	-34.392587154981236	-25.343238671441135	-36.276794692114386	-35.90676458323752	-36.00617542832719	-35.48975781552923	-36.112126642046135	-36.244606079685106	-36.035533508835414	-35.6108446726421	-35.84690540614913	-35.57809862667734	-35.846425576868974	-36.20046140919496	-35.992548559108286	-30.62924974015495	-37.29196171914946	-34.30928809408526	-34.64778966230204	-28.600503106550114	-36.80891833638789	-35.59143351399432	-34.02710628760539	-36.035533508835414	-35.93584827259893	-33.141074673583134	-35.06894053205251		-34.06701635288264	-34.68759088789061	-34.119418526368904	-35.518355870914206	-36.35015778198592	-33.09896084193918	-36.003363535434104	-36.44706881910633	-36.64171148991388	-34.266307052516254
1600.0	4.5	0.5	nc	nc	-35.829692785358496	-35.91026492051619	-36.77637772382016	-35.194495393848484	-37.720768491160605	-36.275547269550124	-25.64911333406144	-36.272341956666615	-35.9041089023208	-35.429190309529915	-33.52955742421456	-33.41255832602881	-35.91585706955799	-35.4608720921185	-29.132021391920098	-33.970272445350524	-35.469008986645306	-35.92776462852261	-33.073775801983714	-36.216981528993074	-29.402905181058344	-33.96784453190244	-33.058910332312145	-36.6164948244898	-36.28577176063917	-36.13493092373135	-35.796069809314005	-35.194495393848484	-37.42315147919093	-36.690349108857156	-34.05967073556666	-35.194495393848484	-36.32401936138451		-35.879954095623326	-34.01871424151031	-36.22033754538232	-36.623964315780924	-35.4188707045225	-34.29782949206814	-36.64176474307546	-36.29683560727673	-30.877373853199654	-33.024311044065705	-36.620687974538704	-36.61816341983897	-35.93280706798142	-36.18185730699504	-35.51584981055955	-33.0436018572273	-35.907686421822994	-35.26521563237756	-35.497723921058125	-36.69783291994013	-33.38018190817063	-35.90672068629527	-35.32713678615316	-36.19270781581047	-36.27098060521493	-37.636962774880224	-34.68508561692416	-36.2945930974702	-36.2864154857676	-37.0440764126865	-35.41784747263583	-34.993004298999395	-32.91903720246389	-36.242535823091565	-36.499204292888	-36.74445232532899	-36.53386668071295	-36.61762528089552	-33.96094733663249	-35.483743780763575	-36.0762346487572	-35.838768846230685	-34.240350908129045	-36.10346019468389	-34.291487485280854	-25.464110646697506	-36.52270984749074	-36.154548865388485	-35.98090630418518	-35.51476103071443	-36.2042687029452	-36.409606867168065	-36.29683560727673	-35.536543017866045	-35.89110293839966	-35.49450333034149	-35.88833400281288	-36.34869137942815	-36.23720555856123	-30.872286123641032	-37.41946501764185	-34.2278728439375	-34.4746751038705	-28.93398617027275	-37.00956922320941	-35.512901030401096	-34.07680555698764	-36.29683560727673	-35.993360885039436	-32.76164583070493	-35.0232051861371		-34.07648017986209	-34.50516115640235	-34.12929123092667	-35.43019373979106	-36.7650578867207	-33.07054859052628	-35.91859189546249	-36.61653401422266	-36.42719645814409	-33.98190800612012
1600.0	4.5	-0.5	nc	f100	-35.004761417799024	-35.083124723114025	-36.50721725955151	-34.715887932438186	-37.91600069432256	-36.31564422236325	-25.35827436145903	-36.28866473638632	-35.730900178971964	-36.24710711665589	-33.34683151546174	-33.40245185741959	-35.74105214770653	-34.847817176389675	-28.9374020617465	-33.700567267224585	-34.8502230912605	-35.7523633920724	-32.85084044875277	-35.86819086254162	-29.44891864043273	-34.88227487120168	-32.76293610003354	-35.94022603877459	-36.320685488574625	-35.8179783028472	-35.71514348187489	-34.715887932438186	-37.36388204250724	-35.95529694284945	-34.21971229063329	-34.715887932438186	-36.326946582026416		-35.72929212298257	-33.73565119308759	-35.87632829498988	-37.05561237919619	-34.83494854734242	-33.93842295206688	-36.44322607243172	-36.29821926121426	-30.958428419703125	-32.72327749625725	-35.96102190513633	-35.92101436537949	-35.749218467942654	-36.31391052726163	-34.883583459006346	-32.75085185480061	-35.75088784435176	-34.74884147128644	-34.86987048037665	-36.44541064079702	-33.39853695474871	-35.74189007556152	-36.044912787423236	-35.82781185759163	-36.2862475340845		-34.14601812056327	-36.328603111620914	-36.32000095988075	-37.40565907442154	-36.2340945376836	-34.62974669869075	-32.637971681756724	-36.270347956122194	-37.04885346843271	-36.46298570602655	-36.70045290061088	-35.94631923833074	-33.695145434197144	-34.85729642325851	-36.15401018104919	-35.773507443312226	-35.41596385981403	-36.17611026439878	-34.11494692186208	-25.01428722218158	-36.41875107792172	-36.30232010656063	-35.77807608503078	-35.488790710086356	-36.35002332011955	-35.952225240295185	-36.29821926121426	-34.88609536587995	-35.72577318932662	-34.86750779836355	-35.731146927269734	-35.92192136704402	-36.27221347860826	-31.00695610427849	-37.36101098096557	-33.88297854408988	-34.3522180964026	-28.82467010826513	-37.027786341850415	-35.582995621527616	-33.91334462601823	-36.29821926121426	-35.780662302585135	-34.34399993304215	-34.81436879472203		-33.773919850308886	-34.54577911766579	-33.808227210475216	-34.839062060600284	-36.47898905043033	-32.8639498928684	-35.78936087910447	-35.954182171626584	-36.964960567177094	-35.24667431741649
1600.0	4.5	0.0	nc	f100	-34.90610423586018	-34.981995438032875	-36.664091123452266	-34.61647715914032	-37.93262563349353	-36.46800732329626	-25.29556577509139	-36.43541007729492	-35.68983666822305	-36.01388246280937	-33.21792842536307	-33.238073880334404	-35.70236670047636	-34.74569410096808	-28.96876382304178	-33.59656585540472	-34.748065519029254	-35.71523408338268	-32.722377072215885	-35.83174412242134	-29.424637691600054	-34.823337157582664	-32.635887295147626	-35.9095837012404	-36.472578340972184	-35.79714488711094	-35.65528327547333	-34.61647715914032	-37.406035135619334	-35.934659988243816	-34.11568255287412	-34.61647715914032	-36.488491230848915		-35.68998011155492	-33.627208504797956	-35.85893275825858	-36.91452925530159	-34.734119261503935	-33.83014623913886	-36.58592209003151	-36.448840586674024	-30.90915657260851	-32.596663682468034	-35.92768772042087	-35.895243308221566	-35.711938204268485	-36.52347692882286	-34.781445814188466	-32.623634222474735	-35.71092574929606	-34.64064206023084	-34.76761937783215	-36.66553714804958	-33.225117759531436	-35.702537465737066	-36.14378933138249	-35.77943932161603	-36.4334199675618		-34.02831122895152	-36.486486253861045	-36.47165710534816	-37.43008327372266	-36.001402379765054	-34.53335049313927	-32.51203695568358	-36.41633750064724	-37.0114528172744	-36.64878651365084	-36.942437104323616	-35.91454531916228	-33.58783485837662	-34.75535332178686	-36.28974615149385	-35.709512293820765	-35.438075479062746	-36.31429574347938	-34.00945682632291	-24.935899471946634	-36.54756556285291	-36.507377687897346	-35.721454134230186	-35.44846065475859	-36.45152196479813	-35.93379220579001	-36.448840586674024	-34.79065322317521	-35.685043373956	-34.76556762388468	-35.69154042611838	-35.90140580916102	-36.416555743018854	-30.959530860085533	-37.40461428765052	-33.77674879937435	-34.24509996428472	-28.869749938089825	-37.22126774320968	-35.522492261265334	-33.75424817435149	-36.448840586674024	-35.74445068234142	-34.29070207525403	-34.74499203613529		-33.668354258496734	-34.423901748477654	-33.70359585394323	-34.73668529505917	-36.65597756490022	-32.73068484953683	-35.726992237057516	-35.92124226266945	-36.82301955661051	-35.264110395326654
