age,mass,luminosity,temperature,gravity,radius,metallicity,cloud
0.8,0.014,-5.796,624,4.516,0.1081,0,nc
0.8,0.015,-5.737,648,4.553,0.1072,0,nc
0.8,0.016,-5.68,672,4.588,0.1064,0,nc
0.8,0.017,-5.617,699,4.62,0.1057,0,nc
0.8,0.018,-5.547,730,4.649,0.1052,0,nc
0.8,0.019,-5.49,757,4.678,0.1045,0,nc
0.8,0.02,-5.432,785,4.705,0.1039,0,nc
0.8,0.022,-5.321,841,4.756,0.1029,0,nc
0.8,0.024,-5.225,894,4.802,0.1018,0,nc
0.8,0.026,-5.126,950,4.844,0.1009,0,nc
0.8,0.028,-5.029,1008,4.883,0.1002,0,nc
0.8,0.03,-4.942,1064,4.919,0.0995,0,nc
0.8,0.033,-4.824,1145,4.97,0.0985,0,nc
0.8,0.035,-4.75,1197,5,0.0979,0,nc
0.8,0.038,-4.644,1278,5.042,0.0972,0,nc
0.8,0.04,-4.576,1331,5.068,0.0968,0,nc
0.8,0.043,-4.474,1414,5.102,0.0965,0,nc
0.8,0.045,-4.413,1467,5.124,0.0962,0,nc
0.8,0.048,-4.331,1540,5.155,0.0959,0,nc
0.8,0.05,-4.271,1595,5.173,0.0959,0,nc
0.8,0.053,-4.19,1670,5.199,0.0959,0,nc
0.8,0.055,-4.138,1721,5.214,0.0959,0,nc
0.8,0.058,-4.068,1791,5.237,0.0959,0,nc
0.8,0.06,-4.018,1841,5.25,0.0961,0,nc
0.8,0.063,-3.941,1919,5.266,0.0967,0,nc
0.8,0.064,-3.918,1944,5.272,0.0968,0,nc
0.8,0.065,-3.895,1968,5.277,0.097,0,nc
0.8,0.066,-3.871,1993,5.281,0.0973,0,nc
0.8,0.067,-3.839,2024,5.283,0.0978,0,nc
0.8,0.068,-3.82,2046,5.289,0.0979,0,nc
0.8,0.069,-3.794,2072,5.292,0.0983,0,nc
0.8,0.07,-3.77,2098,5.295,0.0986,0,nc
0.8,0.071,-3.744,2125,5.298,0.099,0,nc
0.8,0.072,-3.719,2152,5.3,0.0994,0,nc
0.8,0.073,-3.688,2181,5.299,0.1002,0,nc
0.8,0.074,-3.666,2205,5.302,0.1006,0,nc
0.8,0.075,-3.641,2231,5.303,0.1011,0,nc
0.8,0.077,-3.588,2285,5.303,0.1025,0,nc
0.8,0.08,-3.507,2366,5.299,0.1049,0,nc
0.8,0.085,-3.387,2486,5.291,0.1091,0,nc
1,0.004,-7.074,290,3.917,0.1152,0,nc
1,0.005,-6.895,322,4.018,0.1146,0,nc
1,0.006,-6.744,352,4.103,0.1139,0,nc
1,0.007,-6.613,382,4.177,0.113,0,nc
1,0.008,-6.496,410,4.242,0.1121,0,nc
1,0.009,-6.389,438,4.3,0.1111,0,nc
1,0.01,-6.283,467,4.353,0.1103,0,nc
1,0.011,-6.127,512,4.398,0.1098,0,nc
1,0.012,-5.839,602,4.43,0.1105,0,nc
1,0.013,-5.935,576,4.482,0.1084,0,nc
1,0.014,-5.932,580,4.525,0.107,0,nc
1,0.015,-5.871,603,4.561,0.1062,0,nc
1,0.016,-5.807,628,4.596,0.1055,0,nc
1,0.017,-5.745,653,4.628,0.1047,0,nc
1,0.018,-5.684,678,4.658,0.1041,0,nc
1,0.019,-5.626,704,4.687,0.1034,0,nc
1,0.02,-5.569,729,4.714,0.1028,0,nc
1,0.022,-5.461,781,4.766,0.1017,0,nc
1,0.024,-5.358,832,4.812,0.1006,0,nc
1,0.026,-5.263,884,4.855,0.0997,0,nc
1,0.028,-5.173,935,4.895,0.0988,0,nc
1,0.03,-5.087,986,4.932,0.098,0,nc
1,0.033,-4.966,1063,4.983,0.0969,0,nc
1,0.035,-4.889,1115,5.014,0.0963,0,nc
1,0.038,-4.782,1190,5.057,0.0955,0,nc
1,0.04,-4.715,1241,5.084,0.095,0,nc
1,0.043,-4.618,1315,5.121,0.0944,0,nc
1,0.045,-4.557,1365,5.143,0.0941,0,nc
1,0.048,-4.469,1439,5.175,0.0937,0,nc
1,0.05,-4.412,1488,5.195,0.0935,0,nc
1,0.053,-4.33,1562,5.222,0.0933,0,nc
1,0.055,-4.276,1612,5.238,0.0933,0,nc
1,0.058,-4.196,1687,5.261,0.0933,0,nc
1,0.06,-4.143,1739,5.274,0.0935,0,nc
1,0.063,-4.064,1816,5.293,0.0938,0,nc
1,0.064,-4.037,1843,5.298,0.094,0,nc
1,0.065,-4.008,1872,5.302,0.0942,0,nc
1,0.066,-3.98,1899,5.307,0.0945,0,nc
1,0.067,-3.952,1928,5.311,0.0947,0,nc
1,0.068,-3.923,1956,5.314,0.0951,0,nc
1,0.069,-3.894,1986,5.317,0.0954,0,nc
1,0.07,-3.864,2016,5.32,0.0958,0,nc
1,0.071,-3.835,2046,5.322,0.0962,0,nc
1,0.072,-3.804,2077,5.324,0.0967,0,nc
1,0.073,-3.772,2108,5.324,0.0973,0,nc
1,0.074,-3.741,2140,5.325,0.098,0,nc
1,0.075,-3.71,2171,5.325,0.0986,0,nc
1,0.077,-3.648,2233,5.323,0.1001,0,nc
1,0.08,-3.556,2325,5.317,0.1027,0,nc
1,0.085,-3.411,2466,5.301,0.1079,0,nc
1.5,0.005,-7.082,291,4.028,0.1133,0,nc
1.5,0.006,-6.932,318,4.113,0.1125,0,nc
1.5,0.007,-6.802,344,4.187,0.1117,0,nc
1.5,0.008,-6.687,369,4.252,0.1107,0,nc
1.5,0.009,-6.582,394,4.311,0.1098,0,nc
1.5,0.01,-6.479,420,4.363,0.1089,0,nc
1.5,0.011,-6.351,453,4.41,0.1083,0,nc
1.5,0.012,-6.119,518,4.446,0.1084,0,nc
1.5,0.013,-6.172,506,4.495,0.1067,0,nc
1.5,0.014,-6.145,517,4.537,0.1055,0,nc
1.5,0.015,-6.083,538,4.574,0.1047,0,nc
1.5,0.016,-6.023,558,4.608,0.1039,0,nc
1.5,0.017,-5.961,581,4.641,0.1032,0,nc
1.5,0.018,-5.902,603,4.672,0.1025,0,nc
1.5,0.019,-5.84,627,4.7,0.1018,0,nc
1.5,0.02,-5.785,649,4.728,0.1012,0,nc
1.5,0.022,-5.68,694,4.78,0.1,0,nc
1.5,0.024,-5.586,737,4.828,0.0988,0,nc
1.5,0.026,-5.49,782,4.872,0.0978,0,nc
1.5,0.028,-5.401,828,4.912,0.0969,0,nc
1.5,0.03,-5.318,872,4.95,0.096,0,nc
1.5,0.033,-5.203,938,5.003,0.0948,0,nc
1.5,0.035,-5.132,981,5.035,0.094,0,nc
1.5,0.038,-5.024,1049,5.08,0.093,0,nc
1.5,0.04,-4.957,1094,5.108,0.0925,0,nc
1.5,0.043,-4.856,1164,5.146,0.0917,0,nc
1.5,0.045,-4.794,1209,5.17,0.0913,0,nc
1.5,0.048,-4.708,1275,5.204,0.0907,0,nc
1.5,0.05,-4.648,1322,5.224,0.0904,0,nc
1.5,0.053,-4.564,1390,5.253,0.09,0,nc
1.5,0.055,-4.518,1431,5.273,0.0897,0,nc
1.5,0.058,-4.432,1504,5.297,0.0895,0,nc
1.5,0.06,-4.373,1556,5.312,0.0895,0,nc
1.5,0.063,-4.283,1637,5.332,0.0897,0,nc
1.5,0.064,-4.249,1668,5.337,0.0898,0,nc
1.5,0.065,-4.213,1700,5.341,0.0901,0,nc
1.5,0.066,-4.176,1734,5.345,0.0904,0,nc
1.5,0.067,-4.145,1764,5.35,0.0905,0,nc
1.5,0.068,-4.104,1802,5.352,0.091,0,nc
1.5,0.069,-4.066,1838,5.355,0.0914,0,nc
1.5,0.07,-4.027,1875,5.357,0.0918,0,nc
1.5,0.071,-3.988,1913,5.358,0.0923,0,nc
1.5,0.072,-3.946,1952,5.359,0.0929,0,nc
1.5,0.073,-3.9,1996,5.357,0.0937,0,nc
1.5,0.074,-3.86,2035,5.357,0.0944,0,nc
1.5,0.075,-3.816,2078,5.355,0.0953,0,nc
1.5,0.077,-3.73,2162,5.348,0.0972,0,nc
1.5,0.08,-3.61,2279,5.336,0.1005,0,nc
1.5,0.085,-3.43,2450,5.309,0.1069,0,nc
2,0.006,-7.072,295,4.12,0.1116,0,nc
2,0.007,-6.943,319,4.194,0.1107,0,nc
2,0.008,-6.829,342,4.26,0.1098,0,nc
2,0.009,-6.725,364,4.318,0.1088,0,nc
2,0.01,-6.622,388,4.371,0.108,0,nc
2,0.011,-6.501,418,4.418,0.1073,0,nc
2,0.012,-6.312,466,4.457,0.1071,0,nc
2,0.013,-6.337,462,4.504,0.1056,0,nc
2,0.014,-6.301,475,4.545,0.1045,0,nc
2,0.015,-6.239,494,4.582,0.1037,0,nc
2,0.016,-6.182,512,4.617,0.1029,0,nc
2,0.017,-6.121,532,4.65,0.1021,0,nc
2,0.018,-6.055,555,4.68,0.1015,0,nc
2,0.019,-5.998,576,4.71,0.1008,0,nc
2,0.02,-5.943,596,4.737,0.1001,0,nc
2,0.022,-5.84,636,4.79,0.0989,0,nc
2,0.024,-5.752,674,4.838,0.0977,0,nc
2,0.026,-5.658,715,4.882,0.0966,0,nc
2,0.028,-5.567,757,4.923,0.0956,0,nc
2,0.03,-5.486,797,4.962,0.0947,0,nc
2,0.033,-5.376,855,5.015,0.0934,0,nc
2,0.035,-5.309,893,5.049,0.0926,0,nc
2,0.038,-5.205,953,5.094,0.0915,0,nc
2,0.04,-5.138,994,5.123,0.0909,0,nc
2,0.043,-5.034,1060,5.162,0.0901,0,nc
2,0.045,-4.972,1102,5.187,0.0895,0,nc
2,0.048,-4.888,1162,5.222,0.0888,0,nc
2,0.05,-4.825,1207,5.243,0.0884,0,nc
2,0.053,-4.74,1271,5.274,0.0879,0,nc
2,0.055,-4.692,1310,5.293,0.0875,0,nc
2,0.058,-4.6,1382,5.319,0.0873,0,nc
2,0.06,-4.542,1430,5.335,0.0872,0,nc
2,0.063,-4.438,1517,5.354,0.0874,0,nc
2,0.064,-4.403,1547,5.36,0.0875,0,nc
2,0.065,-4.361,1583,5.364,0.0877,0,nc
2,0.066,-4.326,1614,5.37,0.0878,0,nc
2,0.067,-4.281,1653,5.373,0.0882,0,nc
2,0.068,-4.239,1691,5.376,0.0885,0,nc
2,0.069,-4.193,1732,5.379,0.0889,0,nc
2,0.07,-4.145,1775,5.38,0.0894,0,nc
2,0.071,-4.096,1820,5.381,0.09,0,nc
2,0.072,-4.044,1868,5.38,0.0907,0,nc
2,0.073,-3.985,1922,5.377,0.0916,0,nc
2,0.074,-3.936,1969,5.375,0.0925,0,nc
2,0.075,-3.882,2020,5.371,0.0935,0,nc
2,0.077,-3.774,2123,5.361,0.0958,0,nc
2,0.08,-3.628,2263,5.343,0.0998,0,nc
2,0.085,-3.435,2446,5.311,0.1066,0,nc
3,0.007,-7.137,287,4.204,0.1095,0,nc
3,0.008,-7.024,307,4.269,0.1085,0,nc
3,0.009,-6.921,327,4.328,0.1076,0,nc
3,0.01,-6.824,348,4.381,0.1067,0,nc
3,0.011,-6.717,371,4.429,0.1059,0,nc
3,0.012,-6.564,406,4.47,0.1055,0,nc
3,0.013,-6.559,410,4.516,0.1042,0,nc
3,0.014,-6.517,422,4.556,0.1032,0,nc
3,0.015,-6.456,439,4.593,0.1024,0,nc
3,0.016,-6.397,455,4.628,0.1016,0,nc
3,0.017,-6.338,473,4.661,0.1009,0,nc
3,0.018,-6.277,492,4.692,0.1001,0,nc
3,0.019,-6.222,509,4.721,0.0994,0,nc
3,0.02,-6.168,527,4.75,0.0987,0,nc
3,0.022,-6.066,563,4.802,0.0975,0,nc
3,0.024,-5.974,597,4.851,0.0962,0,nc
3,0.026,-5.886,632,4.896,0.0951,0,nc
3,0.028,-5.802,667,4.938,0.0941,0,nc
3,0.03,-5.722,702,4.977,0.0931,0,nc
3,0.033,-5.612,753,5.031,0.0917,0,nc
3,0.035,-5.544,787,5.065,0.0909,0,nc
3,0.038,-5.445,839,5.111,0.0897,0,nc
3,0.04,-5.381,873,5.141,0.089,0,nc
3,0.043,-5.286,927,5.182,0.088,0,nc
3,0.045,-5.226,964,5.207,0.0874,0,nc
3,0.048,-5.139,1018,5.244,0.0866,0,nc
3,0.05,-5.08,1056,5.266,0.0861,0,nc
3,0.053,-4.995,1113,5.298,0.0855,0,nc
3,0.055,-4.94,1152,5.318,0.0851,0,nc
3,0.058,-4.846,1218,5.345,0.0847,0,nc
3,0.06,-4.78,1267,5.362,0.0845,0,nc
3,0.063,-4.669,1350,5.383,0.0845,0,nc
3,0.064,-4.627,1382,5.389,0.0846,0,nc
3,0.065,-4.58,1419,5.394,0.0848,0,nc
3,0.066,-4.533,1457,5.398,0.085,0,nc
3,0.067,-4.48,1499,5.402,0.0853,0,nc
3,0.068,-4.425,1543,5.405,0.0856,0,nc
3,0.069,-4.365,1593,5.406,0.0861,0,nc
3,0.07,-4.301,1647,5.406,0.0867,0,nc
3,0.071,-4.235,1704,5.406,0.0874,0,nc
3,0.072,-4.165,1766,5.403,0.0883,0,nc
3,0.073,-4.09,1833,5.398,0.0894,0,nc
3,0.074,-4.018,1898,5.393,0.0905,0,nc
3,0.075,-3.947,1963,5.387,0.0918,0,nc
3,0.077,-3.811,2090,5.371,0.0947,0,nc
3,0.08,-3.641,2251,5.347,0.0993,0,nc
3,0.085,-3.437,2445,5.312,0.1066,0,nc
4,0.008,-7.163,285,4.276,0.1077,0,nc
4,0.009,-7.061,303,4.335,0.1068,0,nc
4,0.01,-6.96,323,4.388,0.1059,0,nc
4,0.011,-6.859,343,4.436,0.1051,0,nc
4,0.012,-6.732,370,4.479,0.1045,0,nc
4,0.013,-6.709,377,4.523,0.1033,0,nc
4,0.014,-6.657,391,4.563,0.1024,0,nc
4,0.015,-6.596,406,4.6,0.1016,0,nc
4,0.016,-6.545,420,4.635,0.1008,0,nc
4,0.017,-6.488,436,4.668,0.1,0,nc
4,0.018,-6.432,452,4.699,0.0993,0,nc
4,0.019,-6.369,470,4.729,0.0986,0,nc
4,0.02,-6.316,486,4.757,0.0979,0,nc
4,0.022,-6.216,519,4.81,0.0966,0,nc
4,0.024,-6.132,548,4.859,0.0953,0,nc
4,0.026,-6.042,580,4.904,0.0942,0,nc
4,0.028,-5.956,613,4.946,0.0932,0,nc
4,0.03,-5.879,645,4.986,0.0922,0,nc
4,0.033,-5.773,690,5.04,0.0907,0,nc
4,0.035,-5.709,720,5.075,0.0898,0,nc
4,0.038,-5.612,766,5.122,0.0886,0,nc
4,0.04,-5.55,798,5.152,0.0879,0,nc
4,0.043,-5.451,849,5.193,0.0869,0,nc
4,0.045,-5.392,881,5.219,0.0863,0,nc
4,0.048,-5.312,928,5.256,0.0854,0,nc
4,0.05,-5.25,965,5.279,0.0849,0,nc
4,0.053,-5.164,1017,5.312,0.0842,0,nc
4,0.055,-5.115,1050,5.333,0.0837,0,nc
4,0.058,-5.023,1110,5.361,0.0832,0,nc
4,0.06,-4.953,1158,5.378,0.083,0,nc
4,0.063,-4.834,1240,5.4,0.0829,0,nc
4,0.064,-4.785,1275,5.406,0.083,0,nc
4,0.065,-4.736,1310,5.411,0.0831,0,nc
4,0.066,-4.682,1350,5.416,0.0833,0,nc
4,0.067,-4.621,1396,5.419,0.0836,0,nc
4,0.068,-4.557,1445,5.422,0.084,0,nc
4,0.069,-4.486,1501,5.423,0.0845,0,nc
4,0.07,-4.409,1563,5.422,0.0852,0,nc
4,0.071,-4.327,1630,5.42,0.086,0,nc
4,0.072,-4.241,1704,5.416,0.087,0,nc
4,0.073,-4.146,1785,5.409,0.0883,0,nc
4,0.074,-4.062,1860,5.402,0.0896,0,nc
4,0.075,-3.976,1938,5.393,0.0911,0,nc
4,0.077,-3.823,2080,5.374,0.0944,0,nc
4,0.08,-3.644,2249,5.348,0.0992,0,nc
4,0.085,-3.437,2444,5.312,0.1065,0,nc
6,0.01,-7.161,289,4.397,0.1048,0,nc
6,0.011,-7.067,306,4.446,0.1039,0,nc
6,0.012,-6.946,329,4.489,0.1033,0,nc
6,0.013,-6.913,337,4.532,0.1022,0,nc
6,0.014,-6.862,349,4.572,0.1013,0,nc
6,0.015,-6.802,363,4.609,0.1005,0,nc
6,0.016,-6.741,377,4.644,0.0997,0,nc
6,0.017,-6.685,391,4.677,0.099,0,nc
6,0.018,-6.629,405,4.708,0.0982,0,nc
6,0.019,-6.581,418,4.738,0.0975,0,nc
6,0.02,-6.529,432,4.767,0.0968,0,nc
6,0.022,-6.432,461,4.82,0.0955,0,nc
6,0.024,-6.339,489,4.869,0.0942,0,nc
6,0.026,-6.258,516,4.915,0.093,0,nc
6,0.028,-6.179,543,4.958,0.0919,0,nc
6,0.03,-6.106,569,4.997,0.0909,0,nc
6,0.033,-6.004,609,5.053,0.0895,0,nc
6,0.035,-5.932,638,5.087,0.0886,0,nc
6,0.038,-5.836,679,5.135,0.0873,0,nc
6,0.04,-5.775,706,5.165,0.0866,0,nc
6,0.043,-5.69,746,5.207,0.0855,0,nc
6,0.045,-5.634,774,5.234,0.0848,0,nc
6,0.048,-5.553,815,5.272,0.0838,0,nc
6,0.05,-5.497,845,5.296,0.0833,0,nc
6,0.053,-5.414,890,5.329,0.0825,0,nc
6,0.055,-5.358,922,5.35,0.082,0,nc
6,0.058,-5.266,976,5.38,0.0814,0,nc
6,0.06,-5.194,1019,5.397,0.0811,0,nc
6,0.063,-5.067,1097,5.42,0.081,0,nc
6,0.064,-5.017,1129,5.427,0.081,0,nc
6,0.065,-4.959,1167,5.433,0.0811,0,nc
6,0.066,-4.894,1210,5.437,0.0813,0,nc
6,0.067,-4.821,1260,5.441,0.0816,0,nc
6,0.068,-4.739,1317,5.442,0.082,0,nc
6,0.069,-4.648,1382,5.443,0.0826,0,nc
6,0.07,-4.548,1458,5.441,0.0834,0,nc
6,0.071,-4.441,1541,5.436,0.0844,0,nc
6,0.072,-4.326,1635,5.43,0.0856,0,nc
6,0.073,-4.209,1732,5.42,0.0872,0,nc
6,0.074,-4.098,1829,5.409,0.0889,0,nc
6,0.075,-3.997,1920,5.398,0.0907,0,nc
6,0.077,-3.828,2075,5.376,0.0942,0,nc
6,0.08,-3.644,2249,5.348,0.0992,0,nc
6,0.085,-3.438,2444,5.312,0.1065,0,nc
8,0.011,-7.206,284,4.452,0.1032,0,nc
8,0.012,-7.1,303,4.496,0.1024,0,nc
8,0.013,-7.062,311,4.539,0.1014,0,nc
8,0.014,-7,323,4.579,0.1006,0,nc
8,0.015,-6.94,336,4.615,0.0998,0,nc
8,0.016,-6.887,348,4.651,0.099,0,nc
8,0.017,-6.831,361,4.684,0.0982,0,nc
8,0.018,-6.77,375,4.715,0.0975,0,nc
8,0.019,-6.72,388,4.745,0.0968,0,nc
8,0.02,-6.669,400,4.773,0.0961,0,nc
8,0.022,-6.573,426,4.827,0.0947,0,nc
8,0.024,-6.49,450,4.877,0.0934,0,nc
8,0.026,-6.407,475,4.922,0.0923,0,nc
8,0.028,-6.325,501,4.965,0.0912,0,nc
8,0.03,-6.254,525,5.005,0.0902,0,nc
8,0.033,-6.157,560,5.06,0.0887,0,nc
8,0.035,-6.095,583,5.095,0.0878,0,nc
8,0.038,-6.002,620,5.143,0.0865,0,nc
8,0.04,-5.943,644,5.174,0.0857,0,nc
8,0.043,-5.85,684,5.216,0.0846,0,nc
8,0.045,-5.795,709,5.243,0.0839,0,nc
8,0.048,-5.719,745,5.282,0.0829,0,nc
8,0.05,-5.66,773,5.305,0.0823,0,nc
8,0.053,-5.579,815,5.339,0.0815,0,nc
8,0.055,-5.529,841,5.361,0.081,0,nc
8,0.058,-5.436,890,5.391,0.0804,0,nc
8,0.06,-5.366,929,5.409,0.08,0,nc
8,0.063,-5.234,1004,5.433,0.0798,0,nc
8,0.064,-5.18,1036,5.44,0.0798,0,nc
8,0.065,-5.118,1073,5.446,0.0799,0,nc
8,0.066,-5.045,1117,5.45,0.0801,0,nc
8,0.067,-4.967,1167,5.454,0.0803,0,nc
8,0.068,-4.874,1228,5.456,0.0808,0,nc
8,0.069,-4.768,1300,5.455,0.0814,0,nc
8,0.07,-4.648,1385,5.452,0.0822,0,nc
8,0.071,-4.517,1483,5.446,0.0834,0,nc
8,0.072,-4.378,1593,5.437,0.0849,0,nc
8,0.073,-4.237,1710,5.425,0.0867,0,nc
8,0.074,-4.113,1817,5.412,0.0886,0,nc
8,0.075,-4.003,1915,5.399,0.0905,0,nc
8,0.077,-3.829,2075,5.376,0.0942,0,nc
8,0.08,-3.644,2249,5.348,0.0992,0,nc
8,0.085,-3.438,2444,5.312,0.1065,0,nc
10,0.013,-7.173,292,4.544,0.1009,0,nc
10,0.014,-7.116,304,4.583,0.1,0,nc
10,0.015,-7.056,316,4.62,0.0992,0,nc
10,0.016,-6.997,328,4.655,0.0984,0,nc
10,0.017,-6.942,340,4.688,0.0977,0,nc
10,0.018,-6.888,352,4.72,0.0969,0,nc
10,0.019,-6.836,364,4.75,0.0962,0,nc
10,0.02,-6.786,376,4.778,0.0955,0,nc
10,0.022,-6.691,400,4.832,0.0942,0,nc
10,0.024,-6.603,423,4.882,0.0929,0,nc
10,0.026,-6.521,446,4.928,0.0917,0,nc
10,0.028,-6.446,469,4.97,0.0906,0,nc
10,0.03,-6.377,491,5.01,0.0896,0,nc
10,0.033,-6.279,523,5.066,0.0881,0,nc
10,0.035,-6.217,545,5.101,0.0872,0,nc
10,0.038,-6.127,579,5.149,0.0859,0,nc
10,0.04,-6.069,601,5.18,0.0851,0,nc
10,0.043,-5.984,636,5.223,0.084,0,nc
10,0.045,-5.93,659,5.25,0.0832,0,nc
10,0.048,-5.85,694,5.289,0.0823,0,nc
10,0.05,-5.797,718,5.313,0.0816,0,nc
10,0.053,-5.716,756,5.347,0.0808,0,nc
10,0.055,-5.66,783,5.369,0.0803,0,nc
10,0.058,-5.568,829,5.399,0.0796,0,nc
10,0.06,-5.497,866,5.417,0.0793,0,nc
10,0.063,-5.364,937,5.442,0.079,0,nc
10,0.064,-5.307,967,5.449,0.079,0,nc
10,0.065,-5.242,1004,5.455,0.079,0,nc
10,0.066,-5.168,1047,5.46,0.0792,0,nc
10,0.067,-5.081,1098,5.463,0.0795,0,nc
10,0.068,-4.98,1161,5.465,0.0799,0,nc
10,0.069,-4.862,1238,5.464,0.0805,0,nc
10,0.07,-4.723,1333,5.461,0.0815,0,nc
10,0.071,-4.571,1444,5.453,0.0828,0,nc
10,0.072,-4.409,1569,5.442,0.0844,0,nc
10,0.073,-4.254,1696,5.428,0.0864,0,nc
10,0.074,-4.119,1812,5.413,0.0885,0,nc
10,0.075,-4.005,1913,5.4,0.0905,0,nc
10,0.077,-3.829,2074,5.376,0.0942,0,nc
10,0.08,-3.644,2249,5.348,0.0992,0,nc
10,0.085,-3.438,2444,5.312,0.1065,0,nc
15,0.016,-7.19,295,4.663,0.0975,0,nc
15,0.017,-7.134,305,4.696,0.0968,0,nc
15,0.018,-7.08,316,4.728,0.096,0,nc
15,0.019,-7.025,328,4.758,0.0953,0,nc
15,0.02,-6.976,338,4.787,0.0946,0,nc
15,0.022,-6.881,360,4.841,0.0933,0,nc
15,0.024,-6.798,380,4.89,0.092,0,nc
15,0.026,-6.716,401,4.936,0.0908,0,nc
15,0.028,-6.641,421,4.979,0.0897,0,nc
15,0.03,-6.573,441,5.019,0.0886,0,nc
15,0.033,-6.481,469,5.075,0.0872,0,nc
15,0.035,-6.424,487,5.11,0.0862,0,nc
15,0.038,-6.339,515,5.159,0.0849,0,nc
15,0.04,-6.284,534,5.19,0.0841,0,nc
15,0.043,-6.199,565,5.233,0.083,0,nc
15,0.045,-6.146,585,5.26,0.0823,0,nc
15,0.048,-6.07,615,5.299,0.0812,0,nc
15,0.05,-6.017,637,5.324,0.0806,0,nc
15,0.053,-5.938,670,5.359,0.0797,0,nc
15,0.055,-5.892,690,5.381,0.0792,0,nc
15,0.058,-5.8,731,5.412,0.0785,0,nc
15,0.06,-5.728,764,5.431,0.0781,0,nc
15,0.063,-5.591,828,5.456,0.0777,0,nc
15,0.064,-5.534,856,5.463,0.0777,0,nc
15,0.065,-5.464,891,5.469,0.0777,0,nc
15,0.066,-5.383,933,5.474,0.0779,0,nc
15,0.067,-5.287,984,5.478,0.0781,0,nc
15,0.068,-5.169,1050,5.48,0.0785,0,nc
15,0.069,-5.025,1137,5.479,0.0792,0,nc
15,0.07,-4.851,1248,5.473,0.0803,0,nc
15,0.071,-4.652,1386,5.463,0.0819,0,nc
15,0.072,-4.447,1540,5.447,0.0839,0,nc
15,0.073,-4.266,1686,5.43,0.0862,0,nc
15,0.074,-4.121,1810,5.414,0.0884,0,nc
15,0.075,-4.006,1912,5.4,0.0905,0,nc
15,0.077,-3.83,2074,5.376,0.0942,0,nc
15,0.08,-3.645,2248,5.348,0.0992,0,nc
15,0.085,-3.438,2444,5.312,0.1065,0,nc
