FILENAME,INSTRUMENT,NAME,REFERENCE,OBSERVATION_DATE,OBSERVATION_MJD,SOURCE_KEY,OBSERVATION_TIME,PROGRAM_NUMBER,PROGRAM_PI,OBSERVER,RESOLUTION,AIRMASS,REDUCTION_SPEXTOOL_VERSION,QUALITY_FLAG
12703_12432.fits,SPEX-PRISM,2MASS J04380191+2519266,2017AJ....153...46L,20100104,55200,12432,07 30 31.056217,,,Looper,75,1.0141667,v3.4,OK
12774_12503.fits,SPEX-PRISM,V* GM Tau,2017AJ....153...46L,20051213,53717,12503,08 23 07.024385,,,Luhman,75,1.039,v3.2,OK
12753_12482.fits,SPEX-PRISM,V* DO Tau,2017AJ....153...46L,20100105,55201,12482,10 13 4.9375046,,,Luhman,75,1.1648,v3.4,OK
12786_12515.fits,SPEX-PRISM,HV Tau AB,2017AJ....153...46L,20081103,54773,12515,12 14 50.853538,,,Luhman,75,1.006625,v3.4,OK
12853_12582.fits,SPEX-PRISM,V* VY Tau,2017AJ....153...46L,20081103,54773,12582,12 07 10.212330,,,Luhman,75,1.001,v3.4,OK
12824_12553.fits,SPEX-PRISM,EM* LkCa   15,2017AJ....153...46L,20081103,54773,12553,09 40 41.124316,,,Luhman,75,1.21475,v3.4,OK
12801_12530.fits,SPEX-PRISM,IRAS 04370+2559,2017AJ....153...46L,20081103,54773,12530,13 30 49.565424,,,Luhman,75,1.0628571,v3.4,OK
12811_12540.fits,SPEX-PRISM,JH 223,2017AJ....153...46L,20101224,55554,12540,13 37 24.719981,,,Luhman,75,2.39125,v3.4,OK
12739_12468.fits,SPEX-PRISM,CoKu Tau-Aur Star 4,2017AJ....153...46L,20081103,54773,12468,10 21 2.7089667,,,Luhman,75,1.117375,v3.4,OK
12802_12531.fits,SPEX-PRISM,Haro 6-33,2017AJ....153...46L,20081103,54773,12531,13 39 10.293516,,,Luhman,75,1.073,v3.4,OK
12852_12581.fits,SPEX-PRISM,V* V955 Tau,2017AJ....153...46L,20081104,54774,12581,09 59 21.885100,,,Luhman,75,1.1559,v3.4,OK
12754_12483.fits,SPEX-PRISM,V* DP Tau,2017AJ....153...46L,20100105,55201,12483,10 16 26.703643,,,Luhman,75,1.1624,v3.4,OK
12775_12504.fits,SPEX-PRISM,V* GO Tau,2017AJ....153...46L,20081103,54773,12504,15 19 43.295140,,,Luhman,75,1.377,v3.4,OK
12755_12484.fits,SPEX-PRISM,V* DQ Tau,2017AJ....153...46L,20100105,55201,12484,10 24 39.616218,,,Luhman,75,1.1798,v3.4,OK
12756_12485.fits,SPEX-PRISM,V* DR Tau,2017AJ....153...46L,20081104,54774,12485,10 19 26.270315,,,Luhman,75,1.12315,v3.4,OK
12757_12486.fits,SPEX-PRISM,V* DS Tau,2017AJ....153...46L,20100105,55201,12486,10 28 42.405660,,,Luhman,75,1.1873333,v3.4,OK
12716_12445.fits,SPEX-PRISM,1RXS J045053.5+213927,2017AJ....153...46L,20100128,55224,12445,10 03 26.966737,,,Luhman,75,1.4606,v3.4,OK
12773_12502.fits,SPEX-PRISM,V* GM Aur,2017AJ....153...46L,20081103,54773,12502,11 10 7.0762880,,,Luhman,75,1.063375,v3.4,OK
12726_12455.fits,SPEX-PRISM,V* AB Aur,2017AJ....153...46L,20081103,54773,12455,14 03 30.842140,,,Luhman,75,1.0994,v3.4,OK
12776_12505.fits,SPEX-PRISM,V* GZ Aur A,2017AJ....153...46L,20100104,55200,12505,10 09 19.166196,,,Looper,75,1.1065,v3.4,OK
12777_12506.fits,SPEX-PRISM,V* GZ Aur B,2017AJ....153...46L,20100104,55200,12506,10 13 1.7806294,,,Looper,75,1.114,v3.4,OK
12851_12580.fits,SPEX-PRISM,V* V836 Tau,2017AJ....153...46L,20081103,54773,12580,10 40 41.603107,,,Luhman,75,1.11625,v3.4,OK
12735_12464.fits,SPEX-PRISM,2MASS J05044139+2509544,2017AJ....153...46L,20100117,55213,12464,04 55 23.300885,,,Luhman,75,1.27575,v3.4,OK
12736_12465.fits,SPEX-PRISM,[BCG93]  9 A,2017AJ....153...46L,20101224,55554,12465,12 17 4.9353818,,,Luhman,75,1.347,v3.4,OK
12737_12466.fits,SPEX-PRISM,[BCG93]  9 B,2017AJ....153...46L,20101224,55554,12466,12 28 35.573972,,,Luhman,75,1.407333333,v3.4,OK
12733_12462.fits,SPEX-PRISM,2MASS J05062332+2432199,2017AJ....153...46L,20101224,55554,12462,13 44 54.260427,,,Luhman,75,2.09825,v3.4,OK
12734_12463.fits,SPEX-PRISM,2MASS J05075496+2500156,2017AJ....153...46L,20101224,55554,12463,13 52 36.403560,,,Luhman,75,2.1885,v3.4,OK
12724_12453.fits,SPEX-PRISM,2MASS J05122759+2253492,2017AJ....153...46L,20100128,55224,12453,10 19 28.003286,,,Luhman,75,1.4225,v3.4,OK
12876_12606.fits,SPEX-PRISM,WISE J00440339+0228106,2017AJ....153..196S,20160929,57660,12606,,,,Schneider,200,,,OK
12877_12607.fits,SPEX-PRISM,WISE J01073875-1314137,2017AJ....153..196S,20160930,57661,12607,,,,Schneider,200,,,OK
12878_12608.fits,SPEX-PRISM,WISE J01453523-0314129,2017AJ....153..196S,20160929,57660,12608,,,,Schneider,200,,,OK
12879_12609.fits,SPEX-PRISM,WISE J02022929+2305139,2017AJ....153..196S,20160928,57659,12609,,,,Schneider,200,,,OK
12880_12610.fits,SPEX-PRISM,WISE J02260916-1610004,2017AJ....153..196S,20160929,57660,12610,,,,Schneider,200,,,OK
12881_12611.fits,SPEX-PRISM,WISE J03244023-1919056,2017AJ....153..196S,20160928,57659,12611,,,,Schneider,200,,,OK
12882_12612.fits,SPEX-PRISM,WISE J04123277+1044083,2017AJ....153..196S,20160930,57661,12612,,,,Schneider,200,,,OK
12883_12613.fits,SPEX-PRISM,WISE J04223134+0810127,2017AJ....153..196S,20160929,57660,12613,,,,Schneider,200,,,OK
12884_12614.fits,SPEX-PRISM,WISE J04364275+1901348,2017AJ....153..196S,20160212,57430,12614,,,,Schneider,200,,,OK
12885_12615.fits,SPEX-PRISM,WISE J04410556+2130015,2017AJ....153..196S,20160928,57659,12615,,,,Schneider,200,,,OK
12886_12616.fits,SPEX-PRISM,WISE J07053400-1839256,2017AJ....153..196S,20160212,57430,12616,,,,Schneider,200,,,OK
12887_12617.fits,SPEX-PRISM,WISE J07113888+3706010,2017AJ....153..196S,20160212,57430,12617,,,,Schneider,200,,,OK
12888_12618.fits,SPEX-PRISM,WISE J07235262-3309435,2017AJ....153..196S,20160212,57430,12618,,,,Schneider,200,,,OK
12889_12619.fits,SPEX-PRISM,WISE J09025899+6708331,2017AJ....153..196S,20160212,57430,12619,,,,Schneider,200,,,OK
12890_12620.fits,SPEX-PRISM,2MASS J09553336-0208403,2017AJ....153..196S,20160212,57430,12620,,,,Schneider,200,,,OK
12892_12622.fits,SPEX-PRISM,WISE J12010457+5730042,2017AJ....153..196S,20160212,57430,12622,,,,Schneider,200,,,OK
12893_12623.fits,SPEX-PRISM,WISE J13052306-3951049,2017AJ....153..196S,20160212,57430,12623,,,,Schneider,200,,,OK
12894_12624.fits,SPEX-PRISM,WISE J13184558+3626140,2017AJ....153..196S,20160212,57430,12624,,,,Schneider,200,,,OK
12895_12625.fits,SPEX-PRISM,WISE J14321117+3244338,2017AJ....153..196S,20160531,57539,12625,,,,Schneider,200,,,OK
12896_12626.fits,SPEX-PRISM,WISE J14564268+6450097,2017AJ....153..196S,20160212,57430,12626,,,,Schneider,200,,,OK
12897_12627.fits,SPEX-PRISM,WISE J15335852+4757069,2017AJ....153..196S,20160531,57539,12627,,,,Schneider,200,,,OK
12898_12628.fits,SPEX-PRISM,WISE J17405782+1317094,2017AJ....153..196S,20160531,57539,12628,,,,Schneider,200,,,OK
12899_12629.fits,SPEX-PRISM,WISE J19072256+4727453,2017AJ....153..196S,20160626,57565,12629,,,,Schneider,200,,,OK
12900_12630.fits,SPEX-PRISM,WISE J201204.10+672607.9,2017AJ....153..196S,20160626,57565,12630,,,,Schneider,200,,,OK
12901_12631.fits,SPEX-PRISM,WISE J23230708+0541130,2017AJ....153..196S,20160929,57660,12631,,,,Schneider,200,,,OK
12902_12632.fits,SPEX-PRISM,WISE J23333346+0251284,2017AJ....153..196S,20160928,57659,12632,,,,Schneider,200,,,OK
12903_12633.fits,SPEX-PRISM,WISE J23542231-0811297,2017AJ....153..196S,20160929,57660,12633,,,,Schneider,200,,,OK
13003_12733.fits,SPEX-PRISM,2MASS J00062250+1300451,2017AJ....154..112K,20151130,57356.18959,12733,04 33 0.71382500,,Kellogg,Kellogg,120,1.068,v4.0,OK
13002_12732.fits,SPEX-PRISM,2MASS J00065722+0236124,2017AJ....154..112K,20151008,57303.35107,12732,08 25 32.169577,,Kellogg,Kellogg,120,1.079,v4.0,OK
13004_12734.fits,SPEX-PRISM,2MASS J00082822+3125581,2017AJ....154..112K,20150706,57209.56861,12734,13 38 47.734492,,Kellogg,Kellogg,120,1.137,v4.0,OK
13005_12735.fits,SPEX-PRISM,2MASS J00100480-0930519,2017AJ....154..112K,20150707,57210.55184,12735,13 14 38.582172,,Kellogg,Kellogg,120,1.405,v4.0,OK
13007_12737.fits,SPEX-PRISM,2MASS J00132229-1143006,2017AJ....154..112K,20141012,56942.3871,12737,09 17 25.539630,,Kellogg,Kellogg,120,1.172,v4.0,OK
13006_12736.fits,SPEX-PRISM,2MASS J00133470+1109403,2017AJ....154..112K,20150908,57273.32348,12736,07 45 48.524709,,Kellogg,Kellogg,120,1.697,v4.0,OK
13008_12738.fits,SPEX-PRISM,2MASS J00150673+3006004,2017AJ....154..112K,20141012,56942.4389,12738,10 32 1.3641240,,Kellogg,Kellogg,120,1.067,v4.0,OK
13009_12739.fits,SPEX-PRISM,2MASS J00435012+0928429,2017AJ....154..112K,20141012,56942.47048,12739,11 17 29.169413,,Kellogg,Kellogg,120,1.104,v4.0,OK
13010_12740.fits,SPEX-PRISM,2MASS J00440332+0228112,2017AJ....154..112K,20150701,57204.59401,12740,14 15 22.810529,,Kellogg,Kellogg,120,1.251,v4.0,OK
13011_12741.fits,SPEX-PRISM,2MASS J00452972+4237438,2017AJ....154..112K,20151130,57356.2421,12741,05 48 37.556886,,Kellogg,Kellogg,120,1.101,v4.0,OK
13012_12742.fits,SPEX-PRISM,2MASS J00501771+1012528,2017AJ....154..112K,20150630,57203.58932,12742,14 08 38.149200,,Kellogg,Kellogg,120,1.261,v4.0,OK
13013_12743.fits,SPEX-PRISM,2MASS J00550564+0134365,2017AJ....154..112K,20150705,57208.59876,12743,14 22 12.770761,,Kellogg,Kellogg,120,1.22,v4.0,OK
13014_12744.fits,SPEX-PRISM,2MASS J01001471-0301494,2017AJ....154..112K,20150629,57202.59532,12744,14 17 16.028716,,Kellogg,Kellogg,120,1.403,v4.0,OK
13015_12745.fits,SPEX-PRISM,2MASS J01114355+2820024,2017AJ....154..112K,20150706,57209.60144,12745,14 26 4.7412280,,Kellogg,Kellogg,120,1.167,v4.0,OK
13017_12747.fits,SPEX-PRISM,2MASS J01141304+4354287,2017AJ....154..112K,20151129,57355.35758,12747,08 34 54.510920,,Kellogg,Kellogg,120,1.16,v4.0,OK
13016_12746.fits,SPEX-PRISM,2MASS J01145788+4318561,2017AJ....154..112K,20150707,57210.61569,12746,14 46 35.703097,,Kellogg,Kellogg,120,1.191,v4.0,OK
13018_12748.fits,SPEX-PRISM,2MASS J01165802+4333081,2017AJ....154..112K,20150707,57210.5706,12748,13 41 40.119324,,Kellogg,Kellogg,120,1.385,v4.0,OK
13019_12749.fits,SPEX-PRISM,2MASS J01183399+1810542,2017AJ....154..112K,20150908,57273.35724,12749,08 34 25.452768,,Kellogg,Kellogg,120,1.788,v4.0,OK
13020_12750.fits,SPEX-PRISM,2MASS J01194279+1122427,2017AJ....154..112K,20141012,56942.53346,12750,12 48 11.269442,,Kellogg,Kellogg,120,1.25,v4.0,OK
13022_12752.fits,SPEX-PRISM,2MASS J01341675-0546530,2017AJ....154..112K,20150908,57273.4021,12752,09 39 1.7769010,,Kellogg,Kellogg,120,1.662,v4.0,OK
13021_12751.fits,SPEX-PRISM,2MASS J01343635-0145444,2017AJ....154..112K,20151129,57355.29032,12751,06 58 3.2281610,,Kellogg,Kellogg,120,1.083,v4.0,OK
13023_12753.fits,SPEX-PRISM,PSO J023.8557+02.0884,2017AJ....154..112K,20150908,57273.44959,12753,10 47 24.347900,,Kellogg,Kellogg,120,1.215,v4.0,OK
13025_12755.fits,SPEX-PRISM,2MASS J01392388-1845029,2017AJ....154..112K,20151130,57356.31464,12755,07 33 4.9941550,,Kellogg,Kellogg,120,1.277,v4.0,OK
13024_12754.fits,SPEX-PRISM,2MASS J01395085+3427453,2017AJ....154..112K,20151008,57303.45804,12754,10 59 35.082318,,Kellogg,Kellogg,120,1.034,v4.0,OK
13026_12756.fits,SPEX-PRISM,2MASS J01414428+2227409,2017AJ....154..112K,20150908,57273.48978,12756,11 45 17.237499,,Kellogg,Kellogg,120,1.043,v4.0,OK
13027_12757.fits,SPEX-PRISM,2MASS J01442482-0430031,2017AJ....154..112K,20151129,57355.39735,12757,09 32 11.430925,,Kellogg,Kellogg,120,1.261,v4.0,OK
13028_12758.fits,SPEX-PRISM,2MASS J01453520-0314117,2017AJ....154..112K,20151008,57303.4982,12758,11 57 24.675734,,Kellogg,Kellogg,120,1.12,v4.0,OK
13029_12759.fits,SPEX-PRISM,2MASS J01580917+3232102,2017AJ....154..112K,20150908,57273.54635,12759,13 06 44.274807,,Kellogg,Kellogg,120,1.026,v4.0,OK
13030_12760.fits,SPEX-PRISM,2MASS J02151451+0453179,2017AJ....154..112K,20151130,57356.42947,12760,10 18 26.286051,,Kellogg,Kellogg,120,1.241,v4.0,OK
13031_12761.fits,SPEX-PRISM,2MASS J02314893+4521059,2017AJ....154..112K,20151130,57356.46645,12761,11 11 40.901264,,Kellogg,Kellogg,120,1.382,v4.0,OK
13032_12762.fits,SPEX-PRISM,2MASS J03315828+4130486,2017AJ....154..112K,20151130,57356.50744,12762,12 10 42.965503,,Kellogg,Kellogg,120,1.35,v4.0,OK
13033_12763.fits,SPEX-PRISM,2MASS J03511847-1149326,2017AJ....154..112K,20150224,57077.21506,12763,05 09 40.790051,,Kellogg,Kellogg,120,1.237,v4.0,OK
13034_12764.fits,SPEX-PRISM,2MASS J03530419+0418193,2017AJ....154..112K,20141012,56942.61267,12764,14 42 14.580914,,Kellogg,Kellogg,120,1.168,v4.0,OK
13035_12765.fits,SPEX-PRISM,2MASS J04214620-0025072,2017AJ....154..112K,20151008,57303.54263,12765,13 01 23.227036,,Kellogg,Kellogg,120,1.078,v4.0,OK
13037_12767.fits,SPEX-PRISM,2MASS J04232191-0803051,2017AJ....154..112K,20151129,57355.4633,12767,11 07 9.4525130,,Kellogg,Kellogg,120,1.163,v4.0,OK
13036_12766.fits,SPEX-PRISM,2MASS J04234652+0843211,2017AJ....154..112K,20141230,57021.43906,12766,10 32 14.612077,,Kellogg,Kellogg,120,1.232,v4.0,OK
13038_12768.fits,SPEX-PRISM,2MASS J04510592+0014394,2017AJ....154..112K,20151130,57356.54757,12768,13 08 29.638520,,Kellogg,Kellogg,120,1.34,v4.0,OK
13039_12769.fits,SPEX-PRISM,2MASS J05484895+0014367,2017AJ....154..112K,20151008,57303.58524,12769,14 02 44.606321,,Kellogg,Kellogg,120,1.1,v4.0,OK
13040_12770.fits,SPEX-PRISM,2MASS J07244848+2506143,2017AJ....154..112K,20141230,57021.4833,12770,11 35 57.048535,,Kellogg,Kellogg,120,1.009,v4.0,OK
13041_12771.fits,SPEX-PRISM,2MASS J07552723+1138485,2017AJ....154..112K,20150225,57078.27714,12771,06 39 4.7143660,,Kellogg,Kellogg,120,1.07,v4.0,OK
13042_12772.fits,SPEX-PRISM,2MASS J08270185+4129191,2017AJ....154..112K,20141230,57021.55519,12772,13 19 28.391988,,Kellogg,Kellogg,120,1.109,v4.0,OK
13043_12773.fits,SPEX-PRISM,2MASS J08443811+2226161,2017AJ....154..112K,20141230,57021.64171,12773,15 24 3.7594560,,Kellogg,Kellogg,120,1.308,v4.0,OK
13044_12774.fits,SPEX-PRISM,2MASS J09053247+1339138,2017AJ....154..112K,20150224,57077.34849,12774,08 21 49.441737,,Kellogg,Kellogg,120,1.029,v4.0,OK
13045_12775.fits,SPEX-PRISM,2MASS J09083688+5526401,2017AJ....154..112K,20151129,57355.49464,12775,11 52 16.636189,,Kellogg,Kellogg,120,1.548,v4.0,OK
13046_12776.fits,SPEX-PRISM,2MASS J09194512+5135149,2017AJ....154..112K,20150225,57078.34498,12776,08 16 46.657160,,Kellogg,Kellogg,120,1.209,v4.0,OK
13047_12777.fits,SPEX-PRISM,2MASS J09325053+1836485,2017AJ....154..112K,20151129,57355.53053,12777,12 43 58.082345,,Kellogg,Kellogg,120,1.26,v4.0,OK
13048_12778.fits,SPEX-PRISM,BRLT 105,2017AJ....154..112K,20151130,57356.61652,12778,14 47 47.092820,,Kellogg,Kellogg,120,1.04,v4.0,OK
13049_12779.fits,SPEX-PRISM,2MASS J09481259+5300387,2017AJ....154..112K,20151129,57355.6331,12779,15 11 39.973761,,Kellogg,Kellogg,120,1.199,v4.0,OK
13050_12780.fits,SPEX-PRISM,2MASS J10271549+5445175,2017AJ....154..112K,20160424,57502.22261,12780,05 20 33.730073,,Kellogg,Kellogg,120,1.267,v4.0,OK
13051_12781.fits,SPEX-PRISM,2MASS J10551343+2504028,2017AJ....154..112K,20160417,57495.23617,12781,05 40 4.8573170,,Kellogg,Kellogg,120,1.122,v4.0,OK
13052_12782.fits,SPEX-PRISM,2MASS J10592523+5659596,2017AJ....154..112K,20160424,57502.2548,12782,06 06 54.567978,,Kellogg,Kellogg,120,1.285,v4.0,OK
13053_12783.fits,SPEX-PRISM,2MASS J11060459-1907025,2017AJ....154..112K,20160417,57495.30201,12783,07 14 53.967942,,Kellogg,Kellogg,120,1.299,v4.0,OK
13054_12784.fits,SPEX-PRISM,2MASS J11213919-1053269,2017AJ....154..112K,20160424,57502.37485,12784,08 59 46.722560,,Kellogg,Kellogg,120,1.259,v4.0,OK
13055_12785.fits,SPEX-PRISM,2MASS J11220855+0343193,2017AJ....154..112K,20160417,57495.3265,12785,07 50 9.9388590,,Kellogg,Kellogg,120,1.042,v4.0,OK
13057_12787.fits,SPEX-PRISM,2MASS J11282763+5934003,2017AJ....154..112K,20160424,57502.33371,12787,08 00 32.957534,,Kellogg,Kellogg,120,1.301,v4.0,OK
13056_12786.fits,SPEX-PRISM,2MASS J11285958+5110202,2017AJ....154..112K,20160424,57502.30032,12786,07 12 27.402277,,Kellogg,Kellogg,120,1.175,v4.0,OK
13058_12788.fits,SPEX-PRISM,2MASS J12023885+5345384,2017AJ....154..112K,20160424,57502.41285,12788,09 54 30.120265,,Kellogg,Kellogg,120,1.285,v4.0,OK
13059_12789.fits,SPEX-PRISM,BRLT 171,2017AJ....154..112K,20160416,57494.44505,12789,10 40 52.479633,,Kellogg,Kellogg,120,1.128,v4.0,OK
13060_12790.fits,SPEX-PRISM,2MASS J12352675+4124310,2017AJ....154..112K,20160416,57494.48074,12790,11 32 16.264880,,Kellogg,Kellogg,120,1.23,v4.0,OK
13061_12791.fits,SPEX-PRISM,2MASS J12453705+4028456,2017AJ....154..112K,20160423,57501.4665,12791,11 11 45.405640,,Kellogg,Kellogg,120,1.216,v4.0,OK
13062_12792.fits,SPEX-PRISM,2MASS J12492272+0310255,2017AJ....154..112K,20160423,57501.50025,12792,12 00 21.556264,,Kellogg,Kellogg,120,1.44,v4.0,OK
13063_12793.fits,SPEX-PRISM,2MASS J13042886-0032410,2017AJ....154..112K,20160416,57494.53268,12793,12 47 3.6110490,,Kellogg,Kellogg,120,1.511,v4.0,OK
13064_12794.fits,SPEX-PRISM,2MASS J13064517+4548552,2017AJ....154..112K,20160424,57502.47799,12794,11 28 18.010869,,Kellogg,Kellogg,120,1.256,v4.0,OK
13065_12795.fits,SPEX-PRISM,2MASS J13170488+3447513,2017AJ....154..112K,20160417,57495.44214,12795,10 36 40.845338,,Kellogg,Kellogg,120,1.048,v4.0,OK
13066_12796.fits,SPEX-PRISM,2MASS J13184567+3626138,2017AJ....154..112K,20160423,57501.52375,12796,12 34 12.187283,,Kellogg,Kellogg,120,1.359,v4.0,OK
13067_12797.fits,SPEX-PRISM,2MASS J13264464+3627407,2017AJ....154..112K,20160417,57495.39675,12797,09 31 19.314586,,Kellogg,Kellogg,120,1.052,v4.0,OK
13068_12798.fits,SPEX-PRISM,2MASS J13451417+4757231,2017AJ....154..112K,20160424,57502.52751,12798,12 39 36.991907,,Kellogg,Kellogg,120,1.372,v4.0,OK
13069_12799.fits,SPEX-PRISM,2MASS J14124574+3403074,2017AJ....154..112K,20160417,57495.49587,12799,11 54 3.0981970,,Kellogg,Kellogg,120,1.063,v4.0,OK
13070_12800.fits,SPEX-PRISM,2MASS J14154242+2635040,2017AJ....154..112K,20160424,57502.55662,12800,13 21 31.618872,,Kellogg,Kellogg,120,1.316,v4.0,OK
13071_12801.fits,SPEX-PRISM,2MASS J14313545-0313117,2017AJ....154..112K,20160417,57495.54165,12801,12 59 58.595436,,Kellogg,Kellogg,120,1.228,v4.0,OK
13072_12802.fits,SPEX-PRISM,2MASS J14554511+3843329,2017AJ....154..112K,20160424,57502.5788,12802,13 53 28.621034,,Kellogg,Kellogg,120,1.316,v4.0,OK
13073_12803.fits,SPEX-PRISM,2MASS J15102256-1147125,2017AJ....154..112K,20160416,57494.56657,12803,13 35 51.378909,,Kellogg,Kellogg,120,1.316,v4.0,OK
13074_12804.fits,SPEX-PRISM,2MASS J15163838+3333576,2017AJ....154..112K,20160416,57494.58829,12804,14 07 8.5873740,,Kellogg,Kellogg,120,1.174,v4.0,OK
13075_12805.fits,SPEX-PRISM,2MASS J15442544+0750572,2017AJ....154..112K,20160417,57495.57533,12805,13 48 28.709070,,Kellogg,Kellogg,120,1.094,v4.0,OK
13076_12806.fits,SPEX-PRISM,2MASS J15500191+4500451,2017AJ....154..112K,20160423,57501.56889,12806,13 39 11.915100,,Kellogg,Kellogg,120,1.177,v4.0,OK
13077_12807.fits,SPEX-PRISM,2MASS J15525579+1123523,2017AJ....154..112K,20160417,57495.62009,12807,14 52 55.449280,,Kellogg,Kellogg,120,1.222,v4.0,OK
13078_12808.fits,SPEX-PRISM,2MASS J15543602+2724487,2017AJ....154..112K,20150908,57273.29383,12808,07 03 7.3343580,,Kellogg,Kellogg,120,1.685,v4.0,OK
13079_12809.fits,SPEX-PRISM,2MASS J15565004+1449081,2017AJ....154..112K,20150908,57273.25164,12809,06 02 21.895127,,Kellogg,Kellogg,120,1.324,v4.0,OK
13080_12810.fits,SPEX-PRISM,2MASS J16123860+3126489,2017AJ....154..112K,20160424,57502.61305,12810,14 42 47.289792,,Kellogg,Kellogg,120,1.197,v4.0,OK
13081_12811.fits,SPEX-PRISM,2MASS J17120142+3108217,2017AJ....154..112K,20150701,57204.48301,12811,11 35 31.896740,,Kellogg,Kellogg,120,1.254,v4.0,OK
13082_12812.fits,SPEX-PRISM,2MASS J17153111+1054108,2017AJ....154..112K,20150705,57208.51556,12812,12 22 24.204536,,Kellogg,Kellogg,120,1.652,v4.0,OK
13083_12813.fits,SPEX-PRISM,2MASS J17440969+5135032,2017AJ....154..112K,20150707,57210.50885,12813,12 12 44.676689,,Kellogg,Kellogg,120,1.498,v4.0,OK
13084_12814.fits,SPEX-PRISM,2MASS J17570962+4325139,2017AJ....154..112K,20150914,57279.21797,12814,05 13 52.491922,,Kellogg,Kellogg,120,1.096,v4.0,OK
13085_12815.fits,SPEX-PRISM,2MASS J21123034+0758505,2017AJ....154..112K,20150706,57209.52196,12815,12 31 37.135666,,Kellogg,Kellogg,120,1.022,v4.0,OK
13086_12816.fits,SPEX-PRISM,2MASS J22035781+0713492,2017AJ....154..112K,20150629,57202.51392,12816,12 20 2.6295690,,Kellogg,Kellogg,120,1.119,v4.0,OK
13087_12817.fits,SPEX-PRISM,2MASS J221912830+11134060,2017AJ....154..112K,20151008,57303.27503,12817,06 36 2.6242270,,Kellogg,Kellogg,120,1.044,v4.0,OK
13088_12818.fits,SPEX-PRISM,2MASS J22295358+1556180,2017AJ....154..112K,20150701,57204.54687,12818,13 07 29.452358,,Kellogg,Kellogg,120,1.043,v4.0,OK
13089_12819.fits,SPEX-PRISM,WISE J223552.24+041854.7,2017AJ....154..112K,20141012,56942.23125,12819,05 33 0.19172600,,Kellogg,Kellogg,120,1.2,v4.0,OK
13090_12820.fits,SPEX-PRISM,2MASS J22545900-0330590,2017AJ....154..112K,20151129,57355.23342,12820,05 36 7.4326420,,Kellogg,Kellogg,120,1.115,v4.0,OK
13091_12821.fits,SPEX-PRISM,2MASS J22582325+2906484,2017AJ....154..112K,20151129,57355.18777,12821,04 30 23.461026,,Kellogg,Kellogg,120,1.017,v4.0,OK
13092_12822.fits,SPEX-PRISM,2MASS J23004411+0200105,2017AJ....154..112K,20141012,56942.27773,12822,06 39 55.618562,,Kellogg,Kellogg,120,1.117,v4.0,OK
13093_12823.fits,SPEX-PRISM,2MASS J23053808+0524070,2017AJ....154..112K,20141012,56942.32752,12823,07 51 37.800695,,Kellogg,Kellogg,120,1.034,v4.0,OK
13094_12824.fits,SPEX-PRISM,2MASS J23313131+2041273,2017AJ....154..112K,20150705,57208.54057,12824,12 58 25.347661,,Kellogg,Kellogg,120,1.141,v4.0,OK
10069_10003.fits,SPEX-PRISM,SDSS J000112.18+153535.5,2018AJ....155...34C,20030903,52885.5,10003,,,,Cruz,75,,,OK
10878_10009.fits,SPEX-PRISM,2MASS J00034248-2822449,2018AJ....155...34C,20071112,54416.828,10009,07 51 54.082764,,,Cruz,120,1.556,v3.4,OK
12572_12301.fits,SPEX-PRISM,2MASSI J0019262+461407,2018AJ....155...34C,20151118,57344.3119,12301,07 29 8.0690380,,,Bardalez Gagliuffi,150,1.127,v4.0.4,OK
10070_10044.fits,SPEX-PRISM,2MASS J00250365+4759191AB,2018AJ....155...34C,20030903,52885.5,10044,,,,Cruz,75,,,OK
10639_10049.fits,SPEX-PRISM,PC 0025+04,2018AJ....155...34C,20060821,53968.5,10049,,,,Cruz,120,,,OK
10302_10050.fits,SPEX-PRISM,LP 349-25A,2018AJ....155...34C,20041108,53317.5,10050,,,,Cruz,120,,,OK
10884_10060.fits,SPEX-PRISM,EROS-MP J0032-4405,2018AJ....155...34C,20071113,54417.5,10060,,,,Cruz,120,,,POOR
10085_10062.fits,SPEX-PRISM,2MASS J00332386-1521309,2018AJ....155...34C,20030904,52886.5,10062,,,,Cruz,75,,,OK
10056_10142.fits,SPEX-PRISM,2MASSW J0141032+180450,2018AJ....155...34C,20030812,52863.5,10142,,,,Cruz,75,,,POOR
10304_10156.fits,SPEX-PRISM,2MASS J0148386-302439,2018AJ....155...34C,20041108,53317.5,10156,,,,Cruz,120,,,OK
12991_12721.fits,SPEX-PRISM,2MASS J01550354+0950003,2018AJ....155...34C,20170816,57981.592,12721,14 11 51.040868,2017B096,Burgasser,Theissen,120,1.021,v4.0.4,OK
10088_10165.fits,SPEX-PRISM,2MASS J01581172+3232013,2018AJ....155...34C,20030904,52886.5,10165,,,,Cruz,75,,,POOR
10089_10184.fits,SPEX-PRISM,2MASS J02103857-3015313,2018AJ....155...34C,20030904,52886.5,10184,,,,Cruz,75,,,OK
10305_10186.fits,SPEX-PRISM,2MASSI J0213288+444445,2018AJ....155...34C,20041108,53317.5,10186,,,,Cruz,120,,,OK
10103_10190.fits,SPEX-PRISM,2MASS J02192196+0506306,2018AJ....155...34C,20030905,52887.5,10190,,,,Cruz,75,,,OK
10641_10219.fits,SPEX-PRISM,2MASS J02411151-0326587,2018AJ....155...34C,20060821,53968.5,10219,,,,Cruz,120,,,OK
