LIBRARY,FILENAME,INSTRUMENT,SOURCE_KEY,OBSERVATION_DATE,OBSERVATION_TIME,JULIAN_DATE,PROGRAM_NUMBER,PROGRAM_PI,OBSERVER,RESOLUTION,AIRMASS,REDUCTION_SPEXTOOL_VERSION,REDUCTION_PERSON,REDUCTION_DATE,QUALITY_FLAG,MEDIAN_SNR,SPEX_TYPE,SPEX_GRAVITY_CLASSIFICATION,PUBLISHED,DATA_REFERENCE,NOTE
SPL,12530_12263.fits,SPEX-PRISM,12263,20041113,11 25 25.037265,53322,,,Luhman,150,1.048,v3.2,,,OK,37.82478333,L7.0,VL-G,Y,2016ApJ...827...52L,
SPL,12531_12264.fits,SPEX-PRISM,12264,20111005,15 18 31.641386,55839,,,Luhman,150,1.178,v3.4,,,OK,32.28923035,L0.0,VL-G,Y,2016ApJ...827...52L,
SPL,12532_12265.fits,SPEX-PRISM,12265,20111203,11 46 14.467705,55898,,,Luhman,150,1.238,v3.4,,,OK,53.22290802,L7.0,VL-G,Y,2016ApJ...827...52L,
SPL,12533_12266.fits,SPEX-PRISM,12266,20051213,07 08 46.790372,53717,,,Luhman,150,1.076,v3.2,,,OK,63.6224556,M8.0,VL-G,Y,2016ApJ...827...52L,
SPL,12534_12267.fits,SPEX-PRISM,12267,20051214,05 26 12.849622,53718,,,Luhman,150,1.336,v3.2,,,OK,48.00357056,M8.0,VL-G,Y,2016ApJ...827...52L,
SPL,12535_12268.fits,SPEX-PRISM,12268,20151214,07 04 3.3893500,57370,,,Luhman,150,1.09,v4.0be,,,OK,70.14377594,M8.0,,Y,2016ApJ...827...52L,
SPL,12536_12269.fits,SPEX-PRISM,12269,20051213,06 31 31.913447,53717,,,Luhman,150,1.143,v3.2,,,OK,36.42415619,M9.0,,Y,2016ApJ...827...52L,
SPL,12537_12270.fits,SPEX-PRISM,12270,20041113,10 58 38.019605,53322,,,Luhman,150,1.032,v3.2,,,OK,176.8528137,L0.0,VL-G,Y,2016ApJ...827...52L,
SPL,12538_12271.fits,SPEX-PRISM,12271,20111203,09 28 46.174440,55898,,,Luhman,150,1.025,v3.4,,,OK,49.37805557,L7.0,INT-G,Y,2016ApJ...827...52L,
SPL,12539_12272.fits,SPEX-PRISM,12272,20111203,08 22 7.2701595,55898,,,Luhman,150,1.046,v3.4,,,OK,45.7791748,M8.0,VL-G,Y,2016ApJ...827...52L,
SPL,12541_12274.fits,SPEX-PRISM,12274,20051214,05 42 10.506035,53718,,,Luhman,150,1.271,v3.2,,,OK,45.50833511,M8.0,VL-G,Y,2016ApJ...827...52L,
SPL,12542_12275.fits,SPEX-PRISM,12275,20111203,09 08 44.164675,55898,,,Luhman,150,1.024,v3.4,,,OK,39.71953964,M8.0,VL-G,Y,2016ApJ...827...52L,
SPL,12543_12276.fits,SPEX-PRISM,12276,20111203,12 58 17.695235,55898,,,Luhman,150,1.6,v3.4,,,OK,52.64530563,L8.0,VL-G,Y,2016ApJ...827...52L,
SPL,12544_12277.fits,SPEX-PRISM,12277,20160104,07 01 25.252052,57391,,,Luhman,150,1.023,v4.0be,,,OK,122.4780884,L7.0,VL-G,Y,2016ApJ...827...52L,
SPL,12545_12278.fits,SPEX-PRISM,12278,20160104,07 19 23.874650,57391,,,Luhman,150,1.023,v4.0be,,,OK,66.06385803,M9.0,VL-G,Y,2016ApJ...827...52L,
SPL,12546_12279.fits,SPEX-PRISM,12279,20160104,07 50 52.939395,57391,,,Luhman,150,1.036,v4.0be,,,OK,86.67630768,L8.0,VL-G,Y,2016ApJ...827...52L,
SPL,12547_12280.fits,SPEX-PRISM,12280,20160104,07 59 1.4808580,57391,,,Luhman,150,1.042,v4.0be,,,OK,79.48150635,M9.0,,Y,2016ApJ...827...52L,
SPL,12548_12281.fits,SPEX-PRISM,12281,20160104,08 21 4.0231000,57391,,,Luhman,150,1.064,v4.0be,,,OK,107.9873276,M8.0,,Y,2016ApJ...827...52L,
SPL,12549_12282.fits,SPEX-PRISM,12282,20151214,10 02 30.805672,57370,,,Luhman,150,1.092,v4.0be,,,OK,86.62731171,M8.0,VL-G,Y,2016ApJ...827...52L,
SPL,12550_12283.fits,SPEX-PRISM,12283,20160104,08 57 3.7199080,57391,,,Luhman,150,1.121,v4.0be,,,OK,98.97399139,M9.0,,Y,2016ApJ...827...52L,
SPL,12551_12284.fits,SPEX-PRISM,12284,20160104,07 43 58.242224,57391,,,Luhman,150,1.034,v4.0be,,,OK,150.3907623,M8.0,,Y,2016ApJ...827...52L,
SPL,12552_12285.fits,SPEX-PRISM,12285,20160104,08 45 9.6402850,57391,,,Luhman,150,1.101,v4.0be,,,OK,130.088501,M9.0,,Y,2016ApJ...827...52L,
SPL,12553_12286.fits,SPEX-PRISM,12286,20160104,08 51 37.360726,57391,,,Luhman,150,1.112,v4.0be,,,OK,110.7815857,M9.0,,Y,2016ApJ...827...52L,
SPL,12554_12287.fits,SPEX-PRISM,12287,20111005,14 42 19.294497,55839,,,Luhman,150,1.1,v3.4,,,OK,58.45812988,L7.0,VL-G,Y,2016ApJ...827...52L,
SPL,12555_12288.fits,SPEX-PRISM,12288,20051214,06 02 28.632880,53718,,,Luhman,150,1.207,v3.2,,,OK,36.77140808,L7.0,VL-G,Y,2016ApJ...827...52L,
SPL,12556_12289.fits,SPEX-PRISM,12289,20111203,10 47 44.850490,55898,,,Luhman,150,1.095,v3.4,,,OK,74.4614563,L6.0,VL-G,Y,2016ApJ...827...52L,
SPL,12557_12290.fits,SPEX-PRISM,12290,20111203,12 22 20.288196,55898,,,Luhman,150,1.379,v3.4,,,OK,68.40747833,L7.0,VL-G,Y,2016ApJ...827...52L,
SPL,12558_12291.fits,SPEX-PRISM,12291,20151214,07 21 15.122892,57370,,,Luhman,150,1.066,v4.0be,,,OK,169.9963684,L7.0,VL-G,Y,2016ApJ...827...52L,
SPL,12559_12292.fits,SPEX-PRISM,12292,20160104,09 08 32.093536,57391,,,Luhman,150,1.144,v4.0be,,,OK,91.95044708,M9.0,VL-G,Y,2016ApJ...827...52L,
SPL,12560_12293.fits,SPEX-PRISM,12293,20160104,08 40 27.628647,57391,,,Luhman,150,1.093,v4.0be,,,OK,203.2789459,M9.0,VL-G,Y,2016ApJ...827...52L,
SPL,12561_12294.fits,SPEX-PRISM,12294,20160104,07 10 10.580620,57391,,,Luhman,150,1.023,v4.0be,,,OK,89.08072662,L7.0,VL-G,Y,2016ApJ...827...52L,
SPL,12562_12295.fits,SPEX-PRISM,12295,20160104,08 32 17.695103,57391,,,Luhman,150,1.081,v4.0be,,,OK,162.2537231,L7.0,VL-G,Y,2016ApJ...827...52L,
SPL,12563_12296.fits,SPEX-PRISM,12296,20041113,10 45 13.823777,53322,,,Luhman,150,1.026,v3.2,,,OK,154.487793,L7.0,VL-G,Y,2016ApJ...827...52L,
SPL,12564_12297.fits,SPEX-PRISM,12297,20041113,08 36 21.940927,53322,,,Luhman,150,1.131,v3.2,,,OK,87.13301849,L7.0,VL-G,Y,2016ApJ...827...52L,
SPL,12605_12335.fits,SPEX-PRISM,12335,20121223,15 10 54.455597,56284,,,Faherty,120,1.138,v3.4,,,OK,63.7142601,L6.0,VL-G,Y,2016ApJS..225...10F,
SPL,12661_12390.fits,SPEX-PRISM,12390,20130102,06 15 28.379528,56294,,,Luhman,75,1.069333333,v3.4,,,OK,147.9669189,M7.0,VL-G,Y,2014ApJ...784..126E,
SPL,12662_12391.fits,SPEX-PRISM,12391,20100125,10 06 27.509256,55221,,,Luhman,75,1.6865,v3.4,,,OK,134.7862854,M4.0,,Y,2017AJ....153...46L,
SPL,12663_12392.fits,SPEX-PRISM,12392,20121229,05 35 46.293924,56290,,,Luhman,75,1.20925,v3.4,,,OK,334.1097107,M6.0,,Y,2014ApJ...784..126E,
SPL,12664_12393.fits,SPEX-PRISM,12393,20041113,10 42 14.845533,53322,,,Luhman,75,1.0138333,v3.2,,,OK,113.0465317,L0.0,VL-G,Y,2007AJ....134..411M,
SPL,12665_12394.fits,SPEX-PRISM,12394,20130104,10 15 21.963734,56296,,,Luhman,75,1.24475,v3.4,,,OK,34.62778473,L7.0,VL-G,Y,2017AJ....153...46L,
SPL,12666_12395.fits,SPEX-PRISM,12395,20100104,07 08 25.079760,55200,,,Looper,75,1.0211667,v3.4,,,OK,23.06660652,L6.0,VL-G,Y,2017AJ....153...46L,
SPL,12667_12396.fits,SPEX-PRISM,12396,20101224,12 47 37.099445,55554,,,Luhman,75,1.968875,v3.4,,,OK,469.2030029,,,Y,2017AJ....153...46L,
SPL,12668_12397.fits,SPEX-PRISM,12397,20100104,05 42 34.958509,55200,,,Looper,75,1.1398333,v3.4,,,OK,214.2217865,M8.0,VL-G,Y,2017AJ....153...46L,
SPL,12669_12398.fits,SPEX-PRISM,12398,20100104,06 16 56.068903,55200,,,Looper,75,1.0738,v3.4,,,OK,29.71997833,L2.0,VL-G,Y,2017AJ....153...46L,
SPL,12670_12399.fits,SPEX-PRISM,12399,20100117,05 31 30.951089,55213,,,Luhman,75,1.066,v3.4,,,OK,310.5027161,,,Y,2017AJ....153...46L,
SPL,12671_12400.fits,SPEX-PRISM,12400,20101224,12 55 32.965180,55554,,,Luhman,75,2.058,v3.4,,,OK,192.1849976,L0.0,VL-G,Y,2017AJ....153...46L,
SPL,12672_12401.fits,SPEX-PRISM,12401,20100104,05 06 36.204433,55200,,,Looper,75,1.262,v3.4,,,OK,207.1652985,M8.0,VL-G,Y,2017AJ....153...46L,
SPL,12673_12402.fits,SPEX-PRISM,12402,20051214,08 20 30.907537,53718.93743,,,Luhman,75,1.0174545,v3.2,,,OK,62.37141418,L6.0,VL-G,Y,2006ApJ...645..676L,
SPL,12674_12403.fits,SPEX-PRISM,12403,20100105,05 09 7.3371430,55201,,,Luhman,75,1.2398333,v3.4,,,OK,243.1697388,M8.0,,Y,2017AJ....153...46L,
SPL,12675_12404.fits,SPEX-PRISM,12404,20130102,04 47 21.673804,56294,,,Luhman,75,1.412833333,v3.4,,,OK,167.0498199,M6.0,VL-G,Y,2014ApJ...784..126E,
SPL,12676_12405.fits,SPEX-PRISM,12405,20051213,08 38 38.710954,53717,,,Luhman,75,1.0185,v3.2,,,OK,47.7326889,M7.0,VL-G,Y,2006ApJ...647.1180L,
SPL,12677_12406.fits,SPEX-PRISM,12406,20051213,09 04 23.893715,53717,,,Luhman,75,1.0078333,v3.2,,,OK,60.14622879,,,Y,2006ApJ...647.1180L,
SPL,12678_12407.fits,SPEX-PRISM,12407,20051213,09 16 46.901951,53717,,,Luhman,75,1.0071667,v3.2,,,OK,72.31403351,M8.0,VL-G,Y,2017AJ....153...46L,
SPL,12679_12408.fits,SPEX-PRISM,12408,20100105,05 01 49.554509,55201,,,Luhman,75,1.2782,v3.4,,,OK,174.5941162,M8.0,,Y,2017AJ....153...46L,
SPL,12680_12409.fits,SPEX-PRISM,12409,20100104,06 38 35.107797,55200,,,Looper,75,1.0565,v3.4,,,OK,350.6811218,M7.0,VL-G,Y,2017AJ....153...46L,
SPL,12681_12410.fits,SPEX-PRISM,12410,20041114,14 36 53.507941,53323,,,Luhman,75,1.49375,v3.2,,,OK,50.68450928,L1.0,VL-G,Y,2006ApJ...645..676L,
SPL,12682_12411.fits,SPEX-PRISM,12411,20100105,06 21 35.287159,55201,,,Luhman,75,1.0758333,v3.4,,,OK,209.9651794,M7.0,VL-G,Y,2017AJ....153...46L,
SPL,12683_12412.fits,SPEX-PRISM,12412,20100117,05 26 39.093167,55213,,,Luhman,75,1.087625,v3.4,,,OK,308.9593811,,,Y,2017AJ....153...46L,
SPL,12684_12413.fits,SPEX-PRISM,12413,20130102,05 21 48.951512,56294,,,Luhman,75,1.275333333,v3.4,,,OK,232.0100555,M5.0,,Y,2014ApJ...784..126E,
SPL,12685_12414.fits,SPEX-PRISM,12414,20051215,12 08 40.575756,53719,,,Luhman,75,1.3425,v3.2,,,OK,62.05829239,M8.0,VL-G,Y,2017AJ....153...46L,
SPL,12686_12415.fits,SPEX-PRISM,12415,20051214,11 31 30.600417,53718,,,Luhman,75,1.1845,v3.2,,,OK,34.29117584,,,Y,2009ApJ...703..399L,
SPL,12687_12416.fits,SPEX-PRISM,12416,20100105,08 08 39.316998,55201,,,Luhman,75,1.006,v3.4,,,OK,167.37323,M6.0,,Y,2017AJ....153...46L,
SPL,12688_12417.fits,SPEX-PRISM,12417,20051213,12 51 57.221613,53717,,,Luhman,75,1.5245,v3.2,,,OK,44.24271774,L7.0,VL-G,Y,2006ApJ...645..676L,
SPL,12689_12418.fits,SPEX-PRISM,12418,20101224,13 23 14.112917,55554,,,Luhman,75,2.32325,v3.4,,,OK,172.1988983,L2.0,VL-G,Y,2017AJ....153...46L,
SPL,12690_12419.fits,SPEX-PRISM,12419,20121229,05 14 19.732559,56290,,,Luhman,75,1.4,v3.4,,,OK,211.6129761,,,Y,2014ApJ...784..126E,
SPL,12691_12420.fits,SPEX-PRISM,12420,20090213,05 54 55.759458,54875,,,Luhman,75,1.01,v3.4,,,OK,285.2763062,M5.0,,Y,2009ApJ...703..399L,
SPL,12692_12421.fits,SPEX-PRISM,12421,20051214,09 46 10.713095,53718,,,Luhman,75,1.0118333,v3.2,,,OK,75.50295258,L1.0,VL-G,Y,2006ApJ...645..676L,
SPL,12693_12422.fits,SPEX-PRISM,12422,20101224,13 10 41.081182,55554,,,Luhman,75,2.0545,v3.4,,,OK,358.4649048,,,Y,2017AJ....153...46L,
SPL,12694_12423.fits,SPEX-PRISM,12423,20051214,10 02 26.381740,53718,,,Luhman,75,1.0231667,v3.2,,,OK,50.92646408,L2.0,VL-G,Y,2006ApJ...647.1180L,
SPL,12695_12424.fits,SPEX-PRISM,12424,20100104,05 57 42.371549,55200,,,Looper,75,1.1398333,v3.4,,,OK,73.52737427,M8.0,VL-G,Y,2017AJ....153...46L,
SPL,12696_12425.fits,SPEX-PRISM,12425,20101224,08 05 32.857318,55554,,,Luhman,75,1.016666667,v3.4,,,OK,288.2390747,M5.0,,Y,2017AJ....153...46L,
SPL,12697_12426.fits,SPEX-PRISM,12426,20070220,08 58 50.374190,54151.77955,,,Luhman,75,1.85075,v3.2,,,OK,19.82997322,M8.0,VL-G,Y,2017AJ....153...46L,
SPL,12698_12427.fits,SPEX-PRISM,12427,20100104,09 55 49.583680,55200,,,Looper,75,1.12325,v3.4,,,OK,403.0925293,M6.0,,Y,2017AJ....153...46L,
SPL,12699_12428.fits,SPEX-PRISM,12428,20100104,08 04 15.251204,55200,,,Looper,75,1.0015,v3.4,,,OK,31.19180489,,,Y,2017AJ....153...46L,
SPL,12700_12429.fits,SPEX-PRISM,12429,20100117,05 21 11.826865,55213,,,Luhman,75,1.112875,v3.4,,,OK,371.3465881,,,Y,2017AJ....153...46L,
SPL,12701_12430.fits,SPEX-PRISM,12430,20100104,07 51 14.798835,55200,,,Looper,75,1.0023333,v3.4,,,OK,54.81118011,,,Y,2017AJ....153...46L,
SPL,12702_12431.fits,SPEX-PRISM,12431,20100105,08 29 55.338146,55201,,,Luhman,75,1.0108333,v3.4,,,OK,276.1190796,M8.0,VL-G,Y,2017AJ....153...46L,
SPL,12703_12432.fits,SPEX-PRISM,12432,20100104,07 30 31.056217,55200,,,Looper,75,1.0141667,v3.4,,,OK,91.78359222,,,Y,2017AJ....153...46L,
SPL,12704_12433.fits,SPEX-PRISM,12433,20041113,11 12 58.145668,53322,,,Luhman,75,1.0073333,v3.2,,,OK,185.6967773,L7.0,VL-G,Y,2007ApJ...666.1219L,
SPL,12706_12435.fits,SPEX-PRISM,12435,20051213,09 39 45.876707,53717,,,Luhman,75,1.0036667,v3.2,,,OK,59.7640419,,,Y,2006ApJ...647.1180L,
SPL,12707_12436.fits,SPEX-PRISM,12436,20051213,09 53 07.414085,53717,,,Luhman,75,1.0075,v3.2,,,OK,48.47743988,M6.0,,Y,2006ApJ...647.1180L,
SPL,12708_12437.fits,SPEX-PRISM,12437,20051213,10 24 07.054203,53717,,,Luhman,75,1.0281667,v3.2,,,OK,67.05188751,M7.0,VL-G,Y,2006ApJ...647.1180L,
SPL,12709_12438.fits,SPEX-PRISM,12438,20041114,14 56 11.851972,53323,,,Luhman,75,1.527,v3.2,,,OK,52.17228699,M9.0,VL-G,Y,2006ApJ...645..676L,
SPL,12710_12439.fits,SPEX-PRISM,12439,20071204,13 56 50.450445,54438,,,Luhman,75,1.6306,v3.4,,,OK,370.8920288,M5.0,,Y,2009ApJ...703..399L,
SPL,12712_12441.fits,SPEX-PRISM,12441,20130102,05 27 59.549746,56294,,,Luhman,75,1.312333333,v3.4,,,OK,169.0463715,M7.0,VL-G,Y,2014ApJ...784..126E,
SPL,12713_12442.fits,SPEX-PRISM,12442,20121229,07 12 9.9053025,56290,,,Luhman,75,1.0685,v3.4,,,OK,214.1974182,,,Y,2014ApJ...784..126E,
SPL,12714_12443.fits,SPEX-PRISM,12443,20130102,05 02 18.345418,56294,,,Luhman,75,1.445,v3.4,,,OK,339.5241699,M7.0,VL-G,Y,2014ApJ...784..126E,
SPL,12715_12444.fits,SPEX-PRISM,12444,20121229,05 23 7.0424668,56290,,,Luhman,75,1.415666667,v3.4,,,OK,301.9565125,,,Y,2014ApJ...784..126E,
SPL,12716_12445.fits,SPEX-PRISM,12445,20100128,10 03 26.966737,55224,,,Luhman,75,1.4606,v3.4,,,OK,782.4944458,M4.0,,Y,2017AJ....153...46L,
SPL,12717_12446.fits,SPEX-PRISM,12446,20041113,10 52 27.665292,53322,,,Luhman,75,1.0378333,v3.2,,,OK,93.15003204,M8.0,VL-G,Y,2007AJ....134..411M,
SPL,12718_12447.fits,SPEX-PRISM,12447,20041113,09 40 24.733846,53322,,,Luhman,75,1.1538333,v3.2,,,OK,160.2870026,M6.0,,Y,2007AJ....134..411M,
SPL,12719_12448.fits,SPEX-PRISM,12448,20041113,09 49 08.902616,53322,,,Luhman,75,1.1313333,v3.2,,,OK,115.8138962,M6.0,,Y,2007AJ....134..411M,
SPL,12721_12450.fits,SPEX-PRISM,12450,20121229,08 38 28.613720,56290,,,Luhman,75,1.012833333,v3.4,,,OK,65.76774597,,,Y,2014ApJ...784..126E,
SPL,12722_12451.fits,SPEX-PRISM,12451,20130102,06 42 24.379954,56294,,,Luhman,75,1.130666667,v3.4,,,OK,217.3768768,M5.0,,Y,2014ApJ...784..126E,
SPL,12723_12452.fits,SPEX-PRISM,12452,20130102,06 37 20.758279,56294,,,Luhman,75,1.144666667,v3.4,,,OK,319.5825195,M4.0,,Y,2014ApJ...784..126E,
SPL,12724_12453.fits,SPEX-PRISM,12453,20100128,10 19 28.003286,55224,,,Luhman,75,1.4225,v3.4,,,OK,712.0783081,M4.0,,Y,2017AJ....153...46L,
SPL,12725_12454.fits,SPEX-PRISM,12454,20081103,13 58 25.208295,54773,,,Luhman,75,1.12,v3.4,,,OK,694.5722046,,,Y,2017AJ....153...46L,
SPL,12726_12455.fits,SPEX-PRISM,12455,20081103,14 03 30.842140,54773,,,Luhman,75,1.0994,v3.4,,,OK,599.5585327,,,Y,2017AJ....153...46L,
SPL,12727_12456.fits,SPEX-PRISM,12456,20081103,14 07 55.579231,54773,,,Luhman,75,1.1903,v3.4,,,OK,730.8811646,,,Y,2017AJ....153...46L,
SPL,12728_12457.fits,SPEX-PRISM,12457,20121229,06 06 2.8063531,56290,,,Luhman,75,1.26775,v3.4,,,OK,634.0182495,,,Y,2014ApJ...784..126E,
SPL,12729_12458.fits,SPEX-PRISM,12458,20121229,06 06 2.8063531,56290,,,Luhman,75,1.26775,v3.4,,,OK,137.4846954,M8.0,VL-G,Y,2014ApJ...784..126E,
SPL,12730_12459.fits,SPEX-PRISM,12459,20051215,11 38 58.909679,53719,,,Luhman,75,1.2058333,v3.2,,,OK,62.89518356,L7.0,VL-G,Y,2017AJ....153...46L,
SPL,12733_12462.fits,SPEX-PRISM,12462,20101224,13 44 54.260427,55554,,,Luhman,75,2.09825,v3.4,,,OK,470.8825684,M4.0,,Y,2017AJ....153...46L,
SPL,12734_12463.fits,SPEX-PRISM,12463,20101224,13 52 36.403560,55554,,,Luhman,75,2.1885,v3.4,,,OK,281.1370239,M4.0,,Y,2017AJ....153...46L,
SPL,12735_12464.fits,SPEX-PRISM,12464,20100117,04 55 23.300885,55213,,,Luhman,75,1.27575,v3.4,,,OK,380.07547,,,Y,2017AJ....153...46L,
SPL,12736_12465.fits,SPEX-PRISM,12465,20101224,12 17 4.9353818,55554,,,Luhman,75,1.347,v3.4,,,OK,330.5652466,,,Y,2017AJ....153...46L,
SPL,12737_12466.fits,SPEX-PRISM,12466,20101224,12 28 35.573972,55554,,,Luhman,75,1.407333333,v3.4,,,OK,156.9263153,M9.0,VL-G,Y,2017AJ....153...46L,
SPL,12738_12467.fits,SPEX-PRISM,12467,20081103,14 12 58.717721,54773,,,Luhman,75,1.1582,v3.4,,,OK,615.0325928,,,Y,2017AJ....153...46L,
SPL,12739_12468.fits,SPEX-PRISM,12468,20081103,10 21 2.7089667,54773,,,Luhman,75,1.117375,v3.4,,,OK,395.7432251,,,Y,2017AJ....153...46L,
SPL,12740_12469.fits,SPEX-PRISM,12469,20081103,14 26 27.335656,54773,,,Luhman,75,1.2666667,v3.4,,,OK,782.973938,,,Y,2017AJ....153...46L,
SPL,12741_12470.fits,SPEX-PRISM,12470,20081103,14 37 23.392205,54773,,,Luhman,75,1.3085,v3.4,,,OK,561.2119751,M4.0,,Y,2017AJ....153...46L,
SPL,12742_12471.fits,SPEX-PRISM,12471,20081103,14 42 42.313050,54773,,,Luhman,75,1.3201,v3.4,,,OK,597.2653198,,,Y,2017AJ....153...46L,
SPL,12743_12472.fits,SPEX-PRISM,12472,20081103,14 48 7.2401910,54773,,,Luhman,75,1.34075,v3.4,,,OK,480.9932251,M8.0,,Y,2017AJ....153...46L,
SPL,12744_12473.fits,SPEX-PRISM,12473,20081103,14 53 50.644517,54773,,,Luhman,75,1.367,v3.4,,,OK,415.967926,,,Y,2017AJ....153...46L,
SPL,12745_12474.fits,SPEX-PRISM,12474,20081103,14 58 19.072703,54773,,,Luhman,75,1.3721,v3.4,,,OK,742.5673828,,,Y,2017AJ....153...46L,
SPL,12746_12475.fits,SPEX-PRISM,12475,20081103,15 01 39.565934,54773,,,Luhman,75,1.3634,v3.4,,,OK,636.9144897,,,Y,2017AJ....153...46L,
SPL,12747_12476.fits,SPEX-PRISM,12476,20081104,10 25 27.973600,54774,,,Luhman,75,1.0719,v3.4,,,OK,308.1412048,,,Y,2017AJ....153...46L,
SPL,12748_12477.fits,SPEX-PRISM,12477,20081104,08 57 24.592069,54774,,,Luhman,75,1.3311667,v3.4,,,OK,488.2975464,,,Y,2017AJ....153...46L,
SPL,12749_12478.fits,SPEX-PRISM,12478,20081103,10 51 42.953402,54773,,,Luhman,75,1.0457,v3.4,,,OK,474.2522583,,,Y,2017AJ....153...46L,
SPL,12750_12479.fits,SPEX-PRISM,12479,20100105,10 06 35.771568,55201,,,Luhman,75,1.1595556,v3.4,,,OK,239.9470673,,,Y,2017AJ....153...46L,
SPL,12751_12480.fits,SPEX-PRISM,12480,20081103,11 35 30.915714,54773,,,Luhman,75,1.006875,v3.4,,,OK,542.2520142,M4.0,,Y,2017AJ....153...46L,
SPL,12752_12481.fits,SPEX-PRISM,12481,20100105,10 10 20.946656,55201,,,Luhman,75,1.1642,v3.4,,,OK,287.9552917,M4.0,,Y,2017AJ....153...46L,
SPL,12753_12482.fits,SPEX-PRISM,12482,20100105,10 13 4.9375046,55201,,,Luhman,75,1.1648,v3.4,,,OK,333.8733521,,,Y,2017AJ....153...46L,
SPL,12754_12483.fits,SPEX-PRISM,12483,20100105,10 16 26.703643,55201,,,Luhman,75,1.1624,v3.4,,,OK,359.3688049,,,Y,2017AJ....153...46L,
SPL,12755_12484.fits,SPEX-PRISM,12484,20100105,10 24 39.616218,55201,,,Luhman,75,1.1798,v3.4,,,OK,302.2982788,,,Y,2017AJ....153...46L,
SPL,12756_12485.fits,SPEX-PRISM,12485,20081104,10 19 26.270315,54774,,,Luhman,75,1.12315,v3.4,,,OK,356.8473206,,,Y,2017AJ....153...46L,
SPL,12757_12486.fits,SPEX-PRISM,12486,20100105,10 28 42.405660,55201,,,Luhman,75,1.1873333,v3.4,,,OK,189.9591217,,,Y,2017AJ....153...46L,
SPL,12758_12487.fits,SPEX-PRISM,12487,20101224,11 21 2.5639335,55554,,,Luhman,75,1.3207,v3.4,,,OK,319.7391968,,,Y,2017AJ....153...46L,
SPL,12759_12488.fits,SPEX-PRISM,12488,20081104,09 03 32.080869,54774,,,Luhman,75,1.2474167,v3.4,,,OK,343.225647,,,Y,2017AJ....153...46L,
SPL,12760_12489.fits,SPEX-PRISM,12489,20081104,08 51 18.319749,54774,,,Luhman,75,1.2930833,v3.4,,,OK,455.2672424,,,Y,2017AJ....153...46L,
SPL,12761_12490.fits,SPEX-PRISM,12490,20081103,15 27 25.502185,54773,,,Luhman,75,1.5629,v3.4,,,OK,386.3952942,M8.0,,Y,2017AJ....153...46L,
SPL,12762_12491.fits,SPEX-PRISM,12491,20101224,11 27 44.025967,55554,,,Luhman,75,1.3275,v3.4,,,OK,412.447113,M6.0,,Y,2017AJ....153...46L,
SPL,12763_12492.fits,SPEX-PRISM,12492,20081103,08 30 19.741878,54773,,,Luhman,75,1.46625,v3.4,,,OK,201.5946808,,,Y,2017AJ....153...46L,
SPL,12764_12493.fits,SPEX-PRISM,12493,20071204,12 36 17.579550,54438,,,Luhman,75,1.2645,v3.4,,,OK,153.3629303,L1.0,VL-G,Y,2009ApJ...703..399L,
SPL,12765_12494.fits,SPEX-PRISM,12494,20081103,15 14 0.36352440,54773,,,Luhman,75,1.4295,v3.4,,,OK,381.1463928,,,Y,2017AJ....153...46L,
SPL,12766_12495.fits,SPEX-PRISM,12495,20101224,13 02 19.184377,55554,,,Luhman,75,2.03425,v3.4,,,OK,309.3653564,,,Y,2017AJ....153...46L,
SPL,12767_12496.fits,SPEX-PRISM,12496,20081103,08 41 4.6548509,54773,,,Luhman,75,1.4335,v3.4,,,OK,329.8376465,M6.0,VL-G,Y,2017AJ....153...46L,
SPL,12768_12497.fits,SPEX-PRISM,12497,20081103,10 57 41.258232,54773,,,Luhman,75,1.036,v3.4,,,OK,572.0704346,,,Y,2017AJ....153...46L,
SPL,12769_12498.fits,SPEX-PRISM,12498,20101224,13 18 42.193717,55554,,,Luhman,75,2.2185,v3.4,,,OK,390.2863464,,,Y,2017AJ....153...46L,
SPL,12770_12499.fits,SPEX-PRISM,12499,20081103,15 34 10.031543,54773,,,Luhman,75,1.5217,v3.4,,,OK,328.6867371,,,Y,2017AJ....153...46L,
SPL,12771_12500.fits,SPEX-PRISM,12500,20081103,09 14 8.2870435,54773,,,Luhman,75,1.2355,v3.4,,,OK,76.55657196,,,Y,2009ApJ...703..399L,
SPL,12772_12501.fits,SPEX-PRISM,12501,20081103,10 34 30.610336,54773,,,Luhman,75,1.07125,v3.4,,,OK,396.6146851,,,Y,2017AJ....153...46L,
SPL,12773_12502.fits,SPEX-PRISM,12502,20081103,11 10 7.0762880,54773,,,Luhman,75,1.063375,v3.4,,,OK,526.2424316,M2.0,,Y,2017AJ....153...46L,
SPL,12774_12503.fits,SPEX-PRISM,12503,20051213,08 23 07.024385,53717,,,Luhman,75,1.039,v3.2,,,OK,38.39186859,,,Y,2017AJ....153...46L,
SPL,12775_12504.fits,SPEX-PRISM,12504,20081103,15 19 43.295140,54773,,,Luhman,75,1.377,v3.4,,,OK,579.6038208,,,Y,2017AJ....153...46L,
SPL,12776_12505.fits,SPEX-PRISM,12505,20100104,10 09 19.166196,55200,,,Looper,75,1.1065,v3.4,,,OK,296.6515503,,,Y,2017AJ....153...46L,
