teff	logg	z	fsed	cld	WISE_W1	NICMOS_F108N	HAWK_KS	WIRC_H	WIRC_CH4S	MKO_J_ATM	NIRC2_HCONT	SDSS_G	NICMOS_F166N	WFCAM_H	VISTA_Y	WFCAM_Z	WIRC_CO	WIRCAM_Y	NICMOS_F190N	WIRCAM_KCONT	NIRC2_M	SDSS_Z	FOURSTAR_J	NIRC2_H	2MASS_KS	NICMOS_F145M	NICMOS_F113N	WFCAM_H2	NIRC2_KS	WIRCAM_CH4_ON	FOURSTAR_J3	HAWK_NB1190	SDSS_U	WFCAM_J	NIRC2_KP	MKO_K	WIRC_J	2MASS_J	MKO_H	NICMOS_F110W	WIRCAM_J	FOURSTAR_J2	WISE_W4	WIRC_BRGAMMA	UKIDSS_Y	VISTA_KS	NICMOS_F187N	MKO_KP	SDSS_I	NICMOS_F095N	WFC3_F127M	NICMOS_F110M	WIRCAM_KS	UKIDSS_K	UKIDSS_H	MKO_H_ATM	NIRC2_FE2	FOURSTAR_H_LONG	HAWK_H	VISTA_H	UKIDSS_Z	HAWK_NB1060	WISE_W3	BESSEL_I	WFCAM_BRG	WFCAM_Y	HAWK_BRG	NIRC2_K	IRAC_CH2	IRAC_CH1	PANSTARRS_R	WFC3_F139M	NIRC2_KCONT	NICMOS_F097N	NICMOS_F090M	FOURSTAR_H_SHORT	NICMOS_F170M	IRAC_CH4	NICMOS_F140W	MKO_MP	HAWK_J	VISTA_J	FOURSTAR_KS	2MASS_H	PANSTARRS_I	UKIDSS_J	IRAC_CH3	MKO_LP	WFCAM_K	WFC3_F167N	HAWK_NB2090	NIRC2_LP	NICMOS_F164N	WISE_W2	FOURSTAR_K	NICMOS_F160W	VISTA_Z	WIRCAM_H	NIRC2_J	HAWK_Y	PANSTARRS_W	2MASS_Ks	WIRCAM_CH4_OFF	PANSTARRS_G	FOURSTAR_H	PANSTARRS_Y	WIRC_PABETA	WIRC_K	WIRC_CH4L	SDSS_R	2MASS_K	WFC3_F164N	PANSTARRS_Z	MKO_K_ATM	NICMOS_F165M	MKO_J	HAWK_CH4	HAWK_H2	WIRC_FE2	FOURSTAR_J1
250.0	4.0	0.0	f5	h50	-24.561211376818864	-21.006619757780804	-17.958446753873748	-20.95240012797255	-20.296697163947236	-20.42380556182792	-21.60738356236443	-10.982644374647856	-17.599313603683633	-19.503978868696226	-20.07282766188879	-21.045963146231685	-14.634581381242054	-20.210713618477982	-15.250308154583447	-14.997106107347147	-31.40250988491481	-20.925846653449184	-20.257581160089035	-19.706739099680696	-18.142733076838404	-15.258471192964882	-13.46275756228302	-18.94216649603174	-18.053994402271954	-17.006350354106555	-20.903587878213692	-16.36533031395261	4.115162243548543	-20.713972261062818	-17.88956295355555	-18.004000616890636	-17.09973758121515	-19.92983523278143	-19.646301206355123	-20.26730745459503	-20.849650433009955	-19.08977833890082	-34.9758531720143	-17.74666392626132	-20.374040496980786	-18.102032203934264	-15.087695376526781	-17.869164300464387	-17.705752589027586	-14.954506646819105	-21.604373625992203	-19.84327759026527	-18.039532752161442	-17.962127311135326	-19.71054239068701	-19.217658723891255	-17.56236171717458	-17.710338732327365	-19.632576893265146	-19.47028229582458	-21.0705304286177	-21.450926415634353	-32.723021101378926		-18.092977404800106	-20.41118275695058	-18.49418574712864	-18.012928609625913	-30.81876860772904	-25.839103255623357	-16.374797487076332	-9.501562832522293	-13.44464549903587	-18.458933807323294	-20.471372009461124	-19.852781548182428	-19.16006081080605	-30.571628177628078	-19.97361752378383	-31.370467182365793	-21.017781360064692	-20.569808931931238	-20.257581160089035	-19.109250207388328	-17.71489104139022	-20.67812698459809	-28.999100169704683	-27.517734965155284	-17.919340005068122	-17.956733657082566	-18.865068546256648	-27.535404144841454	-17.28584267133889	-30.958228070605315	-20.257581160089035	-19.253968172937665	-21.00393134487996	-19.682418435085985	-20.824487512419267	-20.140363367019884	-16.42201694744455	-18.142733076838404	-20.677077710838194	-11.243436044922873	-19.420899695443456	-19.037859375074238	-20.152616790166643	-13.574316720071078	-18.083057339915975	-15.989117003082224	-18.142733076838404	-16.75885597241594	-20.918986611551823	-17.93843638660369	-20.026740495444862	-20.82610652653237	-20.429617150364727	-18.91630173129372	-17.811529701847984	-20.41345360296393
250.0	4.0	0.0	f7	h50	-24.59434838677857	-21.00904698831817	-18.009406407200466	-21.01141439505609	-20.35791733809223	-20.42795409192224	-21.669831610225177	-11.15897267733281	-17.635348212776208	-19.562923998424854	-20.0978687374108	-21.141978544543573	-14.603200186026765	-20.233761759677943	-15.307652155962927	-14.98718023670379	-31.429368769644608	-21.019357471450427	-20.257317118276656	-19.76900368480042	-18.19313819697618	-15.319908152690552	-13.467685614041692	-18.980963916045702	-18.104503695519483	-17.038168562056015	-20.903417305143186	-16.351075586172563	3.8774104661461593	-20.713761172857296	-17.941002023046735	-18.052020258291293	-17.082449877560418	-19.92791676464733	-19.70829861459565	-20.320269474427267	-20.85067431734114	-19.091706459940852	-34.98402903897729	-17.782425041469644	-20.39572920696741	-18.151842886339985	-15.142497350861072	-17.92083104217617	-17.785533410191483	-14.987655556706317	-21.604582533628548	-19.858805843759374	-18.089954810519092	-18.008973920764348	-19.770938970148674	-19.283515590011117	-17.596791660205866	-17.741602001478455	-19.695481044865687	-19.529030491930655	-21.166876881039542	-21.468100660032768	-32.71733163372136		-18.128855885432166	-20.430222376210807	-18.529707118456496	-18.06161670092172	-30.849830726261715	-25.880524768034952	-16.501785491564974	-9.507903042218096	-13.24953966222365	-18.48532293693116	-20.563848811597857	-19.914563627364963	-19.216109094170577	-30.571648167610572	-19.98864865485676	-31.398354689604183	-21.019605051177845	-20.569444795653503	-20.257317118276656	-19.174551025502183	-17.7900515030426	-20.678499462511432	-29.032089427386268	-27.559318477191002	-17.96268643980084	-17.989653039521677	-18.916212809656553	-27.577194143686583	-17.319807477973892	-30.98952768034808	-20.257317118276656	-19.31412110382644	-21.09974697581144	-19.742990948129343	-20.825552617350755	-20.16602104162252	-16.516469136509194	-18.19313819697618	-20.740573646163586	-11.413578043652532	-19.480507120681676	-19.082943445663926	-20.147920391284547	-13.417006346501573	-18.128987704266127	-16.115275636710138	-18.19313819697618	-16.79506640228552	-21.014802007498965	-17.98902147246769	-20.088164505056888	-20.827207219694767	-20.49313883383205	-18.958591612798475	-17.84542963908508	-20.42626043712067
250.0	3.0	0.0	f5	h50	-24.351949970162092	-20.340247165543115	-18.26526580568239	-18.630496595016652	-18.271180719183278	-17.56486643107707	-19.506274236261113	-9.433388839269059	-16.294787397480412	-17.547522594364796	-18.411023307522704	-19.887660863707318	-14.04432487464208	-18.662810018616636	-15.399235642438347	-14.967611614125666	-31.42207740667704	-19.825110483024407	-18.734543419102167	-17.733857735319866	-18.523479109814193	-13.578589812249664	-12.242510192180841	-19.37227849515161	-18.38277050280422	-15.591816385002684	-19.393343373056894	-12.571419814974515	6.2143315934110035	-19.19503083163522	-18.20910238323229	-18.364910678776177	-14.692710322662368	-18.258143045340255	-17.705560917097642	-19.031650227155534	-19.52638903465713	-18.30931746401429	-35.042809275568835	-17.90609492977441	-18.97879808102769	-18.45866184912638	-15.324979397368022	-18.20780010717403	-16.851162907964174	-13.681765467569996	-20.098395177923045	-18.604085087450606	-18.376321725777903	-18.326327687775603	-17.85599166689863	-16.044790350376243	-16.44888808544983	-16.350723706137757	-17.4747395286753	-17.516451517224173	-19.964493684434903	-20.30494854773957	-32.82204407354853		-18.266572731931536	-19.118800220423772	-18.706564808148464	-18.363582833220082	-30.71231458627965	-25.48598760591195	-15.411364235747158	-8.116276141349966	-12.860969950074928	-16.944502193811466	-19.385861131348214	-17.80162155359011	-17.49854219179702	-30.593825674484027	-18.52477190530134	-31.401732801857143	-19.838522680363997	-19.052512708273504	-18.734543419102167	-16.528417384094208	-16.81286507549119	-19.103809294543005	-29.084280127125503	-27.132434644880416	-18.318305918277233	-16.704231837882535	-19.434805429335107	-27.143176043148042	-16.556032045194343	-30.900154210889553	-18.734543419102167	-17.41284213528868	-19.854756124065965	-17.809004270367467	-19.621193114732293	-18.54489720973498	-15.501327760911716	-18.523479109814193	-18.740429033907905	-9.738256105453955	-17.428201566265695	-17.207126668760388	-18.353125831640828	-12.878001882821055	-16.422716490660328	-15.003829262258417	-18.523479109814193	-15.391618008805935	-19.78990129970301	-18.31627785133556	-18.13119618425475	-19.50334737250244	-18.493685096571753	-19.43714546398368	-16.50578932653704	-19.29719947744779
250.0	4.477121254719663	0.0	f5	h50	-24.771800669165547	-20.585357891343246	-17.61259344630831	-21.789785831780165	-21.04568957372381	-20.730484581940747	-22.27237859422017	-11.527763837012007	-17.933065935374593	-20.230780624479326	-20.54249336043117	-21.24497962899222	-14.631806443837903	-20.562223224496165	-14.845573540464205	-14.849001966174812	-31.409422725054146	-21.09221495916937	-20.371053053930055	-20.334005550613597	-17.742675809313027	-15.942486985697577	-13.427919940509334	-18.46658915802641	-17.68685192932709	-17.442673983848454	-21.004245854323585	-17.26674787074884	3.4273316152403597	-20.825945794605474	-17.532559478503025	-17.603795982843067	-17.786543076545684	-20.051447802220217	-20.303641673990004	-20.4487013721312	-20.877035732521758	-18.75466534188128	-34.93160822644117	-17.461372152261355	-20.666933396129647	-17.71285321503985	-14.605066625182307	-17.50649236653001	-17.818359844982602	-15.399874980479943	-21.70020911822883	-19.978768789008583	-17.661660857653647	-17.56099316498921	-20.33039812310212	-20.1872610107469	-17.748570507642462	-18.06735523757078	-20.313701768744753	-20.196033951776904	-21.263905057906346	-21.240689629727324	-32.64961773959602		-17.791272982517388	-20.658352437553873	-18.16584112033028	-17.617208147228784	-30.91645404300496	-26.075237199400128	-16.57842102392902	-9.77834004606777	-13.562050722713595	-18.931347127901898	-20.671580490187928	-20.6120735827748	-19.67624618021338	-30.55305984777278	-20.1797495298301	-31.373264949491787	-20.95432284638726	-20.68094071225537	-20.371053053930055	-20.003529189046994	-17.82251888212123	-20.792877692889448	-28.961883211796685	-27.79073216680285	-17.49269028275328	-18.08651500094459	-18.332718385297174	-27.806898118805336	-17.31597891629602	-31.008891359307107	-20.371053053930055	-19.87245745173111	-21.19848876754037	-20.306540635849807	-20.84527645904487	-20.576328514733927	-16.564519664838762	-17.742675809313027	-21.358366455406852	-11.74189191942653	-20.152766293600436	-19.706614583509676	-20.57080004978774	-13.726850843348233	-18.61744070680047	-16.20241495830538	-17.742675809313027	-17.009432553081275	-21.098271381385644	-17.53801038590094	-20.66197037700524	-20.853114779301876	-21.109896535143143	-18.39018461653647	-17.98312440389755	-20.441446779575937
250.0	3.4771212547196626	0.0	f5	h50	-24.445665064352816	-20.906995974993873	-18.30089280526132	-19.723946968078508	-19.212086033019503	-19.26412756473671	-20.527756509970253	-10.289461947672784	-16.987512169509703	-18.462061332299033	-19.329386858174058	-20.541203754638314	-14.644974086064664	-19.555089987890955	-15.532481459269395	-15.193581326343452	-31.361736397227972	-20.458660991871284	-19.604622076600666	-18.70541155245204	-18.537542736446266	-14.399966291692854	-13.037368410952377	-19.368929163507214	-18.41231272144421	-16.336828004643877	-20.259189275015647	-14.669087996631681	5.040182985656466	-20.06279675917896	-18.24153126880337	-18.388313145539442	-15.990491375684998	-19.222379687149957	-18.639014029730564	-19.73638553336498	-20.31319242799134	-18.928042666432127	-34.972642122817554	-17.978425600801117	-19.796655324170263	-18.480649072282283	-15.42704928040829	-18.23357888768045	-17.309381321191147	-14.40675198014265	-20.9612986359995	-19.374754429301547	-18.40660605438264	-18.34874958063194	-18.761744163731805	-17.553977215806235	-17.095911470127692	-17.095925009733985	-18.50814774228049	-18.43055063261205	-20.587032194203072	-21.101543941648867	-32.77649266439228		-18.33671895559029	-19.896267234301487	-18.773622684450967	-18.391819536400437	-30.698830075367795	-25.631273012839912	-15.917532252440889	-8.979041080757009	-13.622109331397379	-17.75437887380945	-19.993942251195858	-18.752030704113864	-18.324437547200922	-30.66631044944144	-19.363262074525203	-31.335544370782923	-20.58040564091748	-19.920439874975393	-19.604622076600666	-17.78809527942714	-17.300157977578515	-20.008209403837675	-29.084510442864456	-27.26664263315987	-18.32909259416145	-17.46920295159686	-19.387916976523233	-27.281680204398107	-17.0395707863983	-30.870434562172978	-19.604622076600666	-18.311114850339955	-20.5033521721515	-18.724947575013914	-20.330326700082605	-19.441369209246805	-15.99262763325089	-18.537542736446266	-19.64690562135984	-10.566596043784006	-18.36283269369676	-18.147118287202854	-19.31021889959568	-13.660830956944954	-17.26690579293876	-15.521918047328489	-18.537542736446266	-16.190398965490015	-20.42794437099574	-18.320494843642145	-19.055728811336717	-20.289673551762935	-19.40015015429132	-19.406172950171516	-17.28178933310456	-20.028051087594445
275.0	5.0	0.0	f5	h50	-25.882044320023013	-21.609374449074345	-19.14194134454742	-23.784363263468418	-22.953345937466153	-22.22137987625497	-24.07324941510676	-12.347561621698544	-19.890876600658082	-22.14619864683536	-22.326467360245847	-22.29358721682101	-16.266343894524237	-22.26613851903647	-16.470989590431646	-16.61707985145111	-31.805956641720627	-22.143616867998613	-21.810726088043516	-22.154078695031536	-19.236823757503924	-18.13928499710371	-15.153189177097392	-19.902924985227507	-19.200449009133695	-19.56807786833148	-22.419637432718606	-19.59924408999197	2.1656516568269404	-22.261118257551416	-19.055183702284346	-19.092519150906714	-20.088307656645977	-21.492993491842142	-22.1464946265648	-21.79639224692213	-22.266752397650052	-19.979291523683806	-35.2677254621762	-19.042494776152527	-22.339459937836878	-19.20679188983826	-16.167436832497422	-19.030655680850252	-18.67233851156248	-17.625383873651348	-23.081571447502114	-21.56298205707443	-19.167831794407714	-19.051972556101	-22.164019706362122	-22.13070396912146	-19.664809685259367	-20.029387753560307	-22.137042731049185	-22.113052972828303	-22.31653641465146	-22.305841452135404	-33.06502501771255		-19.355269883566063	-22.316964885313144	-19.724777207987426	-19.104452023361294	-31.429602673973854	-27.144920234541104	-17.270001048793034	-12.074053901196518	-15.118616171228371	-20.986429631567255	-21.81501190475778	-22.525683392214198	-21.447323121410363	-31.090919231286726	-21.760951028633105	-31.773485475540188	-22.285923556958007	-22.122088158648246	-21.810726088043516	-22.044166561781946	-18.68615817852498	-22.230506443579333	-29.522968799063687	-28.77103171190521	-18.964258646483422	-19.915344745657798	-19.750019519526234	-28.784949701524386	-19.21685253293157	-31.476014168741074	-21.810726088043516	-21.708887921772085	-22.24265534157237	-22.14246352218716	-22.233438407208766	-22.328899892933354	-17.355561343825247	-19.236823757503924	-23.196393023444713	-12.55966380996551	-22.067572484346275	-21.576977639561093	-22.442927936204565	-15.352537536330084	-20.539027656221425	-16.890320726893474	-19.236823757503924	-19.078915897769754	-22.111368047765694	-19.02648151627719	-22.503705919343467	-22.239775709371333	-22.94764077346523	-19.81358160625782	-19.849281644011207	-21.96140178259961
275.0	4.0	0.0	f3	h50	-25.61908591516056	-22.649677145402723	-20.074171590930312	-22.396241629013204	-21.71412817832755	-21.93915839176181	-23.00450988626986	-11.456921212549494	-19.438426634924024	-20.9446004225328	-21.586843349936032	-21.646727180493745	-16.536368516037147	-21.72745254718241	-17.397641005680498	-17.05285016489982	-31.873339992435177	-21.570618267362313	-21.794075866805123	-21.11911075460902	-20.27183278873434	-16.922949844360076	-15.250240000599153	-21.03275518653112	-20.165963747786794	-18.83985889019706	-22.43549121336738	-18.453012211009522	3.493874164013071	-22.248196377221944	-20.00212191513986	-20.124558979029516	-19.232828509512746	-21.521648251019663	-21.06291945260702	-21.42682720539144	-22.352296803435976	-20.736098516229383	-35.255403112538374	-19.65467057022749	-21.89719930289489	-20.217393452754372	-17.24971788378814	-19.990372817328975	-18.161927599599803	-16.700105910797227	-23.119952257695424	-21.414385420058867	-20.156210472986555	-20.08166895536684	-21.131385719266152	-20.569010527094612	-19.483629787809605	-19.438078478524584	-21.031729608182804	-20.912621878252118	-21.67506634056985	-22.940357965487603	-33.19537628523087		-20.01390265263108	-21.95285615135961	-20.486759035763352	-20.132839262093903	-31.30030787934509	-26.762596967578865	-16.52005172872989	-11.681867923746704	-15.302938901233851	-19.889625574698123	-21.122811381750548	-21.261602098505943	-20.619923477123265	-31.21723998495073	-21.499530730360817	-31.850982005760393	-22.50023750406877	-22.10956993141279	-21.794075866805123	-20.49831983049358	-18.190459058856998	-22.195754891232788	-29.717572184553738	-28.320673782941547	-20.038816893550056	-19.806659235472207	-21.11133384047191	-28.338196613856578	-19.29929069829806	-31.44730245133081	-21.794075866805123	-20.67865276431946	-21.60431170911156	-21.102532145362826	-22.32537735279134	-21.64246657909945	-16.777827763649455	-20.27183278873434	-22.071543212810617	-11.660763193411999	-20.85842736050588	-20.39226428535961	-21.790295024070787	-15.38292549110799	-19.70634097122993	-16.136934849466236	-20.27183278873434	-18.739535824309954	-21.50462406770753	-20.060758844072097	-21.44318389511698	-22.3261647629182	-21.823721113132425	-21.097323566455174	-19.668908568455254	-21.999101617294343
275.0	4.0	0.0	f5	h50	-25.686624387303816	-22.65808515655547	-19.97035768904089	-22.352650674230578	-21.671972815786347	-21.907685636917478	-22.96863723874996	-11.555259146624907	-19.329315125000683	-20.897223310685487	-21.62140509034867	-21.83929897130577	-16.354958162523374	-21.760563044673674	-17.273397525854236	-16.88687367934896	-32.00093298231196	-21.754372440042715	-21.764204005699707	-21.078198614238687	-20.166079027631305	-16.84912140028328	-15.19269929343394	-20.9128609298477	-20.06241344768729	-18.726636656315595	-22.407278025963215	-18.29930795179686	3.322407240664397	-22.218935667562384	-19.899425166258357	-20.016996696765197	-19.081087068503326	-21.48587451504411	-21.021048147502043	-21.48878312704572	-22.32980426696055	-20.73411988153088	-35.27648493654861	-19.54238207779696	-21.929712112926694	-20.112282139044353	-17.121811548840714	-19.88726913627439	-18.355206339563075	-16.648722692700247	-23.095344120029896	-21.435308619266635	-20.052033044198932	-19.972728072092487	-21.08816938833265	-20.53578158871964	-19.36519649046993	-19.335717012825032	-20.991579708597467	-20.864863404451256	-21.867475907167556	-22.979660255791224	-33.15982643073784		-19.90167045248039	-21.981910583508622	-20.37087535119157	-20.026282104850004	-31.43122237825117	-26.85351821118732	-16.7743657378061	-11.50325139376186	-14.957692003665686	-19.91846041934809	-21.30383292032213	-21.221172321566428	-20.5647978864704	-31.122836398427204	-21.492558966561045	-31.979131997886483	-22.484553639558055	-22.07911305845966	-21.764204005699707	-20.456418770337198	-18.378921449411983	-22.16831701806757	-29.735221867015152	-28.429785163055904	-19.92523703479719	-19.69687168062014	-20.998623531997787	-28.44751189481147	-19.17295569673684	-31.577539498812804	-21.764204005699707	-20.634698467989367	-21.79720641533223	-21.05953724093599	-22.304188375696093	-21.67871476277226	-16.98707910598668	-20.166079027631305	-22.034278816848854	-11.792348585319509	-20.81201623992355	-20.45432607828043	-21.709192091657602	-15.072846225650554	-19.624308846463975	-16.392675632978875	-20.166079027631305	-18.616546582284222	-21.70030417954951	-19.95437689029632	-21.401457517014997	-22.304265937772453	-21.78657659950728	-20.97501665578691	-19.5586040505472	-22.01865144717017
275.0	4.0	0.0	f7	h50	-25.665106642784576	-22.631880124926465	-19.888949664429912	-22.308261233912607	-21.627276624257995	-21.870332355755714	-22.925683109703307	-11.655154783953726	-19.263120139459875	-20.851367444234896	-21.615042455532304	-21.91510600479767	-16.278580371710937	-21.75287719542184	-17.200091241508837	-16.805559068331604	-31.996404025852282	-21.8260933576627	-21.724916968934526	-21.03340374327032	-20.08348797836423	-16.78962805322485	-15.149578433226633	-20.83413677173049	-19.981118094331812	-18.661354411489604	-22.36845450863917	-18.22020306243003	3.2530638414265756	-22.17984200174017	-19.81802464369889	-19.93520079349779	-19.00143831843697	-21.444222204857574	-20.97625066719731	-21.498362901314696	-22.293122124550152	-20.704799193302662	-35.26455561632673	-19.472914948192738	-21.921336734984656	-20.030662151363924	-17.0476944007271	-19.80521257890604	-18.39777358729345	-16.605509443757857	-23.05770835265958	-21.42060619314892	-19.970351142521345	-19.890991420629753	-21.043147504387164	-20.494380523192966	-19.29494593857441	-19.2759112565784	-20.94791351501913	-20.818931686535464	-21.943823380368933	-22.97241966259481	-33.17165051749636		-19.831374959325874	-21.97119369732148	-20.29716861468168	-19.94453489097227	-31.426277301892274	-26.834737111509284	-16.88041701017619	-11.418721858739998	-14.859735163826217	-19.896483760575233	-21.372195492471654	-21.17695940172743	-20.51703116936538	-31.12571506495771	-21.46464521464873	-31.973603657617765	-22.45025976547454	-22.0395891084949	-21.724916968934526	-20.411613486121038	-18.416512329795626	-22.130032532882087	-29.733176098665343	-28.413619415860182	-19.843413995470055	-19.630325961728143	-20.91002581751992	-28.431414424294136	-19.098310146878312	-31.57151945136764	-21.724916968934526	-20.589456105884338	-21.872652098745142	-21.0145623614023	-22.267909544384384	-21.67298042093345	-17.04723900879256	-20.08348797836423	-21.99061793584417	-11.890899627214623	-20.76629857137602	-20.461392626246475	-21.655148086175366	-14.989401160416643	-19.56886706974573	-16.496602118046045	-20.08348797836423	-18.543072002585276	-21.77605174737941	-19.872631214232577	-21.356630188536563	-22.26779710045834	-21.742930936124296	-20.89141686910324	-19.491450143605263	-22.002321427567793
275.0	3.0	0.0	f5	h50	-25.39315749471446	-22.18928398469081	-20.128049065884603	-20.13583571638847	-19.717938303500436	-19.38845996652326	-20.934269886062573	-10.15706662341865	-18.006209572445893	-19.02294293561497	-20.3800478236311	-20.824703243624807	-15.760447715209075	-20.59490072351121	-17.281748227909468	-16.842824834795678	-31.932243647077048	-20.789672036325527	-20.534574495371515	-19.162200568984325	-20.398886657071998	-15.272984275133542	-14.176743027624783	-21.196373813309933	-20.235406831481306	-17.347899555457463	-21.192916514374215	-14.92128392342491	5.251034888719857	-20.993783381373632	-20.063006674238984	-20.22084646116582	-16.94716987524981	-20.221463302389097	-19.138852668268285	-20.414162943553094	-21.24661588679426	-20.151720408345483	-35.286326347414246	-19.573664917573808	-20.892204955420937	-20.30989703517262	-17.240580623897472	-20.074068479813015	-17.565203631554184	-15.604550554133825	-21.891959098053498	-20.508001735557855	-20.230093844071305	-20.18227722314473	-19.288985185682613	-17.638915059053787	-18.222485045266716	-18.01738971400933	-18.894363737446746	-18.993128572382187	-20.90471698198458	-22.179890648721422	-33.25402694325363		-19.94223838913728	-21.038085178775496	-20.45431226837083	-20.220828446270197	-31.243366836277424	-26.39721976377327	-15.912082944180971	-10.187966338064275	-14.764287040548144	-18.606602999567713	-20.335042126259637	-19.238866269948936	-18.980244321723887	-31.138563948084546	-20.332837293524726	-31.92183399295487	-21.53653501192892	-20.85534085175915	-20.534574495371515	-17.957129033585304	-17.53607517896351	-20.859211656244028	-29.73800403455246	-27.948513205118743	-20.172693951278188	-18.39672005891505	-21.37925072697164	-27.95904329996751	-18.33117251478894	-31.43140252613947	-20.534574495371515	-18.852878418892672	-20.790124733404905	-19.239743934033473	-21.319063844579226	-20.47462950156597	-16.139745997264463	-20.398886657071998	-20.150649297538614	-10.428552882575561	-18.894547237511073	-18.93235090858954	-20.224883386991706	-14.666101839494296	-18.045107335338116	-15.50936515955933	-20.398886657071998	-17.15392260734439	-20.708835014912815	-20.185782376900924	-19.55757262363624	-21.22165957036712	-19.902189514562075	-21.337127255364	-18.203303316402767	-21.204356682659625
275.0	4.477121254719663	0.0	f5	h50	-25.744584715130898	-22.468804580089046	-19.54445153903916	-23.291928783775205	-22.535404250374565	-22.419663451652326	-23.758620841669398	-12.050065686950502	-19.835246364609713	-21.73444804546798	-22.13849792583755	-22.15526742893083	-16.252320616999263	-22.176400729157027	-16.878704110574617	-16.640421397364374	-31.953565995831063	-22.043992849420675	-22.0733290421258	-21.83320283570598	-19.68211853375293	-17.622564494117167	-15.425773734791068	-20.393311139584107	-19.619417367241233	-19.29032131863956	-22.70114497076761	-19.370197650473056	2.6661017311418034	-22.52598215071356	-19.464386800508397	-19.540570195182156	-19.93271270682761	-21.78523287425471	-21.80333939142973	-21.812251058038772	-22.569289571417794	-20.6488131034083	-35.269164774517435	-19.252685788497143	-22.29550802781482	-19.64654313323804	-16.649345330064985	-19.441136361936667	-18.594829686764832	-17.212695853655564	-23.379978982664795	-21.686448961055717	-19.5962981627121	-19.49520854921748	-21.83000234005609	-21.652754855208933	-19.717473002033877	-19.82167528092552	-21.8051078589321	-21.700873725516345	-22.177027758722716	-22.95687131969916	-33.11196565906987		-19.594522110738957	-22.305758573478485	-20.017422523154753	-19.553281757368925	-31.46883714207055	-26.983853629227987	-17.056631920143083	-11.869772732755802	-14.815112502687766	-20.519970375601257	-21.643961444987756	-22.097466442608106	-21.203963953971062	-31.108205387273337	-21.840771828143456	-31.926818018461425	-22.638082334518597	-22.386224581262816	-22.0733290421258	-21.491973065285297	-18.62438150266808	-22.488372920842032	-29.655188938327495	-28.606733465120946	-19.4235773699604	-20.011551871545198	-20.375300717487068	-28.623723028343267	-19.380559265433774	-31.57215377570897	-22.0733290421258	-21.374169993523804	-22.109779675324685	-21.806100976095845	-22.536302880689043	-22.162485355083952	-17.243095850631008	-19.68211853375293	-22.84258818689426	-12.266527336768311	-21.655541097727564	-21.160214505535578	-22.300587608948863	-15.071460873252526	-20.26162024008105	-16.684690503310716	-19.68211853375293	-19.033844182828307	-22.000269461006763	-19.479616240422484	-22.15917208358253	-22.543115298296357	-22.594198700850527	-20.386105606401827	-19.917812726824057	-22.186243613541848
275.0	3.4771212547196626	0.0	f5	h50	-25.56718075345745	-22.330406733421462	-19.99674536595765	-21.046621554398605	-20.505004194622195	-20.62173402846391	-21.79897211886943	-10.748707494933997	-18.493985473767477	-19.770112456827757	-20.76713495480119	-21.272700330122127	-15.99144242978962	-20.978262504807038	-17.269325274707477	-16.77432268379139	-32.072557730714415	-21.214334962360702	-20.98077013675311	-19.98191794487233	-20.244407947441097	-15.864826624643232	-14.516252319704627	-21.016891853123532	-20.10098230249738	-17.858307777995137	-21.63430539425075	-16.415870092639686	4.409670536888289	-21.437918004062162	-19.93237692572305	-20.077531059164563	-17.73279222848007	-20.669669739530242	-19.921860898680467	-20.81742863261054	-21.64582766216696	-20.341440058298687	-35.29235524904358	-19.493273811816458	-21.21415422268383	-20.1699424891802	-17.17367171108653	-19.933666753439912	-17.93428981965335	-15.892939317620185	-22.329606746478614	-20.799026214085238	-20.097847775448837	-20.03582183660622	-20.04161959246958	-18.843314728298747	-18.648860891641444	-18.539780444615655	-19.783560654896498	-19.73942324724332	-21.321428209489426	-22.47615022365153	-33.185419195315056		-19.860264210135867	-21.321045349890987	-20.353750105941355	-20.083145097705007	-31.425924934757052	-26.661766583421375	-16.31379584947268	-10.696892806658516	-14.667260201035017	-19.057012141476225	-20.744347993700355	-20.03890677608611	-19.626867203013493	-31.074867900698635	-20.74225593537418	-32.05412890484275	-21.898614558951888	-21.298590003080008	-20.98077013675311	-19.056547929187836	-17.937347788557865	-21.358745381260185	-29.78787388232454	-28.228850011405523	-20.010434190499527	-18.958812618088032	-21.160036415514885	-28.243940073368343	-18.626522856720605	-31.598178159178467	-20.98077013675311	-19.594294721691956	-21.234461926808457	-20.00419796969527	-21.659384750589297	-20.86498990297354	-16.542144817655625	-20.244407947441097	-20.916305818302035	-11.018815754002771	-19.668344208154956	-19.45006072099909	-20.7386132107752	-14.657494770895925	-18.678232110889187	-15.922341271337334	-20.244407947441097	-17.76272910126994	-21.148783091030342	-20.014172656081115	-20.333529234381764	-21.620857076475453	-20.668873369631328	-21.11875927684371	-18.776308770476888	-21.4548447896938
