HAWK_KS	NIRC2_KCONT	NICMOS_F170M	NIRC2_HCONT	NICMOS_F090M	NICMOS_F164N	2MASS_J	VISTA_H	WIRC_H	NICMOS_F140W	HAWK_BRG	HAWK_CH4	MKO_J_ATM	NICMOS_F160W	MKO_H_ATM	FOURSTAR_J1	2MASS_Ks	HAWK_J	NIRC2_K	WFCAM_Y	SDSS_I	FOURSTAR_H_SHORT	HAWK_H	SDSS_Z	NICMOS_F113N	WFCAM_K	WIRCAM_KCONT	FOURSTAR_J2	2MASS_K	PANSTARRS_Z	VISTA_KS	NICMOS_F166N	NICMOS_F110W	MKO_MP	PANSTARRS_W	NICMOS_F108N	UKIDSS_K	WIRCAM_Y	UKIDSS_J	NIRC2_KP	PANSTARRS_R	WIRCAM_CH4_ON	PANSTARRS_I	NICMOS_F110M	MKO_KP	NICMOS_F097N	WFC3_F127M	FOURSTAR_J3	NICMOS_F190N	HAWK_NB1190	VISTA_J	UKIDSS_Z	FOURSTAR_H	FOURSTAR_H_LONG	HAWK_Y	MKO_LP	FOURSTAR_J	cld	IRAC_CH1	NIRC2_J	BESSEL_I	2MASS_H	WFCAM_H	VISTA_Y	WIRCAM_CH4_OFF	FOURSTAR_K	fsed	PANSTARRS_G	WFC3_F139M	WISE_W4	HAWK_H2	WFC3_F167N	SDSS_U	NIRC2_LP	MKO_K	NICMOS_F165M	HAWK_NB1060	teff	z	HAWK_NB2090	WFCAM_BRG	WIRCAM_J	NIRC2_M	IRAC_CH2	MKO_J	logg	NIRC2_FE2	WFCAM_H2	SDSS_R	IRAC_CH3	WIRC_CH4L	WIRC_FE2	FOURSTAR_KS	WIRC_CO	NICMOS_F187N	NIRC2_H	WIRCAM_H	MKO_H	WISE_W1	VISTA_Z	MKO_K_ATM	WFCAM_J	UKIDSS_Y	WIRC_CH4S	NICMOS_F145M	PANSTARRS_Y	kzz	WIRCAM_KS	NIRC2_KS	2MASS_KS	WISE_W3	WIRC_PABETA	WFC3_F164N	SDSS_G	WIRC_K	UKIDSS_H	WFCAM_Z	NICMOS_F095N	WISE_W2	WIRC_BRGAMMA	IRAC_CH4	WIRC_J
-31.799723193901784	-29.54892520034972	-31.79062365650088	-32.946652484971814	-28.86517758805159	-32.33318222076298	-31.98814111892402	-32.03284164004535	-32.905310692955425	-31.810347331155846	-32.041856585983915	-32.433881911941626	-32.46653105987978	-31.629435091691597	-32.07287246664441	-31.75023834595609	-31.91764382411085	-32.67680804653202	-31.758666484979052	-31.625625716052156	-23.510839447090028	-32.12705118019994	-31.984576235004198	-29.025201932829745	-29.705873693010737	-31.624187797401948	-30.329313877609074	-31.248988553641137	-31.91764382411085	-28.088727738659717	-31.86340585607202	-31.9990169503166	-31.198369238079103	-35.74808436261945	-22.00417158576961	-32.20200746982103	-31.708985150760604	-31.436803564177765	-32.600463312880876	-31.715074053552257	-21.82303676451326	-31.71760232300294	-23.4820238404497	-31.387532550994017	-31.716944005023116	-29.900324871374544	-33.027448885387976	-32.66819228057355	-30.553678916205655	-31.33375651007821	-32.53472630766045	-28.465876413328548	-32.008555250002885	-31.697221601075668	-31.363981639096316	-34.37298600174766	-32.23363524151513	nc	-33.358521399893455	-32.58728374048485	nan	-31.775554004977316	-32.047784946820684	-31.37317822314342	-32.57677676986461	-32.23363524151513	nc	nan	-27.597179178298234	-36.94017498545281	-32.51266757531789	-31.900389268843025	nan	-34.381994706372765	-31.746431782475124	-32.25848687428521	-32.05394969184938	800.0	-0.0001	-32.62560381130668	-31.679470544081532	-32.63210295176857	-35.758559307856345	-35.54450719977943	-32.59491384690885	5.0	-32.2897815575517	-32.36277568234484	-21.26423588963531	-34.75953207087822	-31.81768450013506	-32.288233067330054	-32.23363524151513	-29.731209111931747	-30.047894792477045	-32.00089935208131	-32.02340261689386	-32.00770936457854	-32.75172474083578	-28.351961869301032	-31.653662481011594	-32.62517903407163	-31.555861166954067	-32.49851341051978	-30.349532012196047	-30.072256333115163	eq	-31.825680560191696	-31.84757390031832	-31.91764382411085	-36.317620402213954	-32.88976467242459	-32.27208564460019	nan	-29.539534723210377	-32.03551487585425	-28.43315828581496	-29.315269351194114	-35.59887364365589	-31.432611031375576	-35.22139597634147	-32.50910967337051
-32.10436969534433	-29.0531965577324	-31.658453142563307	-32.82652245984929	-28.984311409931166	-32.314992169420876	-31.99261011197633	-31.905694283933595	-32.72971310892757	-31.765312362221493	-32.07057139039939	-32.31975293356618	-32.234504694106015	-31.52524655647693	-32.00176803516695	-31.77059873289853	-32.245003868738884	-32.6740796292782	-32.048881839316635	-31.640088253377044	-24.04375377655489	-32.01090171472209	-31.798921600639	-29.16163939351611	-29.624685658261928	-31.881974405388608	-29.973100367859246	-31.21815305103462	-32.245003868738884	-28.383990800808657	-32.19780203101403	-31.878916101656177	-31.176319344471427	-35.718689507921	-22.487775885845185	-32.33711104786857	-31.984380028558697	-31.44852595542225	-32.5500482449028	-32.04622048912763	-22.222777432544074	-31.479330846767102	-24.003259554077843	-31.379069814720218	-32.07987916992306	-29.90284566526554	-33.02485448446365	-32.65961273522077	-30.948465507325835	-31.046041577868863	-32.501977126937845	-28.727004096439813	-31.880249102865417	-31.563184951579117	-31.366923276954395	-34.029086329263535	-32.19796680472085	nc	-32.98417709494331	-32.55975978775216	nan	-31.36691132078399	-31.920534517829545	-31.35532035162563	-32.45953844015464	-32.19796680472085	nc	nan	-27.94665726809974	-37.003781815073836	-32.806133223420375	-31.834922827293916	nan	-34.038357861438044	-32.035037163932856	-32.115125204104416	-32.14248944874324	800.0	-0.0001	-33.04795518116271	-31.685996322834434	-32.6051305194178	-35.7146319850574	-35.46256809810365	-32.566457524653345	4.0	-32.26404081358001	-32.53422394530402	-21.563293654430144	-34.85744269727576	-31.665211426193114	-32.267329681242124	-32.19796680472085	-29.189428077916908	-30.42540385587929	-31.88050381068824	-31.90363409631892	-31.87263024905199	-32.46628949243049	-28.636747339055578	-31.89044108293695	-32.593352337316766	-31.56699558568271	-32.36355648138253	-30.355180251125425	-30.11215777835995	eq	-32.14064297704954	-32.16143177101768	-32.245003868738884	-36.4937141344941	-32.83698780925776	-32.22248232254301	nan	-29.105967982986826	-31.91775372738612	-28.71396896589054	-29.3932439484233	-35.507629788577745	-31.39728982916302	-35.29596131119106	-32.43754069163857
-32.32798959283496	-28.57539570424486	-31.576923476890233	-32.58514890922379	-29.051775993310038	-32.25308595169677	-31.918894873092377	-31.782890597703386	-32.42926609571047	-31.65632016877821	-31.94269986938408	-32.15365586349486	-31.90064738610407	-31.4435098562876	-32.038568516092134	-31.703903204724785	-32.420178239528454	-32.52072879304955	-32.20230232982204	-31.562021620743348	-24.4721854153066	-31.880699040933518	-31.630017736292384	-29.21670785235139	-29.58210720775636	-31.971586743446906	-29.541973859233476	-31.11829200651806	-32.420178239528454	-28.563327371910212	-32.3819848813371	-31.798198773035647	-31.069757860241516	-35.66572691621329	-22.905515220619606	-32.32685147726011	-32.120510901955626	-31.35976338011732	-32.40576005260859	-32.30806243137355	-22.60775678871576	-31.35713624545368	-24.434303605605862	-31.293002186101084	-32.33305667872683	-29.876967674868254	-32.92145986819917	-32.556617430578456	-31.441111009024056	-30.75222594023598	-32.3774978970538	-28.885814275381797	-31.76345187080564	-31.503541375372674	-31.26293080066159	-33.78684762255941	-32.07325161480644	nc	-32.70617045194023	-32.43656555845658	nan	-31.014591709600708	-31.79432477712988	-31.257409131372004	-32.26769193845017	-32.07325161480644	nc	nan	-28.457772888246677	-37.121027466584266	-32.899359882860516	-31.81248778437261	nan	-33.79615314505861	-32.17765886440998	-31.946447588360556	-32.02859469528343	800.0	-0.0001	-33.220073344830894	-31.498201794410964	-32.47427013162199	-35.65346008485659	-35.42934331622033	-32.434320219045524	3.0	-32.199526971855335	-32.510505087576156	-21.968352534696148	-35.02814935070702	-31.57645742201158	-32.22091447404559	-32.07325161480644	-28.616034761909322	-30.947043875332096	-31.76072139040354	-31.789434346996245	-31.74422549756486	-32.27405905423395	-28.815538675484408	-31.987900326524404	-32.46872192658354	-31.488432040912784	-32.17647354363622	-30.490068272036165	-30.11496192141732	eq	-32.33332122643905	-32.382775177603726	-32.420178239528454	-36.756745369654624	-32.782104066144335	-32.10423000904592	nan	-28.698702972395182	-31.801969919762524	-28.89079683961655	-29.472850612694348	-35.474725571013586	-31.175248494175	-35.42851512999992	-32.20404492341171
-32.032807098783486	-29.17719575187565	-31.69157221429762	-32.87606298763193	-28.951960099806424	-32.33310206211441	-31.988724414420467	-31.94215703270888	-32.795358378417504	-31.778857956401232	-32.08398080135607	-32.35725102157646	-32.29950449795215	-31.553513674052258	-32.01573535316774	-31.769191229142592	-32.17473415214872	-32.68224048589986	-31.987625148321037	-31.640844056715025	-23.913641335822213	-32.0476273995721	-31.851395521573075	-29.131559840461353	-29.621458881490526	-31.830025992330697	-30.074055211616916	-31.223033703501486	-32.17473415214872	-28.326920028674692	-32.12487663805578	-31.913057200990735	-31.183868897954433	-35.730503969503154	-22.373801734956874	-32.31244781217801	-31.926179374991236	-31.449406241432722	-32.56599849119581	-31.96760824803239	-22.146264065106386	-31.535113216328874	-23.872888537017456	-31.381550961680986	-31.996333366616053	-29.886399038513805	-33.028256178119136	-32.66414130087871	-30.83590826396391	-31.10967512666038	-32.51213128193005	-28.67683821520808	-31.916534038782626	-31.591693690963854	-31.36911290886648	-34.11071570209421	-32.20824839674974	nc	-33.07186653422964	-32.56925657969631	nan	-31.47900913809034	-31.95748675784357	-31.36211050329473	-32.50096394262533	-32.20824839674974	nc	nan	-27.830125038314172	-36.982400250656546	-32.75240191600631	-31.849439228597795	nan	-34.12004380489017	-31.973955767287062	-32.15934824610055	-32.12958362832706	800.0	-0.0001	-32.96474841301639	-31.70680352131552	-32.61480799667027	-35.73016056265571	-35.478936283337916	-32.57642688001601	4.2504200023088945	-32.280586312577995	-32.51351508518565	-21.508679912957653	-34.82696262099323	-31.70048395935837	-32.27953255496783	-32.20824839674974	-29.33320785878605	-30.315163143934182	-31.913811553163693	-31.937823665930495	-31.90999557684141	-32.53568494729573	-28.58077555659215	-31.839065405785405	-32.603383331287205	-31.56754448184914	-32.409364000986194	-30.337884399835158	-30.094186288800277	eq	-32.07075838452097	-32.08963662794153	-32.17473415214872	-36.43948989832453	-32.837856878945104	-32.2479963453171	nan	-29.210640975982148	-31.95179620348646	-28.658580314526517	-29.34964032904539	-35.528654527653174	-31.42658133597605	-35.271665888002865	-32.46495191219529
-31.62997833810801	-29.790327554406105	-31.825988784768757	-32.90821591374858	-28.846084591842192	-32.26378920054452	-31.986365691913047	-32.05114219993354	-32.87780798697905	-31.79965690139334	-31.94534599225396	-32.431980273114306	-32.51296599111013	-31.64718098327294	-32.07744422042095	-31.67307709457701	-31.73195088096264	-32.64952137167198	-31.590434872065252	-31.548192171399215	-23.321486230772777	-32.1315456144592	-32.019870080077915	-28.963314859454172	-29.906704179599547	-31.474025722090317	-30.460872321513236	-31.278496096599717	-31.73195088096264	-27.927523020194155	-31.680010205771623	-31.995902519323927	-31.179709258278482	-35.76210663499781	-21.8138759048524	-32.060433638313896	-31.549959349849974	-31.370673901723375	-32.59340269953596	-31.545679995881986	-21.608921472763136	-31.795045840822343	-23.304736521544605	-31.36100364559183	-31.53527920987552	-29.972043151341158	-32.995785360928515	-32.641431638108024	-30.401890028442942	-31.510096529003352	-32.52460754005672	-28.32172152324268	-32.029044316434614	-31.749677597572447	-31.30347285120816	-34.544030281949354	-32.23045086097868	nc	-33.55680493256774	-32.57509915842002	nan	-31.886607616457834	-32.06407701272783	-31.319015100104828	-32.56583384101481	-32.23045086097868	nc	nan	-27.5569598024922	-36.920029532047266	-32.30364338134602	-31.905577862055914	nan	-34.55270532740802	-31.58012221776328	-32.2694791542491	-31.928252802416175	800.0	-0.0001	-32.363179464240645	-31.599598947454524	-32.61833761292842	-35.77693173368656	-35.60635707904764	-32.58259615128134	5.477121254719663	-32.23715523059694	-32.19758302316734	-21.094654896948306	-34.72921096888542	-31.868059706999496	-32.240955107544565	-32.23045086097868	-29.98041909162442	-29.927118856727965	-32.0215661681391	-32.040703901175924	-32.03245651776552	-32.896957705744775	-28.199237707716488	-31.50856088759529	-32.61282976812773	-31.48411298723088	-32.48927677722216	-30.397644362642843	-30.073241912173273	eq	-31.65212575397942	-31.67689794574118	-31.73195088096264	-36.26532110836307	-32.92351171777781	-32.22060901994366	nan	-29.78169552174353	-32.05034006499212	-28.283938805116215	-29.402058367231945	-35.64350440155925	-31.37809709865493	-35.198704190177295	-32.48248536361583
-31.966763486128798	-29.29095581048848	-31.723690961832204	-32.91102953311115	-28.92199106788878	-32.344606055119854	-31.987595603355796	-31.974227397562167	-32.844518098362215	-31.79194056824972	-32.086742510819555	-32.38705772531829	-32.357076878097615	-31.579573519621235	-32.03355761433942	-31.77064428011953	-32.10449739748055	-32.68579169892341	-31.92613254696606	-31.64372149831321	-23.791269314006584	-32.07817481959802	-31.89748479101402	-29.10078847941701	-29.625182827737042	-31.775391892810486	-30.159455810655835	-31.229565119315925	-32.10449739748055	-28.263994142142387	-32.05246682529634	-31.945201421596238	-31.191501872845777	-35.7354895738161	-22.263356625304	-32.29163643011413	-31.86755632869957	-31.452146322735892	-32.57999918357921	-31.89468336054214	-22.054607993366098	-31.591802707606096	-23.753287269063566	-31.386558556050097	-31.916318035461302	-29.8777469749529	-33.03171158115444	-32.668613757887435	-30.744040133723473	-31.16935981977582	-32.52150692262835	-28.621807137738152	-31.94876667611596	-31.62232428120638	-31.373119891302625	-34.18779983512843	-32.21786238667222	nc	-33.154807491545625	-32.57765029395326	nan	-31.578917847253564	-31.989759286560812	-31.370696282020234	-32.53260902598506	-32.21786238667222	nc	nan	-27.743951091676866	-36.96848431576639	-32.693384670851856	-31.865175780783723	nan	-34.19710055425966	-31.912427217250354	-32.19637460767494	-32.11802069105113	800.0	-0.0001	-32.87608111409861	-31.713435668085612	-32.62311655384315	-35.738418800769736	-35.49415940117589	-32.58502276405731	4.477121254719663	-32.29217716320133	-32.483912221165994	-21.440213856956145	-34.804275510639954	-31.73615382863797	-32.28871784844435	-32.21786238667222	-29.459508517283226	-30.224478680225168	-31.94356689646571	-31.967981275311438	-31.943309970550292	-32.599695243006146	-28.5200881370344	-31.78743784437895	-32.61267949985004	-31.570887935218927	-32.44591941615716	-30.33200172872983	-30.08237816690115	eq	-32.002644993585896	-32.02159038631407	-32.10449739748055	-36.398478966386236	-32.84684180269357	-32.26600353680121	nan	-29.30765494585607	-31.981617305996075	-28.598707492130263	-29.31849523775	-35.54806585153739	-31.44173870204234	-35.25531812638475	-32.48572063438523
-32.23030917786849	-28.79544831653301	-31.601050754304772	-32.70440804284895	-29.034351947077653	-32.27471567578836	-31.974311714534956	-31.834362199345698	-32.57568047344586	-31.718498456238184	-32.00621385544303	-32.235246485753706	-32.07531231032212	-31.47430865865595	-32.00265072087963	-31.74825587381365	-32.35170059546985	-32.61662953145716	-32.14015609480309	-31.611692085615218	-24.314887484927358	-31.937672283215015	-31.697197550740434	-29.20297231982476	-29.620669911206843	-31.944911704260033	-29.747203052338833	-31.183592965698367	-32.35170059546985	-28.483477424612154	-32.30876989743932	-31.822280053029917	-31.135660819389237	-35.692911055584005	-22.745443507096418	-32.35164064506991	-32.06802004689579	-31.417345130796065	-32.49063101497329	-32.188810131476345	-22.441088036810598	-31.390985487157575	-24.278100100516284	-31.34853967270201	-32.221634872779255	-29.91811938903053	-32.98890647091875	-32.623394587509885	-31.1988808448594	-30.903756952577925	-32.45425555700392	-28.814369985322365	-31.81111719565601	-31.518276418129922	-31.331086958369383	-33.88145512322852	-32.15013401808583	nc	-32.82179545212628	-32.51248269916403	nan	-31.15138206348223	-31.847623749692403	-31.31586842089286	-32.36247476939708	-32.15013401808583	nc	nan	-28.21346885673144	-37.05832487637666	-32.86856177121781	-31.81314841331232	nan	-33.89055865914119	-32.12303344796923	-32.02169728741123	-32.11601930823172	800.0	-0.0001	-33.160114558603645	-31.59637017584778	-32.5557840287452	-35.683430246860425	-35.43774589177705	-32.5164899592788	3.4771212547196626	-32.22585036335189	-32.53087881265544	-21.792778030302014	-34.9344358141452	-31.604945373888103	-32.238944871020664	-32.15013401808583	-28.880343459817954	-30.681505239175273	-31.814072160917828	-31.83706922941916	-31.79916997410347	-32.342112571451324	-28.73484120880417	-31.954202647217652	-32.54565411189683	-31.539436153876046	-32.26313543021184	-30.417965627365234	-30.13127342633934	eq	-32.25255648835144	-32.2848265879517	-32.35170059546985	-36.62221877468358	-32.82510630547569	-32.15755635203874	nan	-28.889343059758446	-31.850726902153493	-28.810872502478407	-29.465891823695983	-35.47875802624459	-31.291538021411167	-35.35649414191199	-32.34157257566079
-31.88154381408838	-29.426589211922316	-31.760256958717534	-32.93967092610857	-28.888575741064244	-32.34669583422126	-31.986111560962623	-32.008602046787615	-32.888009377102144	-31.802906304177903	-32.07114060834182	-32.41700253242281	-32.41813719983104	-31.608425674786815	-32.05635137945342	-31.76301772409142	-32.00949287013172	-32.68242601236027	-31.8415100624386	-31.637311642499522	-23.64825565945848	-32.10898203593386	-31.94743599747202	-29.060689905813387	-29.650253069389834	-31.69887680581037	-30.252662866408144	-31.236969509884066	-32.00949287013172	-28.17861640380816	-31.95583900540877	-31.978603549025376	-31.195801755828924	-35.7420268161391	-22.1297419914819	-32.25122021101404	-31.787193270649578	-31.44634862259689	-32.59188094420403	-31.801823130562383	-21.929895052395697	-31.659190640957195	-23.61602111807681	-31.387227309382915	-31.813061949090475	-29.879778873935937	-33.030846367815386	-32.66958301081566	-30.639779470831737	-31.248923632347697	-32.529038274746085	-28.54621408731783	-31.98361548001207	-31.660792077969347	-31.369994164298262	-34.283099826778226	-32.22627782059008	nc	-33.25861548825859	-32.58339754957735	nan	-31.68904330906244	-32.02405474601895	-31.373614494498344	-32.56237678850689	-32.22627782059008	nc	nan	-27.654095028572083	-36.95347874595117	-32.60506893062584	-31.884372659356654	nan	-34.29229087061199	-31.828266834413075	-32.234153631338614	-32.089535773037234	800.0	-0.0001	-32.75103014196055	-31.703250835608298	-32.62859217499502	-35.749198186931785	-35.518256446428914	-32.59092060323164	4.748188027006201	-32.29726960575273	-32.42836402775335	-21.346310030339275	-34.780402708261	-31.779202419344116	-32.29362380975869	-32.22627782059008	-29.603908519913226	-30.125218028076528	-31.97662340150147	-32.000489871677345	-31.98021337964586	-32.67823414023295	-28.437900208520865	-31.71876403937841	-32.61997536935332	-31.565671137247698	-32.480737554643284	-30.3357422545755	-30.07200847626089	eq	-31.91227441372928	-31.932510602787765	-32.00949287013172	-36.35457372269097	-32.865394202840605	-32.276655369879386	nan	-29.426659904587016	-32.013479102177214	-28.517698471295823	-29.301952893900626	-35.5743352753546	-31.443873348930545	-35.23767871498788	-32.50158982172653
-32.16816948087903	-28.925849111962002	-31.627525642655762	-32.769409932936284	-29.009812829731054	-32.2941146423534	-31.98687287203873	-31.86925245048506	-32.65675804033751	-31.742776463642343	-32.04322426677041	-32.27913178735379	-32.15987656203981	-31.498114079863882	-31.99583575748097	-31.7569043663011	-32.302175657814274	-32.65125699934801	-32.09771011393496	-31.623573564253093	-24.175929492556584	-31.973630688399638	-31.746843502981335	-29.18276239770192	-29.624970582581007	-31.919099484555606	-29.86472575891625	-31.201851494332423	-32.302175657814274	-28.432770701648188	-32.256983930809575	-31.84793416881417	-31.157553408143578	-35.7071423092163	-22.609790775668873	-32.34177253427891	-32.029973488851695	-31.43151397291618	-32.52394809208014	-32.117226499629325	-22.317909053394285	-31.430718603924873	-24.13720909241494	-31.362636169700334	-32.152093173655544	-29.913609692795514	-33.01060152097717	-32.64498425013273	-31.06361261007716	-30.97805262545966	-32.481780756752194	-28.769414713595346	-31.84450794704507	-31.538114263903264	-31.349119113525703	-33.95309913868524	-32.17774128316697	nc	-32.901882931811244	-32.539804976157725	nan	-31.25711991541626	-31.883418370146916	-31.334441435993842	-32.41352643945818	-32.17774128316697	nc	nan	-28.070203678261624	-37.0270059992948	-32.84336985723536	-31.82201097453982	nan	-33.96226714425383	-32.08303102184431	-32.06903479368064	-32.128482788808896	800.0	-0.0001	-33.11131270267802	-31.6485461651287	-32.58454081208381	-35.70016536338795	-35.44852066632509	-32.54558035974587	3.7481880270062007	-32.244807452792564	-32.53841343449202	-21.65699792990262	-34.89062276040735	-31.632834064470234	-32.25297690716934	-32.17774128316697	-29.03777876938132	-30.54183319427429	-31.84699926117375	-31.869524310557942	-31.835357345383876	-32.40152146070541	-28.68463229959085	-31.927306662688018	-32.57320411726175	-31.550838149223797	-32.3146594389716	-30.380202853237837	-30.122176791281596	eq	-32.19897119239243	-32.22403957478952	-32.302175657814274	-36.551307278197285	-32.833117007552076	-32.191514157908564	nan	-28.998881184649726	-31.88355454033429	-28.761275473718626	-29.432000793807326	-35.4904563486276	-31.352222029865843	-35.32128653798408	-32.39626699513987
-32.19682580412481	-30.06038267386053	-32.17741482138076	-33.242369787255896	-29.237938083844504	-32.7264700688491	-32.298951347742396	-32.39875351915969	-33.20531748766387	-32.12806122817693	-32.44305571419407	-32.77190221260143	-32.76690509513549	-31.997507463671337	-32.44664514431198	-32.0269624298921	-32.30567161733307	-32.9836247573901	-32.154658517872484	-31.89771828498255	-23.905121833020715	-32.47874838528451	-32.345810233088194	-29.366291234779027	-30.185541587585853	-32.01718881515149	-30.798461835611132	-31.590656147390078	-32.30567161733307	-28.451420202384924	-32.260862640331766	-32.38773834063534	-31.503976898997795	-35.87139247142906	-22.392977431511277	-32.49773354892861	-32.1031208741243	-31.714549633159915	-32.904470664582014	-32.11797226142309	-22.209520928018232	-32.12654171900993	-23.872442102049423	-31.687843580936594	-32.12130546723199	-30.279568892991335	-33.318232905320656	-32.968099545017566	-31.00352521358399	-31.671122544033867	-32.839405790404406	-28.8291994312721	-32.37672999579408	-32.100139254279696	-31.6393643614599	-34.56784909322414	-32.54320957847172	nc	-33.57501536684137	-32.89268967374778	nan	-32.145868642797744	-32.41269293349194	-31.64464420336692	-32.90747221691957	-32.54320957847172	nc	nan	-28.163988765188517	-37.025765022921085	-32.8815919250215	-32.291132569832406	nan	-34.576662221863344	-32.140078352048626	-32.61564468514371	-32.32004584606469	850.0	-0.0001	-32.99355906165443	-32.09814347593244	-32.93679311906834	-35.88046482921297	-35.69148988108762	-32.90015954561159	5.0	-32.684710056045446	-32.736647480765726	-21.632344728086853	-34.98221631843515	-32.218733649086786	-32.68033473769103	-32.54320957847172	-30.233921516196318	-30.484204495983825	-32.3627227740714	-32.388149869207474	-32.36957848628365	-32.986100326212636	-28.7152364658954	-32.03968512535572	-32.92877130529827	-31.829198665844363	-32.84273515369144	-30.768945618404043	-30.406581913931948	eq	-32.22257418603354	-32.246526957567426	-32.30567161733307	-36.47331665808969	-33.22368119846337	-32.675371598269564	nan	-30.046145937851072	-32.39958067046	-28.797123221442757	-29.749768002012807	-35.73805036468682	-31.857394135750383	-35.41328205229542	-32.824227656586096
-32.48202455217414	-29.587853581065843	-32.09085012097405	-33.112731874049814	-29.361116018680008	-32.731171452629184	-32.289858425885306	-32.28980880779687	-33.01844562621983	-32.0710317941651	-32.485080352412695	-32.65704216792359	-32.52500446721701	-31.91285176301426	-32.4048512001834	-32.01166513400589	-32.6045138710308	-32.96187190467449	-32.42321567403004	-31.87787690667156	-24.506335744861477	-32.3667397961042	-32.18584564154148	-29.49755651447733	-30.127373857287676	-32.256152653894404	-30.459712803912126	-31.548999421107204	-32.6045138710308	-28.732327753240078	-32.57523288329982	-32.307694245186894	-31.464530594997193	-35.829575706471125	-22.94766852723631	-32.58766702436666	-32.357599638578456	-31.695238314992594	-32.83760405238805	-32.43736921931553	-22.667189111623102	-31.94377165515057	-24.469281412019257	-31.65417234227708	-32.468692994756566	-30.298971487643783	-33.294929837706185	-32.939656825072774	-31.42420943537153	-31.40153575313896	-32.789448868530684	-29.076231074861468	-32.26593647183359	-32.01471957975069	-31.617159929414452	-34.24915447534042	-32.49181859163361	nc	-33.22699724343951	-32.84923411672589	nan	-31.775570333735395	-32.30345369395813	-31.600196174903587	-32.79025550077934	-32.49181859163361	nc	nan	-28.56816363563801	-37.09878044334999	-33.16782813648619	-32.2602857575992	nan	-34.25862977441378	-32.40632468286151	-32.48993367995	-32.358572177688416	850.0	-0.0001	-33.38642253353	-32.107637284439335	-32.89324939608912	-35.824841781079	-35.614101691546594	-32.85529939996883	4.0	-32.69014790194905	-32.91438103198026	-22.01656879529783	-35.09378779118441	-32.11273647654164	-32.68781901061162	-32.49181859163361	-29.724101741223446	-30.89764126620778	-32.25493291864039	-32.28607134308474	-32.25179322823124	-32.72494800021227	-28.984964553736457	-32.25815481787775	-32.87916033269673	-31.807586660457766	-32.7211433381266	-30.78289770836563	-30.451016410977715	eq	-32.51810942661517	-32.54638327810315	-32.6045138710308	-36.66440276299505	-33.1607014025904	-32.659423827954505	nan	-29.636294090489002	-32.29956125877188	-29.062554094983184	-29.83685173224852	-35.65020348689043	-31.822376487732242	-35.49396861918631	-32.73849409418994
-32.42020641157756	-29.70511537715968	-32.11701882700646	-33.16695577869174	-29.336415195174087	-32.746629859462274	-32.294884340384456	-32.32545701512306	-33.089267151841135	-32.09218547574957	-32.49666231615641	-32.6983680262134	-32.59694689155821	-31.93984644923195	-32.41614268798175	-32.02265238639848	-32.5460867596102	-32.97961413316279	-32.37218414919627	-31.890701672614497	-24.39815047886009	-32.405753623173	-32.234712915728835	-29.47472075979345	-30.13239369488456	-32.21359399338186	-30.553999660675544	-31.563373747461196	-32.5460867596102	-28.68274419834485	-32.512314900644725	-32.334883514221644	-31.481374066399084	-35.848764440393666	-22.84929578773054	-32.57819782150544	-32.309254209634545	-31.70816517639642	-32.86249467226479	-32.36622990407581	-22.590256163486746	-31.990185961311614	-24.361834827753725	-31.668031265623178	-32.393977572920065	-30.290254958278	-33.30841281592178	-32.95389264721315	-31.306559204416693	-31.46874804696794	-32.808899168559456	-29.032857149748157	-32.30161753266111	-32.0364662965192	-31.629389519699625	-34.32377789661826	-32.51122546442037	nc	-33.30664298865533	-32.86770881220522	nan	-31.880646358199325	-32.33958245119746	-31.617006301280615	-32.8351065617812	-32.51122546442037	nc	nan	-28.443860729758942	-37.0752046700043	-33.120625546779685	-32.27085932057521	nan	-34.33318098524254	-32.355594956719635	-32.53332998680941	-32.36470303259746	850.0	-0.0001	-33.31608630527158	-32.1286724322197	-32.912024021859516	-35.84709183196219	-35.632828573690944	-32.874368768449834	4.2504200023088945	-32.702743495757176	-32.8944847487038	-21.95579001936441	-35.06123147053739	-32.141626185000035	-32.69682775788523	-32.51122546442037	-29.857686427377974	-30.777512091307226	-32.289535450404976	-32.319543857085876	-32.28851930932696	-32.785984135116976	-28.936173681504854	-32.21669675633652	-32.898649862954024	-31.820434722237053	-32.76682274996064	-30.768357599412404	-30.439025386545385	eq	-32.45766694449112	-32.482805832371234	-32.5460867596102	-36.609539554789244	-33.173391306993246	-32.67972231956644	nan	-29.732747984438586	-32.332861108352404	-29.01428721473543	-29.805430110811912	-35.672263731857655	-31.852165353436593	-35.469381853167974	-32.77313229729616
