teff	logg	z	fsed	cld	WFCAM_Z	HAWK_NB1190	SDSS_G	WIRC_H	NICMOS_F097N	WIRC_PABETA	PANSTARRS_Y	NIRC2_K	MKO_MP	WISE_W3	MKO_KP	UKIDSS_K	FOURSTAR_H	WIRCAM_KCONT	2MASS_H	WFCAM_J	2MASS_Ks	WFC3_F139M	WIRCAM_H	NIRC2_M	WISE_W2	2MASS_J	VISTA_Y	NIRC2_H	BESSEL_I	MKO_H	VISTA_H	SDSS_I	NIRC2_FE2	MKO_LP	FOURSTAR_J	WIRCAM_CH4_ON	WIRCAM_KS	WIRCAM_J	2MASS_K	FOURSTAR_J3	WFCAM_K	HAWK_Y	VISTA_J	NICMOS_F187N	MKO_K	WFCAM_Y	MKO_H_ATM	VISTA_Z	WIRCAM_CH4_OFF	FOURSTAR_J2	PANSTARRS_Z	SDSS_Z	WISE_W1	FOURSTAR_J1	PANSTARRS_I	WFC3_F127M	NICMOS_F113N	WIRCAM_Y	UKIDSS_Z	MKO_K_ATM	VISTA_KS	HAWK_BRG	PANSTARRS_R	WIRC_FE2	NICMOS_F190N	IRAC_CH4	NIRC2_LP	WFC3_F167N	UKIDSS_J	WIRC_CH4S	NIRC2_J	HAWK_CH4	HAWK_NB2090	UKIDSS_H	IRAC_CH3	WFCAM_H2	WIRC_CH4L	SDSS_R	HAWK_H2	WIRC_BRGAMMA	NICMOS_F110W	HAWK_KS	NICMOS_F090M	SDSS_U	IRAC_CH1	NIRC2_HCONT	NIRC2_KCONT	NICMOS_F110M	MKO_J	HAWK_H	NICMOS_F108N	2MASS_KS	HAWK_J	NICMOS_F145M	FOURSTAR_H_SHORT	NICMOS_F160W	NICMOS_F165M	WFCAM_H	WIRC_J	WFC3_F164N	PANSTARRS_G	WFCAM_BRG	WIRC_CO	FOURSTAR_H_LONG	FOURSTAR_KS	NIRC2_KP	NICMOS_F095N	UKIDSS_Y	IRAC_CH2	WISE_W4	PANSTARRS_W	NICMOS_F164N	HAWK_NB1060	WIRC_K	NICMOS_F170M	MKO_J_ATM	NICMOS_F166N	FOURSTAR_K	NIRC2_KS	NICMOS_F140W
500.0	5.477121254719663	0.0	f5	nc	-25.123190374067654	-27.85527928412791		-30.00886127738221	-26.242516448138353	-29.165974463281632	-26.256172106603653	-28.01815001242536	-34.6902199807608	-35.10789860746563	-27.952239834622166	-27.97659809364276	-28.842908968821042	-26.285195090419826	-28.761166928243686	-28.824800014864593	-28.161779670927235	-22.75077884216565	-28.872010308994767	-34.70872279007099	-34.47280223643277	-28.19829875006469	-27.368406036324767	-28.85910781774689		-28.864182761183386	-28.88799422502274	-21.157376165012202	-28.809833000798864	-32.97119091161623	-28.433284138142746	-28.430253356344455	-28.0816562237057	-28.82732791799855	-28.161779670927235	-28.871247497284124	-27.895317612996973	-27.353789246256444	-28.734669846126465	-25.942660450143855	-28.01235384797507	-27.560991669872497	-28.847064522077332	-25.06069168406695	-29.567075871370115	-27.329721475974683	-24.856933666274944	-25.441705028640765	-30.93901435954628	-27.663493125724266	-21.197843338952843	-29.272333198737968	-25.643700200545112	-27.404041085638863	-25.15341422893355	-27.9593773804088	-28.112034808428565	-28.4217047944807	-18.994535708453355	-28.849717911264058	-26.33095637249688	-33.568962185265875	-32.982640240388974	-28.63122462663197	-28.803485972583477	-29.454146019587974	-28.786224182169832	-29.357637322669945	-28.888536538856417	-28.88707827168469	-32.90870054704431	-28.73995638780414	-28.573691213826407	-18.61330517835853	-28.838044193813154	-27.674749899237487	-27.34484748313689	-28.05360116257921	-25.303434927737698		-31.800796172375318	-30.117904076831366	-25.199738359724925	-27.392072134971887	-28.791313820999818	-28.85301449889379	-27.964311085394236	-28.161779670927235	-28.846958670496008	-26.54525887783513	-29.002052696683798	-28.46115753470238	-29.16557319175482	-28.905579125899923	-28.414267361451856	-28.692839462825013		-27.96808412838036	-25.653464053071374	-28.45910214104108	-28.433284138142746	-27.96775474562061	-25.392002168949027	-27.50963233431583	-34.43949718654264	-36.26532258875453	-19.58259774965374	-28.768254796921568	-27.91607417175197	-25.300276131313197	-28.66744895959571	-28.75988326207009	-28.69379214493265	-28.433284138142746	-28.10984419931114	-28.13148535226853
500.0	4.477121254719663	0.0	f3	nc	-24.999169240944696	-27.59991483897313		-29.866596364370224	-25.959119672705008	-29.180997577852526	-26.220618127466253	-28.88203375265158	-34.78130022383497	-35.26265612588254	-28.790148121997902	-28.83637044906792	-28.677944076343916	-26.415362252936095	-28.391356892362495	-28.97416789601726	-29.05616621104955	-23.37970921427832	-28.737481348851897	-34.78930043670566	-34.47604935066492	-28.33619803444549	-27.57844556754324	-28.728343808638726		-28.717287620520075	-28.730273698779513	-20.90400914206985	-28.861645346359413	-32.65636163700275	-28.56766854390823	-28.202206017642844	-28.927641041471126	-28.975829145022928	-29.05616621104955	-29.04558114152092	-28.773078548316896	-27.56742328837511	-28.88022352977177	-26.793883392390192	-28.880009248999798	-27.83085594774484	-28.63406216963112	-24.934275733146414	-29.447622300979805	-27.39580575687661	-24.717923945894498	-25.389876133605036	-30.75772148082319	-27.9517105721678	-20.932535545405365	-29.460091989263613	-25.437887494947876	-27.625673478219404	-25.016201922460656	-28.83865875036028	-28.976513616267834	-29.020692968537407	-18.654100923450923	-28.85137295376164	-27.17195509642852	-33.74894215605249	-32.668753348435715	-28.62447895453963	-28.938955097375334	-29.30014575902829	-28.929000424564848	-29.236396251494764	-30.00215655599158	-28.758575743143297	-33.118656680906184	-29.632273735313703	-28.408303459644557	-18.20080335989873	-29.859539798013152	-28.143580998730535	-27.481590514320075	-28.86936013333646	-25.12843433786565		-31.467977529474126	-30.042162959728582	-25.09896412941584	-27.567857830244968	-28.936359976800198	-28.690228513716697	-28.36333821570968	-29.05616621104955	-29.018218228200237	-26.447128891952886	-28.83496477423504	-28.3384965863753	-29.025259090860693	-28.749822589640715	-28.642818220503838	-28.68830353954161		-28.47184159792997	-25.486467488806408	-28.31551807708168	-28.56766854390823	-28.780935860371365	-25.083213354317778	-27.7561971384021	-34.3707056566613	-36.34515289032313	-19.30044924224134	-28.907490702116235	-28.296031729617667	-25.229295965821255	-28.531687690083185	-28.763046413700494	-28.593763434558845	-28.56766854390823	-28.93332014674401	-28.199417336312717
500.0	4.477121254719663	0.0	f4	nc	-25.26067428128032	-27.784851023065187		-29.96181814842278	-26.223432216669373	-29.42544676809232	-26.54592686504557	-28.77502610119782	-34.75933951965649	-35.229546285667475	-28.680801487425242	-28.7289405393081	-28.713851207673823	-26.27269674908035	-28.423318181792784	-29.265816376772964	-28.947621323015365	-23.234183168832377	-28.775432679801817	-34.76773565761856	-34.44841002961113	-28.623977282070943	-27.977053891353783	-28.76732365057555		-28.754728109346864	-28.7641753579898	-21.08594168768098	-28.868528511815438	-32.60870611271756	-28.853787157495397	-28.172475107922583	-28.819158477943674	-29.267793272875803	-28.947621323015365	-29.344431810590518	-28.666283829311425	-27.964554851051723	-29.16977984701781	-26.66461649772468	-28.77272825025463	-28.236084146728388	-28.65456504346167	-25.195170073117964	-29.51822538852349	-27.674671104504664	-24.975658145696443	-25.686986975589615	-30.691288192936845	-28.353827713297722	-21.1079745963379	-29.77307412531079	-25.53049619545159	-28.02520686440259	-25.277887739416936	-28.732868534064476	-28.86818837456361	-28.90562895943292	-18.936416431543172	-28.852659661939732	-27.03994460238304	-33.70377745816934	-32.62119054942162	-28.621720453114044	-29.229933041203143	-29.361138354440477	-29.221059986891447	-29.303271637114435	-29.90145610811757	-28.79653048286567	-33.06609945979907	-29.52694116065893	-28.38933855375862	-18.479763915648967	-29.756771935503178	-28.018268306983337	-27.798060030014003	-28.760610412734753	-25.3933452622356		-31.409576851779786	-30.14033291990495	-24.94701755074853	-27.928671333671353	-29.22833786291687	-28.726823695670646	-28.76885254774857	-28.947621323015365	-29.31137974757292	-26.417871788457607	-28.89612639131526	-28.372350454260342	-29.072848555441624	-28.784994174034402	-28.913734501598647	-28.685288564140063		-28.34930154997645	-25.348230471318644	-28.283503775074962	-28.853787157495397	-28.671855843897447	-25.291766596929477	-28.160534303651943	-34.341757039283046	-36.32782202409783	-19.498913020664755	-28.916185454573	-28.720746719112462	-25.082247091295365	-28.52790555699423	-29.04972714463328	-28.59758006477326	-28.853787157495397	-28.824975186887478	-28.440618571153134
500.0	4.477121254719663	0.0	f5	nc	-25.32890863510159	-27.8346725674348		-29.986539623460104	-26.292791109017017	-29.51084125618905	-26.656172818800343	-28.71795469771879	-34.746811192384975	-35.21265459711495	-28.622593129200187	-28.671704437813453	-28.714528649282048	-26.199837902093137	-28.423296153403147	-29.37618463581774	-28.889742337259428	-23.156148765133295	-28.777201838940055	-34.75537548271923	-34.4330047513867	-28.733046025630877	-28.13184179739303	-28.76952711122648		-28.756254162346544	-28.76425577300939	-21.12931542312653	-28.855483724603257	-32.583409907551435	-28.961643993287545	-28.145844779780195	-28.761376838233925	-29.378330810611942	-28.889742337259428	-29.459246521298073	-28.60941514277714	-28.118507602097896	-29.2790741796612	-26.596379498306128	-28.715527785919356	-28.395794662748045	-28.647955998096887	-25.26308133424521	-29.53282059057825	-27.775912104860964	-25.04191744060808	-25.779218661384633	-30.657114635700697	-28.512981150574397	-21.150464645383607	-29.895403048872073	-25.54041317616029	-28.181390754780416	-25.34633900827032	-28.676417391622408	-28.810480520535585	-28.84560992642914	-18.99800566149657	-28.837253012486784	-26.97010007872843	-33.68077192956895	-32.59594579215698	-28.6061208189371	-29.339870282351363	-29.371879586307507	-29.33164777390988	-29.316145999029946	-29.84696254506366	-28.798333871046047	-33.03920775468475	-29.47111197488971	-28.36756615563403	-18.540835965629178	-29.701811358850826	-27.953698933285814	-27.9183108825802	-28.702701767286865	-25.465003102474476		-31.379437230827882	-30.16687419409532	-24.869479290513187	-28.069221816702466	-29.33890460283635	-28.72818085375675	-28.931684944006506	-28.889742337259428	-29.422492954893347	-26.38783329935503	-28.906581762415904	-28.372552809565278	-29.078510683441184	-28.78556984602004	-29.006639570349048	-28.667288800215317		-28.286006972206188	-25.277758346647254	-28.256534699108734	-28.961643993287545	-28.61381949327707	-25.333344681904308	-28.319488266155652	-34.32566104885809	-36.31898903622073	-19.545919050350445	-28.903439147474952	-28.893162914538294	-25.007198976928542	-28.513315251938383	-29.158421532385347	-28.583818181543496	-28.961643993287545	-28.767282873122475	-28.534361532860647
550.0	5.0	0.0	f2	nc	-24.49164772686098	-27.589947186586983		-30.02261172214032	-25.592662536858697	-28.808923061404194	-25.656207985743723	-29.889221794158285	-34.99995298383827	-35.63751246930202	-29.81906814277549	-29.848994278950535	-29.274649398067464	-28.18926565850129	-29.097322028801113	-28.468165825775813	-30.054959045735977	-25.082178952279065	-29.311696242811806	-35.00774173495979	-34.80024461257357	-27.891634109781197	-26.742428170372172	-29.299755899019843		-29.30444776125173	-29.332235814756476	-20.670185950295394	-29.531431058816903	-33.35390033547189	-28.11099767447341	-29.202851837419406	-29.950010985522244	-28.470726141407244	-30.054959045735977	-28.50755080605877	-29.778047117129688	-26.73070291907859	-28.39109878937488	-28.069872536805445	-29.884868605378667	-26.954348400705577	-29.329798181789894	-24.427686275242504	-29.747646660668625	-27.101201985993132	-24.224838604221382	-24.836817215856236	-31.65972666315701	-27.088130100773874	-20.71559804134987	-28.82725997026251	-26.015487153265823	-26.785563457517284	-24.516319711702206	-29.831617819832154	-29.987950798123727	-30.229753807146444	-18.21204614782778	-29.55207929983476	-28.48962068016439	-34.28588999949861	-33.3654031656212	-29.342023036998572	-28.442015834599395	-29.691938707705354	-28.42663176176972	-29.5801964426578	-30.82459870432238	-29.32830741676579	-33.717699459788534	-30.61709222680364	-29.30183433345332	-17.793859481222107	-30.755103133617546	-29.52188835728318	-26.94354625356285	-29.915437406204354	-24.703279923150827		-32.323606695673575	-30.119317452297913	-27.12679104257476	-26.96565169412805	-28.432745548351978	-29.28830920147034	-27.415476403966615	-30.054959045735977	-28.503298757255983	-27.484378828104703	-29.254760988464504	-28.94034266174879	-29.529873788223778	-29.34204373227558	-28.201484890640025	-29.464711123910362		-29.79920429882132	-27.42658237706559	-29.25729564641808	-28.11099767447341	-29.825866467753	-25.05078339378866	-26.891432583513513	-34.725190612072645	-36.54460358498221	-19.036964173246695	-29.544655804907812	-27.330462064266044	-27.177130564843143	-29.312399000621127	-28.353319450121642	-29.319720136629265	-28.11099767447341	-29.967969585603427	-28.145258321915744
550.0	5.0	0.0	f3	nc	-25.17497042146779	-28.13641318101829		-30.36487334017498	-26.322746059256296	-29.43338337009338	-26.42950866313569	-29.710851614922046	-35.04092691416196	-35.54660062601805	-29.632439939559525	-29.667461551830456	-29.453772333987512	-27.82406279824538	-29.26905539552024	-29.134292712940617	-29.87311094460719	-24.76277082286588	-29.48976558295324	-35.051638829389134	-34.82171707720492	-28.52704927180726	-27.607135911473936	-29.476249079745887		-29.47959909902583	-29.503802087234913	-21.147514418566157	-29.68533335429096	-33.32390014844513	-28.75574057407451	-29.27283792444836	-29.767387825647216	-29.137116045179834	-29.87311094460719	-29.175446019813936	-29.59432233186075	-27.594165419846366	-29.050016073496643	-27.789169761417284	-29.70596502842853	-27.823930470522992	-29.486526187857223	-25.108349861622976	-30.025196458889475	-27.71036618153324	-24.892958947467754	-25.56427493173576	-31.52628555678493	-27.944552575144968	-21.184869378298494	-29.533144475989296	-26.33118847441441	-27.647302451415932	-25.20195554408898	-29.65690713089817	-29.805948820150448	-30.00572320353693	-18.84675596639515	-29.703226737733218	-28.21093625890187	-34.162252269058605	-33.33551367877639	-29.464354637835367	-29.10840733782035	-29.946272915430605	-29.092929893443234	-29.8433286192043	-30.68838607745192	-29.50586026705721	-33.58767321473369	-30.44602021703902	-29.388087381590754	-18.425312527244554	-30.604303634486683	-29.234851621497523	-27.636530219571014	-29.731901056901023	-25.403908391138806		-32.23112136266216	-30.46675065227842	-26.72547769193802	-27.70351077280596	-29.099270215080224	-29.4657528600015	-28.285061647140232	-29.87311094460719	-29.16938469592413	-27.519142528892104	-29.498615221535882	-29.102276173740083	-29.73632271428336	-29.51669373364693	-28.876836262544682	-29.605512649957184		-29.52912372228301	-27.0557070616252	-29.31832183613656	-28.75574057407451	-29.64006430349409	-25.655465318025247	-27.760713191374006	-34.747998057674764	-36.495387087788885	-19.53665503637723	-29.703222134453622	-28.213804649882093	-26.78853202043314	-29.412591534371217	-29.01240603977738	-29.47107339187964	-28.75574057407451	-29.78628178595351	-28.57436526954682
550.0	5.0	0.0	f4	nc	-25.603571847229787	-28.50142123908856		-30.579365343459788	-26.804990914702206	-29.883333369882013	-26.965383358687404	-29.568369244909967	-35.03359593739161	-35.500498721286306	-29.48657533253448	-29.524124601519787	-29.560230632893276	-27.62932116431425	-29.372751723218478	-29.623109016582614	-29.728593579972472	-24.551074194995742	-29.595989074634076	-35.04572487903795	-34.80664666424771	-28.997316641535818	-28.22787668180051	-29.582224430278682		-29.584862416186077	-29.606208759774134	-21.400904751510264	-29.764142313933107	-33.28435179820553	-29.231189003953332	-29.29173559490724	-29.62286974158311	-29.626154315375793	-29.728593579972472	-29.670611649761476	-29.45112067043649	-28.213105149647546	-29.53407400830729	-27.606422706731287	-29.56327495595565	-28.45101211383172	-29.579324789603263	-25.53468384155846	-30.196206692640075	-28.15360596286387	-25.30910506406304	-26.04982999931621	-31.44352625762061	-28.564862436127484	-21.431877671939333	-30.05330861388697	-26.525941309619796	-28.267197601783536	-25.63244543419998	-29.515704245212774	-29.66166634142604	-29.84756655749046	-19.215980077950952	-29.77926515599778	-28.026223408335348	-34.09927856616348	-33.295975539635755	-29.520208154518993	-29.597137991401432	-30.10163236437132	-29.581729334268353	-30.00633819082936	-30.559193349930606	-29.612201481075658	-33.515827893994896	-30.30457396460988	-29.419288958112677	-18.785819135824532	-30.469288896528933	-29.05980540556795	-28.1460778727392	-29.587141094163574	-25.86122497032691		-32.164892912676486	-30.68338646966888	-26.520524682984977	-28.24901629836797	-29.588171363488808	-29.571733604310005	-28.917355526593607	-29.728593579972472	-29.65830038862441	-27.533601064340814	-29.651082067018592	-29.199710743932737	-29.86047690937868	-29.621499340362057	-29.364173752098743	-29.676278437060773		-29.358663695885564	-26.86496869271453	-29.33079133966266	-29.231189003953332	-29.49460431583531	-26.042049650081218	-28.3867455341936	-34.732921509292886	-36.47079302502122	-19.808633974426147	-29.78473019823575	-28.851500206636867	-26.589844425566742	-29.458723825848566	-29.497238937631423	-29.547460012713685	-29.231189003953332	-29.642157601154118	-28.925833462515303
550.0	5.0	0.0	f5	nc	-25.661233099749662	-28.53985871900733		-30.601680808417623	-26.861764064354304	-29.947495162353167	-27.043047645555554	-29.50489382230652	-35.02994567988442	-35.48296269858956	-29.42187346147364	-29.46043497355636	-29.56249619815437	-27.55145484945406	-29.375810384921532	-29.700383101105082	-29.664259357652156	-24.456474706936802	-29.5983475182015	-35.04269489332247	-34.79934846821937	-29.07112564579734	-28.339496506268542	-29.584378152055024		-29.586798481911096	-29.607724513385865	-21.496078221323724	-29.76127339201053	-33.26681143516441	-29.305635835096673	-29.276720188389426	-29.558607529179056	-29.703419376446803	-29.664259357652156	-29.751515503951428	-29.387696839501753	-28.32404507624635	-29.610226391654862	-27.52841111249127	-29.49973074331784	-28.5661069887804	-29.5775904619091	-25.593251599665447	-30.211435222136384	-28.217472220305325	-25.370081551931037	-26.121312437233758	-31.40893642667169	-28.6790107671678	-21.52669138617254	-30.141804318322535	-26.533434816472436	-28.37945600711074	-25.68996422378662	-29.45273981141685	-29.59749200112696	-29.779462224685005	-19.3204986698051	-29.776308898975422	-27.946967453114677	-34.07550624745673	-33.27843002482282	-29.51527165360583	-29.674240586580524	-30.114317074435203	-29.65898281229179	-30.019181971849115	-30.499812095673903	-29.614585334331522	-33.487288423470886	-30.24158752728215	-29.40744843650711	-18.896890556523623	-30.408187011892597	-28.987194677248652	-28.229527052183126	-29.52279688733418	-25.919452988680348		-32.13670104470356	-30.707999636347765	-26.440027798356425	-28.344151857283148	-29.66541840822545	-29.574166196053095	-29.033681479241192	-29.664259357652156	-29.735202017371293	-27.507334442259136	-29.66154445699258	-29.199973556753598	-29.867058016399355	-29.623500053263115	-29.428897565341924	-29.66980947811743		-29.287303948834733	-26.789806661582954	-29.314668588678327	-29.305635835096673	-29.430066018263354	-26.072319637201375	-28.501444813750958	-34.7254212938075	-36.46159775781311	-19.905495326623203	-29.781260602412175	-28.97634911467851	-26.511566277226027	-29.45099574397737	-29.574771949276567	-29.546021805631185	-29.305635835096673	-29.578040902835085	-28.982396794272645
550.0	4.0	0.0	f2	nc	-25.677145720974295	-28.129368558034344		-30.41304839778356	-26.584533169612232	-29.763225299290667	-26.8568790595519	-30.09486521901147	-35.032492192681985	-35.703826986130565	-30.065132448885613	-30.047780556908933	-29.396547218673792	-27.843525824224457	-28.938258241564846	-29.554810496835863	-30.31649212314116	-25.04672208643211	-29.446192458092113	-35.03294670902966	-34.75579371602767	-28.938153344261927	-28.155311349658042	-29.44324177370357		-29.431599661044107	-29.44553270938851	-21.25171603044816	-29.646902920183788	-33.02208526426383	-29.156556715920367	-28.93237252797129	-30.169607397717915	-29.55551193469855	-30.31649212314116	-29.625056009567036	-29.967221925793	-28.143103085006018	-29.46545536223393	-28.289666947752377	-30.095692547629397	-28.40682126389482	-29.44636167574172	-25.60831564162541	-30.081377095992032	-28.03011799752487	-25.381764950185136	-26.036093238751494	-31.32530254359347	-28.530277723165604	-21.246422076222707	-29.993183836420002	-26.33931879932338	-28.20313430631202	-25.685158828073664	-30.007239907583077	-30.224045990043965	-30.17465841519625	-19.199789782136484	-29.64796262835482	-28.70292800539277	-34.317796942120296	-33.032245174314056	-29.354812283705908	-29.512447361771798	-29.924960986488504	-29.509239611754495	-29.91154716954258	-31.18062121625007	-29.46634610425098	-33.748571277606736	-30.71303965434543	-29.137654498697113	-18.622400755369476	-30.96993171523256	-29.45995957602274	-28.065839873073067	-30.108411640414367	-25.785035532513728		-31.916014865507435	-30.565152810024703	-26.610861719884525	-28.163112697721743	-29.514916542545045	-29.360018743408148	-28.9505906828863	-30.31649212314116	-29.613293382836034	-27.676302596370054	-29.542974939095537	-29.069619425467394	-29.678350649789117	-29.462260127647394	-29.3301295257619	-29.505403109108506		-29.757847089677508	-26.781560703102908	-29.069384229864923	-29.156556715920367	-30.030992398954158	-25.947315499933094	-28.325704448538612	-34.66487113832963	-36.5836911715939	-19.660233093697194	-29.705761376750623	-28.862566260070462	-26.725084116212827	-29.21778163631396	-29.23496682354502	-29.3104313189926	-29.156556715920367	-30.165420845785512	-28.83036758105697
550.0	4.0	0.0	f3	nc	-25.911583998784415	-28.293438480743145		-30.510892051862662	-26.822001964513873	-30.025199709806163	-27.15201581612326	-29.983531040293453	-35.05753023288427	-35.62198144338303	-29.944240108505994	-29.936106561282326	-29.418336594033544	-27.54215885159975	-28.947820985307384	-29.855437963049756	-30.205390081324772	-24.835520784720742	-29.47198005615574	-35.05833015683947	-34.75635948101625	-29.229792365508413	-28.537002101376927	-29.471982392837614		-29.456567968791735	-29.466019619271442	-21.499548272225965	-29.651543860503242	-32.957051091364065	-29.449030472478242	-28.89209015726598	-30.053447264127126	-29.855159235735236	-30.205390081324772	-29.934943562037652	-29.856623514038276	-28.524233837498464	-29.763299829837333	-28.104445334879323	-29.985427222082045	-28.800810381747404	-29.440367391854927	-25.842596501295848	-30.151636278447143	-28.29450446777073	-25.61286595930198	-26.304541976883456	-31.194235128850508	-28.9230243836013	-21.49577791110586	-30.322456778450526	-26.396543193271643	-28.589412303593992	-25.919067469610134	-29.90790052261737	-30.10861072162303	-30.02550585794479	-19.43639553862002	-29.6454077191973	-28.512211608900042	-34.19949395535179	-32.96722406604668	-29.35657075437112	-29.810959079701828	-29.981702835186677	-29.808225245425454	-29.97242919492448	-31.103794867193074	-29.492389053723038	-33.63712052954855	-30.61018485908542	-29.11114753428706	-18.882359447873007	-30.883720006213014	-29.260537815005968	-28.379101746194834	-29.986860427074564	-26.02097305379695		-31.808253669619198	-30.67244951568917	-26.245742948461412	-28.507604679887336	-29.814394283118766	-29.38175184451349	-29.361457161429357	-30.205390081324772	-29.91556897311248	-27.61370409056323	-29.58798420985446	-29.088662845855925	-29.72035143722573	-29.484046065602627	-29.6010876014429	-29.4907897137276		-29.570187483060568	-26.434222997186268	-29.030637058664563	-29.449030472478242	-29.908012922672317	-26.120039703167798	-28.717613494781432	-34.66216864564393	-36.53416752990929	-19.905200579061738	-29.718333674684338	-29.285364806726303	-26.37002457453621	-29.20417452011449	-29.522947034131782	-29.311351435625173	-29.449030472478242	-30.046202384204204	-29.05831871433427
550.0	4.0	0.0	f4	nc	-26.138416065529317	-28.43197337474305		-30.57578065911976	-27.0363778065759	-30.23469533279225	-27.41489751914296	-29.84642094177564	-35.03921504473333	-35.56667539575191	-29.800836379367862	-29.798983135883113	-29.412687215578075	-27.323654897083983	-28.92944172467771	-30.100881762432078	-30.06648476819976	-24.6107253601959	-29.469700300075647	-35.040365304453616	-34.72424592322977	-29.469841047901106	-28.856895144628616	-29.472579000158806		-29.453721743841186	-29.458750930905065	-21.620526303828854	-29.62392988971251	-32.883553276316974	-29.688663559997114	-28.821052471258103	-29.91273094839654	-30.100011144557076	-30.06648476819976	-30.186476803753088	-29.720984802108788	-28.843548554668835	-30.006781036556674	-27.916697905859866	-29.84879510864928	-29.12705705118224	-29.41013497485845	-26.068178301177575	-30.188464816542556	-28.52146810992544	-25.832563411431842	-26.55146374078818	-31.089401505103048	-29.247595797745465	-21.612101324104263	-30.587416232692767	-26.426439679336795	-28.910708627438133	-26.145386705024425	-29.777670797302576	-29.96809219526351	-29.863468471595915	-19.620513375149365	-29.610842443056935	-28.319439750423626	-34.126506613355055	-32.893773268590344	-29.32032195387961	-30.05479512242629	-30.006100774831502	-30.052639657095426	-30.002439803651896	-30.986384063116397	-29.490180029662625	-33.55395255018341	-30.475462038768377	-29.052355008349625	-19.05902050400117	-30.759301391441905	-29.07474337921814	-28.640374996146726	-29.843501455932127	-26.240360464428676		-31.714829264200826	-30.74257594716542	-26.012401653043714	-28.798812918486178	-30.059126276055164	-29.37599549937065	-29.69304175897601	-30.06648476819976	-30.162192827428637	-27.53644569286548	-29.60571559281528	-29.08038691796125	-29.731514207632838	-29.47801257202292	-29.829747553044832	-29.4489674291475		-29.38922921383281	-26.212189659996103	-28.959021627477025	-29.688663559997114	-29.76336702473077	-26.277789733071412	-29.04264998537137	-34.626889294882936	-36.5045622114686	-20.03948921400169	-29.697266985714087	-29.628649084647552	-26.140951850467665	-29.157196630906654	-29.758504138913395	-29.278960703846366	-29.688663559997114	-29.903767765949418	-29.254416663449867
550.0	4.0	0.0	f5	nc	-26.293772545502996	-28.51479648991146		-30.59207607439574	-27.18744115872305	-30.392860744832824	-27.625511661377182	-29.702493557488637	-35.004164268010655	-35.51777203598013	-29.65156476134632	-29.655535364667124	-29.37059363029843	-27.13319475502269	-28.878237920143214	-30.300868068998504	-29.920290849049973	-24.39348281072171	-29.43110738438312	-35.00542132428229	-34.67917537093586	-29.66711993181475	-29.134391212703928	-29.43655498241441		-29.414678049630425	-29.416039120472966	-21.609102626448422	-29.560404219774547	-32.80951599487998	-29.883743179025267	-28.724853167407215	-29.765749137374186	-30.29948039794732	-29.920290849049973	-30.39355424525131	-29.579684539583884	-29.120506760283007	-30.20502845997234	-27.739392681948033	-29.70533835854259	-29.412618992751955	-29.344182973969847	-26.221737497595242	-30.180635010816502	-28.709270554093695	-25.978652657377197	-26.737174627386334	-30.996963921903436	-29.532156469707264	-21.5919505290627	-30.80709298842724	-26.41163820124113	-29.191038708158352	-26.300392572792997	-29.64025994389239	-29.82124600856906	-29.707504118415365	-19.709096872516902	-29.540420301534624	-28.134820846846416	-34.063611795866706	-32.8198012703393	-29.2504426116852	-30.253102500386465	-29.9884072169035	-30.251667819570795	-29.988681078448877	-30.855847367795665	-29.451830518787308	-33.47958449749952	-30.337853965103115	-28.966015121585215	-19.13047324733644	-30.626962741338176	-28.90294775836468	-28.85860620902079	-29.694557245648312	-26.393017482493853		-31.630589648571647	-30.76338985129818	-25.811090145619087	-29.052412279034954	-30.258498728871636	-29.33485357790364	-29.985942800138115	-29.920290849049973	-30.363802479842054	-27.42785041054447	-29.581914309632495	-29.03739552150443	-29.70410646629834	-29.436350760709473	-30.005756936844715	-29.37232866652957		-29.22044534371812	-26.02022622793676	-28.86253627514469	-29.883743179025267	-29.613540574149656	-26.374709780266762	-29.326854633605475	-34.57887403319071	-36.47929160217922	-20.049853481375948	-29.638796666247313	-29.936060245598103	-25.943529775489363	-29.083016141327093	-29.949809842017935	-29.211597142747042	-29.883743179025267	-29.755596627958436	-29.422150081951706
