teff	logg	z	fsed	cld	WIRC_H	MKO_H	UKIDSS_K	NICMOS_F110W	VISTA_KS	NIRC2_HCONT	NICMOS_F164N	2MASS_K	MKO_K	HAWK_H	NICMOS_F097N	PANSTARRS_G	WIRCAM_CH4_OFF	WIRC_PABETA	PANSTARRS_R	NICMOS_F095N	SDSS_I	UKIDSS_J	WFCAM_BRG	MKO_J_ATM	WIRCAM_KS	UKIDSS_Z	HAWK_BRG	PANSTARRS_Y	WISE_W1	HAWK_NB2090	NIRC2_KS	SDSS_R	MKO_LP	VISTA_J	WFCAM_K	NIRC2_KP	NIRC2_FE2	SDSS_U	NICMOS_F170M	WFC3_F127M	WIRC_BRGAMMA	FOURSTAR_H_SHORT	NIRC2_KCONT	IRAC_CH1	NICMOS_F166N	HAWK_CH4	FOURSTAR_H_LONG	WIRCAM_KCONT	NICMOS_F113N	WISE_W3	WFC3_F164N	WISE_W2	WIRC_K	WIRCAM_Y	UKIDSS_Y	NICMOS_F140W	MKO_J	FOURSTAR_H	WFCAM_Z	NIRC2_K	NIRC2_H	WIRC_J	WIRC_CO	2MASS_J	MKO_H_ATM	NICMOS_F187N	NICMOS_F110M	SDSS_Z	MKO_KP	HAWK_KS	WISE_W4	UKIDSS_H	PANSTARRS_Z	VISTA_H	WIRC_CH4L	IRAC_CH2	WFCAM_H	2MASS_H	FOURSTAR_K	WFC3_F167N	FOURSTAR_KS	WFC3_F139M	NIRC2_M	WFCAM_J	HAWK_NB1190	IRAC_CH3	NICMOS_F145M	HAWK_NB1060	FOURSTAR_J2	2MASS_KS	FOURSTAR_J1	NICMOS_F160W	NICMOS_F165M	VISTA_Z	WIRCAM_H	NICMOS_F190N	HAWK_H2	PANSTARRS_I	FOURSTAR_J	PANSTARRS_W	BESSEL_I	WIRCAM_J	HAWK_Y	WFCAM_H2	2MASS_Ks	WIRC_CH4S	WIRC_FE2	NIRC2_J	VISTA_Y	HAWK_J	WIRCAM_CH4_ON	NICMOS_F108N	WFCAM_Y	IRAC_CH4	NICMOS_F090M	SDSS_G	FOURSTAR_J3	MKO_K_ATM	MKO_MP	NIRC2_LP
2000.0	2.5	-0.0	nc	nc	-36.27522618651075	-36.472887254211756	-37.198194670325535	-35.00960220393031	-37.08373804174661	-36.406181365392214	-36.87658123683345	-37.14212118984464	-37.19918990006463	-36.42756472917819	-33.70579281660713	-25.750336659620217	-36.44310251642308	-36.497074776068345	-27.702156675036083	-33.78445152448994	-30.878459781455266	-36.10305756732102	-37.353975886136084	-35.96589852045892	-37.07216141929275	-33.21491137992626	-37.255480936144764	-33.548325201926644	-37.50607266187889	-36.822851684390265	-37.04201851613164	-27.557762972465195	-37.96972752342923	-36.088405573371595	-37.27670511421362	-36.94402328871178	-36.88479727732117	-23.84890988433161	-36.78387322678022	-36.37490925267493	-37.3519935487529	-36.13979451675548	-37.463048106137826	-37.7789916819835	-36.907606083985975	-36.32120783571261	-36.854991894725714	-37.378098897364254	-35.49832999871798	-38.46762063383719	-36.85812561084875	-37.88456255910957	-37.540621032158676	-34.823312705096996	-34.948823175226835	-35.845770685584746	-36.07191493324313	-36.49674480709453	-33.235341778666715	-37.14916005977747	-36.496334751524174	-35.9477354012542	-37.487461853020115	-35.835056997125875	-36.52502260668792	-36.223076086949106	-35.330523179699405	-32.90575138476815	-36.92605138667961	-37.00282871392537	-38.633047593757695	-36.5363420424624	-32.565109653000206	-36.56429647642281	-36.87505861484466	-37.927737182075695	-36.562624679765115	-36.57802059705318	-35.980576343876066	-37.01712491453979	-35.980576343876066	-35.285097220449664	-37.84306168084338	-36.124294491184955	-35.19097431367753	-38.041363224044176	-35.45592000674114	-34.46583286440636	-35.54953169880071	-37.14212118984464	-35.19673700911999	-36.26115047568177	-36.703177548066954	-33.19374277142143	-36.522817768667394	-36.29719974630971	-37.023807249427136	-30.587661916760812	-35.980576343876066	-29.271520567847894		-36.08846214115465	-34.81427969216033	-37.104261583830194	-37.14212118984464	-36.56806374998035	-36.87485629872911	-36.08036529314056	-34.83409241840864	-36.121505523580495	-36.89319179541309	-35.49201787402041	-35.01116036023631	-38.203822321398476	-33.39639368088735	-25.362724597336932	-36.22094653964249	-37.20578859528979	-37.86328126694481	-37.981045865945134
2000.0	3.0	-0.0	nc	nc	-36.22934237386485	-36.42090048881691	-37.1758236404636	-34.79910083691712	-37.06611485272775	-36.355100502862875	-36.812887920814774	-37.12202105443771	-37.17667263941046	-36.378019206065005	-33.50125586322402	-25.111636016372223	-36.38900717184932	-36.32412714364994	-27.442751111291066	-33.56341874741686	-30.484115040299464	-35.930752512560474	-37.33203598248609	-35.78815515844377	-37.05436884292147	-32.913838109235485	-37.240951967159035	-33.28458070959045	-37.52027878199366	-36.82388471075886	-37.02909027742018	-27.29430455105236	-37.979837630187255	-35.91821328895524	-37.250666637245374	-36.93226462699346	-36.82057374173777	-20.983783842897104	-36.72410014560719	-36.1961506717817	-37.329317054370186	-36.09347072630902	-37.43037704609624	-37.792362407074975	-36.84256443385415	-36.27074307415046	-36.79407353207331	-37.35579093759091	-35.27987189243411	-38.458915983030245	-36.795207226602656	-37.860745451933546	-37.49785868132727	-34.54128995093965	-34.65659927052586	-35.70582541761162	-35.90040732537471	-36.442228229212574	-32.92859708177878	-37.13111693283854	-36.44287950989283	-35.77571775587511	-37.436438209839544	-35.66288162715025	-36.47257513926857	-36.21272656249934	-35.085740951017804	-32.60524456663701	-36.9133217774007	-36.990513912659964	-38.601314773043256	-36.48126254304368	-32.25741054606901	-36.50878015266727	-36.81415214412794	-37.90752161713806	-36.507386515264905	-36.5249789309453	-35.80503862327821	-36.949550119877905	-35.80503862327821	-35.208163449116924	-37.79411994905036	-35.95388312982873	-35.05973433484152	-38.02741977252258	-35.41376534942691	-34.25541934444751	-35.3383643110145	-37.12202105443771	-34.92023766829497	-36.208767269861525	-36.64486282819394	-32.887297043542375	-36.4679128748747	-36.291256731628344	-37.01617173788485	-30.263073893341833	-35.80503862327821	-28.96930418686638		-35.91895370752039	-34.521761458435776	-37.09377067429514	-37.12202105443771	-36.511595632069145	-36.811770137950674	-35.90590852613091	-34.542779404245145	-35.955059318669306	-36.83354079270813	-35.23641343137263	-34.72503729981776	-38.17824821175937	-33.11345084374961	-24.62959056091396	-36.053559272033446	-37.187958983451054	-37.819215697351105	-37.99118767191828
2000.0	3.5	-0.0	nc	nc	-36.279330929720984	-36.46110905672947	-37.19761965583536	-34.76254848923516	-37.094227384429864	-36.40399116157133	-36.85264639658274	-37.14687400970866	-37.198216677685906	-36.42393804535289	-33.513998705861965	-24.439713644844076	-36.43484928491655	-36.28895582957195	-27.199935844338047	-33.56608473186241	-30.246544912097065	-35.911370667349445	-37.361930734205814	-35.76899674314228	-37.081232272160676	-32.81222178177486	-37.27604374557226	-33.22568359394858	-37.56462469440287	-36.86177110621707	-37.06103827611552	-27.05192180205293	-38.01167151333373	-35.89985635407497	-37.2690401304022	-36.966213143739395	-36.85936612248773	-19.11877033741603	-36.75480082830014	-36.16277876396709	-37.35792190716161	-36.142430649228736	-37.440416000814636	-37.82824142371082	-36.878637897737214	-36.31848865731483	-36.822954130007275	-37.38315477820607	-35.25114942376904	-38.460404583866946	-36.83589859710973	-37.879706491153875	-37.49600863532703	-34.46702359546861	-34.56657654815721	-35.70563211239873	-35.88345861459752	-36.48125683461493	-32.818779531460834	-37.15685788881937	-36.48215958894111	-35.772269735523	-37.424360863097036	-35.649720688677654	-36.51481149651285	-36.25677566515709	-35.032438677251115	-32.50981324298188	-36.946126002397996	-37.02089633029265	-38.606608530270975	-36.51899231382414	-32.14166539923475	-36.544949504221876	-36.846255514248206	-37.924418937754204	-36.54410363699463	-36.5634606653464	-35.78548338629281	-36.98025521670919	-35.78548338629281	-35.25945872590644	-37.80079720128817	-35.93496596167698	-35.09899471911589	-38.04204956209995	-35.47247627201355	-34.23477986628532	-35.31015774368786	-37.14687400970866	-34.84194466888403	-36.24947613941345	-36.683154507834665	-32.77553347928936	-36.50609691981538	-36.33401990393809	-37.051321189711594	-30.076349116666684	-35.78548338629281	-28.774776355051486		-35.90299974506652	-34.43677520471739	-37.13064055808301	-37.14687400970866	-36.55534441514797	-36.85125194179723	-35.88514917622972	-34.455218535296346	-35.940498689705656	-36.86767657912031	-35.176222756829276	-34.63975334339961	-38.19827215871073	-33.037678730273555	-23.91610229055535	-36.0318216799353	-37.212423542452065	-37.82346552302678	-38.02354273544367
2000.0	4.0	-0.0	nc	nc	-36.42733275813911	-36.57886360199567	-37.24298234032959	-34.967339154439266	-37.151611739291276	-36.546215848385486	-36.9647597171886	-37.20063719604087	-37.24455321964723	-36.5477289136889	-33.82924672780859	-25.06339752558201	-36.570623799702574	-36.43628673428554	-27.94281935625974	-33.90595942753006	-30.536711104215918	-36.072796152825774	-37.41987905527203	-35.98739691528139	-37.13736521044689	-33.16098380346351	-37.34864349448049	-33.55715712094416	-37.599481264203924	-36.95526237863237	-37.12418457748112	-27.799825371937477	-38.045390340713105	-36.06195639396654	-37.30722994919577	-37.029805478669104	-36.96929654103591	-19.06994583624482	-36.84614661765376	-36.31598400616165	-37.41508904612995	-36.28790267285255	-37.45412772545497	-37.86246031205263	-36.983115537682345	-36.459736456813054	-36.91213403728882	-37.43149562024247	-35.41205880569846	-38.4452620084949	-36.95079492238474	-37.84332224631138	-37.49931165692735	-34.815059598495466	-34.89683073731904	-35.862944707404644	-36.04781095212357	-36.59856525369254	-33.1649433130126	-37.20867238132048	-36.597934185681936	-35.945568622455546	-37.40951650164532	-35.82057780596307	-36.63269896600559	-36.31017910552112	-35.26737578814025	-32.89186221345345	-37.00906421957359	-37.08418130231215	-38.551760963227764	-36.63135375729446	-32.48405277978564	-36.65424154297999	-36.942369064921856	-37.89301315064877	-36.653644821253	-36.67200654483617	-35.94282782468609	-37.07514017958226	-35.94282782468609	-35.38961720558951	-37.72605343610623	-36.09856813740512	-35.35082774604974	-38.01302688468493	-35.62643664841782	-34.61565872679508	-35.48905503521365	-37.20063719604087	-35.11904153622589	-36.36646115031189	-36.79562698968897	-33.11900464278613	-36.62003407379312	-36.40923056062745	-37.135882524962874	-30.46462640777162	-35.94282782468609	-29.215153633144837		-36.068171147439756	-34.766468138439215	-37.20626961792268	-37.20063719604087	-36.6832644829847	-36.961829471877174	-36.05327238976814	-34.783802837443474	-36.0936819279065	-36.96583547379032	-35.41031946900417	-34.94994332560777	-38.15699596812686	-33.36190075526914	-24.48770003004498	-36.178526148233495	-37.268596426392534	-37.7499316392673	-38.05780195063869
2000.0	4.5	-0.0	nc	nc	-36.53831935222317	-36.65604359050866	-37.23853569963087	-35.06129596350362	-37.16011185347856	-36.64943562526084	-37.046807605242535	-37.20184942134544	-37.240731014311635	-36.63291252285316	-34.03174138636955	-25.314280853720717	-36.66741041856223	-36.50976817040757	-28.233132104143557	-34.116436033240774	-30.57657442136926	-36.16019193845961	-37.42461682980626	-36.0767141908372	-37.143785468388856	-33.278255007687314	-37.37194563903776	-33.698194150982594	-37.630060863723486	-37.001322871584016	-37.136904025719076	-28.093929575025165	-38.06569626801738	-36.145586975153435	-37.295239713342134	-37.04402927517248	-37.04848512107398	-19.053085086632752	-36.898565322608924	-36.38486020488542	-37.41833366873186	-36.38681502095966	-37.4127997970074	-37.8834648164214	-37.05615826108334	-36.5588081751228	-36.95988807095196	-37.42717661462167	-35.511608672145435	-38.42828621516724	-37.03016572214625	-37.810029657661644	-37.44751214095856	-34.93730497397696	-35.011024558663976	-35.94423154736252	-36.138327430174144	-36.67329046255533	-33.27297352017963	-37.2116870901935	-36.67131621905292	-36.062319659236586	-37.336855663206435	-35.91109728318878	-36.70846680546872	-36.32698497694018	-35.36426785147133	-33.012423564697464	-37.02388999193046	-37.09948792210136	-38.49692313651237	-36.70257632733514	-32.588188615290534	-36.72135371451012	-36.999334120749104	-37.86658437009076	-36.721512727314135	-36.73875329989867	-36.0224819112558	-37.138560877842835	-36.0224819112558	-35.46275553493322	-37.66099252939529	-36.18390180204148	-35.51529578895497	-37.985249179072056	-35.71946233581711	-34.80257889807013	-35.58271018367853	-37.20184942134544	-35.22551560103354	-36.43899546220623	-36.87065731169585	-33.225349262897645	-36.69247073195516	-36.43752218055511	-37.175298373245795	-30.547731404529852	-36.0224819112558	-29.341563210475236		-36.1600321148408	-34.88213718988204	-37.242683384966924	-37.20184942134544	-36.77427027714518	-37.03771784784542	-36.14186132100789	-34.898696348596495	-36.18493304062146	-37.026965631061486	-35.52450324173983	-35.062111914416235	-38.12973961904077	-33.49353224067349	-24.783576399849657	-36.249234328587306	-37.26633904915761	-37.68632841667807	-38.07734911635087
2000.0	5.0	-0.0	nc	nc	-36.503803898552036	-36.57060339852034	-37.13535717346484	-34.65858391161586	-37.07011861633832	-36.59006879335487	-36.93788277800725	-37.102549213605144	-37.13773634482243	-36.55242129776928	-33.82127743498837	-25.40575657614403	-36.598140287060886	-36.14863602544516	-28.35350306434436	-33.85006243979367	-30.440047737853217	-35.81680366180519	-37.31248419031281	-35.71241912459232	-37.05345254765509	-32.89931042832145	-37.28423351936391	-33.22890151580721	-37.61980672463836	-36.981211250305634	-37.05244762053936	-28.20820834082958	-38.056349114986844	-35.804849832762706	-37.180754550983764	-36.96361724982068	-36.93505873288751	-19.264791345564138	-36.77745200129733	-36.01441849801854	-37.303645396847834	-36.33140846554969	-37.254429244855466	-37.8728928616031	-36.930769442892334	-36.496191698186344	-36.83363674143883	-37.30294860466629	-35.158571338904	-38.36673701148614	-36.928849529539136	-37.69907328209688	-37.28036605208386	-34.25171608945094	-34.28660481216098	-35.68289343636294	-35.80356107173462	-36.58105823638732	-32.885874105140395	-37.11909948874809	-36.57847948591034	-35.72959750168481	-37.15691852927682	-35.57982188608601	-36.61590942061733	-36.261601959891955	-34.85342795051458	-32.56709823315556	-36.94657427229823	-37.01937769255645	-38.38635783610008	-36.605548628436054	-32.23121112321021	-36.62355923289195	-36.87625130422291	-37.765272719800706	-36.624792943377045	-36.64296819436485	-35.68651630554948	-37.00330781388894	-35.68651630554948	-35.33669109232668	-37.47244986366235	-35.84129161364614	-35.283155122938325	-37.87979935686388	-35.65519360366227	-34.349556730735316	-35.20167276834527	-37.102549213605144	-34.55819068817717	-36.34707100199105	-36.76660486065641	-32.84554504605914	-36.59618929472666	-36.38840920770181	-37.1220499976295	-30.44474801332303	-35.68651630554948	-29.30822009523765		-35.828283851799746	-34.19231129027458	-37.17319981846734	-37.102549213605144	-36.69390614371438	-36.93008849786451	-35.79908628017438	-34.18484653213677	-35.863041238121184	-36.90498594228097	-34.93755956852754	-34.34857507883984	-38.03089143829027	-33.117172354957255	-24.96771133783445	-35.912741492804926	-37.166323254243416	-37.49546242734746	-38.06468482377585
2000.0	5.5	-0.0	nc	nc	-36.673092537116155	-36.65431788695341	-37.04995008857391	-35.06808662295912	-36.9998849185048	-36.71793655332039	-36.97040997338832	-37.01999953136033	-37.05303254920244	-36.64285589008805	-34.599872709998365	-25.911757510073535	-36.71802381918615	-36.375676299563246	-28.820041460103	-34.669658397340825	-30.917019252538722	-36.10769420153423	-37.205715746642774	-36.00520378398536	-36.98327868192021	-33.687283104433504	-37.20116344916809	-33.958897907807916	-37.5743315163343	-36.96963505304135	-36.986943550098076	-28.624265390359295	-38.03683767945757	-36.090412318602915	-37.08325393059923	-36.90205303521648	-36.963453112966064	-19.80359030316791	-36.79935737447881	-36.268596793646665	-37.19463178971869	-36.48637326959126	-37.1139818123238	-37.83978596555891	-36.944949222705404	-36.63161170173114	-36.84677415166844	-37.18865604724041	-35.60489699167148	-38.31111419330212	-36.9650736386067	-37.61027761167245	-37.134307110056625	-34.79179220006741	-34.800530257250784	-35.91123561188455	-36.09898150986471	-36.666232131699346	-33.677453203218334	-37.03960744551931	-36.658679783839474	-36.062335013733325	-36.996171600404836	-35.88236537764635	-36.69621547208641	-36.22944965023875	-35.29292566572179	-33.32442390034111	-36.88685924617602	-36.95573013477913	-38.31760037850337	-36.67999324260442	-33.01990795104848	-36.69559982119238	-36.89486368353296	-37.68343502455354	-36.69663078521373	-36.7145887308505	-35.9872619866418	-37.003380455973115	-35.9872619866418	-35.5522558930072	-37.30843712276187	-36.1260517589568	-35.71145944869272	-37.77432529331059	-35.85697319766123	-34.91323137218823	-35.61110371364574	-37.01999953136033	-35.027296814622595	-36.44018635700755	-36.82656630275837	-33.63755637673748	-36.67370314168801	-36.389839740257244	-37.07993807870456	-30.924093600810888	-35.9872619866418	-29.763778894664526		-36.12178259236012	-34.73740443738312	-37.114676631413595	-37.01999953136033	-36.79019582503848	-36.95910445025828	-36.09446526940883	-34.719777057342874	-36.151976654976984	-36.92144869241538	-35.38830383050996	-34.83979960127962	-37.94646319896634	-33.88833115327849	-25.68993536290584	-36.168119592938154	-37.089503817247206	-37.32828603533968	-38.04260804360398
2050.0	2.5	-0.0	nc	nc	-36.40304046949849	-36.586692506248085	-37.296443857176335	-35.11435645862649	-37.18354304472862	-36.52871912416076	-36.973577461722684	-37.2409237235297	-37.297418949264525	-36.54102280917263	-33.92356773087271	-25.845939804453167	-36.56028280896065	-36.56852262323399	-27.46319394203511	-33.97409000220384	-30.994354553032395	-36.19896753528294	-37.44594435974615	-36.08262118775845	-37.17312701038394	-33.322240968191885	-37.35135463141411	-33.67677332188011	-37.582736495817834	-36.93509143755363	-37.145294865494535	-27.297856193649338	-38.045307493843254	-36.18615961916633	-37.373042156317794	-37.05034249092772	-36.98086317616336	-24.266166390371474	-36.885210697741606	-36.44976898150409	-37.443408737089435	-36.27141932486499	-37.55637935667878	-37.85516672756501	-37.00036163610203	-36.44428499338405	-36.95428156213509	-37.47101270808211	-35.5955615890599	-38.50832696285103	-36.957203200454515	-37.94813434312566	-37.630466042840105	-34.935456538811984	-35.04638765300358	-35.95468336048066	-36.16937610354351	-36.60943086265585	-33.34035472750318	-37.24923341769421	-36.61089096941578	-36.05545288393144	-37.57839442232628	-35.94050534325376	-36.633200602854735	-36.353289898774406	-35.4362621870884	-33.03045058867551	-37.03219179178522	-37.10729684402017	-38.667078475036035	-36.64775447947519	-32.67249818646271	-36.67503805399086	-36.97284434157942	-38.000219459676806	-36.67343635148149	-36.689785168800796	-36.08110605350718	-37.10506743382395	-36.08110605350718	-35.44286006907721	-37.90658549316547	-36.21949702645379	-35.386179858484795	-38.09817332799255	-35.617434756679856	-34.657409796310425	-35.66317782745544	-37.2409237235297	-35.290420060029234	-36.38059467019574	-36.80778864827583	-33.297380626697105	-36.63473105666643	-36.42609581772135	-37.12722787609886	-30.714890259194885	-36.08110605350718	-29.3578828926115		-36.18538599937742	-34.92138621599065	-37.20532279095403	-37.2409237235297	-36.678918911976474	-36.971191257093125	-36.17629792558324	-34.93225789945065	-36.215603518535644	-36.991138760524535	-35.58484663531419	-35.10688022124659	-38.24186441869085	-33.52357926313268	-25.511489096430495	-36.309695215065894	-37.30628045356179	-37.92895899777395	-38.05550933283631
2050.0	3.0	-0.0	nc	nc	-36.43198706978884	-36.60991075349857	-37.30593360298717	-35.10981951504557	-37.1970565233659	-36.55654176086258	-36.995044821411554	-37.253124967808134	-37.30701380750033	-36.566618648625294	-33.965243489049556	-26.017632528028578	-36.58653192564604	-36.55811015239899	-27.781756431867095	-34.02191777258094	-31.036762419433693	-36.19460743879807	-37.459980172204695	-36.066316896217316	-37.18609537843395	-33.35546288936441	-37.36931337921383	-33.69602130240743	-37.59469260864534	-36.958741813797864	-37.161334111072996	-27.622465264897514	-38.05541179050651	-36.18285559662252	-37.38018475220287	-37.06680010838824	-37.00199278400593	-23.244979762967766	-36.90258317416978	-36.43990676191821	-37.45669583166099	-36.30051503222025	-37.55929002199197	-37.867477411808956	-37.020803483642766	-36.47199696097057	-36.971159109733776	-37.4833005069427	-35.59058551789142	-38.49364191322059	-36.978647435313576	-37.92629167220741	-37.62674795476322	-34.91438197973288	-35.019172348859236	-35.95835800711471	-36.16583783212533	-36.63251185598777	-33.37055619217235	-37.26120578585113	-36.63344218689679	-36.059619566526614	-37.567458864513796	-35.9390586900136	-36.65811135725549	-36.37062424305598	-35.418912379209374	-33.0440208513978	-37.04792835515476	-37.122503061072216	-38.62783629682401	-36.66967474470811	-32.7092569172132	-36.69626802049711	-36.99148652559612	-37.9787142281069	-36.694752916079125	-36.712812999037745	-36.07704244206802	-37.12387546010914	-36.07704244206802	-35.46435961748695	-37.86034144349457	-36.21591619259739	-35.407782830551334	-38.07985742143976	-35.649489405725575	-34.65363342703652	-35.657208608841536	-37.253124967808134	-35.26709805778322	-36.403850410443404	-36.82980568084509	-33.330364340652835	-36.65700329647432	-36.44661913491197	-37.14809781991009	-30.786229186582798	-36.07704244206802	-29.467321132609513		-36.18242035743461	-34.89755441723639	-37.225032039423354	-37.253124967808134	-36.703719957126644	-36.992963860052484	-36.170406753747876	-34.91028941506882	-36.21581208271081	-37.01059263945766	-35.56802197939851	-35.08269482072392	-38.21816826598153	-33.55644918904103	-25.588893936541965	-36.30481218260837	-37.319034168002446	-37.88624077953304	-38.0660537161973
2050.0	3.5	-0.0	nc	nc	-36.42938372106292	-36.59950640946373	-37.29765634561882	-35.00174421004084	-37.19508547121305	-36.54902464369145	-36.97806602048034	-37.24724266282329	-37.29839167863129	-36.56175445534936	-33.8932242893522	-25.110910410736533	-36.5769198409524	-36.46204665461881	-27.58364339695305	-33.94033098878347	-30.75598019688455	-36.10693831607786	-37.45452512191052	-35.97262631550544	-37.18327017290795	-33.18799754104844	-37.370398755130445	-33.559196775922054	-37.6296741605656	-36.97017274330746	-37.163462908898005	-27.43485911255491	-38.07197925393427	-36.0966479079221	-37.36785101148238	-37.07173886493202	-36.98423094385537	-20.24752627075577	-36.88240916118402	-36.341984523871	-37.45038916559193	-36.29774993253066	-37.53871422277704	-37.89040902175675	-37.00126099900427	-36.465568285295866	-36.94898962644594	-37.47730086533517	-35.48855243551921	-38.494339955094716	-36.96230076150157	-37.93830070146705	-37.5942451162542	-34.76490619330697	-34.85662469484904	-35.89492763228088	-36.07975976180502	-36.61978588618406	-33.196939797699095	-37.25735029948914	-36.62116992523895	-35.981796473634105	-37.52655405708454	-35.85773194376309	-36.648442106154604	-36.39169120037623	-35.29138454345169	-32.8771029948987	-37.0520172966329	-37.1246083048915	-38.62814553874615	-36.655838713533676	-32.53125500879036	-36.68121900420111	-36.971279043234624	-37.98581939299181	-36.68025018309898	-36.70021837283427	-35.9887528166399	-37.1003247591828	-35.9887528166399	-35.462315672375496	-37.85967423509184	-36.12936898643359	-35.36897958929184	-38.09124429202644	-35.66153451326527	-34.56759691580472	-35.55453156735688	-37.24724266282329	-35.1174025162152	-36.39476348915162	-36.81417365356532	-33.15537108211356	-36.64351103315183	-36.46509224132658	-37.15212036091236	-30.56589212048411	-35.9887528166399	-29.25124492653946		-36.09764939173687	-34.737193256948785	-37.229308274183246	-37.24724266282329	-36.69211991224294	-36.97628603255413	-36.081126920725374	-34.749196963153366	-36.13284243325964	-36.99230096338124	-35.434954574865344	-34.92512595085451	-38.23340513162933	-33.40737359043759	-24.592262302451125	-36.21788225060295	-37.312937901737875	-37.883162692505024	-38.08273024229992
2050.0	4.0	-0.0	nc	nc	-36.533876399095476	-36.67814036219251	-37.30879036395479	-35.07839878317834	-37.21761318692483	-36.65237078515653	-37.06006090065932	-37.267006108936165	-37.310582981098534	-36.64627468754921	-34.10120920104616	-25.675411916808073	-36.67476375820108	-36.511125898671786	-28.095270051949328	-34.16037511499414	-30.87854449267208	-36.17608220904054	-37.48459798637169	-36.040679597900976	-37.203670701872234	-33.3575711342863	-37.413639547093354	-33.701225558799656	-37.631335520522356	-37.021974643678995	-37.19056907476033	-27.9586817514383	-38.08068712229343	-36.16524117943661	-37.37310130554127	-37.09688421478765	-37.06383219527532	-19.954260536582463	-36.93946875072781	-36.39506829853893	-37.47952240948036	-36.3969777003455	-37.52061583213993	-37.89789084265689	-37.07598959478078	-36.56591270157825	-37.0051136816228	-37.497383722587905	-35.57592482819972	-38.455649515598616	-37.046409405573016	-37.86589245718812	-37.566677768614355	-34.8360176715139	-34.907233528329044	-35.96326304233402	-36.152949606348294	-36.69877945778124	-33.35705838451867	-37.27442449777987	-36.69804306355505	-36.0769609025057	-37.47858190510831	-35.93085644527691	-36.730273660277554	-36.38641716356868	-35.35507530302729	-33.0229055116316	-37.07612494640512	-37.15021770744202	-38.55333049803924	-36.73047640841444	-32.698091802707076	-36.75304015546785	-37.03524132498285	-37.917969782047656	-36.75228115055366	-36.7712102947515	-36.05686755474154	-37.166887327126005	-36.05686755474154	-35.52389440198925	-37.74255751811049	-36.19839889193755	-35.50809335311827	-38.028849268313614	-35.75049348467422	-34.68825043131024	-35.63272514976687	-37.267006108936165	-35.16856636977233	-36.469272963663684	-36.89264482486518	-33.317731120708	-36.7195405203489	-36.48529218138417	-37.20190724042772	-30.760377469528404	-36.05686755474154	-29.497169522727336		-36.171449217289236	-34.797402097953075	-37.271942995613145	-37.267006108936165	-36.78406721497502	-37.056570370012835	-36.150360761824096	-34.80818520400928	-36.208099569041956	-37.058027495640346	-35.50354343196929	-34.977793594753194	-38.16561340504161	-33.57319371591091	-25.187973473111732	-36.2766299328355	-37.33564056668556	-37.767073496462025	-38.092671521942506
2050.0	4.5	-0.0	nc	nc	-36.6105195145636	-36.722737638367626	-37.273832121964745	-35.10038753110186	-37.19606498832539	-36.72275579678632	-37.11311872008832	-37.23869110469826	-37.276160952629795	-36.699724055019786	-34.24022102722625	-25.76003367104777	-36.73911567494144	-36.52734856799884	-28.39217984344448	-34.30687240867745	-30.851006856523092	-36.20499964235055	-37.461691304729804	-36.071181690129016	-37.17956157837891	-33.420778580950376	-37.408983730769314	-33.75773981338842	-37.64324450548912	-37.03624394563911	-37.17248122677176	-28.265821373713457	-38.08011608709359	-36.19289764843557	-37.33069140001965	-37.08021836630625	-37.11384757820413	-19.334760176712628	-36.96082888128425	-36.410708198034605	-37.45531852533767	-36.46020520625659	-37.4472000683014	-37.89896714926673	-37.11989064620291	-36.63148885976273	-37.02180073919133	-37.46394043274511	-35.623793733271675	-38.4351165497016	-37.095751444094205	-37.82389170256962	-37.482641895692275	-34.82501300072367	-34.87533644759282	-35.9883022676165	-36.186903881172235	-36.7408097235083	-33.41164805144035	-37.24660511935652	-36.7386272268979	-36.1326765941546	-37.37163619740166	-35.962687186238135	-36.77500189528599	-36.36867643725035	-35.35955516270237	-33.07143288093463	-37.05990532195647	-37.13457004353218	-38.50510475675244	-36.769355840982	-32.751867450962244	-36.787555226837455	-37.061810144188804	-37.88023606989542	-36.7875922540049	-36.80550770461676	-36.08267470014566	-37.201446778070995	-36.08267470014566	-35.5525475950486	-37.67526419178061	-36.227725480506436	-35.60164369382314	-37.99558246090391	-35.80169352213073	-34.74269863169811	-35.66199464399147	-37.23869110469826	-35.14327150967429	-36.50795784723571	-36.936808467264854	-33.372005731428345	-36.75956059149282	-36.478824853447826	-37.21133843095253	-30.792943261398754	-36.08267470014566	-29.57598227166462		-36.206686625005126	-34.77505035878741	-37.27908884573727	-37.23869110469826	-36.84312360068556	-37.10260167244671	-36.182061107422896	-34.77923609080665	-36.24393134770087	-37.0889934815508	-35.50928644511873	-34.94563140884829	-38.138636056701046	-33.6397311664729	-25.29082913551417	-36.29457632872536	-37.30098733386408	-37.70068458835553	-38.0913497244839
