# SpeX prism spectrum of 2213-2316 obtained 2005 Oct 17 by Adam J. Burgasser
# Spectrum in f_lambda arbitrarily normalized
# 
# THIS SPECTRUM MAY NOT BE USED OR REPRODUCED WITHOUT EXPRESS PERMISSION FROM A. BURGASSER
# 
# Wavelength (um)    Flux (f_lambda)    Noise (f_lambda)
# -------------------------------------------------------------------------
      1.37926    2.15046e-16    3.79826e-17
      1.38355    1.94190e-16    3.07176e-17
      1.38784    1.67906e-16    2.91777e-17
      1.39212    1.36239e-16    2.31353e-17
      1.39640    1.04386e-16    2.18457e-17
      1.40068    1.40397e-16    2.05624e-17
      1.40495    1.41788e-16    1.79159e-17
      1.40922    1.31829e-16    1.54282e-17
      1.41348    1.24900e-16    1.25406e-17
      1.41775    1.26865e-16    9.17629e-18
      1.42200    1.37847e-16    7.32047e-18
      1.42626    1.28391e-16    6.18196e-18
      1.43051    1.33392e-16    6.40237e-18
      1.43476    1.24824e-16    5.79870e-18
      1.43900    1.36001e-16    5.27788e-18
      1.44324    1.35400e-16    5.08172e-18
      1.44747    1.35378e-16    5.53175e-18
      1.45170    1.29264e-16    5.38887e-18
      1.45593    1.29192e-16    5.19594e-18
      1.46015    1.27917e-16    4.57158e-18
      1.46436    1.33777e-16    4.68450e-18
      1.46858    1.32786e-16    4.68617e-18
      1.47278    1.48993e-16    5.50335e-18
      1.47698    1.34388e-16    5.75422e-18
      1.48118    1.33009e-16    5.97284e-18
      1.48537    1.47979e-16    5.46660e-18
      1.48956    1.29450e-16    4.59414e-18
      1.49374    1.42563e-16    3.70439e-18
      1.49792    1.41220e-16    4.25872e-18
      1.50209    1.35058e-16    4.94136e-18
      1.50625    1.39451e-16    4.89684e-18
      1.51041    1.46919e-16    4.55852e-18
      1.51457    1.44410e-16    3.43105e-18
      1.51872    1.47860e-16    3.67998e-18
      1.52286    1.50911e-16    4.09483e-18
      1.52700    1.56410e-16    4.55237e-18
      1.53113    1.55302e-16    4.33412e-18
      1.53526    1.55576e-16    4.31862e-18
      1.53938    1.62860e-16    4.10770e-18
      1.54349    1.66618e-16    3.74432e-18
      1.54760    1.67801e-16    3.86392e-18
      1.55170    1.69459e-16    3.71827e-18
      1.55580    1.65037e-16    3.96809e-18
      1.55989    1.67784e-16    4.12491e-18
      1.56397    1.69195e-16    3.89907e-18
      1.56805    1.73912e-16    3.52137e-18
      1.57213    1.78867e-16    2.98591e-18
      1.57619    1.80369e-16    3.80409e-18
      1.58025    1.82595e-16    4.62160e-18
      1.58431    1.70214e-16    4.65491e-18
      1.58835    1.77837e-16    4.27493e-18
      1.59239    1.85093e-16    3.12253e-18
      1.59643    1.90957e-16    3.39527e-18
      1.60046    1.91776e-16    3.96931e-18
      1.60448    1.89445e-16    4.41279e-18
      1.60849    1.77881e-16    4.62199e-18
      1.61250    1.82451e-16    4.19289e-18
      1.61651    1.87141e-16    4.31127e-18
      1.62050    1.90233e-16    3.97228e-18
      1.62449    1.94739e-16    3.76528e-18
      1.62848    1.90335e-16    3.76761e-18
      1.63245    1.95916e-16    3.52803e-18
      1.63642    2.07866e-16    3.68976e-18
      1.64039    2.01784e-16    3.87633e-18
      1.64434    2.01618e-16    3.94287e-18
      1.64829    2.06950e-16    3.90265e-18
      1.65224    2.00729e-16    3.45318e-18
      1.65618    2.09016e-16    2.80969e-18
      1.66011    2.07098e-16    2.64825e-18
      1.66403    2.09082e-16    3.96074e-18
      1.66795    2.10269e-16    4.43536e-18
      1.67186    2.02938e-16    4.43780e-18
      1.67576    2.11322e-16    3.88378e-18
      1.67966    2.18607e-16    2.58634e-18
      1.68355    2.12135e-16    3.05118e-18
      1.68744    2.11796e-16    3.63707e-18
      1.69132    2.09397e-16    3.88089e-18
      1.69519    2.13113e-16    4.24985e-18
      1.69906    2.04371e-16    3.88319e-18
      1.70291    1.99486e-16    3.88833e-18
      1.70677    1.96576e-16    3.96555e-18
      1.71061    1.94050e-16    3.55970e-18
      1.71445    1.97968e-16    3.50237e-18
      1.71828    1.90271e-16    3.39588e-18
      1.72211    1.80974e-16    3.21090e-18
      1.72593    1.84484e-16    3.34637e-18
      1.72974    1.79881e-16    3.44538e-18
      1.73355    1.84896e-16    3.55910e-18
      1.73735    1.80660e-16    3.78713e-18
      1.74115    1.78695e-16    4.18267e-18
      1.74493    1.64707e-16    3.48608e-18
      1.74872    1.67035e-16    3.07301e-18
      1.75249    1.67355e-16    2.45830e-18
      1.75626    1.67076e-16    2.47235e-18
      1.76002    1.63654e-16    3.73772e-18
      1.76378    1.54618e-16    4.33724e-18
      1.76753    1.55113e-16    4.46949e-18
      1.77127    1.48883e-16    3.73973e-18
      1.77501    1.47203e-16    2.48258e-18
      1.77874    1.46685e-16    2.50087e-18
      1.78246    1.49151e-16    3.64390e-18
      1.78618    1.44963e-16    4.02371e-18
      1.78990    1.36380e-16    4.32546e-18
      1.79360    1.36042e-16    5.14823e-18
      1.79730    1.27416e-16    5.84256e-18
      1.80100    1.37110e-16    6.90624e-18
      1.80468    1.26434e-16    7.78563e-18
      1.80837    1.31029e-16    7.27736e-18
      1.81204    1.47054e-16    8.14483e-18
      1.81571    1.39154e-16    9.43785e-18
      1.81938    1.39173e-16    8.42824e-18
      1.82304    1.40104e-16    1.08588e-17
      1.82669    1.58198e-16    1.53159e-17
      1.83034    1.69254e-16    2.81007e-17
      1.83398    1.10820e-16    7.08959e-17
      1.83761    1.74941e-16    8.36090e-17
      1.84124    8.41174e-17    7.39098e-17
      1.84487    1.66716e-16    6.78943e-17
      1.84848    5.45059e-17    5.91461e-17
      1.85210    2.93890e-16    9.39190e-17
      1.85570    1.51822e-16    7.44927e-17
      1.85930    2.68334e-16    5.29857e-17
      1.86290    1.66293e-16    4.59474e-17
      1.86649    4.56360e-17    5.14077e-17
      1.87007   -6.44731e-17    8.57860e-17
      1.87365    1.49515e-16    7.04472e-17
      1.87722    1.83389e-16    4.62557e-17
      1.88079    1.40730e-16    2.53185e-17
      1.88435    1.21569e-16    2.13193e-17
      1.88791    1.48833e-16    2.07450e-17
      1.89146    1.31371e-16    2.09473e-17
      1.89501    1.10936e-16    2.67242e-17
      1.89855    1.72150e-16    3.56582e-17
      1.90209    2.04397e-16    5.44187e-17
      1.90562    2.28576e-16    6.08203e-17
      1.90914    1.49541e-16    4.55392e-17
      1.91266    1.23664e-16    2.65493e-17
      1.91618    1.66876e-16    1.88457e-17
      1.91969    1.40970e-16    1.58316e-17
      1.92319    1.62741e-16    1.51005e-17
      1.92669    1.40978e-16    1.36433e-17
      1.93018    1.28718e-16    1.18301e-17
      1.93367    1.33611e-16    1.01467e-17
      1.93716    1.31079e-16    7.74376e-18
      1.94064    1.28762e-16    5.98592e-18
      1.94411    1.29197e-16    4.86385e-18
      1.94758    1.34704e-16    5.16912e-18
      1.95104    1.25315e-16    5.73190e-18
      1.95450    1.29233e-16    5.89217e-18
      1.95796    1.21330e-16    5.85442e-18
      1.96141    1.20574e-16    5.04325e-18
      1.96485    1.21747e-16    4.64658e-18
      1.96829    1.25933e-16    4.25814e-18
      1.97173    1.15826e-16    4.14445e-18
      1.97516    1.16005e-16    3.72892e-18
      1.97858    1.12860e-16    3.26139e-18
      1.98200    1.14414e-16    2.62803e-18
      1.98542    1.11529e-16    2.20522e-18
      1.98883    1.13824e-16    2.10240e-18
      1.99224    1.12435e-16    2.31811e-18
      1.99564    1.07854e-16    3.81839e-18
      1.99903    1.23783e-16    5.59208e-18
      2.00243    1.15346e-16    7.05590e-18
      2.00581    1.08401e-16    6.23668e-18
      2.00920    1.09456e-16    4.22767e-18
      2.01258    1.14482e-16    3.79692e-18
      2.01595    1.21284e-16    3.60403e-18
      2.01932    1.19997e-16    3.25559e-18
      2.02268    1.17261e-16    3.58746e-18
      2.02604    1.10970e-16    3.31214e-18
      2.02940    1.11276e-16    3.32632e-18
      2.03275    1.18840e-16    2.92458e-18
      2.03609    1.16341e-16    3.22725e-18
      2.03944    1.16829e-16    3.19059e-18
      2.04277    1.09424e-16    3.13592e-18
      2.04611    1.11452e-16    2.87153e-18
      2.04943    1.14648e-16    2.91012e-18
      2.05276    1.14357e-16    3.74796e-18
      2.05608    1.14763e-16    3.65782e-18
      2.05939    1.14158e-16    3.29566e-18
      2.06270    1.16986e-16    2.28858e-18
      2.06601    1.15772e-16    2.33785e-18
      2.06931    1.20073e-16    2.86794e-18
      2.07260    1.23972e-16    2.73357e-18
      2.07590    1.23404e-16    2.50956e-18
      2.07918    1.21203e-16    1.97293e-18
      2.08247    1.19109e-16    1.99887e-18
      2.08574    1.20954e-16    2.23526e-18
      2.08902    1.20432e-16    2.26520e-18
      2.09229    1.19250e-16    2.02903e-18
      2.09555    1.20797e-16    1.81539e-18
      2.09881    1.19633e-16    1.68708e-18
      2.10207    1.22626e-16    1.96733e-18
      2.10532    1.25397e-16    2.27972e-18
      2.10857    1.26444e-16    2.40270e-18
      2.11181    1.24243e-16    2.43229e-18
      2.11505    1.25328e-16    2.38603e-18
      2.11828    1.26658e-16    2.31724e-18
      2.12151    1.21950e-16    2.63225e-18
      2.12473    1.25826e-16    2.22864e-18
      2.12795    1.23115e-16    2.18941e-18
      2.13116    1.28032e-16    1.93098e-18
      2.13437    1.27433e-16    1.79761e-18
      2.13758    1.27574e-16    1.78230e-18
      2.14078    1.27853e-16    1.63814e-18
      2.14398    1.30951e-16    1.89706e-18
      2.14717    1.28091e-16    2.75760e-18
      2.15035    1.24321e-16    3.16071e-18
      2.15354    1.24675e-16    3.23827e-18
      2.15671    1.27867e-16    2.70167e-18
      2.15989    1.28965e-16    2.13376e-18
      2.16305    1.29929e-16    1.90383e-18
      2.16622    1.31782e-16    2.00956e-18
      2.16938    1.29599e-16    2.07577e-18
      2.17253    1.32736e-16    1.92161e-18
      2.17568    1.31082e-16    2.27746e-18
      2.17882    1.31509e-16    2.40167e-18
      2.18196    1.30651e-16    2.51371e-18
      2.18510    1.28012e-16    2.44720e-18
      2.18823    1.30231e-16    2.14411e-18
      2.19135    1.31453e-16    2.49426e-18
      2.19447    1.30532e-16    2.59344e-18
      2.19758    1.32166e-16    2.63142e-18
      2.20069    1.32902e-16    2.55509e-18
      2.20380    1.31991e-16    2.23211e-18
      2.20690    1.33668e-16    2.32425e-18
      2.21000    1.34210e-16    2.57318e-18
      2.21309    1.29343e-16    2.44196e-18
      2.21617    1.32326e-16    2.33705e-18
      2.21925    1.31131e-16    1.93005e-18
      2.22233    1.33231e-16    2.00734e-18
      2.22540    1.35431e-16    2.06194e-18
      2.22846    1.32183e-16    2.37307e-18
      2.23152    1.29828e-16    2.34308e-18
      2.23458    1.31256e-16    2.27981e-18
      2.23763    1.32260e-16    1.96017e-18
      2.24067    1.31539e-16    1.80634e-18
      2.24371    1.30313e-16    1.87958e-18
      2.24675    1.29849e-16    2.00103e-18
      2.24978    1.31720e-16    2.14344e-18
      2.25280    1.26638e-16    2.10049e-18
      2.25582    1.32567e-16    2.02176e-18
      2.25883    1.31046e-16    1.88102e-18
      2.26184    1.30054e-16    1.86403e-18
      2.26485    1.25969e-16    1.93427e-18
      2.26784    1.30925e-16    2.00487e-18
      2.27084    1.25744e-16    2.08027e-18
      2.27383    1.28691e-16    2.07846e-18
      2.27681    1.28918e-16    2.01549e-18
      2.27979    1.27216e-16    1.93335e-18
      2.28276    1.27834e-16    1.86964e-18
      2.28573    1.27071e-16    1.89692e-18
      2.28869    1.25360e-16    1.93377e-18
      2.29165    1.18264e-16    1.99855e-18
      2.29460    1.16552e-16    2.10655e-18
      2.29754    1.11027e-16    2.13942e-18
      2.30049    1.13632e-16    2.11439e-18
      2.30342    1.12483e-16    2.11660e-18
      2.30635    1.14284e-16    2.01056e-18
      2.30928    1.18036e-16    1.97646e-18
      2.31220    1.12806e-16    1.96666e-18
      2.31512    1.12947e-16    2.08800e-18
      2.31803    1.07457e-16    2.24444e-18
      2.32093    1.07490e-16    2.41461e-18
      2.32383    1.02425e-16    2.26184e-18
      2.32673    1.04914e-16    2.17133e-18
      2.32962    1.03830e-16    2.12448e-18
      2.33250    1.04204e-16    2.11831e-18
      2.33538    1.06864e-16    2.20966e-18
      2.33826    1.03054e-16    2.36091e-18
      2.34113    1.03419e-16    2.45055e-18
      2.34400    1.05073e-16    2.56683e-18
      2.34686    1.07289e-16    2.70544e-18
      2.34971    1.04661e-16    2.89596e-18
      2.35257    9.89692e-17    2.93977e-18
      2.35541    9.89693e-17    2.86790e-18
      2.35825    9.75625e-17    2.63424e-18
      2.36109    1.05196e-16    2.55490e-18
      2.36393    9.95779e-17    2.61908e-18
      2.36675    9.69632e-17    3.01434e-18
      2.36958    9.47357e-17    3.31078e-18
      2.37240    1.01488e-16    3.49257e-18
      2.37522    1.09649e-16    3.55997e-18
      2.37803    9.83657e-17    3.52296e-18
      2.38083    9.33391e-17    3.94554e-18
      2.38364    1.00474e-16    4.03357e-18
      2.38644    9.71789e-17    4.00211e-18
      2.38923    9.93715e-17    3.63808e-18
      2.39203    9.81877e-17    3.47755e-18
      2.39481    9.87687e-17    3.41359e-18
      2.39760    9.07237e-17    3.33462e-18
      2.40038    9.39345e-17    3.47213e-18
      2.40316    9.08037e-17    3.78811e-18
      2.40594    9.06346e-17    4.15101e-18
      2.40871    9.40310e-17    4.42218e-18
      2.41148    8.07927e-17    4.78750e-18
      2.41424    9.49430e-17    5.59741e-18
      2.41701    8.35717e-17    5.83113e-18
      2.41977    8.28370e-17    5.43774e-18
      2.42253    8.07316e-17    4.71633e-18
      2.42528    8.54078e-17    3.96770e-18
      2.42804    7.54835e-17    3.90025e-18
      2.43079    8.95227e-17    4.84265e-18
      2.43354    9.03499e-17    6.02334e-18
      2.43629    7.74453e-17    5.91992e-18
      2.43904    8.02057e-17    5.10536e-18
      2.44178    8.31114e-17    4.99586e-18
      2.44453    7.61439e-17    6.64179e-18
      2.44727    7.98789e-17    8.85649e-18
      2.45002    6.63211e-17    9.05863e-18
      2.45276    7.54789e-17    7.30115e-18
      2.45551    7.91114e-17    5.87858e-18
      2.45825    7.83053e-17    5.68691e-18
      2.46099    5.51827e-17    7.80110e-18
      2.46374    7.18362e-17    6.68503e-18
      2.46648    7.41939e-17    6.93298e-18
      2.46923    5.42021e-17    8.14868e-18
      2.47198    7.94403e-17    8.95988e-18
      2.47473    8.20017e-17    9.42551e-18
      2.47748    8.16648e-17    1.00496e-17
      2.48023    7.86097e-17    1.29140e-17
      2.48299    3.84072e-17    1.74698e-17
      2.48574    8.31837e-17    1.98515e-17
      2.48851    4.86074e-17    2.18460e-17
      2.49127    4.02548e-17    2.37454e-17
      2.49404    8.49052e-17    2.07413e-17
      2.49681    5.37250e-17    1.62046e-17
      2.49959    6.31385e-17    1.42272e-17
      2.50237    6.69462e-17    1.66967e-17
      2.50515    1.06115e-16    2.06676e-17
      2.50795    1.16300e-16    2.42667e-17
      2.51074    6.02263e-17    2.72720e-17
      2.51355    6.19920e-17    4.16376e-17
      2.51636    8.23254e-18    5.71912e-17
      2.51917    1.51622e-16    5.58705e-17
      2.52200    1.39753e-16    5.38963e-17
      2.52483    7.48305e-17    6.79040e-17
      2.52767    3.02950e-17    1.31081e-16
      2.53052   -3.47299e-16    3.02003e-16
      2.53338    4.80574e-17    4.37054e-16
      2.53625    2.57705e-16    6.08456e-16
      2.53913    7.82210e-17    4.41151e-16
      2.54202   -3.78145e-16    4.13846e-16
      2.54492    3.01172e-16    4.72430e-16
      2.54783   -9.10276e-16    7.94117e-16
      2.55076   -8.79804e-16    9.85152e-16
      2.55369    5.42616e-16    8.17304e-16
      2.55664   -1.32520e-16    6.04084e-16
      2.55961    1.04315e-15    1.02485e-15
      2.56259   -1.07091e-16    7.22724e-16
