mass	age	temperature	gravity	luminosity	Mv	Mr	Mi	Mj	Mh	Mk	Ml	Mm	metallicity	cloud	y	l_mix
0.95	0.008	4193	4.228	-0.38	6.52	5.76	5	4.01	3.37	3.26	3.23	3.42	0	nc	0.282	1.9
0.95	0.00902	4202	4.255	-0.4	6.56	5.81	5.06	4.07	3.43	3.33	3.29	3.49	0	nc	0.282	1.9
0.95	0.01013	4220	4.28	-0.42	6.59	5.84	5.1	4.12	3.49	3.39	3.35	3.54	0	nc	0.282	1.9
0.95	0.01131	4244	4.303	-0.43	6.6	5.85	5.12	4.16	3.53	3.44	3.4	3.59	0	nc	0.282	1.9
0.95	0.01272	4281	4.326	-0.44	6.58	5.83	5.14	4.2	3.58	3.48	3.45	3.64	0	nc	0.282	1.9
0.95	0.01421	4326	4.347	-0.44	6.53	5.8	5.14	4.22	3.61	3.52	3.49	3.68	0	nc	0.282	1.9
0.95	0.01595	4388	4.367	-0.44	6.45	5.72	5.11	4.23	3.64	3.55	3.53	3.71	0	nc	0.282	1.9
0.95	0.01795	4471	4.386	-0.42	6.35	5.64	5.07	4.23	3.65	3.57	3.55	3.73	0	nc	0.282	1.9
0.95	0.02003	4568	4.4	-0.4	6.21	5.53	5	4.2	3.66	3.58	3.57	3.73	0	nc	0.282	1.9
0.95	0.02258	4702	4.413	-0.36	6.02	5.38	4.89	4.15	3.64	3.58	3.56	3.72	0	nc	0.282	1.9
0.95	0.02519	4862	4.42	-0.31	5.8	5.21	4.76	4.07	3.61	3.55	3.54	3.68	0	nc	0.282	1.9
0.95	0.02823	5066	4.426	-0.25	5.54	5.01	4.59	3.97	3.56	3.51	3.5	3.62	0	nc	0.282	1.9
0.95	0.03163	5300	4.432	-0.17	5.28	4.8	4.42	3.87	3.51	3.46	3.46	3.57	0	nc	0.282	1.9
0.95	0.03624	5508	4.469	-0.14	5.15	4.72	4.36	3.87	3.54	3.51	3.51	3.6	0	nc	0.282	1.9
0.95	0.04025	5469	4.527	-0.21	5.34	4.89	4.53	4.03	3.7	3.66	3.66	3.76	0	nc	0.282	1.9
0.95	0.04671	5406	4.561	-0.27	5.49	5.03	4.66	4.14	3.8	3.76	3.76	3.86	0	nc	0.282	1.9
0.95	0.05347	5405	4.564	-0.27	5.5	5.04	4.67	4.15	3.81	3.77	3.77	3.87	0	nc	0.282	1.9
0.95	0.05789	5408	4.564	-0.27	5.49	5.04	4.67	4.15	3.81	3.77	3.77	3.87	0	nc	0.282	1.9
0.95	0.06319	5411	4.564	-0.27	5.49	5.03	4.67	4.14	3.81	3.76	3.77	3.87	0	nc	0.282	1.9
0.95	0.0772	5414	4.564	-0.27	5.48	5.03	4.66	4.14	3.8	3.76	3.77	3.86	0	nc	0.282	1.9
0.95	0.08636	5413	4.563	-0.27	5.48	5.03	4.66	4.14	3.8	3.76	3.77	3.86	0	nc	0.282	1.9
0.95	0.09736	5413	4.563	-0.27	5.48	5.03	4.66	4.14	3.8	3.76	3.76	3.86	0	nc	0.282	1.9
0.95	0.11056	5411	4.562	-0.27	5.48	5.03	4.66	4.14	3.8	3.76	3.76	3.86	0	nc	0.282	1.9
0.95	0.1264	5413	4.561	-0.27	5.48	5.02	4.66	4.14	3.8	3.76	3.76	3.86	0	nc	0.282	1.9
0.95	0.14541	5415	4.56	-0.26	5.47	5.02	4.65	4.13	3.79	3.75	3.76	3.85	0	nc	0.282	1.9
0.95	0.16822	5419	4.559	-0.26	5.47	5.01	4.65	4.13	3.79	3.75	3.75	3.85	0	nc	0.282	1.9
0.95	0.19559	5424	4.558	-0.26	5.46	5.01	4.64	4.12	3.79	3.75	3.75	3.85	0	nc	0.282	1.9
0.95	0.22728	5429	4.557	-0.26	5.45	5	4.64	4.12	3.78	3.74	3.75	3.84	0	nc	0.282	1.9
0.95	0.25897	5433	4.557	-0.25	5.45	5	4.63	4.12	3.78	3.74	3.75	3.84	0	nc	0.282	1.9
0.95	0.29066	5434	4.556	-0.25	5.45	5	4.63	4.11	3.78	3.74	3.74	3.84	0	nc	0.282	1.9
0.95	0.32235	5435	4.556	-0.25	5.44	4.99	4.63	4.11	3.78	3.74	3.74	3.84	0	nc	0.282	1.9
0.95	0.35403	5435	4.555	-0.25	5.44	4.99	4.63	4.11	3.78	3.74	3.74	3.83	0	nc	0.282	1.9
0.95	0.38572	5436	4.554	-0.25	5.44	4.99	4.62	4.11	3.77	3.73	3.74	3.83	0	nc	0.282	1.9
0.95	0.41741	5438	4.554	-0.25	5.44	4.99	4.62	4.11	3.77	3.73	3.74	3.83	0	nc	0.282	1.9
0.95	0.4491	5438	4.553	-0.25	5.43	4.98	4.62	4.11	3.77	3.73	3.74	3.83	0	nc	0.282	1.9
0.95	0.48079	5439	4.553	-0.25	5.43	4.98	4.62	4.1	3.77	3.73	3.73	3.83	0	nc	0.282	1.9
0.95	0.51247	5439	4.552	-0.25	5.43	4.98	4.62	4.1	3.77	3.73	3.73	3.83	0	nc	0.282	1.9
0.95	0.57585	5441	4.551	-0.25	5.43	4.98	4.61	4.1	3.77	3.73	3.73	3.82	0	nc	0.282	1.9
0.95	0.63923	5443	4.55	-0.25	5.42	4.97	4.61	4.1	3.76	3.72	3.73	3.82	0	nc	0.282	1.9
0.95	0.73429	5445	4.549	-0.24	5.42	4.97	4.61	4.09	3.76	3.72	3.72	3.82	0	nc	0.282	1.9
0.95	0.79767	5446	4.548	-0.24	5.41	4.96	4.6	4.09	3.76	3.72	3.72	3.81	0	nc	0.282	1.9
0.95	0.89273	5450	4.547	-0.24	5.41	4.96	4.6	4.08	3.75	3.71	3.72	3.81	0	nc	0.282	1.9
0.95	1.01948	5454	4.545	-0.24	5.4	4.95	4.59	4.08	3.75	3.71	3.71	3.81	0	nc	0.282	1.9
0.95	1.14624	5458	4.543	-0.23	5.39	4.94	4.58	4.07	3.74	3.7	3.71	3.8	0	nc	0.282	1.9
0.95	1.27299	5461	4.541	-0.23	5.38	4.94	4.57	4.06	3.73	3.7	3.7	3.79	0	nc	0.282	1.9
0.95	1.43143	5468	4.539	-0.23	5.37	4.93	4.57	4.06	3.73	3.69	3.69	3.79	0	nc	0.282	1.9
0.95	1.58987	5473	4.537	-0.22	5.36	4.92	4.56	4.05	3.72	3.68	3.69	3.78	0	nc	0.282	1.9
0.95	1.78	5479	4.534	-0.22	5.35	4.9	4.54	4.04	3.71	3.67	3.68	3.77	0	nc	0.282	1.9
0.95	2.00181	5487	4.531	-0.21	5.33	4.89	4.53	4.03	3.7	3.66	3.67	3.76	0	nc	0.282	1.9
0.95	2.25532	5495	4.527	-0.21	5.31	4.87	4.52	4.02	3.69	3.65	3.66	3.75	0	nc	0.282	1.9
0.95	2.54051	5506	4.523	-0.2	5.29	4.85	4.5	4	3.68	3.64	3.65	3.74	0	nc	0.282	1.9
0.95	2.8257	5517	4.519	-0.19	5.27	4.83	4.48	3.99	3.67	3.63	3.63	3.72	0	nc	0.282	1.9
0.95	3.17427	5530	4.514	-0.18	5.24	4.81	4.46	3.97	3.65	3.61	3.62	3.71	0	nc	0.282	1.9
0.95	3.55453	5544	4.508	-0.17	5.21	4.78	4.43	3.95	3.63	3.59	3.6	3.69	0	nc	0.282	1.9
0.95	3.99816	5560	4.5	-0.16	5.18	4.75	4.4	3.92	3.61	3.57	3.58	3.66	0	nc	0.282	1.9
0.95	4.47349	5578	4.492	-0.14	5.14	4.72	4.37	3.89	3.58	3.54	3.55	3.64	0	nc	0.282	1.9
0.95	5.01218	5600	4.482	-0.13	5.09	4.67	4.33	3.85	3.55	3.51	3.52	3.61	0	nc	0.282	1.9
0.95	5.64594	5626	4.469	-0.11	5.03	4.62	4.28	3.81	3.51	3.48	3.48	3.57	0	nc	0.282	1.9
0.95	6.31139	5655	4.453	-0.08	4.97	4.56	4.23	3.76	3.47	3.43	3.44	3.52	0	nc	0.282	1.9
0.95	7.1036	5690	4.433	-0.05	4.89	4.48	4.15	3.7	3.41	3.37	3.38	3.46	0	nc	0.282	1.9
0.95	7.95918	5727	4.406	-0.01	4.78	4.39	4.06	3.61	3.33	3.3	3.31	3.38	0	nc	0.282	1.9
0.95	8.94151	5753	4.369	0.03	4.67	4.28	3.95	3.51	3.23	3.2	3.21	3.29	0	nc	0.282	1.9
0.95	10.0189	5753	4.322	0.08	4.55	4.16	3.84	3.39	3.11	3.08	3.09	3.17	0	nc	0.282	1.9
1	0.00101	4350	3.705	0.23	4.7	4.01	3.44	2.59	2.02	1.94	1.91	2.07	0	nc	0.282	1.9
1	0.00113	4344	3.734	0.2	4.79	4.1	3.52	2.66	2.09	2.01	1.97	2.14	0	nc	0.282	1.9
1	0.00126	4337	3.762	0.17	4.89	4.19	3.6	2.73	2.16	2.07	2.04	2.21	0	nc	0.282	1.9
1	0.00144	4329	3.795	0.13	5	4.29	3.69	2.82	2.23	2.15	2.11	2.29	0	nc	0.282	1.9
1	0.0016	4323	3.824	0.1	5.09	4.39	3.77	2.89	2.3	2.21	2.18	2.36	0	nc	0.282	1.9
1	0.00179	4316	3.853	0.07	5.19	4.48	3.85	2.96	2.37	2.28	2.24	2.43	0	nc	0.282	1.9
1	0.00203	4308	3.886	0.04	5.3	4.59	3.95	3.04	2.45	2.36	2.32	2.51	0	nc	0.282	1.9
1	0.00226	4300	3.915	0	5.4	4.68	4.03	3.12	2.51	2.42	2.39	2.58	0	nc	0.282	1.9
1	0.00251	4292	3.943	-0.03	5.5	4.77	4.11	3.19	2.58	2.49	2.45	2.64	0	nc	0.282	1.9
1	0.00285	4284	3.976	-0.06	5.62	4.88	4.21	3.27	2.66	2.56	2.53	2.72	0	nc	0.282	1.9
1	0.00318	4276	4.005	-0.1	5.71	4.98	4.29	3.34	2.72	2.63	2.59	2.79	0	nc	0.282	1.9
1	0.00361	4269	4.038	-0.13	5.81	5.07	4.38	3.43	2.81	2.71	2.68	2.88	0	nc	0.282	1.9
1	0.00402	4264	4.066	-0.16	5.89	5.15	4.46	3.5	2.88	2.78	2.75	2.95	0	nc	0.282	1.9
1	0.00447	4260	4.092	-0.19	5.97	5.23	4.53	3.57	2.95	2.85	2.82	3.01	0	nc	0.282	1.9
1	0.00504	4257	4.122	-0.22	6.05	5.31	4.6	3.65	3.02	2.93	2.89	3.09	0	nc	0.282	1.9
1	0.00566	4257	4.15	-0.25	6.12	5.38	4.67	3.72	3.09	3	2.96	3.16	0	nc	0.282	1.9
1	0.00634	4261	4.177	-0.28	6.19	5.44	4.74	3.78	3.16	3.06	3.03	3.22	0	nc	0.282	1.9
1	0.00717	4268	4.206	-0.3	6.24	5.5	4.8	3.85	3.23	3.13	3.1	3.29	0	nc	0.282	1.9
1	0.00796	4280	4.23	-0.32	6.28	5.54	4.84	3.9	3.28	3.19	3.15	3.35	0	nc	0.282	1.9
1	0.00893	4297	4.255	-0.34	6.3	5.56	4.88	3.95	3.34	3.24	3.21	3.4	0	nc	0.282	1.9
1	0.01009	4325	4.28	-0.35	6.31	5.57	4.91	4	3.39	3.3	3.27	3.46	0	nc	0.282	1.9
1	0.01133	4362	4.303	-0.36	6.29	5.56	4.93	4.03	3.43	3.34	3.32	3.5	0	nc	0.282	1.9
1	0.01264	4408	4.323	-0.36	6.25	5.52	4.92	4.05	3.47	3.38	3.36	3.54	0	nc	0.282	1.9
1	0.01416	4470	4.343	-0.36	6.18	5.48	4.91	4.06	3.49	3.41	3.39	3.57	0	nc	0.282	1.9
1	0.01591	4552	4.36	-0.34	6.08	5.4	4.86	4.06	3.51	3.43	3.41	3.58	0	nc	0.282	1.9
1	0.01789	4658	4.375	-0.32	5.94	5.29	4.79	4.03	3.51	3.44	3.42	3.59	0	nc	0.282	1.9
1	0.02011	4793	4.385	-0.28	5.75	5.15	4.68	3.97	3.49	3.43	3.41	3.57	0	nc	0.282	1.9
1	0.02252	4974	4.391	-0.22	5.52	4.96	4.53	3.88	3.44	3.39	3.38	3.51	0	nc	0.282	1.9
1	0.02521	5186	4.393	-0.15	5.26	4.76	4.36	3.77	3.39	3.34	3.34	3.45	0	nc	0.282	1.9
1	0.02827	5448	4.397	-0.07	4.98	4.53	4.17	3.66	3.32	3.28	3.29	3.38	0	nc	0.282	1.9
1	0.03196	5665	4.429	-0.03	4.84	4.44	4.1	3.64	3.35	3.31	3.32	3.4	0	nc	0.282	1.9
1	0.03642	5629	4.507	-0.12	5.07	4.66	4.32	3.85	3.55	3.51	3.52	3.61	0	nc	0.282	1.9
1	0.03985	5594	4.531	-0.16	5.17	4.75	4.4	3.93	3.62	3.58	3.59	3.68	0	nc	0.282	1.9
1	0.04479	5587	4.539	-0.17	5.19	4.77	4.42	3.95	3.64	3.6	3.61	3.7	0	nc	0.282	1.9
1	0.0519	5589	4.54	-0.17	5.19	4.77	4.43	3.95	3.64	3.61	3.62	3.7	0	nc	0.282	1.9
1	0.05655	5587	4.54	-0.17	5.2	4.77	4.43	3.95	3.64	3.61	3.62	3.7	0	nc	0.282	1.9
1	0.06883	5585	4.539	-0.17	5.2	4.77	4.43	3.95	3.64	3.6	3.61	3.7	0	nc	0.282	1.9
1	0.07687	5585	4.538	-0.17	5.19	4.77	4.43	3.95	3.64	3.6	3.61	3.7	0	nc	0.282	1.9
1	0.08652	5586	4.538	-0.16	5.19	4.77	4.42	3.95	3.64	3.6	3.61	3.69	0	nc	0.282	1.9
1	0.0981	5591	4.537	-0.16	5.18	4.76	4.42	3.94	3.63	3.6	3.61	3.69	0	nc	0.282	1.9
1	0.11199	5596	4.536	-0.16	5.18	4.76	4.41	3.94	3.63	3.59	3.6	3.69	0	nc	0.282	1.9
1	0.12866	5604	4.535	-0.16	5.17	4.75	4.4	3.93	3.63	3.59	3.6	3.68	0	nc	0.282	1.9
1	0.14867	5612	4.534	-0.15	5.16	4.74	4.4	3.93	3.62	3.59	3.6	3.68	0	nc	0.282	1.9
1	0.17267	5620	4.534	-0.15	5.15	4.73	4.39	3.92	3.62	3.58	3.59	3.68	0	nc	0.282	1.9
1	0.20148	5622	4.533	-0.15	5.14	4.73	4.39	3.92	3.62	3.58	3.59	3.67	0	nc	0.282	1.9
1	0.23317	5623	4.532	-0.15	5.14	4.72	4.38	3.92	3.61	3.58	3.59	3.67	0	nc	0.282	1.9
1	0.26486	5626	4.532	-0.15	5.14	4.72	4.38	3.91	3.61	3.58	3.59	3.67	0	nc	0.282	1.9
1	0.29655	5627	4.531	-0.15	5.13	4.72	4.38	3.91	3.61	3.57	3.58	3.67	0	nc	0.282	1.9
1	0.32823	5629	4.53	-0.14	5.13	4.72	4.38	3.91	3.61	3.57	3.58	3.66	0	nc	0.282	1.9
1	0.35992	5630	4.53	-0.14	5.13	4.71	4.38	3.91	3.61	3.57	3.58	3.66	0	nc	0.282	1.9
1	0.39161	5630	4.529	-0.14	5.13	4.71	4.37	3.9	3.6	3.57	3.58	3.66	0	nc	0.282	1.9
1	0.4233	5631	4.528	-0.14	5.12	4.71	4.37	3.9	3.6	3.57	3.58	3.66	0	nc	0.282	1.9
1	0.45499	5632	4.528	-0.14	5.12	4.71	4.37	3.9	3.6	3.57	3.58	3.66	0	nc	0.282	1.9
1	0.48668	5634	4.527	-0.14	5.12	4.7	4.37	3.9	3.6	3.56	3.57	3.66	0	nc	0.282	1.9
1	0.51836	5634	4.526	-0.14	5.12	4.7	4.36	3.9	3.6	3.56	3.57	3.65	0	nc	0.282	1.9
1	0.58174	5636	4.525	-0.14	5.11	4.7	4.36	3.89	3.59	3.56	3.57	3.65	0	nc	0.282	1.9
1	0.64511	5639	4.524	-0.14	5.11	4.69	4.36	3.89	3.59	3.56	3.57	3.65	0	nc	0.282	1.9
1	0.70849	5640	4.523	-0.13	5.1	4.69	4.35	3.89	3.59	3.55	3.56	3.64	0	nc	0.282	1.9
1	0.80356	5644	4.521	-0.13	5.09	4.68	4.35	3.88	3.58	3.55	3.56	3.64	0	nc	0.282	1.9
1	0.89862	5647	4.52	-0.13	5.09	4.68	4.34	3.87	3.58	3.54	3.55	3.63	0	nc	0.282	1.9
1	1.02537	5652	4.517	-0.12	5.08	4.67	4.33	3.87	3.57	3.54	3.55	3.63	0	nc	0.282	1.9
1	1.15212	5657	4.515	-0.12	5.07	4.66	4.32	3.86	3.56	3.53	3.54	3.62	0	nc	0.282	1.9
1	1.27888	5661	4.513	-0.12	5.06	4.65	4.31	3.85	3.56	3.52	3.53	3.61	0	nc	0.282	1.9
1	1.43732	5668	4.51	-0.11	5.04	4.64	4.3	3.84	3.55	3.51	3.52	3.6	0	nc	0.282	1.9
1	1.59576	5674	4.507	-0.11	5.03	4.62	4.29	3.83	3.54	3.51	3.52	3.6	0	nc	0.282	1.9
1	1.78589	5681	4.504	-0.1	5.02	4.61	4.28	3.82	3.53	3.49	3.51	3.58	0	nc	0.282	1.9
1	2.0077	5690	4.5	-0.09	5	4.59	4.26	3.81	3.52	3.48	3.49	3.57	0	nc	0.282	1.9
1	2.26121	5700	4.495	-0.09	4.98	4.57	4.24	3.79	3.5	3.47	3.48	3.56	0	nc	0.282	1.9
1	2.51471	5711	4.49	-0.08	4.95	4.55	4.22	3.77	3.49	3.45	3.47	3.54	0	nc	0.282	1.9
1	2.83159	5724	4.484	-0.07	4.93	4.53	4.2	3.75	3.47	3.43	3.45	3.52	0	nc	0.282	1.9
1	3.18016	5739	4.476	-0.06	4.89	4.5	4.17	3.73	3.45	3.41	3.43	3.5	0	nc	0.282	1.9
1	3.56042	5754	4.468	-0.04	4.86	4.47	4.14	3.7	3.42	3.39	3.4	3.47	0	nc	0.282	1.9
1	4.00405	5773	4.457	-0.03	4.81	4.42	4.1	3.67	3.39	3.36	3.37	3.44	0	nc	0.282	1.9
1	4.47937	5792	4.444	-0.01	4.77	4.38	4.06	3.63	3.35	3.32	3.33	3.41	0	nc	0.282	1.9
1	5.01807	5814	4.429	0.01	4.71	4.32	4.01	3.58	3.31	3.28	3.29	3.36	0	nc	0.282	1.9
1	5.65183	5840	4.408	0.04	4.63	4.25	3.94	3.52	3.25	3.22	3.23	3.3	0	nc	0.282	1.9
1	6.31728	5864	4.383	0.07	4.55	4.17	3.86	3.45	3.18	3.15	3.17	3.23	0	nc	0.282	1.9
1	7.10948	5878	4.349	0.11	4.45	4.08	3.77	3.36	3.09	3.06	3.08	3.15	0	nc	0.282	1.9
1	7.96506	5868	4.306	0.15	4.35	3.98	3.67	3.25	2.99	2.96	2.97	3.04	0	nc	0.282	1.9
1.05	0.001	4395	3.706	0.27	4.56	3.88	3.33	2.51	1.96	1.88	1.84	2	0	nc	0.282	1.9
1.05	0.00114	4388	3.739	0.24	4.67	3.99	3.43	2.59	2.03	1.95	1.92	2.08	0	nc	0.282	1.9
1.05	0.00127	4382	3.768	0.2	4.76	4.07	3.51	2.66	2.1	2.02	1.99	2.15	0	nc	0.282	1.9
1.05	0.00142	4375	3.796	0.17	4.86	4.16	3.59	2.74	2.17	2.08	2.05	2.22	0	nc	0.282	1.9
1.05	0.00161	4368	3.83	0.14	4.97	4.27	3.68	2.82	2.24	2.16	2.13	2.3	0	nc	0.282	1.9
1.05	0.00179	4362	3.859	0.11	5.06	4.36	3.76	2.89	2.31	2.23	2.19	2.37	0	nc	0.282	1.9
1.05	0.002	4355	3.887	0.07	5.16	4.45	3.84	2.96	2.38	2.29	2.26	2.44	0	nc	0.282	1.9
1.05	0.00227	4348	3.921	0.04	5.27	4.55	3.94	3.05	2.45	2.37	2.33	2.52	0	nc	0.282	1.9
1.05	0.00253	4342	3.949	0.01	5.36	4.64	4.02	3.12	2.52	2.43	2.4	2.59	0	nc	0.282	1.9
1.05	0.00282	4335	3.978	-0.02	5.46	4.74	4.1	3.19	2.59	2.5	2.46	2.66	0	nc	0.282	1.9
1.05	0.0032	4329	4.011	-0.06	5.56	4.84	4.19	3.27	2.67	2.57	2.54	2.74	0	nc	0.282	1.9
1.05	0.00357	4325	4.039	-0.09	5.64	4.91	4.26	3.34	2.74	2.64	2.61	2.81	0	nc	0.282	1.9
1.05	0.00403	4322	4.07	-0.12	5.73	5	4.34	3.42	2.81	2.72	2.69	2.89	0	nc	0.282	1.9
1.05	0.00454	4321	4.1	-0.15	5.81	5.07	4.42	3.5	2.89	2.8	2.77	2.96	0	nc	0.282	1.9
1.05	0.00501	4322	4.124	-0.18	5.87	5.13	4.48	3.56	2.95	2.86	2.83	3.02	0	nc	0.282	1.9
1.05	0.00569	4327	4.155	-0.2	5.93	5.2	4.55	3.63	3.02	2.93	2.9	3.09	0	nc	0.282	1.9
1.05	0.00634	4334	4.179	-0.23	5.98	5.25	4.6	3.69	3.08	2.99	2.96	3.15	0	nc	0.282	1.9
1.05	0.00714	4348	4.207	-0.25	6.02	5.29	4.65	3.75	3.14	3.06	3.03	3.22	0	nc	0.282	1.9
1.05	0.00799	4367	4.231	-0.26	6.04	5.31	4.69	3.8	3.2	3.11	3.08	3.27	0	nc	0.282	1.9
1.05	0.00902	4395	4.256	-0.28	6.05	5.32	4.72	3.84	3.25	3.17	3.14	3.33	0	nc	0.282	1.9
1.05	0.01012	4433	4.279	-0.29	6.03	5.32	4.73	3.87	3.29	3.21	3.19	3.37	0	nc	0.282	1.9
1.05	0.01128	4480	4.299	-0.29	6	5.3	4.73	3.89	3.33	3.25	3.23	3.4	0	nc	0.282	1.9
1.05	0.01262	4543	4.318	-0.28	5.94	5.25	4.71	3.9	3.35	3.28	3.26	3.43	0	nc	0.282	1.9
1.05	0.01417	4624	4.335	-0.27	5.84	5.18	4.67	3.89	3.36	3.3	3.28	3.45	0	nc	0.282	1.9
1.05	0.0159	4729	4.348	-0.24	5.71	5.08	4.6	3.86	3.36	3.3	3.29	3.44	0	nc	0.282	1.9
1.05	0.01784	4871	4.357	-0.2	5.52	4.94	4.48	3.8	3.34	3.28	3.27	3.42	0	nc	0.282	1.9
1.05	0.02006	5058	4.362	-0.14	5.28	4.75	4.33	3.7	3.29	3.24	3.23	3.36	0	nc	0.282	1.9
1.05	0.02248	5286	4.361	-0.06	5.01	4.53	4.15	3.59	3.22	3.18	3.18	3.29	0	nc	0.282	1.9
1.05	0.02512	5555	4.36	0.02	4.72	4.3	3.95	3.46	3.15	3.11	3.12	3.21	0	nc	0.282	1.9
1.05	0.02847	5805	4.388	0.07	4.56	4.17	3.86	3.43	3.16	3.12	3.14	3.21	0	nc	0.282	1.9
1.05	0.03205	5801	4.469	-0.01	4.77	4.38	4.06	3.63	3.36	3.33	3.34	3.41	0	nc	0.282	1.9
1.05	0.0362	5760	4.507	-0.06	4.9	4.51	4.18	3.74	3.46	3.43	3.44	3.52	0	nc	0.282	1.9
1.05	0.04054	5752	4.514	-0.07	4.92	4.53	4.2	3.76	3.48	3.45	3.46	3.54	0	nc	0.282	1.9
1.05	0.04678	5746	4.515	-0.07	4.93	4.54	4.21	3.77	3.49	3.46	3.47	3.54	0	nc	0.282	1.9
1.05	0.05087	5745	4.515	-0.07	4.93	4.54	4.21	3.77	3.49	3.45	3.47	3.54	0	nc	0.282	1.9
1.05	0.06167	5749	4.513	-0.07	4.92	4.53	4.2	3.76	3.48	3.45	3.46	3.54	0	nc	0.282	1.9
1.05	0.06873	5753	4.512	-0.07	4.92	4.52	4.2	3.76	3.48	3.45	3.46	3.53	0	nc	0.282	1.9
1.05	0.07721	5761	4.511	-0.06	4.91	4.52	4.19	3.75	3.47	3.44	3.45	3.53	0	nc	0.282	1.9
1.05	0.08738	5772	4.51	-0.06	4.9	4.51	4.18	3.75	3.47	3.44	3.45	3.52	0	nc	0.282	1.9
1.05	0.09959	5784	4.51	-0.06	4.88	4.49	4.17	3.74	3.46	3.43	3.45	3.52	0	nc	0.282	1.9
1.05	0.11424	5792	4.509	-0.05	4.87	4.49	4.17	3.73	3.46	3.43	3.44	3.51	0	nc	0.282	1.9
1.05	0.13182	5800	4.508	-0.05	4.86	4.48	4.16	3.73	3.46	3.43	3.44	3.51	0	nc	0.282	1.9
1.05	0.15292	5804	4.508	-0.05	4.86	4.47	4.16	3.73	3.46	3.42	3.44	3.51	0	nc	0.282	1.9
1.05	0.17823	5806	4.507	-0.05	4.86	4.47	4.15	3.73	3.45	3.42	3.44	3.51	0	nc	0.282	1.9
1.05	0.20861	5809	4.506	-0.04	4.85	4.47	4.15	3.72	3.45	3.42	3.43	3.5	0	nc	0.282	1.9
1.05	0.2403	5812	4.506	-0.04	4.85	4.46	4.15	3.72	3.45	3.42	3.43	3.5	0	nc	0.282	1.9
1.05	0.27199	5813	4.505	-0.04	4.84	4.46	4.14	3.72	3.45	3.41	3.43	3.5	0	nc	0.282	1.9
1.05	0.30368	5814	4.504	-0.04	4.84	4.46	4.14	3.71	3.44	3.41	3.43	3.5	0	nc	0.282	1.9
1.05	0.33537	5816	4.503	-0.04	4.84	4.45	4.14	3.71	3.44	3.41	3.42	3.49	0	nc	0.282	1.9
1.05	0.36705	5817	4.502	-0.04	4.84	4.45	4.14	3.71	3.44	3.41	3.42	3.49	0	nc	0.282	1.9
1.05	0.39874	5818	4.502	-0.04	4.83	4.45	4.13	3.71	3.44	3.41	3.42	3.49	0	nc	0.282	1.9
1.05	0.43043	5820	4.501	-0.04	4.83	4.45	4.13	3.7	3.43	3.4	3.42	3.49	0	nc	0.282	1.9
1.05	0.46212	5820	4.5	-0.03	4.83	4.44	4.13	3.7	3.43	3.4	3.41	3.48	0	nc	0.282	1.9
1.05	0.49381	5821	4.499	-0.03	4.82	4.44	4.13	3.7	3.43	3.4	3.41	3.48	0	nc	0.282	1.9
1.05	0.52549	5822	4.499	-0.03	4.82	4.44	4.12	3.7	3.43	3.4	3.41	3.48	0	nc	0.282	1.9
1.05	0.58887	5825	4.497	-0.03	4.82	4.43	4.12	3.69	3.42	3.39	3.41	3.48	0	nc	0.282	1.9
1.05	0.65225	5826	4.496	-0.03	4.81	4.43	4.11	3.69	3.42	3.39	3.4	3.47	0	nc	0.282	1.9
1.05	0.71562	5829	4.494	-0.03	4.8	4.42	4.11	3.68	3.42	3.38	3.4	3.47	0	nc	0.282	1.9
1.05	0.81069	5832	4.492	-0.02	4.8	4.42	4.1	3.68	3.41	3.38	3.39	3.46	0	nc	0.282	1.9
1.05	0.90575	5836	4.49	-0.02	4.79	4.41	4.09	3.67	3.4	3.37	3.39	3.46	0	nc	0.282	1.9
1.05	1.00082	5838	4.488	-0.02	4.78	4.4	4.09	3.66	3.4	3.37	3.38	3.45	0	nc	0.282	1.9
1.05	1.12757	5844	4.485	-0.01	4.77	4.39	4.08	3.66	3.39	3.36	3.37	3.44	0	nc	0.282	1.9
1.05	1.28601	5849	4.481	-0.01	4.75	4.38	4.06	3.64	3.38	3.35	3.36	3.43	0	nc	0.282	1.9
1.05	1.41276	5855	4.478	0	4.74	4.37	4.05	3.63	3.37	3.34	3.35	3.42	0	nc	0.282	1.9
1.05	1.60289	5861	4.474	0	4.73	4.35	4.04	3.62	3.36	3.33	3.34	3.41	0	nc	0.282	1.9
1.05	1.79302	5869	4.469	0.01	4.71	4.33	4.02	3.61	3.34	3.31	3.33	3.39	0	nc	0.282	1.9
1.05	2.01483	5878	4.463	0.02	4.69	4.31	4	3.59	3.33	3.3	3.31	3.38	0	nc	0.282	1.9
1.05	2.26834	5888	4.457	0.03	4.66	4.29	3.98	3.57	3.31	3.28	3.29	3.36	0	nc	0.282	1.9
1.05	2.52184	5898	4.45	0.04	4.63	4.26	3.96	3.55	3.29	3.26	3.27	3.34	0	nc	0.282	1.9
1.05	2.83872	5910	4.441	0.05	4.6	4.23	3.93	3.52	3.26	3.23	3.25	3.31	0	nc	0.282	1.9
1.05	3.18729	5924	4.43	0.07	4.56	4.2	3.89	3.49	3.23	3.2	3.22	3.28	0	nc	0.282	1.9
1.05	3.56755	5939	4.418	0.08	4.52	4.16	3.85	3.45	3.2	3.17	3.19	3.25	0	nc	0.282	1.9
