DATA_KEY	SOURCE_KEY	DATA_FILE	INSTRUMENT	OBSERVATION_DATE	OBSERVATION_TIME	JULIAN_DATE	PROGRAM_NUMBER	PROGRAM_PI	OBSERVER	RESOLUTION	AIRMASS	REDUCTION_SPEXTOOL_VERSION	REDUCTION_PERSON	REDUCTION_DATE	QUALITY_FLAG	MEDIAN_SNR	SPEX_TYPE	SPEX_GRAVITY_CLASSIFICATION	PUBLISHED	DATA_REFERENCE	NOTE
12419	12152	12419_12152.fits	SpeX prism	20120714	09 46 32.982387	56122			Metchev	150	1.098	v3.4			OK	19.43995094	L1.0	INT-G	Y	2015AJ....150..182K	
12420	12153	12420_12153.fits	SpeX prism	20120715	09 15 16.875361	56123			Metchev	150	1.117	v3.4			OK	19.55415344	L2.0	FLD-G	Y	2015AJ....150..182K	
12421	12154	12421_12154.fits	SpeX prism	20120715	10 01 53.415445	56123			Metchev	150	1.491	v3.4			OK	13.44929123	L2.0	VL-G	Y	2015AJ....150..182K	
12422	11351	12422_11351.fits	SpeX prism	20120419	14 37 21.263554	56036			Metchev	150	1.316	v3.4			OK	19.64962196	L5.0	VL-G	Y	2015AJ....150..182K	
12423	12156	12423_12156.fits	SpeX prism	20110803	12 13 1.4137047	55776			Metchev	150	1.216	v3.4			OK	61.52858353	M7.0	VL-G	Y	2015AJ....150..182K	
12424	12157	12424_12157.fits	SpeX prism	20110803	13 10 50.738439	55776			Metchev	150	1.4	v3.4			OK	52.11839294	L0.0	INT-G	Y	2015AJ....150..182K	
12425	12158	12425_12158.fits	SpeX prism	20110802	12 23 10.814250	55775			Metchev	150	1.234	v3.4			OK	36.10779953	M9.0	INT-G	Y	2015AJ....150..182K	
12426	12159	12426_12159.fits	SpeX prism	20110802	10 45 24.183299	55775			Metchev	150	1.133	v3.4			OK	58.61006546	L2.0	FLD-G	Y	2015AJ....150..182K	
12427	12160	12427_12160.fits	SpeX prism	20130606	11 56 15.315710	56449				150	1.357	v3.4			OK	37.94807816	T0.0	INT-G	Y	2015AJ....150..182K	
12428	12161	12428_12161.fits	SpeX prism	20120715	11 30 27.792695	56123			Metchev	150	1.04	v3.4			OK	16.74382019	M8.0		Y	2015AJ....150..182K	
12429	12088	12429_12088.fits	SpeX prism	20130607	12 37 47.014043	56450				150	1.365	v3.4			OK	97.93170929	T0.0	INT-G	Y	2015AJ....150..182K	
12430	12163	12430_12163.fits	SpeX prism	20120715	12 36 22.619705	56123			Metchev	150	1.038	v3.4			OK	16.45653343	L1.0	FLD-G	Y	2015AJ....150..182K	
12431	12164	12431_12164.fits	SpeX prism	20120715	13 36 41.538277	56123			Metchev	150	1.149	v3.4			OK	10.40145969	M8.0	INT-G	Y	2015AJ....150..182K	
12432	12165	12432_12165.fits	SpeX prism	20130606	14 23 45.114667	56449				150	1.249	v3.4			OK	29.79523468	T0.0	INT-G	Y	2015AJ....150..182K	
12433	12166	12433_12166.fits	SpeX prism	20110802	14 23 3.7510871	55775			Metchev	150	1.191	v3.4			OK	40.60647964	M9.0	FLD-G	Y	2015AJ....150..182K	
12434	12167	12434_12167.fits	uSpeX prism	20160104	06 16 21.974617	57391			Luhman	150	1.047	v4.0be			OK	156.4317017	M9.0	VL-G	Y	2016ApJ...827...52L	
12435	12168	12435_12168.fits	uSpeX prism	20160104	06 12 16.475624	57391			Luhman	150	1.051	v4.0be			OK	132.3522797	M9.0	VL-G	Y	2016ApJ...827...52L	
12436	10312	12436_10312.fits	uSpeX prism	20151214	05 20 39.124569	57370			Luhman	150	1.403	v4.0be			OK	282.6018677	M8.0		Y	2016ApJ...827...52L	
12437	12170	12437_12170.fits	SpeX prism	20051212	10 40 18.714028	53716			Luhman	150	1.165	v3.2			OK	72.33296204	M8.0		Y	2016ApJ...827...52L	
12438	12171	12438_12171.fits	SpeX prism	20041113	08 58 46.419626	53322			Luhman	150	1.092	v3.2			OK	89.60848999	L7.0	VL-G	Y	2016ApJ...827...52L	
12439	12172	12439_12172.fits	SpeX prism	20041112	07 38 18.569761	53321			Luhman	150	1.321	v3.2			OK	189.8606873	M6.0	VL-G	Y	2016ApJ...827...52L	
12440	12173	12440_12173.fits	uSpeX prism	20151214	09 55 53.307848	57370			Luhman	150	1.081	v4.0be			OK	133.4590149	M9.0	VL-G	Y	2016ApJ...827...52L	
12441	12174	12441_12174.fits	uSpeX prism	20151214	10 26 40.247645	57370			Luhman	150	1.136	v4.0be			OK	73.86494446	M8.0	VL-G	Y	2016ApJ...827...52L	
12442	12175	12442_12175.fits	uSpeX prism	20151214	10 43 25.387538	57370			Luhman	150	1.176	v4.0be			OK	73.77654266	L7.0	VL-G	Y	2016ApJ...827...52L	
12443	12176	12443_12176.fits	SpeX prism	20111203	11 04 56.780309	55898			Luhman	150	1.127	v3.4			OK	34.08591461	M9.0	VL-G	Y	2016ApJ...827...52L	
12444	12177	12444_12177.fits	uSpeX prism	20151214	10 50 58.031581	57370			Luhman	150	1.196	v4.0be			OK	64.88739777	L7.0	VL-G	Y	2016ApJ...827...52L	
12445	12178	12445_12178.fits	uSpeX prism	20151214	09 45 32.449101	57370			Luhman	150	1.067	v4.0be			OK	158.2831268	M9.0	VL-G	Y	2016ApJ...827...52L	
12446	12179	12446_12179.fits	SpeX prism	20111203	09 54 53.321397	55898			Luhman	150	1.036	v3.4			OK	43.38756561	M9.0	VL-G	Y	2016ApJ...827...52L	
12447	12180	12447_12180.fits	uSpeX prism	20160104	05 12 58.402895	57391			Luhman	150	1.14	v4.0be			OK	156.9377899	L7.0	VL-G	Y	2016ApJ...827...52L	
12448	12181	12448_12181.fits	SpeX prism	20111005	10 52 35.063359	55839			Luhman	150	1.188	v3.4			OK	139.7673798	M9.0	VL-G	Y	2016ApJ...827...52L	
12449	10308	12449_10308.fits	SpeX prism	20051214	08 45 18.250166	53718			Luhman	150	1.027	v3.2			OK	46.86851883	M9.0	VL-G	Y	2016ApJ...827...52L	
12450	12183	12450_12183.fits	SpeX prism	20111203	12 03 10.187201	55898			Luhman	150	1.294	v3.4			OK	64.1759491	M9.0		Y	2016ApJ...827...52L	
12451	12184	12451_12184.fits	SpeX prism	20111004	11 24 29.807036	55838			Luhman	150	1.121	v3.4			OK	183.5859375	M9.0	VL-G	Y	2016ApJ...827...52L	
12452	12185	12452_12185.fits	SpeX prism	20051212	12 03 59.206952	53716			Luhman	150	1.512	v3.2			OK	61.18888855	L7.0	VL-G	Y	2016ApJ...827...52L	
12453	12186	12453_12186.fits	uSpeX prism	20160104	08 12 45.388168	57391			Luhman	150	1.054	v4.0be			OK	103.5231171	L0.0	VL-G	Y	2016ApJ...827...52L	
12454	12187	12454_12187.fits	SpeX prism	20111203	13 15 14.449962	55898			Luhman	150	1.725	v3.4			OK	54.4250412	M8.0	VL-G	Y	2016ApJ...827...52L	
12455	12188	12455_12188.fits	SpeX prism	20111004	13 37 46.863907	55838			Luhman	150	1.028	v3.4			OK	185.8774261	M5.0		Y	2016ApJ...827...52L	
12456	12189	12456_12189.fits	SpeX prism	20041112	07 23 28.699052	53321			Luhman	150	1.396	v3.2			OK	53.49685287	M5.0		Y	2016ApJ...827...52L	
12457	12190	12457_12190.fits	SpeX prism	20041113	09 35 24.062686	53322			Luhman	150	1.043	v3.2			OK	27.17037392	L7.0	VL-G	Y	2016ApJ...827...52L	
12458	12191	12458_12191.fits	SpeX prism	20111005	12 06 6.2818840	55839			Luhman	150	1.054	v3.4			OK	120.601944	M8.0		Y	2016ApJ...827...52L	
12459	12192	12459_12192.fits	SpeX prism	20111005	11 07 26.047385	55839			Luhman	150	1.148	v3.4			OK	151.7958069	L7.0	VL-G	Y	2016ApJ...827...52L	
12460	12193	12460_12193.fits	SpeX prism	20041112	07 55 42.160827	53321			Luhman	150	1.258	v3.2			OK	251.8129272	M8.0		Y	2016ApJ...827...52L	
12461	12194	12461_12194.fits	SpeX prism	20111004	14 41 14.815300	55838			Luhman	150	1.09	v3.4			OK	120.5155792	M5.0		Y	2016ApJ...827...52L	
12462	12195	12462_12195.fits	SpeX prism	20111004	13 53 8.7743193	55838			Luhman	150	1.037	v3.4			OK	160.572464	L0.0	VL-G	Y	2016ApJ...827...52L	
12463	12196	12463_12196.fits	SpeX prism	20111004	12 32 42.053767	55838			Luhman	150	1.034	v3.4			OK	185.4250488	M8.0		Y	2016ApJ...827...52L	
12464	12197	12464_12197.fits	SpeX prism	20111005	11 58 2.1421005	55839			Luhman	150	1.064	v3.4			OK	80.20027924	M9.0		Y	2016ApJ...827...52L	
12465	12198	12465_12198.fits	SpeX prism	20111004	11 05 2.4593435	55838			Luhman	150	1.164	v3.4			OK	242.5265045	M8.0		Y	2016ApJ...827...52L	
12466	12199	12466_12199.fits	SpeX prism	20041113	07 03 07.547216	53322			Luhman	150	1.47	v3.2			OK	215.1462708	M8.0		Y	2016ApJ...827...52L	
12467	12200	12467_12200.fits	SpeX prism	20111004	11 40 12.215292	55838			Luhman	150	1.092	v3.4			OK	244.0327148	M6.0	VL-G	Y	2016ApJ...827...52L	
12468	12201	12468_12201.fits	SpeX prism	20111204	12 37 19.445257	55899			Luhman	150	1.485	v3.4			OK	26.67962074	L0.0	VL-G	Y	2016ApJ...827...52L	
12469	12202	12469_12202.fits	SpeX prism	20111004	11 55 29.007438	55838			Luhman	150	1.07	v3.4			OK	218.811203	M6.0	VL-G	Y	2016ApJ...827...52L	
12470	12203	12470_12203.fits	SpeX prism	20051212	10 50 07.865947	53716			Luhman	150	1.192	v3.2			OK	59.11437225	M8.0		Y	2016ApJ...827...52L	
12471	12204	12471_12204.fits	SpeX prism	20111203	12 39 31.843456	55898			Luhman	150	1.472	v3.4			OK	89.35611725	L6.0	VL-G	Y	2016ApJ...827...52L	
12472	10308	12472_10308.fits	SpeX prism	20041112	07 48 56.361795	53321			Luhman	150	1.277	v3.2			OK	208.1273956	M6.0	VL-G	Y	2016ApJ...827...52L	
12473	12206	12473_12206.fits	SpeX prism	20111004	12 39 49.378340	55838			Luhman	150	1.032	v3.4			OK	158.7532654	L0.0	VL-G	Y	2016ApJ...827...52L	
12474	12207	12474_12207.fits	SpeX prism	20111004	12 19 56.036187	55838			Luhman	150	1.045	v3.4			OK	159.1188354	M9.0	VL-G	Y	2016ApJ...827...52L	
12475	12208	12475_12208.fits	SpeX prism	20041113	06 26 15.297152	53322			Luhman	150	1.739	v3.2			OK	235.3991089	M7.0		Y	2016ApJ...827...52L	
12476	12209	12476_12209.fits	SpeX prism	20041113	06 54 47.766662	53322			Luhman	150	1.527	v3.2			OK	120.2270508	L7.0	VL-G	Y	2016ApJ...827...52L	
12477	12210	12477_12210.fits	SpeX prism	20111203	11 23 18.672543	55898			Luhman	150	1.169	v3.4			OK	46.62137985	M8.0	VL-G	Y	2016ApJ...827...52L	
12478	12211	12478_12211.fits	uSpeX prism	20151214	09 17 52.511238	57370			Luhman	150	1.039	v4.0be			OK	104.194809	L0.0		Y	2016ApJ...827...52L	
12479	12212	12479_12212.fits	SpeX prism	20111005	12 31 25.480552	55839			Luhman	150	1.033	v3.4			OK	51.05966949	M8.0		Y	2016ApJ...827...52L	
12480	12213	12480_12213.fits	SpeX prism	20051213	06 54 51.351984	53717			Luhman	150	1.096	v3.2			OK	30.96432686	M8.0		Y	2016ApJ...827...52L	
12481	12214	12481_12214.fits	SpeX prism	20111203	08 53 11.420830	55898			Luhman	150	1.027	v3.4			OK	43.50728989	M8.0	VL-G	Y	2016ApJ...827...52L	
12482	12215	12482_12215.fits	SpeX prism	20111005	15 00 11.322605	55839			Luhman	150	1.133	v3.4			OK	48.01725388	M8.0	VL-G	Y	2016ApJ...827...52L	
12483	12216	12483_12216.fits	SpeX prism	20041113	09 21 13.371021	53322			Luhman	150	1.058	v3.2			OK	53.32286835	M8.0	VL-G	Y	2016ApJ...827...52L	
12484	12217	12484_12217.fits	SpeX prism	20051214	06 16 29.416528	53718			Luhman	150	1.171	v3.2			OK	40.4450264	M9.0	VL-G	Y	2016ApJ...827...52L	
12485	12218	12485_12218.fits	SpeX prism	20051212	11 09 31.933067	53716			Luhman	150	1.257	v3.2			OK	51.62052917	M8.0		Y	2016ApJ...827...52L	
12486	12219	12486_12219.fits	SpeX prism	20111204	10 53 42.912797	55899			Luhman	150	1.115	v3.4			OK	21.04196167	M8.0	FLD-G	Y	2016ApJ...827...52L	
12487	12220	12487_12220.fits	SpeX prism	20111005	14 33 47.146461	55839			Luhman	150	1.087	v3.4			OK	99.19662476	M8.0	VL-G	Y	2016ApJ...827...52L	
12488	12221	12488_12221.fits	SpeX prism	20111004	13 45 24.176389	55838			Luhman	150	1.034	v3.4			OK	158.9284821	L0.0	VL-G	Y	2016ApJ...827...52L	
12489	12222	12489_12222.fits	SpeX prism	20051213	06 17 02.955008	53717			Luhman	150	1.177	v3.2			OK	50.89037704	M8.0		Y	2016ApJ...827...52L	
12490	12223	12490_12223.fits	SpeX prism	20041113	10 01 57.229119	53322			Luhman	150	1.026	v3.2			OK	36.48956299	L7.0	VL-G	Y	2016ApJ...827...52L	
12491	12224	12491_12224.fits	uSpeX prism	20151214	09 12 30.567661	57370			Luhman	150	1.037	v4.0be			OK	117.3893356	L0.0	VL-G	Y	2016ApJ...827...52L	
12492	12225	12492_12225.fits	SpeX prism	20111004	12 55 42.638371	55838			Luhman	150	1.026	v3.4			OK	163.0749664	M6.0		Y	2016ApJ...827...52L	
12493	12226	12493_12226.fits	uSpeX prism	20160104	05 19 29.319756	57391			Luhman	150	1.128	v4.0be			OK	66.74034119	L7.0	VL-G	Y	2016ApJ...827...52L	
12494	12227	12494_12227.fits	uSpeX prism	20160104	06 23 37.114129	57391			Luhman	150	1.041	v4.0be			OK	94.23032379	M8.0		Y	2016ApJ...827...52L	
12495	12228	12495_12228.fits	SpeX prism	20051212	11 50 00.745867	53716			Luhman	150	1.435	v3.2			OK	50.61740494	M9.0	VL-G	Y	2016ApJ...827...52L	
12496	12229	12496_12229.fits	SpeX prism	20111005	12 43 15.927032	55839			Luhman	150	1.027	v3.4			OK	59.09714508	M8.0		Y	2016ApJ...827...52L	
12497	12230	12497_12230.fits	SpeX prism	20051213	05 29 02.513409	53717			Luhman	150	1.353	v3.2			OK	54.23453903	M6.0		Y	2016ApJ...827...52L	
12498	12231	12498_12231.fits	uSpeX prism	20151214	05 44 26.852125	57370			Luhman	150	1.3	v4.0be			OK	47.45373154	M9.0		Y	2016ApJ...827...52L	
12499	12232	12499_12232.fits	SpeX prism	20041113	10 19 18.990082	53322			Luhman	150	1.023	v3.2			OK	68.34780884	L7.0	VL-G	Y	2016ApJ...827...52L	
12500	10312	12500_10312.fits	uSpeX prism	20151215	06 37 33.519629	57371			Luhman	150	1.129	v4.0be			OK	17.38228798	M9.0	VL-G	Y	2016ApJ...827...52L	
12501	12234	12501_12234.fits	SpeX prism	20041113	08 57 40.076281	53322			Luhman	150	1.086	v3.2			OK	140.858017	L7.0	VL-G	Y	2016ApJ...827...52L	
12502	12235	12502_12235.fits	uSpeX prism	20151215	06 51 31.324933	57371			Luhman	150	1.104	v4.0be			OK	39.72580338	L0.0	VL-G	Y	2016ApJ...827...52L	
12503	12236	12503_12236.fits	SpeX prism	20051213	05 21 30.848170	53717			Luhman	150	1.398	v3.2			OK	47.9963913	M9.0	VL-G	Y	2016ApJ...827...52L	
12504	12237	12504_12237.fits	uSpeX prism	20151215	07 01 3.3905870	57371			Luhman	150	1.089	v4.0be			OK	43.80692673	L7.0	VL-G	Y	2016ApJ...827...52L	
12505	12238	12505_12238.fits	SpeX prism	20111004	15 40 35.418724	55838			Luhman	150	1.23	v3.4			OK	118.8880234	L0.0	VL-G	Y	2016ApJ...827...52L	
12506	12239	12506_12239.fits	SpeX prism	20041113	11 13 24.900825	53322			Luhman	150	1.041	v3.2			OK	78.82589722	L7.0	VL-G	Y	2016ApJ...827...52L	
12507	12240	12507_12240.fits	SpeX prism	20041112	08 03 10.877984	53321			Luhman	150	1.231	v3.2			OK	269.7990723	M6.0		Y	2016ApJ...827...52L	
12508	12241	12508_12241.fits	uSpeX prism	20160104	08 36 53.164058	57391			Luhman	150	1.088	v4.0be			OK	199.3194885	M6.0		Y	2016ApJ...827...52L	
12509	12242	12509_12242.fits	SpeX prism	20111004	13 59 36.950333	55838			Luhman	150	1.043	v3.4			OK	162.4291229	M8.0	VL-G	Y	2016ApJ...827...52L	
12510	12243	12510_12243.fits	SpeX prism	20111004	13 30 9.9675307	55838			Luhman	150	1.027	v3.4			OK	178.505127	M6.0		Y	2016ApJ...827...52L	
12511	12244	12511_12244.fits	SpeX prism	20051212	11 26 08.508099	53716			Luhman	150	1.321	v3.2			OK	44.7794838	L7.0	VL-G	Y	2016ApJ...827...52L	
12512	12245	12512_12245.fits	uSpeX prism	20151215	06 21 28.420985	57371			Luhman	150	1.167	v4.0be			OK	26.91628647	L0.0	VL-G	Y	2016ApJ...827...52L	
12513	12246	12513_12246.fits	uSpeX prism	20151214	09 26 46.726879	57370			Luhman	150	1.048	v4.0be			OK	64.44012451	M9.0	VL-G	Y	2016ApJ...827...52L	
12514	12247	12514_12247.fits	SpeX prism	20041113	06 46 27.478102	53322			Luhman	150	1.58	v3.2			OK	256.7915649	M9.0		Y	2016ApJ...827...52L	
12515	12248	12515_12248.fits	SpeX prism	20111203	10 27 5.5925916	55898			Luhman	150	1.067	v3.4			OK	61.61715698	L0.0	VL-G	Y	2016ApJ...827...52L	
12516	12249	12516_12249.fits	SpeX prism	20111004	11 30 35.434591	55838			Luhman	150	1.11	v3.4			OK	143.3104401	L0.0	VL-G	Y	2016ApJ...827...52L	
12517	12250	12517_12250.fits	SpeX prism	20111005	14 23 35.080309	55839			Luhman	150	1.071	v3.4			OK	98.65093994	M8.0		Y	2016ApJ...827...52L	
12518	12251	12518_12251.fits	SpeX prism	20051213	05 42 58.163400	53717			Luhman	150	1.292	v3.2			OK	45.54624557	M9.0	VL-G	Y	2016ApJ...827...52L	
12519	12252	12519_12252.fits	SpeX prism	20111203	09 43 13.294327	55898			Luhman	150	1.03	v3.4			OK	41.31246948	L8.0	VL-G	Y	2016ApJ...827...52L	
12520	12253	12520_12253.fits	SpeX prism	20111204	13 02 0.97153812	55899			Luhman	150	1.659	v3.4			OK	154.3515167	M8.0		Y	2016ApJ...827...52L	
12521	12254	12521_12254.fits	SpeX prism	20041113	08 46 29.963479	53322			Luhman	150	1.109	v3.2			OK	212.1421051	L7.0	VL-G	Y	2016ApJ...827...52L	
12522	12255	12522_12255.fits	uSpeX prism	20151214	10 35 6.2958490	57370			Luhman	150	1.157	v4.0be			OK	93.19963837	L7.0	VL-G	Y	2016ApJ...827...52L	
12523	12256	12523_12256.fits	SpeX prism	20111005	11 14 31.465686	55839			Luhman	150	1.132	v3.4			OK	141.921051	M8.0	VL-G	Y	2016ApJ...827...52L	
12524	12257	12524_12257.fits	uSpeX prism	20151214	07 12 52.645779	57370			Luhman	150	1.076	v4.0be			OK	78.08296204	L7.0	VL-G	Y	2016ApJ...827...52L	
12525	12258	12525_12258.fits	SpeX prism	20041113	07 40 15.136461	53322			Luhman	150	1.294	v3.2			OK	269.4859009	L7.0	VL-G	Y	2016ApJ...827...52L	
12526	12259	12526_12259.fits	SpeX prism	20111005	13 49 17.044025	55839			Luhman	150	1.038	v3.4			OK	122.9826965	M9.0	VL-G	Y	2016ApJ...827...52L	
12527	12260	12527_12260.fits	SpeX prism	20051213	05 55 49.508843	53717			Luhman	150	1.245	v3.2			OK	51.61262512	M9.0	VL-G	Y	2016ApJ...827...52L	
12528	12261	12528_12261.fits	SpeX prism	20111005	13 39 56.264164	55839			Luhman	150	1.033	v3.4			OK	63.5640831	M5.0		Y	2016ApJ...827...52L	
12529	12262	12529_12262.fits	SpeX prism	20041113	08 01 21.481777	53322			Luhman	150	1.198	v3.2			OK	34.63405991	L7.0	VL-G	Y	2016ApJ...827...52L	
12530	12263	12530_12263.fits	SpeX prism	20041113	11 25 25.037265	53322			Luhman	150	1.048	v3.2			OK	37.82478333	L7.0	VL-G	Y	2016ApJ...827...52L	
12531	12264	12531_12264.fits	SpeX prism	20111005	15 18 31.641386	55839			Luhman	150	1.178	v3.4			OK	32.28923035	L0.0	VL-G	Y	2016ApJ...827...52L	
12532	12265	12532_12265.fits	SpeX prism	20111203	11 46 14.467705	55898			Luhman	150	1.238	v3.4			OK	53.22290802	L7.0	VL-G	Y	2016ApJ...827...52L	
12533	12266	12533_12266.fits	SpeX prism	20051213	07 08 46.790372	53717			Luhman	150	1.076	v3.2			OK	63.6224556	M8.0	VL-G	Y	2016ApJ...827...52L	
12534	12267	12534_12267.fits	SpeX prism	20051214	05 26 12.849622	53718			Luhman	150	1.336	v3.2			OK	48.00357056	M8.0	VL-G	Y	2016ApJ...827...52L	
12535	12268	12535_12268.fits	uSpeX prism	20151214	07 04 3.3893500	57370			Luhman	150	1.09	v4.0be			OK	70.14377594	M8.0		Y	2016ApJ...827...52L	
12536	12269	12536_12269.fits	SpeX prism	20051213	06 31 31.913447	53717			Luhman	150	1.143	v3.2			OK	36.42415619	M9.0		Y	2016ApJ...827...52L	
12537	12270	12537_12270.fits	SpeX prism	20041113	10 58 38.019605	53322			Luhman	150	1.032	v3.2			OK	176.8528137	L0.0	VL-G	Y	2016ApJ...827...52L	
12538	12271	12538_12271.fits	SpeX prism	20111203	09 28 46.174440	55898			Luhman	150	1.025	v3.4			OK	49.37805557	L7.0	INT-G	Y	2016ApJ...827...52L	
12539	12272	12539_12272.fits	SpeX prism	20111203	08 22 7.2701595	55898			Luhman	150	1.046	v3.4			OK	45.7791748	M8.0	VL-G	Y	2016ApJ...827...52L	
12540	10311	12540_10311.fits	SpeX prism	20041112	08 29 56.554979	53321			Luhman	150	1.143	v3.2			OK	143.8875275	M9.0	VL-G	Y	2016ApJ...827...52L	
12541	12274	12541_12274.fits	SpeX prism	20051214	05 42 10.506035	53718			Luhman	150	1.271	v3.2			OK	45.50833511	M8.0	VL-G	Y	2016ApJ...827...52L	
12542	12275	12542_12275.fits	SpeX prism	20111203	09 08 44.164675	55898			Luhman	150	1.024	v3.4			OK	39.71953964	M8.0	VL-G	Y	2016ApJ...827...52L	
12543	12276	12543_12276.fits	SpeX prism	20111203	12 58 17.695235	55898			Luhman	150	1.6	v3.4			OK	52.64530563	L8.0	VL-G	Y	2016ApJ...827...52L	
12544	12277	12544_12277.fits	uSpeX prism	20160104	07 01 25.252052	57391			Luhman	150	1.023	v4.0be			OK	122.4780884	L7.0	VL-G	Y	2016ApJ...827...52L	
12545	12278	12545_12278.fits	uSpeX prism	20160104	07 19 23.874650	57391			Luhman	150	1.023	v4.0be			OK	66.06385803	M9.0	VL-G	Y	2016ApJ...827...52L	
12546	12279	12546_12279.fits	uSpeX prism	20160104	07 50 52.939395	57391			Luhman	150	1.036	v4.0be			OK	86.67630768	L8.0	VL-G	Y	2016ApJ...827...52L	
12547	12280	12547_12280.fits	uSpeX prism	20160104	07 59 1.4808580	57391			Luhman	150	1.042	v4.0be			OK	79.48150635	M9.0		Y	2016ApJ...827...52L	
12548	12281	12548_12281.fits	uSpeX prism	20160104	08 21 4.0231000	57391			Luhman	150	1.064	v4.0be			OK	107.9873276	M8.0		Y	2016ApJ...827...52L	
12549	12282	12549_12282.fits	uSpeX prism	20151214	10 02 30.805672	57370			Luhman	150	1.092	v4.0be			OK	86.62731171	M8.0	VL-G	Y	2016ApJ...827...52L	
12550	12283	12550_12283.fits	uSpeX prism	20160104	08 57 3.7199080	57391			Luhman	150	1.121	v4.0be			OK	98.97399139	M9.0		Y	2016ApJ...827...52L	
12551	12284	12551_12284.fits	uSpeX prism	20160104	07 43 58.242224	57391			Luhman	150	1.034	v4.0be			OK	150.3907623	M8.0		Y	2016ApJ...827...52L	
12552	12285	12552_12285.fits	uSpeX prism	20160104	08 45 9.6402850	57391			Luhman	150	1.101	v4.0be			OK	130.088501	M9.0		Y	2016ApJ...827...52L	
12553	12286	12553_12286.fits	uSpeX prism	20160104	08 51 37.360726	57391			Luhman	150	1.112	v4.0be			OK	110.7815857	M9.0		Y	2016ApJ...827...52L	
12554	12287	12554_12287.fits	SpeX prism	20111005	14 42 19.294497	55839			Luhman	150	1.1	v3.4			OK	58.45812988	L7.0	VL-G	Y	2016ApJ...827...52L	
12555	12288	12555_12288.fits	SpeX prism	20051214	06 02 28.632880	53718			Luhman	150	1.207	v3.2			OK	36.77140808	L7.0	VL-G	Y	2016ApJ...827...52L	
12556	12289	12556_12289.fits	SpeX prism	20111203	10 47 44.850490	55898			Luhman	150	1.095	v3.4			OK	74.4614563	L6.0	VL-G	Y	2016ApJ...827...52L	
12557	12290	12557_12290.fits	SpeX prism	20111203	12 22 20.288196	55898			Luhman	150	1.379	v3.4			OK	68.40747833	L7.0	VL-G	Y	2016ApJ...827...52L	
12558	12291	12558_12291.fits	uSpeX prism	20151214	07 21 15.122892	57370			Luhman	150	1.066	v4.0be			OK	169.9963684	L7.0	VL-G	Y	2016ApJ...827...52L	
12559	12292	12559_12292.fits	uSpeX prism	20160104	09 08 32.093536	57391			Luhman	150	1.144	v4.0be			OK	91.95044708	M9.0	VL-G	Y	2016ApJ...827...52L	
12560	12293	12560_12293.fits	uSpeX prism	20160104	08 40 27.628647	57391			Luhman	150	1.093	v4.0be			OK	203.2789459	M9.0	VL-G	Y	2016ApJ...827...52L	
12561	12294	12561_12294.fits	uSpeX prism	20160104	07 10 10.580620	57391			Luhman	150	1.023	v4.0be			OK	89.08072662	L7.0	VL-G	Y	2016ApJ...827...52L	
12562	12295	12562_12295.fits	uSpeX prism	20160104	08 32 17.695103	57391			Luhman	150	1.081	v4.0be			OK	162.2537231	L7.0	VL-G	Y	2016ApJ...827...52L	
12563	12296	12563_12296.fits	SpeX prism	20041113	10 45 13.823777	53322			Luhman	150	1.026	v3.2			OK	154.487793	L7.0	VL-G	Y	2016ApJ...827...52L	
12564	12297	12564_12297.fits	SpeX prism	20041113	08 36 21.940927	53322			Luhman	150	1.131	v3.2			OK	87.13301849	L7.0	VL-G	Y	2016ApJ...827...52L	
12565	12298	12565_12298.fits	uSpeX prism	20151231	07 46 17.842184	57387.32382			Burgasser	150	1.266	v4.0.4			OK	80.41320038	L2.0	FLD-G	N	BARDALEZ-NP	
12566	12299	12566_12299.fits	uSpeX prism	20151231	08 19 35.926062	57387.34694			Burgasser	150	1.304	v4.0.4			OK	218.6160278	M8.0	FLD-G	N	BARDALEZ-NP	
12567	11870	12567_11870.fits	uSpeX prism	20160220	05 56 24.032433	57438.2475			Bardalez Gagliuffi	150	1.042	v4.1			OK	408.9518127			N	BARDALEZ-NP	
12570	11877	12570_11877.fits	uSpeX prism	20160220	13 02 23.747775	57438.54333			Bardalez Gagliuffi	150	1.027	v4.1			OK	237.9361267			N	BARDALEZ-NP	
12571	12300	12571_12300.fits	uSpeX prism	20151118	05 36 38.519582	57344.23378			Bardalez Gagliuffi	150	1.059	v4.0.4			OK	61.95575714	L2.0	VL-G	N	BARDALEZ-NP	
12572	12301	12572_12301.fits	uSpeX prism	20151118	07 29 8.0690380	57344.3119			Bardalez Gagliuffi	150	1.127	v4.0.4			OK	296.6665039	M8.0	FLD-G	N	BARDALEZ-NP	
12573	12302	12573_12302.fits	uSpeX prism	20151118	06 30 23.054490	57344.2711			Bardalez Gagliuffi	150	1.038	v4.0.4			OK	302.3213501	M8.0	FLD-G	N	BARDALEZ-NP	
12574	10058	12574_10058.fits	uSpeX prism	20151118	07 07 25.014705	57344.29682			Bardalez Gagliuffi	150	1.048	v4.0.4			OK	147.0970154	L2.0	FLD-G	N	BARDALEZ-NP	
12575	12003	12575_12003.fits	uSpeX prism	20151117	07 03 15.153295	57343.29393			Bardalez Gagliuffi	150	1.474	v4.0.4			OK	163.851532	M8.0	FLD-G	N	BARDALEZ-NP	
