DATA_KEY	SOURCE_KEY	DATA_FILE	OBSERVATION_DATE	OBSERVATION_TIME	JULIAN_DATE	PROGRAM_NUMBER	PROGRAM_PI	OBSERVER	RESOLUTION	AIRMASS	REDUCTION_SPEXTOOL_VERSION	REDUCTION_PERSON	REDUCTION_DATE	QUALITY_FLAG	MEDIAN_SNR	SPEX_TYPE	PUBLISHED	DATA_REFERENCE	NAME	DESIGNATION	RA	DEC	DISCOVERY_REFERENCE	OPT_TYPE	OPTICAL_REFERENCE	NIR_TYPE	NIR_REFERENCE	LIT_TYPE	LIT_TYPE_REF	LUMINOSITY_CLASS	METALLICITY_CLASS	OBJECT_TYPE	J_2MASS	J_2MASS_E	H_2MASS	H_2MASS_E	KS_2MASS	KS_2MASS_E	JK_SPT	DJK	COLOR_EXTREMITY	PARALLAX	PARALLAX_E	PARALLEX _REF	DISTANCE_PHOT	DISTANCE_PHOT_E	DISTANCE_PHOT_METHOD	DISTANCE	DISTANCE_E	MU_RA	MU_RA_E	MU_DEC	MU_DEC_E	MU_REF	GRAVITY_CLASS_OPTICAL	GRAVITY_CLASS_OPTICAL_REF	GRAVITY_CLASS_NIR	GRAVITY_CLASS_NIR_REF	CLUSTER	CLUSTER_REF	LIBRARY	BINARY	BINARY_REF	SBINARY	SBINARY_REF	COMPANION	COMPANION_NAME	COMPANION_REF	RA_SDSS	RA_SDSS_E	DEC_SDSS	DEC_SDSS_E	DESIGNATION_SDSS	EPOCH_SDSS	R_SDSS	R_SDSS_E	I_SDSS	I_SDSS_E	Z_SDSS	Z_SDSS_E	RA_2MASS	RA_2MASS_E	DEC_2MASS	DEC_2MASS_E	DESIGNATION_2MASS	EPOCH_2MASS	RA_WISE	RA_WISE_E	DEC_WISE	DEC_WISE_E	DESIGNATION_WISE	EPOCH_WISE	W1_WISE	W1_WISE_E	W2_WISE	W2_WISE_E	W3_WISE	W3_WISE_E	W4_WISE	W4_WISE_E	RA_UKIDSS	RA_UKIDSS_E	DEC_UKIDSS	DEC_UKIDSS_E	DESIGNATION_UKIDSS	EPOCH_UKIDSS	Y_UKIDSS	Y_UKIDSS_E	J_UKIDSS	J_UKIDSS_E	H_UKIDSS	H_UKIDSS_E	K_UKIDSS	K_UKIDSS_E	RA_SSSPM	RA_SSSPM_E	DEC_SSSPM	DEC_SSSPM_E	DESIGNATION_SSSPM	EPOCH_SSSPM	B_SSSPM	B_SSSPM_E	R_SSSPM	R_SSSPM_E	I_SSSPM	I_SSSPM_E	MU_RA_SSSPM	MU_RA_SSSPM_E	MU_DEC_SSSPM	MU_DEC_SSSPM_E	CH1_IRAC	CH1_IRAC_E	CH2_IRAC	CH2_IRAC_E	CH3_IRAC	CH3_IRAC_E	CH4_IRAC	CH4_IRAC_E	U_ALT	V_ALT	B_ALT	R_ALT	I_ALT	J_ALT	H_ALT	K_ALT	ALT_PHOT_REF
11643	11414	11643_11414.fits	20120530	12 24 40.943887	56078.017	--	--	burgasser	75	1.399	3.4	--	--	OK	148	M7.4	N	GIZ-NP	WISE J18584722-2420518	J18584722-2420518	284.69675	-24.347723	GIZ-NP	--	--	--	--	--	--	--	--	VLM	13.147	0.028	12.478	0.03	12.067	0.026	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10215	11415	10215_11415.fits	20040724	--	53210.5	--	--	--	120	--	--	Mercado	--	POOR	48	M5.5	N	BUR-NP	2MASS J1900498-301650	J1900498-301650	285.20752	-30.280556	BUR-NP	--	--	M4	BUR-NP	M4	--	--	--	VLM	15.745	0.089	15.059	0.1	15.064	0.127	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10013	11416	10013_11416.fits	20030521	--	52780.5	--	--	--	120	--	--	Mercado	--	OK	0	T4.8	Y	2004AJ....127.2856B	2MASS J19010601+4718136	J19010601+4718136	285.27502	47.303776	2004AJ....127.2856B	--	--	T5	2006ApJ...637.1067B	T5	--	--	--	VLM	15.856	0.071	15.468	0.092	15.641	0.286	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11819	11417	11819_11417.fits	20130424	15 19 38.703152	56407.139	--	--	burgasser	120	1.824	3.4	--	--	OK	117	L0.1::	Y	2014ApJ...794..143B	DENIS J19013910-3700170	J19013910-3700170	285.4129	-37.004723	2010AandA...517A..53M	M8	2010AandA...517A..53M	--	--	M8	--	--	--	VLM	14.257	0.029	13.045	0.033	12.296	0.026	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	young	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11486	11418	11486_11418.fits	20101117	--	55517.5	--	--	--	120	--	--	--	--	OK	97	T5.5	Y	2011ApJS..197...19K	WISE J190624.74+450807.1	J19062474+4508071	286.60309	45.135307	2011ApJS..197...19K	--	--	T6	2011ApJS..197...19K	T6	--	--	--	VLM	16.32	0.108	16.129	0.214	16.107	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11554	11419	11554_11419.fits	20110419	13 57 10.797464	55671.081	--	--	burgasser	120	1.151	3.4	--	--	OK	321	L0.8	Y	GIZ11B	WISE J19064847+4011068	J19064847+4011068	286.70197	40.185223	GIZ11B	L1	GIZ13A	L1	GIZ11B	L1	--	--	--	VLM	13.078	0.024	12.26	0.023	11.771	0.018	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11153	11420	11153_11420.fits	20080908	--	54717.5	--	--	--	120	--	--	--	--	OK	119	L2.2	N	BUR-NP	DENIS-P J1909081-193748	J19090821-1937479	287.28421	-19.629972	2008MNRAS.383..831P	L1+/-1	2008MNRAS.383..831P	--	--	L1+/-1	--	--	--	VLM	14.52	0.029	13.543	0.027	12.915	0.029	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10618	11421	10618_11421.fits	20060531	13 24 8.31177	53887.058	--	--	--	120	1.842	3.3	--	--	POOR	30	L2.0::	Y	2010ApJS..190..100K	2MASS J19163888-3700026	J19163888-3700026	289.16199	-37.000721	2010ApJS..190..100K	--	--	L1	2010ApJS..190..100K	L1	--	--	--	VLM	15.669	0.049	14.878	0.058	14.381	0.076	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10823	11422	10823_11422.fits	20070704	11 40 6.37122	54285.986	--	--	"kirkpatrick, looper"	120	1.057	3.3	--	--	OK	1042	M4.7	Y	2010ApJS..190..100K	Gl752A	J19165496+0510043	289.229	5.167861	--	M3.5	--	--	--	M3.5	--	--	--	VLM	5.583	0.03	4.949	0.027	4.673	0.02	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10824	11423	10824_11423.fits	20070704	11 32 8.86071	54285.981	--	--	"kirkpatrick, looper"	120	1.051	3.3	--	--	OK	520	M8.1	Y	2014ApJ...794..143B	VB 10	J19165762+0509021	289.24008	5.1505833	VAN61A	M8 V	BOE85A	--	--	M8 V	--	--	--	VLM	9.908	0.025	9.226	0.026	8.765	0.022	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	mstd	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10154	11423	10154_11423.fits	20030919	--	52901.5	--	--	--	120	--	--	Tomoki	--	OK	0	M7.9	Y	2004AJ....127.2856B	VB 10	J19165762+0509021	289.24008	5.1505833	VAN61A	M8 V	BOE85A	--	--	M8 V	--	--	--	VLM	9.908	0.025	9.226	0.026	8.765	0.022	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	mstd	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11890	11424	11890_11424.fits	20131022	06 42 26.270362	56587.779	--	--	burgasser	120	1.375	3.4	--	--	OK	79	L7.3:	N	BUR-NP	WISE J191915.54+304558.4	J19191554+3045584	289.81476	30.766222	2013PASP..125..809T	--	--	L6	2013PASP..125..809T	L6	--	--	--	VLM	15.97	--	--	--	13.95	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10028	11425	10028_11425.fits	20030522	--	52781.5	--	--	--	120	--	--	--	--	OK	0	M5.3:	Y	2004AJ....127.2856B	V 1451 Aql	J19202469-1033373	290.10291	-10.560361	--	M5 III	--	--	--	M5 III	--	III	--	GIANT	2.305	0.334	1.428	0.254	1.12	0.292	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	giant	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11728	11427	11728_11427.fits	20120927	04 52 48.647269	56197.703	--	--	burgasser	120	1.671	3.4	--	--	OK	262	M8.5	Y	2014ApJ...794..143B	2MASS J19233810-3308410	J19233810-3308410	290.90875	-33.144726	--	M7	--	--	--	M7	--	--	--	VLM	13.27	--	--	--	12.23	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10484	11428	10484_11428.fits	20051017	08 13 05.846338	53660.842	--	--	--	120	2.031	3.2	--	--	BG	87	T4.2::	N	LOO-NP	2MASS J19240858+5506524 BG	J19240858+5506524	291.03577	55.114555	2008ApJ...686..528L	--	--	--	--	--	--	--	--	VLM	15.488	0.06	15.05	0.088	14.727	0.103	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10497	11429	10497_11429.fits	20051018	07 03 05.496462	53661.794	--	--	--	120	1.61	3.2	--	--	POOR	20	M8.4:	N	LOO-NP	NLTT 47780	J19240858+5506524	291.03577	55.114555	2008ApJ...686..528L	M7.5	2008ApJ...686..528L	--	--	M7.5	--	--	--	VLM	15.488	0.06	15.05	0.088	14.727	0.103	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11662	11430	11662_11430.fits	20120709	14 30 13.273290	56118.104	--	--	burgasser	120	1.698	3.4	--	--	OK	243	T5.7	N	BUR-NP	WISE J192841.35+235604.9	J19284135+2356049	292.1723	23.934694	2011ApJS..197...19K	--	--	T6	2011ApJS..197...19K	T6	--	--	--	VLM	14.34	0.06	14.31	0.06	14.09	0.06	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11594	11430	11594_11430.fits	20110911	--	55815.5	--	--	--	120	--	--	--	--	OK	462	T5.8	Y	2013ApJS..205....6M	WISE J192841.35+235604.9	J19284135+2356049	292.1723	23.934694	2011ApJS..197...19K	--	--	T6	2011ApJS..197...19K	T6	--	--	--	VLM	14.34	0.06	14.31	0.06	14.09	0.06	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11154	11431	11154_11431.fits	20080908	--	54717.5	--	--	--	120	--	--	--	--	OK	67	L5.1	Y	2010ApJ...710.1142B	2MASS J19285196-4356256	J19285196-4356256	292.21649	-43.940445	2008AJ....136.1290R	L4	2008AJ....136.1290R	--	--	L4	--	--	--	VLM	15.199	0.044	14.127	0.044	13.457	0.037	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10259	11432	10259_11432.fits	20040907	--	53255.5	--	--	--	120	--	--	--	--	OK	160	M6.2	N	BUR-NP	SSSPM 1930-4311	J19294099-4310368	292.42081	-43.176891	2004AandA...425..519S	sdM7	2004AandA...425..519S	sdM7	BUR-NP	sdM7	--	--	sd	VLM	14.794	0.032	14.23	0.056	14.091	0.058	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	subdwarf	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10231	11432	10231_11432.fits	20040905	--	53253.5	--	--	--	120	--	--	--	--	OK	176	M6.4	N	BUR-NP	SSSPM 1930-4311	J19294099-4310368	292.42081	-43.176891	2004AandA...425..519S	sdM7	2004AandA...425..519S	sdM7	BUR-NP	sdM7	--	--	sd	VLM	14.794	0.032	14.23	0.056	14.091	0.058	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	subdwarf	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11682	11433	11682_11433.fits	20120817	09 49 9.0236567	56156.909	--	--	--	120	1.166	3.4	--	--	BG	20	L2.7::	N	FAH-NP	WISE J19323571+0133556	J19323571+0133556	293.1488	1.5654444	--	--	--	M7	FAH-NP	M7	--	--	--	VLM	15.78	0.064	15.05	0.089	14.707	0.105	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11044	11434	11044_11434.fits	20080712	--	54659.5	--	--	--	120	--	--	--	--	OK	287	M4.3	N	LOO-NP	2MASS J19323624-392109A	J19323624-392109	293.151	-39.352497	--	--	--	--	--	--	--	--	--	VLM	9.076	0.039	8.257	0.026	8.261	0.034	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11045	11435	11045_11435.fits	20080712	--	54659.5	--	--	--	120	--	--	--	--	OK	308	M4.5	N	LOO-NP	2MASS J19323624-392109B	J19323624-392109	293.151	-39.352497	--	--	--	--	--	--	--	--	--	VLM	9.076	0.039	8.257	0.026	8.261	0.034	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11894	11436	11894_11436.fits	20131023	05 01 31.255930	56588.709	--	--	"burgasser, gagliuffi, skrzypek"	120	1.355	3.4	--	--	OK	158	M8.5	Y	2014ApJ...794..143B	DENIS JJ1934511-184134	J1934511-184134	293.71292	-18.692778	2010AandA...517A..53M	M8.5	2010AandA...517A..53M	--	--	M8.5	--	--	--	VLM	14.28	0.14	--	--	13.13	0.11	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11451	11437	11451_11437.fits	20100707	12 38 46.014986	55385.027	--	--	burgasser	120	1.724	3.4	--	--	OK	200	M9.0:	N	BUR-NP	2MASS J19355595-2846343	J19355595-2846343	293.98312	-28.776194	--	M9	2008AJ....136.1290R	M9 vlg	2010ApJ...715..561A	M9	--	--	--	VLM	13.953	0.027	13.18	0.022	12.712	0.029	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	gamma	--	LOW-G	--	--	--	young	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11291	11437	11291_11437.fits	20090702	09 51 28.897899	55014.911	--	--	allers	120	1.643	3.4	--	--	OK	198	M9.3:	Y	2013ApJ...772...79A	2MASS J19355595-2846343	J19355595-2846343	293.98312	-28.776194	--	M9	2008AJ....136.1290R	M9 vlg	2010ApJ...715..561A	M9	--	--	--	VLM	13.953	0.027	13.18	0.022	12.712	0.029	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	gamma	--	LOW-G	--	--	--	young	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11332	11438	11332_11438.fits	20091108	04 40 18.348573	55143.695	--	--	burgasser	120	2.6	3.4	--	--	POOR	17	M6.8::	N	BUR-NP	2MASS J19390462-4239251	J19390462-4239251	294.76926	-42.656975	2008AJ....135..785W	M9:	2008AJ....136.1290R	--	--	M9:	--	--	--	VLM	14.157	0.027	13.42	0.042	12.938	0.034	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11996	11439	11996_11439.fits	20130825	07 41 45.014380	56529.821	--	--	--	75	1.705	3.4	--	--	OK	131	M9.4	Y	2014ApJ...787..126L	WISE J194128.98-342335.8	J19412898-342335.8	295.37076	-34.393059	2014ApJ...781....4L	--	--	--	2014ApJ...787..126L	--	--	--	--	VLM	14.51	0.04	13.96	0.05	13.69	0.05	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10629	11440	10629_11440.fits	20060601	13 30 41.3795	53888.063	--	--	--	120	1.514	3.3	--	--	POOR	37	L2.5	Y	2010ApJS..190..100K	2MASS J19415458+6826021	J19415458+6826021	295.47742	68.433914	2010ApJS..190..100K	--	--	L2	2010ApJS..190..100K	L2	--	--	--	VLM	15.99	0.075	15.2	0.095	14.711	0.089	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10471	11441	10471_11441.fits	20051016	--	53659.5	--	--	--	120	--	--	--	--	OK	119	M5.9	N	BUR-NP	LHS 3480	J19442199-2230534	296.09164	-22.514833	--	M:	--	--	--	M:	--	--	--	VLM	13.052	0.027	12.531	0.023	12.247	0.026	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
12005	11442	12005_11442.fits	20030917	07 30 24.617183	52899.813	--	--	burgasser	120	1.195	3.4	Aganze	--	OK	81	M6.7	Y	2004AJ....127.2856B	2MASS J19445221-0831036	J19445221-0831036	296.21756	-8.5176668	2004AJ....127.2856B	--	--	M6	2004AJ....127.2856B	M6	--	--	--	VLM	15.381	0.06	15.31	0.08	15.39	0.18	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
