#LAM	TRANS
0.4961	0.344654
0.4962	0.342312
0.4963	0.33997
0.4964	0.337627
0.4965	0.335284
0.4966	0.33294
0.4967	0.330595
0.4968	0.32825
0.4969	0.325905
0.497	0.323558
0.4971	0.324587
0.4972	0.325616
0.4973	0.326645
0.4974	0.327675
0.4975	0.328704
0.4976	0.329734
0.4977	0.330764
0.4978	0.331794
0.4979	0.332824
0.498	0.333855
0.4981	0.336411
0.4982	0.338966
0.4983	0.341522
0.4984	0.344077
0.4985	0.346634
0.4986	0.34919
0.4987	0.351746
0.4988	0.354303
0.4989	0.35686
0.499	0.359417
0.4991	0.360425
0.4992	0.361433
0.4993	0.362443
0.4994	0.363452
0.4995	0.364461
0.4996	0.365471
0.4997	0.366481
0.4998	0.367491
0.4999	0.368501
0.5	0.369512
0.5001	0.370198
0.5002	0.370882
0.5003	0.371568
0.5004	0.372252
0.5005	0.372937
0.5006	0.373623
0.5007	0.374308
0.5008	0.374994
0.5009	0.37568
0.501	0.376365
0.5011	0.375402
0.5012	0.374439
0.5013	0.373476
0.5014	0.372512
0.5015	0.371549
0.5016	0.370586
0.5017	0.369621
0.5018	0.368656
0.5019	0.367692
0.502	0.366726
0.5021	0.36454
0.5022	0.362354
0.5023	0.360168
0.5024	0.35798
0.5025	0.355793
0.5026	0.353604
0.5027	0.351416
0.5028	0.349227
0.5029	0.347038
0.503	0.344848
0.5031	0.342366
0.5032	0.339883
0.5033	0.3374
0.5034	0.334916
0.5035	0.332432
0.5036	0.329946
0.5037	0.32746
0.5038	0.324975
0.5039	0.322487
0.504	0.319999
0.5041	0.319156
0.5042	0.318311
0.5043	0.317467
0.5044	0.316622
0.5045	0.315777
0.5046	0.314932
0.5047	0.314087
0.5048	0.313241
0.5049	0.312394
0.505	0.311548
0.5051	0.311665
0.5052	0.311782
0.5053	0.3119
0.5054	0.312017
0.5055	0.312134
0.5056	0.312251
0.5057	0.312369
0.5058	0.312486
0.5059	0.312603
0.506	0.312721
0.5061	0.316673
0.5062	0.320625
0.5063	0.32458
0.5064	0.328534
0.5065	0.33249
0.5066	0.336447
0.5067	0.340405
0.5068	0.344364
0.5069	0.348323
0.507	0.352284
0.5071	0.352701
0.5072	0.353117
0.5073	0.353534
0.5074	0.35395
0.5075	0.354367
0.5076	0.354783
0.5077	0.3552
0.5078	0.355618
0.5079	0.356034
0.508	0.356451
0.5081	0.358072
0.5082	0.359694
0.5083	0.361316
0.5084	0.362938
0.5085	0.364561
0.5086	0.366183
0.5087	0.367806
0.5088	0.369429
0.5089	0.371053
0.509	0.372676
0.5091	0.369976
0.5092	0.367276
0.5093	0.364575
0.5094	0.361873
0.5095	0.359169
0.5096	0.356465
0.5097	0.353761
0.5098	0.351056
0.5099	0.34835
0.51	0.345642
0.5101	0.34588
0.5102	0.346119
0.5103	0.346357
0.5104	0.346595
0.5105	0.346833
0.5106	0.347072
0.5107	0.347311
0.5108	0.347549
0.5109	0.347787
0.511	0.348025
0.5111	0.347731
0.5112	0.347436
0.5113	0.347141
0.5114	0.346847
0.5115	0.346552
0.5116	0.346257
0.5117	0.345961
0.5118	0.345666
0.5119	0.34537
0.512	0.345074
0.5121	0.345295
0.5122	0.345515
0.5123	0.345735
0.5124	0.345955
0.5125	0.346175
0.5126	0.346396
0.5127	0.346616
0.5128	0.346836
0.5129	0.347056
0.513	0.347277
0.5131	0.348821
0.5132	0.350365
0.5133	0.35191
0.5134	0.353455
0.5135	0.355001
0.5136	0.356547
0.5137	0.358093
0.5138	0.359641
0.5139	0.361188
0.514	0.362736
0.5141	0.363124
0.5142	0.363511
0.5143	0.3639
0.5144	0.364288
0.5145	0.364675
0.5146	0.365064
0.5147	0.365452
0.5148	0.365839
0.5149	0.366227
0.515	0.366615
0.5151	0.368192
0.5152	0.369768
0.5153	0.371345
0.5154	0.372922
0.5155	0.3745
0.5156	0.376077
0.5157	0.377656
0.5158	0.379235
0.5159	0.380814
0.516	0.382393
0.5161	0.380377
0.5162	0.378359
0.5163	0.376341
0.5164	0.374322
0.5165	0.372303
0.5166	0.370283
0.5167	0.368262
0.5168	0.366241
0.5169	0.364219
0.517	0.362196
0.5171	0.362181
0.5172	0.362166
0.5173	0.362151
0.5174	0.362135
0.5175	0.362119
0.5176	0.362104
0.5177	0.362088
0.5178	0.362072
0.5179	0.362056
0.518	0.36204
0.5181	0.361032
0.5182	0.360024
0.5183	0.359015
0.5184	0.358006
0.5185	0.356996
0.5186	0.355987
0.5187	0.354977
0.5188	0.353966
0.5189	0.352956
0.519	0.351945
0.5191	0.356213
0.5192	0.360482
0.5193	0.364751
0.5194	0.369022
0.5195	0.373293
0.5196	0.377565
0.5197	0.381836
0.5198	0.386109
0.5199	0.390383
0.52	0.394657
0.5201	0.392194
0.5202	0.38973
0.5203	0.387264
0.5204	0.384798
0.5205	0.38233
0.5206	0.379861
0.5207	0.377391
0.5208	0.374919
0.5209	0.372447
0.521	0.369973
0.5211	0.370899
0.5212	0.371825
0.5213	0.372752
0.5214	0.373678
0.5215	0.374606
0.5216	0.375534
0.5217	0.376462
0.5218	0.37739
0.5219	0.378319
0.522	0.379249
0.5221	0.375282
0.5222	0.371315
0.5223	0.367347
0.5224	0.363379
0.5225	0.35941
0.5226	0.355441
0.5227	0.351471
0.5228	0.347501
0.5229	0.34353
0.523	0.339559
0.5231	0.338979
0.5232	0.3384
0.5233	0.33782
0.5234	0.33724
0.5235	0.33666
0.5236	0.33608
0.5237	0.3355
0.5238	0.334919
0.5239	0.334338
0.524	0.333757
0.5241	0.33758
0.5242	0.341407
0.5243	0.345234
0.5244	0.349063
0.5245	0.352894
0.5246	0.356726
0.5247	0.360559
0.5248	0.364395
0.5249	0.368232
0.525	0.372071
0.5251	0.36966
0.5252	0.367248
0.5253	0.364836
0.5254	0.362423
0.5255	0.36001
0.5256	0.357594
0.5257	0.355179
0.5258	0.352763
0.5259	0.350347
0.526	0.347928
0.5261	0.351007
0.5262	0.354087
0.5263	0.357167
0.5264	0.360248
0.5265	0.363331
0.5266	0.366414
0.5267	0.369497
0.5268	0.372581
0.5269	0.375667
0.527	0.378754
0.5271	0.377531
0.5272	0.376307
0.5273	0.375083
0.5274	0.373857
0.5275	0.372631
0.5276	0.371405
0.5277	0.370178
0.5278	0.368952
0.5279	0.367723
0.528	0.366495
0.5281	0.368934
0.5282	0.371375
0.5283	0.373815
0.5284	0.376256
0.5285	0.378696
0.5286	0.381137
0.5287	0.383578
0.5288	0.38602
0.5289	0.388461
0.529	0.390902
0.5291	0.389381
0.5292	0.387857
0.5293	0.386333
0.5294	0.384808
0.5295	0.383283
0.5296	0.381757
0.5297	0.38023
0.5298	0.378703
0.5299	0.377175
0.53	0.375646
0.5301	0.374806
0.5302	0.373966
0.5303	0.373125
0.5304	0.372284
0.5305	0.371444
0.5306	0.370603
0.5307	0.369762
0.5308	0.36892
0.5309	0.368078
0.531	0.367237
0.5311	0.365225
0.5312	0.363214
0.5313	0.3612
0.5314	0.359186
0.5315	0.357171
0.5316	0.355155
0.5317	0.353138
0.5318	0.35112
0.5319	0.349101
0.532	0.347082
0.5321	0.350573
0.5322	0.354065
0.5323	0.357558
0.5324	0.361051
0.5325	0.364544
0.5326	0.368039
0.5327	0.371535
0.5328	0.375031
0.5329	0.378526
0.533	0.382024
0.5331	0.379721
0.5332	0.377418
0.5333	0.375113
0.5334	0.372808
0.5335	0.370503
0.5336	0.368196
0.5337	0.36589
0.5338	0.363582
0.5339	0.361275
0.534	0.358965
0.5341	0.362834
0.5342	0.366705
0.5343	0.370577
0.5344	0.37445
0.5345	0.378324
0.5346	0.382201
0.5347	0.386077
0.5348	0.389955
0.5349	0.393835
0.535	0.397716
0.5351	0.396794
0.5352	0.395871
0.5353	0.394948
0.5354	0.394025
0.5355	0.393102
0.5356	0.392179
0.5357	0.391255
0.5358	0.390331
0.5359	0.389406
0.536	0.388481
0.5361	0.388065
0.5362	0.387649
0.5363	0.387233
0.5364	0.386816
0.5365	0.3864
0.5366	0.385982
0.5367	0.385565
0.5368	0.385148
0.5369	0.384731
0.537	0.384312
0.5371	0.384497
0.5372	0.384684
0.5373	0.38487
0.5374	0.385056
0.5375	0.385241
0.5376	0.385427
0.5377	0.385613
0.5378	0.385798
0.5379	0.385984
0.538	0.386169
0.5381	0.385042
0.5382	0.383915
0.5383	0.382787
0.5384	0.381658
0.5385	0.38053
0.5386	0.379401
0.5387	0.378271
0.5388	0.377142
0.5389	0.376012
0.539	0.374881
0.5391	0.372391
0.5392	0.3699
0.5393	0.367408
0.5394	0.364916
0.5395	0.362423
0.5396	0.35993
0.5397	0.357436
0.5398	0.354942
0.5399	0.352446
0.54	0.349951
0.5401	0.349508
0.5402	0.349065
0.5403	0.348622
0.5404	0.348179
0.5405	0.347734
0.5406	0.347291
0.5407	0.346847
0.5408	0.346402
0.5409	0.345958
0.541	0.345513
0.5411	0.34761
0.5412	0.349709
0.5413	0.351809
0.5414	0.353908
0.5415	0.35601
0.5416	0.358111
0.5417	0.360212
0.5418	0.362315
0.5419	0.364417
0.542	0.366521
0.5421	0.3682
0.5422	0.369881
0.5423	0.371561
0.5424	0.373242
0.5425	0.374922
0.5426	0.376602
0.5427	0.378285
0.5428	0.379966
0.5429	0.381647
0.543	0.38333
0.5431	0.384642
0.5432	0.385955
0.5433	0.387267
0.5434	0.388581
0.5435	0.389894
0.5436	0.391208
0.5437	0.392523
0.5438	0.393837
0.5439	0.395152
0.544	0.396467
0.5441	0.39762
0.5442	0.398772
0.5443	0.399926
0.5444	0.401078
0.5445	0.402231
0.5446	0.403385
0.5447	0.404539
0.5448	0.405692
0.5449	0.406846
0.545	0.408
0.5451	0.407524
0.5452	0.407046
0.5453	0.40657
0.5454	0.406092
0.5455	0.405614
0.5456	0.405136
0.5457	0.404658
0.5458	0.40418
0.5459	0.403701
0.546	0.403222
0.5461	0.403395
0.5462	0.403568
0.5463	0.403742
0.5464	0.403915
0.5465	0.404087
0.5466	0.40426
0.5467	0.404433
0.5468	0.404605
0.5469	0.404778
0.547	0.40495
0.5471	0.405668
0.5472	0.406384
0.5473	0.407102
0.5474	0.407819
0.5475	0.408537
0.5476	0.409254
0.5477	0.409972
0.5478	0.410689
0.5479	0.411408
0.548	0.412126
0.5481	0.411687
0.5482	0.411248
0.5483	0.41081
0.5484	0.41037
0.5485	0.40993
0.5486	0.409491
0.5487	0.409051
0.5488	0.408612
0.5489	0.408171
0.549	0.407731
0.5491	0.407426
0.5492	0.407121
0.5493	0.406815
0.5494	0.40651
0.5495	0.406204
0.5496	0.405898
0.5497	0.405592
0.5498	0.405286
0.5499	0.40498
0.55	0.404674
0.5501	0.402603
0.5502	0.40053
0.5503	0.398457
0.5504	0.396383
0.5505	0.394308
0.5506	0.392232
0.5507	0.390156
0.5508	0.388078
0.5509	0.386
0.551	0.383921
0.5511	0.384371
0.5512	0.384821
0.5513	0.385271
0.5514	0.385721
0.5515	0.386172
0.5516	0.386621
0.5517	0.387071
0.5518	0.387522
0.5519	0.387971
0.552	0.388422
0.5521	0.389114
0.5522	0.389807
0.5523	0.390499
0.5524	0.391192
0.5525	0.391885
0.5526	0.392577
0.5527	0.39327
0.5528	0.393963
0.5529	0.394656
0.553	0.395349
0.5531	0.396012
0.5532	0.396674
0.5533	0.397338
0.5534	0.398
0.5535	0.398663
0.5536	0.399326
0.5537	0.399989
0.5538	0.400652
0.5539	0.401315
0.554	0.401978
0.5541	0.402524
0.5542	0.40307
0.5543	0.403616
0.5544	0.404161
0.5545	0.404707
0.5546	0.405252
0.5547	0.405798
0.5548	0.406343
0.5549	0.406888
0.555	0.407434
0.5551	0.406247
0.5552	0.405059
0.5553	0.40387
0.5554	0.402681
0.5555	0.401492
0.5556	0.400303
0.5557	0.399113
0.5558	0.397922
0.5559	0.396731
0.556	0.395539
0.5561	0.396501
0.5562	0.397462
0.5563	0.398424
0.5564	0.399385
0.5565	0.400347
0.5566	0.401308
0.5567	0.402271
0.5568	0.403231
0.5569	0.404193
0.557	0.405155
0.5571	0.405423
0.5572	0.405691
0.5573	0.405959
0.5574	0.406227
0.5575	0.406494
0.5576	0.406763
0.5577	0.40703
0.5578	0.407297
0.5579	0.407564
0.558	0.407831
0.5581	0.40734
0.5582	0.406847
0.5583	0.406356
0.5584	0.405864
0.5585	0.405371
0.5586	0.404879
0.5587	0.404386
0.5588	0.403893
0.5589	0.4034
0.559	0.402908
0.5591	0.402545
0.5592	0.402183
0.5593	0.401822
0.5594	0.40146
0.5595	0.401098
0.5596	0.400735
0.5597	0.400373
0.5598	0.400011
0.5599	0.399647
0.56	0.399284
0.5601	0.397538
0.5602	0.395792
0.5603	0.394044
0.5604	0.392297
0.5605	0.390549
0.5606	0.3888
0.5607	0.387052
0.5608	0.385302
0.5609	0.383553
0.561	0.381802
0.5611	0.381848
0.5612	0.381894
0.5613	0.38194
0.5614	0.381985
0.5615	0.382032
0.5616	0.382078
0.5617	0.382122
0.5618	0.382169
0.5619	0.382214
0.562	0.38226
0.5621	0.383732
0.5622	0.385206
0.5623	0.386678
0.5624	0.388152
0.5625	0.389625
0.5626	0.391099
0.5627	0.392573
0.5628	0.394047
0.5629	0.395521
0.563	0.396995
0.5631	0.398153
0.5632	0.399313
0.5633	0.400471
0.5634	0.401631
0.5635	0.402791
0.5636	0.403951
0.5637	0.405111
0.5638	0.406271
0.5639	0.407431
0.564	0.408591
0.5641	0.408735
0.5642	0.408879
0.5643	0.409024
0.5644	0.409167
0.5645	0.409311
0.5646	0.409456
0.5647	0.409599
0.5648	0.409743
0.5649	0.409888
0.565	0.410032
0.5651	0.409212
0.5652	0.408392
0.5653	0.407571
0.5654	0.406751
0.5655	0.405931
0.5656	0.40511
0.5657	0.40429
0.5658	0.403469
0.5659	0.402648
0.566	0.401827
0.5661	0.400963
0.5662	0.400099
0.5663	0.399235
0.5664	0.398371
0.5665	0.397507
0.5666	0.396642
0.5667	0.395777
0.5668	0.394912
0.5669	0.394047
0.567	0.393181
0.5671	0.393274
0.5672	0.393367
0.5673	0.393461
0.5674	0.393554
0.5675	0.393647
0.5676	0.39374
0.5677	0.393834
0.5678	0.393927
0.5679	0.394021
0.568	0.394114
0.5681	0.394777
0.5682	0.39544
0.5683	0.396103
0.5684	0.396767
0.5685	0.39743
0.5686	0.398094
0.5687	0.398759
0.5688	0.399423
0.5689	0.400088
0.569	0.400753
0.5691	0.401632
0.5692	0.402511
0.5693	0.403391
0.5694	0.404271
0.5695	0.405152
0.5696	0.406031
0.5697	0.406912
0.5698	0.407793
0.5699	0.408673
0.57	0.409555
0.5701	0.409886
0.5702	0.410218
0.5703	0.410551
0.5704	0.410883
0.5705	0.411215
0.5706	0.411547
0.5707	0.411881
0.5708	0.412213
0.5709	0.412546
0.571	0.412879
0.5711	0.412033
0.5712	0.411186
0.5713	0.410339
0.5714	0.409491
0.5715	0.408645
0.5716	0.407798
0.5717	0.406951
0.5718	0.406103
0.5719	0.405256
0.572	0.404409
0.5721	0.404344
0.5722	0.404281
0.5723	0.404216
0.5724	0.404152
0.5725	0.404088
0.5726	0.404025
0.5727	0.403961
0.5728	0.403898
0.5729	0.403835
0.573	0.403771
0.5731	0.404725
0.5732	0.405678
0.5733	0.406633
0.5734	0.407588
0.5735	0.408543
0.5736	0.409499
0.5737	0.410454
0.5738	0.411412
0.5739	0.412369
0.574	0.413326
0.5741	0.410646
0.5742	0.407967
0.5743	0.405287
0.5744	0.402607
0.5745	0.399928
0.5746	0.397249
0.5747	0.39457
0.5748	0.391892
0.5749	0.389212
0.575	0.386534
0.5751	0.386461
0.5752	0.386388
0.5753	0.386314
0.5754	0.38624
0.5755	0.386168
0.5756	0.386094
0.5757	0.386022
0.5758	0.385948
0.5759	0.385875
0.576	0.385803
0.5761	0.385525
0.5762	0.385248
0.5763	0.384972
0.5764	0.384694
0.5765	0.384417
0.5766	0.38414
0.5767	0.383864
0.5768	0.383587
0.5769	0.383311
0.577	0.383034
0.5771	0.383543
0.5772	0.384051
0.5773	0.38456
0.5774	0.38507
0.5775	0.385579
0.5776	0.386089
0.5777	0.386598
0.5778	0.387109
0.5779	0.38762
0.578	0.388131
0.5781	0.389204
0.5782	0.390277
0.5783	0.391351
0.5784	0.392424
0.5785	0.393498
0.5786	0.394573
0.5787	0.395647
0.5788	0.396721
0.5789	0.397797
0.579	0.398872
0.5791	0.400202
0.5792	0.401532
0.5793	0.402862
0.5794	0.404194
0.5795	0.405525
0.5796	0.406856
0.5797	0.408189
0.5798	0.409523
0.5799	0.410856
0.58	0.41219
0.5801	0.412843
0.5802	0.413496
0.5803	0.414149
0.5804	0.414803
0.5805	0.415457
0.5806	0.416109
0.5807	0.416763
0.5808	0.417417
0.5809	0.418072
0.581	0.418726
0.5811	0.41899
0.5812	0.419253
0.5813	0.419518
0.5814	0.419782
0.5815	0.420047
0.5816	0.420313
0.5817	0.420577
0.5818	0.420843
0.5819	0.421108
0.582	0.421374
0.5821	0.420292
0.5822	0.419209
0.5823	0.418127
0.5824	0.417045
0.5825	0.415962
0.5826	0.414878
0.5827	0.413795
0.5828	0.412711
0.5829	0.411627
0.583	0.410543
0.5831	0.410457
0.5832	0.410372
0.5833	0.410286
0.5834	0.4102
0.5835	0.410115
0.5836	0.41003
0.5837	0.409944
0.5838	0.409859
0.5839	0.409775
0.584	0.40969
0.5841	0.408544
0.5842	0.407399
0.5843	0.406253
0.5844	0.405108
0.5845	0.403962
0.5846	0.402815
0.5847	0.40167
0.5848	0.400524
0.5849	0.399378
0.585	0.398231
0.5851	0.39989
0.5852	0.40155
0.5853	0.403209
0.5854	0.40487
0.5855	0.406529
0.5856	0.40819
0.5857	0.409852
0.5858	0.411513
0.5859	0.413175
0.586	0.414837
0.5861	0.414575
0.5862	0.414313
0.5863	0.414051
0.5864	0.413788
0.5865	0.413526
0.5866	0.413264
0.5867	0.413001
0.5868	0.412739
0.5869	0.412477
0.587	0.412215
0.5871	0.412202
0.5872	0.412188
0.5873	0.412175
0.5874	0.412162
0.5875	0.412149
0.5876	0.412137
0.5877	0.412124
0.5878	0.412111
0.5879	0.412099
0.588	0.412087
0.5881	0.411003
0.5882	0.409919
0.5883	0.408835
0.5884	0.40775
0.5885	0.406666
0.5886	0.405581
0.5887	0.404495
0.5888	0.40341
0.5889	0.402324
0.589	0.401238
0.5891	0.404078
0.5892	0.406919
0.5893	0.409762
0.5894	0.412606
0.5895	0.415451
0.5896	0.418297
0.5897	0.421146
0.5898	0.423996
0.5899	0.426846
0.59	0.429698
0.5901	0.427812
0.5902	0.425924
0.5903	0.424037
0.5904	0.42215
0.5905	0.420262
0.5906	0.418374
0.5907	0.416485
0.5908	0.414596
0.5909	0.412708
0.591	0.410818
0.5911	0.412691
0.5912	0.414564
0.5913	0.416437
0.5914	0.41831
0.5915	0.420185
0.5916	0.422059
0.5917	0.423935
0.5918	0.42581
0.5919	0.427686
0.592	0.429563
0.5921	0.428612
0.5922	0.42766
0.5923	0.426708
0.5924	0.425755
0.5925	0.424803
0.5926	0.42385
0.5927	0.422897
0.5928	0.421943
0.5929	0.420989
0.593	0.420036
0.5931	0.418702
0.5932	0.417369
0.5933	0.416036
0.5934	0.414701
0.5935	0.413368
0.5936	0.412033
0.5937	0.410699
0.5938	0.409364
0.5939	0.408028
0.594	0.406693
0.5941	0.404515
0.5942	0.402338
0.5943	0.40016
0.5944	0.397982
0.5945	0.395803
0.5946	0.393623
0.5947	0.391444
0.5948	0.389262
0.5949	0.387081
0.595	0.3849
0.5951	0.387632
0.5952	0.390366
0.5953	0.3931
0.5954	0.395836
0.5955	0.398574
0.5956	0.401311
0.5957	0.40405
0.5958	0.40679
0.5959	0.409532
0.596	0.412275
0.5961	0.41133
0.5962	0.410385
0.5963	0.409439
0.5964	0.408493
0.5965	0.407546
0.5966	0.406599
0.5967	0.405652
0.5968	0.404704
