#LAM	TRANS
0.8132235352	0.152925
0.8133	0.152818
0.8134	0.152666
0.8135	0.152527
0.8136	0.152375
0.8137	0.152236
0.8138	0.152098
0.8139	0.151946
0.814	0.151807
0.8141	0.151655
0.8142	0.151517
0.8142238281	0.151481
0.8143	0.15137
0.8144	0.151239
0.8145	0.151094
0.8146	0.150963
0.8147	0.150818
0.8148	0.150686
0.8149	0.150542
0.815	0.150411
0.8151	0.15028
0.8152	0.150135
0.8152240722999999	0.150104
0.8153	0.15001
0.8154	0.149873
0.8155	0.14975
0.8156	0.149613
0.8157	0.14949
0.8158	0.149354
0.8159	0.149231
0.816	0.149094
0.8161	0.148972
0.8162	0.148835
0.8162243652	0.148805
0.8163	0.14869
0.8164	0.148524
0.8165	0.148372
0.8166	0.148219
0.8167	0.148054
0.8168	0.147901
0.8169	0.147736
0.817	0.147584
0.8171	0.147419
0.8172	0.147267
0.8172246094	0.147226
0.8173	0.147103
0.8174	0.146952
0.8175	0.146789
0.8176	0.146639
0.8177	0.146475
0.8178	0.146325
0.8179	0.146162
0.818	0.146012
0.8181	0.145863
0.8182	0.1457
0.8182249023	0.145662
0.8183	0.14556
0.8184	0.145412
0.8185	0.145276
0.8186	0.145127
0.8187	0.144991
0.8188	0.144843
0.8189	0.144707
0.819	0.144559
0.8191	0.144424
0.8192	0.144276
0.8192251953	0.144242
0.8193	0.144137
0.8194	0.143983
0.8195	0.143843
0.8196	0.14369
0.8197	0.14355
0.8198	0.14341
0.8199	0.143257
0.82	0.143117
0.8201	0.142967
0.8202	0.142829
0.8202253906	0.142791
0.8203	0.142688
0.8204	0.142562
0.8205	0.142424
0.8206	0.142299
0.8207	0.142161
0.8208	0.142036
0.8209	0.141898
0.821	0.141773
0.8211	0.141636
0.8212	0.141511
0.8212256836	0.141476
0.8213	0.141372
0.8214	0.141246
0.8215	0.141107
0.8216	0.140981
0.8217	0.140855
0.8218	0.140717
0.8219	0.140591
0.822	0.140452
0.8221	0.140327
0.8222	0.140188
0.8222259766	0.140156
0.8223	0.140075
0.8224	0.139954
0.8225	0.139845
0.8226	0.139724
0.8227	0.139616
0.8228	0.139495
0.8229	0.139386
0.823	0.139265
0.8231	0.139165
0.8232	0.139053
0.8232262695	0.139026
0.8233	0.138959
0.8234	0.138855
0.8235	0.138763
0.8236	0.138659
0.8237	0.138567
0.8238	0.138476
0.8239	0.138372
0.824	0.13828
0.8241	0.138177
0.8242	0.138085
0.8242264648000001	0.138058
0.8243	0.138001
0.8244	0.137935
0.8245	0.137857
0.8246	0.137792
0.8247	0.137714
0.8248	0.137649
0.8249	0.137571
0.825	0.137506
0.8251	0.137428
0.8252	0.137363
0.8252267578000001	0.137342
0.8253	0.137284
0.8254	0.137218
0.8255	0.137139
0.8256	0.137073
0.8257	0.136994
0.8258	0.136928
0.8259	0.136849
0.826	0.136783
0.8261	0.136704
0.8262	0.136638
0.8262270507999999	0.13662
0.8263	0.136578
0.8264	0.136507
0.8265	0.136449
0.8266	0.136379
0.8267	0.13632
0.8268	0.13625
0.8269	0.136192
0.827	0.136121
0.8271	0.136063
0.8272	0.135993
0.8272273438000001	0.135977
0.8273	0.135951
0.8274	0.135904
0.8275	0.135869
0.8276	0.135822
0.8277	0.135786
0.8278	0.135739
0.8279	0.135704
0.828	0.135656
0.8281	0.135621
0.8282	0.135573
0.8282276367	0.135564
0.8283	0.135539
0.8284	0.135492
0.8285	0.135457
0.8286	0.13541
0.8287	0.135375
0.8288	0.135328
0.8289	0.135293
0.829	0.135245
0.8291	0.13521
0.8292	0.135163
0.8292278319999999	0.135153
0.8293	0.135151
0.8294	0.135136
0.8295	0.135133
0.8296	0.135118
0.8297	0.135115
0.8298	0.135099
0.8299	0.135096
0.83	0.135093
0.8301	0.135077
0.8302	0.135074
0.830228125	0.13507
0.8303	0.135043
0.8304	0.135018
0.8305	0.134981
0.8306	0.134957
0.8307	0.134919
0.8308	0.134895
0.8309	0.134857
0.831	0.134833
0.8311	0.134795
0.8312	0.13477
0.831228418	0.13476
0.8313	0.13475
0.8314	0.134749
0.8315	0.134736
0.8316	0.134735
0.8317	0.134722
0.8318	0.134721
0.8319	0.134707
0.832	0.134706
0.8321	0.134692
0.8322	0.134691
0.8322287109000001	0.134687
0.8323	0.134682
0.8324	0.134688
0.8325	0.134682
0.8326	0.134687
0.8327	0.134681
0.8328	0.134686
0.8329	0.13468
0.833	0.134685
0.8331	0.134678
0.8332	0.134684
0.8332289062	0.134682
0.8333	0.134682
0.8334	0.134695
0.8335	0.134696
0.8336	0.134709
0.8337	0.13471
0.8338	0.134723
0.8339	0.134723
0.834	0.134736
0.8341	0.134737
0.8342	0.134749
0.8342291992	0.134749
0.8343	0.134744
0.8344	0.134748
0.8345	0.13474
0.8346	0.134744
0.8347	0.134736
0.8348	0.13474
0.8349	0.134732
0.835	0.134736
0.8351	0.134727
0.8352	0.134731
0.8352294921999999	0.134729
0.8353	0.134718
0.8354	0.134715
0.8355	0.1347
0.8356	0.134697
0.8357	0.134681
0.8358	0.134678
0.8359	0.134663
0.836	0.13466
0.8361	0.134644
0.8362	0.134641
0.8362297852	0.134636
0.8363	0.134628
0.8364	0.134628
0.8365	0.134616
0.8366	0.134617
0.8367	0.134605
0.8368	0.134605
0.8369	0.134593
0.837	0.134593
0.8371	0.13458
0.8372	0.13458
0.8372299805000001	0.134577
0.8373	0.134569
0.8374	0.13457
0.8375	0.134559
0.8376	0.13456
0.8377	0.134549
0.8378	0.13455
0.8379	0.134539
0.838	0.13454
0.8381	0.134529
0.8382	0.134529
0.8382302734000001	0.134526
0.8383	0.134509
0.8384	0.134497
0.8385	0.134473
0.8386	0.134461
0.8387	0.134436
0.8388	0.134424
0.8389	0.1344
0.839	0.134387
0.8391	0.134363
0.8392	0.13435
0.8392305663999999	0.134343
0.8393	0.134321
0.8394	0.134303
0.8395	0.134272
0.8396	0.134254
0.8397	0.134223
0.8398	0.134204
0.8399	0.134173
0.84	0.134154
0.8401	0.134133
0.8402	0.134124
0.8402308594	0.134117
0.8403	0.134084
0.8404	0.134049
0.8405	0.134002
0.8406	0.133966
0.8407	0.133919
0.8408	0.133884
0.8409	0.133836
0.841	0.133801
0.8411	0.133753
0.8412	0.133718
0.8412310546999999	0.133703
0.8413	0.133674
0.8414	0.133645
0.8415	0.133603
0.8416	0.133574
0.8417	0.133532
0.8418	0.133503
0.8419	0.133461
0.842	0.133432
0.8421	0.13339
0.8422	0.133361
0.8422313477	0.133348
0.8423	0.133304
0.8424	0.133253
0.8425	0.133189
0.8426	0.133138
0.8427	0.133075
0.8428	0.133023
0.8429	0.13296
0.843	0.132908
0.8431	0.132857
0.8432	0.132806
0.8432316406	0.132794
0.8433	0.13276
0.8434	0.132699
0.8435	0.13265
0.8436	0.132589
0.8437	0.13254
0.8438	0.132479
0.8439	0.13243
0.844	0.132369
0.8441	0.13232
0.8442	0.132258
0.8442319336	0.132243
0.8443	0.132196
0.8444	0.132115
0.8445	0.132045
0.8446	0.131964
0.8447	0.131895
0.8448	0.131814
0.8449	0.131745
0.845	0.131663
0.8451	0.131594
0.8452	0.131513
0.8452322266	0.131491
0.8453	0.131452
0.8454	0.131383
0.8455	0.131326
0.8456	0.131257
0.8457	0.1312
0.8458	0.13113
0.8459	0.131073
0.846	0.131004
0.8461	0.130947
0.8462	0.130878
0.8462324219	0.130859
0.8463	0.130819
0.8464	0.130749
0.8465	0.13069
0.8466	0.130619
0.8467	0.130548
0.8468	0.130489
0.8469	0.130419
0.847	0.13036
0.8471	0.130289
0.8472	0.13023
0.8472327148000001	0.130207
0.8473	0.130145
0.8474	0.130065
0.8475	0.129973
0.8476	0.129893
0.8477	0.129801
0.8478	0.129721
0.8479	0.12963
0.848	0.12955
0.8481	0.129458
0.8482	0.129378
0.8482330078000001	0.129348
0.8483	0.129191
0.8484	0.128969
0.8485	0.128735
0.8486	0.128513
0.8487	0.128279
0.8488	0.128057
0.8489	0.127824
0.849	0.127602
0.8491	0.127369
0.8492	0.127136
0.8492333007999999	0.127063
0.8493	0.127003
0.8494	0.126901
0.8495	0.126811
0.8496	0.126709
0.8497	0.126619
0.8498	0.126518
0.8499	0.126428
0.85	0.126326
0.8501	0.126221
0.8502	0.126104
0.8502334961000001	0.126068
0.8503	0.126015
0.8504	0.125923
0.8505	0.125843
0.8506	0.125751
0.8507	0.12567
0.8508	0.125578
0.8509	0.125498
0.851	0.125406
0.8511	0.125326
0.8512	0.125234
0.8512337890999999	0.125207
0.8513	0.12512
0.8514	0.124976
0.8515	0.124833
0.8516	0.124701
0.8517	0.124558
0.8518	0.124426
0.8519	0.124283
0.852	0.124151
0.8521	0.124008
0.8522	0.123877
0.852234082	0.123828
0.8523	0.123773
0.8524	0.123702
0.8525	0.123618
0.8526	0.123547
0.8527	0.123463
0.8528	0.123391
0.8529	0.123308
0.853	0.123236
0.8531	0.123153
0.8532	0.12307
0.853234375	0.123045
0.8533	0.122983
0.8534	0.122877
0.8535	0.122782
0.8536	0.122676
0.8537	0.122581
0.8538	0.122475
0.8539	0.122381
0.854	0.122275
0.8541	0.12218
0.8542	0.122074
0.854234668	0.122041
0.8543	0.121982
0.8544	0.12188
0.8545	0.121789
0.8546	0.121687
0.8547	0.121596
0.8548	0.121494
0.8549	0.121392
0.855	0.121301
0.8551	0.121199
0.8552	0.121108
0.8552348633	0.121072
0.8553	0.121014
0.8554	0.120935
0.8555	0.120845
0.8556	0.120766
0.8557	0.120676
0.8558	0.120597
0.8559	0.120507
0.856	0.120428
0.8561	0.120338
0.8562	0.120258
0.8562351562	0.120227
0.8563	0.120167
0.8564	0.120085
0.8565	0.119992
0.8566	0.1199
0.8567	0.119818
0.8568	0.119725
0.8569	0.119644
0.857	0.119551
0.8571	0.11947
0.8572	0.119377
0.8572354492	0.119348
0.8573	0.119307
0.8574	0.119233
0.8575	0.11917
0.8576	0.119096
0.8577	0.119032
0.8578	0.118958
0.8579	0.118884
0.858	0.118821
0.8581	0.118746
0.8582	0.118683
0.8582357421999999	0.118656
0.8583	0.118598
0.8584	0.118517
0.8585	0.118425
0.8586	0.118345
0.8587	0.118253
0.8588	0.118172
0.8589	0.118081
0.859	0.118
0.8591	0.117909
0.8592	0.117817
0.8592359375	0.117788
0.8593	0.117763
0.8594	0.117713
0.8595	0.117674
0.8596	0.117625
0.8597	0.117585
0.8598	0.117536
0.8599	0.117496
0.86	0.117446
0.8601	0.117407
0.8602	0.117357
0.8602362305000001	0.117343
0.8603	0.117309
0.8604	0.117246
0.8605	0.117184
0.8606	0.117131
0.8607	0.117068
0.8608	0.117016
0.8609	0.116953
0.861	0.116901
0.8611	0.116837
0.8612	0.116785
0.8612365234000001	0.116762
0.8613	0.116724
0.8614	0.116674
0.8615	0.116614
0.8616	0.116564
0.8617	0.116504
0.8618	0.116444
0.8619	0.116394
0.862	0.116334
0.8621	0.116284
0.8622	0.116224
0.8622368163999999	0.116205
0.8623	0.11618
0.8624	0.116128
0.8625	0.116088
0.8626	0.116036
0.8627	0.115995
0.8628	0.115944
0.8629	0.115892
0.863	0.115851
0.8631	0.115823
0.8632	0.115805
0.8632370117	0.115794
0.8633	0.115778
0.8634	0.115763
0.8635	0.115737
0.8636	0.115721
0.8637	0.115695
0.8638	0.115679
0.8639	0.115653
0.864	0.115627
0.8641	0.115611
0.8642	0.115584
0.8642373046999999	0.115578
0.8643	0.115587
0.8644	0.115589
0.8645	0.115602
0.8646	0.115605
0.8647	0.115618
0.8648	0.11562
0.8649	0.115633
0.865	0.115635
0.8651	0.115636
0.8652	0.115649
0.8652375977	0.11565
0.8653	0.11563
0.8654	0.11561
0.8655	0.115579
0.8656	0.115559
0.8657	0.115527
0.8658	0.115507
0.8659	0.115476
0.866	0.115455
0.8661	0.115424
0.8662	0.115392
0.8662378906	0.115384
0.8663	0.115391
0.8664	0.115392
0.8665	0.115404
0.8666	0.115405
0.8667	0.115416
0.8668	0.115417
0.8669	0.115428
0.867	0.115429
0.8671	0.115429
0.8672	0.11544
0.8672381836	0.11544
0.8673	0.115433
0.8674	0.115431
0.8675	0.115419
0.8676	0.115418
0.8677	0.115406
0.8678	0.115404
0.8679	0.115392
0.868	0.115379
0.8681	0.115377
0.8682	0.115365
0.8682383789	0.115364
0.8683	0.115362
0.8684	0.115348
0.8685	0.115345
0.8686	0.115331
0.8687	0.115328
0.8688	0.115314
0.8689	0.1153
0.869	0.115296
0.8691	0.115282
0.8692	0.115278
0.8692386719	0.115272
0.8693	0.115258
0.8694	0.115246
0.8695	0.115223
0.8696	0.115211
0.8697	0.115188
0.8698	0.115165
0.8699	0.115152
0.87	0.115129
0.8701	0.115116
0.8702	0.115093
0.8702389648000001	0.115088
0.8703	0.115072
0.8704	0.115036
0.8705	0.115011
0.8706	0.114975
0.8707	0.114939
0.8708	0.114913
0.8709	0.114877
0.871	0.114851
0.8711	0.114815
0.8712	0.114789
0.8712392578000001	0.114775
0.8713	0.114773
0.8714	0.11478
0.8715	0.114776
0.8716	0.114773
0.8717	0.11478
0.8718	0.114776
0.8719	0.114783
0.872	0.114779
0.8721	0.114785
0.8722	0.114781
0.8722394531	0.114783
0.8723	0.114767
0.8724	0.11473
0.8725	0.114693
0.8726	0.114666
0.8727	0.114628
0.8728	0.114601
0.8729	0.114563
0.873	0.114536
0.8731	0.114499
0.8732	0.114461
0.8732397461000001	0.11445
0.8733	0.114448
0.8734	0.114435
0.8735	0.114432
0.8736	0.114419
0.8737	0.114416
0.8738	0.114403
0.8739	0.114399
0.874	0.114386
0.8741	0.114372
0.8742	0.114369
0.8742400390999999	0.114363
0.8743	0.114355
0.8744	0.114352
0.8745	0.114338
0.8746	0.114335
0.8747	0.114321
0.8748	0.114307
0.8749	0.114303
0.875	0.114289
0.8751	0.114285
0.8752	0.114271
0.875240332	0.114269
0.8753	0.114248
0.8754	0.114203
0.8755	0.114167
0.8756	0.114121
0.8757	0.114076
0.8758	0.11404
0.8759	0.113994
0.876	0.113959
0.8761	0.113912
0.8762	0.113877
0.8762405273	0.113858
0.8763	0.113834
0.8764	0.113793
0.8765	0.113763
0.8766	0.113723
0.8767	0.113692
0.8768	0.113652
0.8769	0.113621
0.877	0.11358
0.8771	0.113539
0.8772	0.113509
0.8772408203000001	0.113492
0.8773	0.113458
0.8774	0.11341
0.8775	0.113352
0.8776	0.113305
0.8777	0.113246
0.8778	0.113188
0.8779	0.11314
0.878	0.113082
0.8781	0.113034
0.8782	0.112976
0.8782411133	0.112956
0.8783	0.112943
0.8784	0.112909
0.8785	0.112875
0.8786	0.112852
0.8787	0.112818
0.8788	0.112794
0.8789	0.11276
0.879	0.112737
0.8791	0.112702
0.8792	0.112668
0.8792414062	0.112658
0.8793	0.112629
0.8794	0.112569
0.8795	0.11252
0.8796	0.11246
0.8797	0.11241
0.8798	0.11235
0.8799	0.112289
0.88	0.112239
0.8801	0.112164
0.8802	0.1121
0.8802416015999999	0.112069
0.8803	0.11202
0.8804	0.111947
0.8805	0.111863
0.8806	0.11178
0.8807	0.111707
0.8808	0.111623
0.8809	0.11155
0.881	0.111466
0.8811	0.111393
0.8812	0.111309
0.8812418944999999	0.111274
0.8813	0.111235
0.8814	0.111177
0.8815	0.111109
0.8816	0.111052
0.8817	0.110984
0.8818	0.110926
0.8819	0.110858
0.882	0.11079
0.8821	0.110732
0.8822	0.110664
0.8822421875	0.110639
0.8823	0.110594
0.8824	0.110504
0.8825	0.110415
0.8826	0.110336
0.8827	0.110247
0.8828	0.110168
0.8829	0.110079
0.883	0.11
0.8831	0.109929
0.8832	0.109857
0.8832424805000001	0.109831
0.8833	0.109808
0.8834	0.109757
0.8835	0.109716
0.8836	0.109664
0.8837	0.109623
0.8838	0.109572
0.8839	0.10952
0.884	0.109479
0.8841	0.109427
0.8842	0.109386
0.8842427734000001	0.109364
0.8843	0.109319
0.8844	0.10924
0.8845	0.109171
0.8846	0.109092
0.8847	0.109024
0.8848	0.108945
0.8849	0.108876
0.885	0.108797
0.8851	0.108718
0.8852	0.108649
0.8852429688	0.108615
0.8853	0.108579
0.8854	0.108526
0.8855	0.108463
0.8856	0.108409
0.8857	0.108346
0.8858	0.108283
0.8859	0.108229
0.886	0.108166
0.8861	0.108112
0.8862	0.108049
0.8862432617	0.108021
0.8863	0.107986
0.8864	0.107934
0.8865	0.107873
0.8866	0.107821
0.8867	0.107759
0.8868	0.107697
0.8869	0.107646
0.887	0.107584
0.8871	0.107532
0.8872	0.107469
0.8872435546999999	0.107447
0.8873	0.107408
0.8874	0.10733
0.8875	0.107252
0.8876	0.107184
0.8877	0.107106
0.8878	0.107038
0.8879	0.106959
0.888	0.106881
0.8881	0.106813
0.8882	0.106734
0.8882438477	0.106704
0.8883	0.106675
0.8884	0.106613
0.8885	0.106561
0.8886	0.106498
0.8887	0.106436
0.8888	0.106383
0.8889	0.106321
0.889	0.106268
0.8891	0.106206
0.8892	0.106143
0.889244043	0.10612
0.8893	0.106087
0.8894	0.106017
0.8895	0.105958
0.8896	0.105888
0.8897	0.105819
0.8898	0.105759
0.8899	0.10569
0.89	0.10563
0.8901	0.10556
0.8902	0.1055
0.8902443359000001	0.105469
0.8903	0.10543
0.8904	0.105359
0.8905	0.105298
0.8906	0.105227
0.8907	0.105166
0.8908	0.105095
0.8909	0.105024
0.891	0.104963
0.8911	0.104892
0.8912	0.10483
0.8912446289	0.104799
0.8913	0.104757
0.8914	0.104681
0.8915	0.104615
0.8916	0.104539
0.8917	0.104473
0.8918	0.104397
0.8919	0.104321
0.892	0.104255
0.8921	0.104179
0.8922	0.104112
0.8922449219	0.104078
0.8923	0.104045
0.8924	0.103986
0.8925	0.103936
0.8926	0.103876
0.8927	0.103826
0.8928	0.103766
0.8929	0.103715
0.893	0.103655
0.8931	0.103595
0.8932	0.103545
0.8932452148000001	0.103518
0.8933	0.103481
0.8934	0.103423
0.8935	0.103356
0.8936	0.103289
0.8937	0.103231
0.8938	0.103164
0.8939	0.103106
0.894	0.103039
0.8941	0.102971
0.8942	0.102914
0.8942454101999999	0.102883
0.8943	0.102846
0.8944	0.102788
0.8945	0.102721
0.8946	0.102653
0.8947	0.102595
0.8948	0.102528
0.8949	0.10247
0.895	0.102402
0.8951	0.102334
0.8952	0.102276
0.8952457031	0.102245
0.8953	0.102209
0.8954	0.102154
0.8955	0.102089
0.8956	0.102023
0.8957	0.101968
0.8958	0.101902
0.8959	0.101846
0.896	0.101781
0.8961	0.101715
0.8962	0.101659
0.8962459961	0.101629
0.8963	0.101594
0.8964	0.10154
0.8965	0.101476
0.8966	0.101411
0.8967	0.101356
0.8968	0.101292
0.8969	0.101237
0.897	0.101173
0.8971	0.101108
0.8972	0.101053
0.8972462890999999	0.101023
0.8973	0.100995
0.8974	0.100952
0.8975	0.100899
0.8976	0.100846
0.8977	0.100803
0.8978	0.10075
0.8979	0.100706
0.898	0.100653
0.8981	0.1006
0.8982	0.100556
0.8982464844	0.100531
0.8983	0.100498
0.8984	0.100445
0.8985	0.100383
0.8986	0.100321
0.8987	0.100268
0.8988	0.100206
0.8989	0.100144
0.899	0.100091
0.8991	0.100028
0.8992	0.0999749
0.8992467773	0.0999457
0.8993	0.0999141
0.8994	0.0998548
0.8995	0.0998048
0.8996	0.0997453
0.8997	0.0996951
0.8998	0.0996355
0.8999	0.0995759
0.9	0.0995255
0.9001	0.0994528
0.9002	0.0993894
0.9002470703000001	0.0993552
0.9003	0.0993179
0.9004	0.0992475
0.9005	0.0991864
0.9006	0.0991159
0.9007	0.0990547
0.9008	0.0989841
0.9009	0.0989135
0.901	0.0988521
0.9011	0.0987815
0.9012	0.0987202
0.9012473633	0.0986868
0.9013	0.0986517
0.9014	0.098585
0.9015	0.0985275
0.9016	0.0984608
0.9017	0.0983939
0.9018	0.0983363
0.9019	0.0982694
0.902	0.0982116
0.9021	0.0981447
0.9022	0.0980778
0.9022476562	0.0980502
0.9023	0.0980159
0.9024	0.097941
0.9025	0.0978753
0.9026	0.0978003
0.9027	0.0977253
0.9028	0.0976594
0.9029	0.0975843
0.903	0.0975184
0.9031	0.0974494
0.9032	0.0973805
0.9032478515999999	0.0973518
0.9033	0.0973271
0.9034	0.0972703
0.9035	0.0972136
0.9036	0.0971658
0.9037	0.0971089
0.9038	0.0970611
0.9039	0.097004
0.904	0.0969469
0.9041	0.096899
0.9042	0.0968419
0.9042481444999999	0.0968188
0.9043	0.0967927
0.9044	0.0967333
0.9045	0.0966738
0.9046	0.0966234
0.9047	0.0965638
0.9048	0.0965041
0.9049	0.0964534
0.905	0.0963936
0.9051	0.096343
0.9052	0.0962832
0.9052484375	0.0962542
0.9053	0.0962218
0.9054	0.0961681
0.9055	0.0961052
0.9056	0.0960513
0.9057	0.0959883
0.9058	0.0959252
0.9059	0.0958711
0.906	0.0958079
0.9061	0.0957448
0.9062	0.0956907
0.9062487305000001	0.0956599
0.9063	0.0956309
0.9064	0.0955833
0.9065	0.0955267
0.9066	0.09547
0.9067	0.0954222
0.9068	0.0953653
0.9069	0.0953174
0.907	0.0952604
0.9071	0.0952035
0.9072	0.0951555
0.9072489257999999	0.0951275
0.9073	0.0950961
0.9074	0.0950346
0.9075	0.0949819
0.9076	0.0949202
0.9077	0.0948674
0.9078	0.0948056
0.9079	0.0947437
0.908	0.0946907
0.9081	0.0946288
0.9082	0.0945668
0.9082492188	0.0945407
0.9083	0.0945135
0.9084	0.0944511
0.9085	0.0943976
0.9086	0.094335
0.9087	0.0942724
0.9088	0.0942187
0.9089	0.0941559
0.909	0.094102
0.9091	0.0940393
0.9092	0.0939765
0.9092495117	0.0939498
0.9093	0.0939276
0.9094	0.0938748
0.9095	0.093822
0.9096	0.0937779
0.9097	0.0937248
0.9098	0.0936805
0.9099	0.0936274
0.91	0.0935741
0.9101	0.0935296
0.9102	0.0934763
0.9102498046999999	0.0934497
0.9103	0.0934159
0.9104	0.0933574
0.9105	0.0932901
0.9106	0.0932314
0.9107	0.0931639
0.9108	0.0930964
0.9109	0.0930375
0.911	0.0929699
0.9111	0.0929023
0.9112	0.0928434
0.91125	0.0928095
0.9113	0.0927804
0.9114	0.0927307
0.9115	0.0926723
0.9116	0.0926137
0.9117	0.0925639
0.9118	0.0925052
0.9119	0.0924464
0.912	0.0923963
0.9121	0.0923375
0.9122	0.0922873
0.912250293	0.0922576
0.9123	0.0922265
0.9124	0.0921639
0.9125	0.0921099
0.9126	0.0920471
0.9127	0.0919842
0.9128	0.09193
0.9129	0.091867
0.913	0.0918039
0.9131	0.0917495
0.9132	0.0916864
0.9132505859000001	0.0916589
0.9133	0.0916325
0.9134	0.0915705
0.9135	0.0915083
0.9136	0.0914548
0.9137	0.0913925
0.9138	0.0913301
0.9139	0.0912763
0.914	0.0912138
0.9141	0.09116
0.9142	0.0910974
0.9142508788999999	0.0910656
0.9143	0.0910326
0.9144	0.090974
0.9145	0.0909067
0.9146	0.0908394
0.9147	0.0907805
0.9148	0.090713
0.9149	0.0906541
0.915	0.0905864
0.9151	0.0905188
0.9152	0.0904597
0.9152510742000001	0.0904252
0.9153	0.0903909
0.9154	0.0903208
0.9155	0.0902592
0.9156	0.090189
0.9157	0.0901187
0.9158	0.0900569
0.9159	0.0899865
0.916	0.0899246
0.9161	0.0898541
0.9162	0.0897836
0.9162513671999999	0.0897517
0.9163	0.0897217
0.9164	0.0896515
0.9165	0.0895812
0.9166	0.0895193
0.9167	0.0894488
0.9168	0.0893783
0.9169	0.0893162
0.917	0.0892455
0.9171	0.0891834
0.9172	0.0891127
0.9172516601999999	0.0890762
0.9173	0.0890426
0.9174	0.0889815
0.9175	0.0889119
0.9176	0.0888422
0.9177	0.0887809
0.9178	0.0887111
0.9179	0.0886412
0.918	0.0885797
0.9181	0.0885097
0.9182	0.0884481
0.9182519531	0.0884117
0.9183	0.0883748
0.9184	0.0882978
0.9185	0.0882292
0.9186	0.0881521
0.9187	0.088075
0.9188	0.0880062
0.9189	0.087929
0.919	0.0878517
0.9191	0.0877828
0.9192	0.0877055
0.9192522461	0.0876694
0.9193	0.0876356
0.9194	0.0875565
0.9195	0.0874774
0.9196	0.0874064
0.9197	0.0873272
0.9198	0.0872479
0.9199	0.0871768
0.92	0.0870974
0.9201	0.0870124
0.9202	0.0869356
0.9202524414	0.086891
0.9203	0.0868524
0.9204	0.0867713
0.9205	0.0866984
0.9206	0.0866172
0.9207	0.0865441
0.9208	0.0864628
0.9209	0.0863815
0.921	0.0863083
0.9211	0.0862269
0.9212	0.0861455
0.9212527344	0.0861068
0.9213	0.0860675
0.9214	0.0859761
0.9215	0.0858847
0.9216	0.0858015
0.9217	0.08571
0.9218	0.0856185
0.9219	0.0855351
0.922	0.0854435
0.9221	0.0853601
0.9222	0.0852686
0.9222530273	0.0852201
0.9223	0.0851745
0.9224	0.0850855
0.9225	0.0849885
0.9226	0.0848914
0.9227	0.0848023
0.9228	0.0847052
0.9229	0.0846081
0.923	0.084519
0.9231	0.0844255
0.9232	0.084332
0.9232533203000001	0.0842864
0.9233	0.0842483
0.9234	0.0841586
0.9235	0.0840769
0.9236	0.0839872
0.9237	0.0838974
0.9238	0.0838155
0.9239	0.0837257
0.924	0.0836358
0.9241	0.0835538
0.9242	0.0834639
0.9242535156	0.0834158
0.9243	0.0833728
0.9244	0.0832882
0.9245	0.0831956
0.9246	0.0831031
0.9247	0.0830183
0.9248	0.0829257
0.9249	0.082833
0.925	0.0827482
0.9251	0.0826555
0.9252	0.0825706
0.9252538086000001	0.0825207
0.9253	0.0824762
0.9254	0.0823797
0.9255	0.0822911
0.9256	0.0821946
0.9257	0.0820981
0.9258	0.0820094
0.9259	0.0819128
0.926	0.0818162
0.9261	0.0817274
0.9262	0.0816308
0.9262541015999999	0.0815786
0.9263	0.081533
0.9264	0.0814415
0.9265	0.0813422
0.9266	0.0812429
0.9267	0.0811513
0.9268	0.081052
0.9269	0.0809526
0.927	0.080861
0.9271	0.0807616
0.9272	0.0806622
0.9272543944999999	0.0806124
0.9273	0.0805722
0.9274	0.0804766
0.9275	0.0803886
0.9276	0.0802929
0.9277	0.0801971
0.9278	0.080109
0.9279	0.0800132
0.928	0.0799174
0.9281	0.0798292
0.9282	0.0797334
0.9282546875	0.079681
0.9283	0.0796357
0.9284	0.0795435
0.9285	0.0794437
0.9286	0.0793438
0.9287	0.0792515
0.9288	0.0791516
0.9289	0.0790517
0.929	0.0789594
0.9291	0.0788595
0.9292	0.0787596
0.9292548828000001	0.0787088
0.9293	0.0786698
0.9294	0.0785759
0.9295	0.078482
0.9296	0.0783954
0.9297	0.0783014
0.9298	0.0782074
0.9299	0.0781207
0.93	0.0780266
0.9301	0.0779325
0.9302	0.0778458
0.9302551758	0.0777938
0.9303	0.0777513
0.9304	0.0776563
0.9305	0.0775687
0.9306	0.0774736
0.9307	0.0773859
0.9308	0.0772908
0.9309	0.0771957
0.931	0.0771079
0.9311	0.0770127
0.9312	0.0769175
0.9312554688	0.0768688
0.9313	0.07683
0.9314	0.0767354
0.9315	0.0766409
0.9316	0.0765536
0.9317	0.076459
0.9318	0.0763644
0.9319	0.076277
0.932	0.0761823
0.9321	0.0760876
0.9322	0.0760001
0.9322557617	0.0759472
0.9323	0.0759071
0.9324	0.0758164
0.9325	0.0757328
0.9326	0.075642
0.9327	0.0755511
0.9328	0.0754675
0.9329	0.0753765
0.933	0.0752856
0.9331	0.0752018
0.9332	0.0751107
0.933255957	0.0750598
0.9333	0.0750233
0.9334	0.0749475
0.9335	0.0748644
0.9336	0.0747814
0.9337	0.0747054
0.9338	0.0746222
0.9339	0.0745389
0.934	0.0744627
0.9341	0.0743794
0.9342	0.074296
0.93425625	0.074253
0.9343	0.0742187
0.9344	0.0741332
0.9345	0.0740476
0.9346	0.073969
0.9347	0.0738833
0.9348	0.0737975
0.9349	0.0737188
0.935	0.0736329
0.9351	0.073547
