#LAM	TRANS
0.3889	0.185925
0.389	0.186323
0.3891	0.187378
0.3892	0.188436
0.3893	0.189498
0.3894	0.190563
0.3895	0.191631
0.3896	0.192703
0.3897	0.193778
0.3898	0.194857
0.3899	0.195939
0.39	0.197024
0.3901	0.197499
0.3902	0.197974
0.3903	0.198451
0.3904	0.198928
0.3905	0.199406
0.3906	0.199884
0.3907	0.200364
0.3908	0.200844
0.3909	0.201325
0.391	0.201807
0.3911	0.202969
0.3912	0.204135
0.3913	0.205304
0.3914	0.206478
0.3915	0.207654
0.3916	0.208835
0.3917	0.210019
0.3918	0.211208
0.3919	0.212399
0.392	0.213595
0.3921	0.214456
0.3922	0.21532
0.3923	0.216186
0.3924	0.217054
0.3925	0.217925
0.3926	0.218798
0.3927	0.219673
0.3928	0.220551
0.3929	0.221431
0.393	0.222315
0.3931	0.22303
0.3932	0.223747
0.3933	0.224466
0.3934	0.225187
0.3935	0.225909
0.3936	0.226633
0.3937	0.227358
0.3938	0.228086
0.3939	0.228815
0.394	0.229545
0.3941	0.230163
0.3942	0.230782
0.3943	0.231402
0.3944	0.232023
0.3945	0.232646
0.3946	0.23327
0.3947	0.233895
0.3948	0.234522
0.3949	0.23515
0.395	0.235778
0.3951	0.236333
0.3952	0.23689
0.3953	0.237447
0.3954	0.238005
0.3955	0.238564
0.3956	0.239125
0.3957	0.239686
0.3958	0.240248
0.3959	0.240811
0.396	0.241375
0.3961	0.241662
0.3962	0.241949
0.3963	0.242237
0.3964	0.242523
0.3965	0.24281
0.3966	0.243097
0.3967	0.243383
0.3968	0.243669
0.3969	0.243956
0.397	0.244242
0.3971	0.244639
0.3972	0.245036
0.3973	0.245434
0.3974	0.245832
0.3975	0.24623
0.3976	0.246629
0.3977	0.247029
0.3978	0.247429
0.3979	0.247828
0.398	0.248229
0.3981	0.248554
0.3982	0.248879
0.3983	0.249204
0.3984	0.249529
0.3985	0.249853
0.3986	0.250179
0.3987	0.250503
0.3988	0.250828
0.3989	0.251153
0.399	0.251478
0.3991	0.251913
0.3992	0.25235
0.3993	0.252786
0.3994	0.253223
0.3995	0.253661
0.3996	0.2541
0.3997	0.254538
0.3998	0.254978
0.3999	0.255417
0.4	0.255857
0.4001	0.255847
0.4002	0.255836
0.4003	0.255826
0.4004	0.255815
0.4005	0.255803
0.4006	0.25579
0.4007	0.255778
0.4008	0.255765
0.4009	0.255752
0.401	0.255739
0.4011	0.256721
0.4012	0.257706
0.4013	0.258693
0.4014	0.259681
0.4015	0.260671
0.4016	0.261662
0.4017	0.262655
0.4018	0.263649
0.4019	0.264645
0.402	0.265643
0.4021	0.265665
0.4022	0.265687
0.4023	0.265708
0.4024	0.26573
0.4025	0.265751
0.4026	0.265771
0.4027	0.265791
0.4028	0.26581
0.4029	0.26583
0.403	0.265849
0.4031	0.266878
0.4032	0.26791
0.4033	0.268943
0.4034	0.269978
0.4035	0.271014
0.4036	0.272053
0.4037	0.273092
0.4038	0.274134
0.4039	0.275177
0.404	0.276222
0.4041	0.275956
0.4042	0.27569
0.4043	0.275423
0.4044	0.275156
0.4045	0.274888
0.4046	0.274618
0.4047	0.274348
0.4048	0.274078
0.4049	0.273807
0.405	0.273535
0.4051	0.274635
0.4052	0.275735
0.4053	0.276837
0.4054	0.27794
0.4055	0.279045
0.4056	0.280152
0.4057	0.281259
0.4058	0.282369
0.4059	0.283479
0.406	0.284591
0.4061	0.284556
0.4062	0.284519
0.4063	0.284483
0.4064	0.284446
0.4065	0.284409
0.4066	0.284372
0.4067	0.284334
0.4068	0.284296
0.4069	0.284258
0.407	0.284219
0.4071	0.284754
0.4072	0.285289
0.4073	0.285824
0.4074	0.28636
0.4075	0.286897
0.4076	0.287436
0.4077	0.287974
0.4078	0.288513
0.4079	0.289052
0.408	0.289593
0.4081	0.288846
0.4082	0.288098
0.4083	0.287348
0.4084	0.286597
0.4085	0.285845
0.4086	0.285091
0.4087	0.284336
0.4088	0.28358
0.4089	0.282822
0.409	0.282063
0.4091	0.283021
0.4092	0.28398
0.4093	0.284941
0.4094	0.285903
0.4095	0.286866
0.4096	0.28783
0.4097	0.288796
0.4098	0.289763
0.4099	0.290731
0.41	0.2917
0.4101	0.290965
0.4102	0.290229
0.4103	0.289492
0.4104	0.288753
0.4105	0.288014
0.4106	0.287273
0.4107	0.286532
0.4108	0.28579
0.4109	0.285047
0.411	0.284302
0.4111	0.284891
0.4112	0.285482
0.4113	0.286074
0.4114	0.286666
0.4115	0.287258
0.4116	0.287851
0.4117	0.288445
0.4118	0.289039
0.4119	0.289635
0.412	0.290231
0.4121	0.290032
0.4122	0.289833
0.4123	0.289633
0.4124	0.289433
0.4125	0.289232
0.4126	0.289031
0.4127	0.288831
0.4128	0.288629
0.4129	0.288428
0.413	0.288226
0.4131	0.289374
0.4132	0.290525
0.4133	0.291676
0.4134	0.292829
0.4135	0.293981
0.4136	0.295136
0.4137	0.296292
0.4138	0.297449
0.4139	0.298607
0.414	0.299767
0.4141	0.299428
0.4142	0.29909
0.4143	0.29875
0.4144	0.298408
0.4145	0.298067
0.4146	0.297724
0.4147	0.297381
0.4148	0.297037
0.4149	0.296691
0.415	0.296345
0.4151	0.296941
0.4152	0.297537
0.4153	0.298134
0.4154	0.29873
0.4155	0.299328
0.4156	0.299926
0.4157	0.300524
0.4158	0.301124
0.4159	0.301722
0.416	0.302321
0.4161	0.301944
0.4162	0.301566
0.4163	0.301186
0.4164	0.300807
0.4165	0.300427
0.4166	0.300046
0.4167	0.299666
0.4168	0.299284
0.4169	0.298901
0.417	0.298519
0.4171	0.299411
0.4172	0.300306
0.4173	0.3012
0.4174	0.302095
0.4175	0.302991
0.4176	0.303889
0.4177	0.304787
0.4178	0.305686
0.4179	0.306586
0.418	0.307486
0.4181	0.307121
0.4182	0.306755
0.4183	0.306388
0.4184	0.306021
0.4185	0.305653
0.4186	0.305285
0.4187	0.304916
0.4188	0.304546
0.4189	0.304177
0.419	0.303805
0.4191	0.304471
0.4192	0.305137
0.4193	0.305803
0.4194	0.30647
0.4195	0.307136
0.4196	0.307804
0.4197	0.308471
0.4198	0.309139
0.4199	0.309807
0.42	0.310476
0.4201	0.31028
0.4202	0.310083
0.4203	0.309887
0.4204	0.30969
0.4205	0.309494
0.4206	0.309296
0.4207	0.3091
0.4208	0.308902
0.4209	0.308705
0.421	0.308507
0.4211	0.309935
0.4212	0.311364
0.4213	0.312795
0.4214	0.314227
0.4215	0.315659
0.4216	0.317091
0.4217	0.318526
0.4218	0.31996
0.4219	0.321397
0.422	0.322834
0.4221	0.322155
0.4222	0.321476
0.4223	0.320797
0.4224	0.320117
0.4225	0.319437
0.4226	0.318756
0.4227	0.318075
0.4228	0.317394
0.4229	0.316712
0.423	0.316029
0.4231	0.31773
0.4232	0.319432
0.4233	0.321134
0.4234	0.322836
0.4235	0.324539
0.4236	0.326243
0.4237	0.327948
0.4238	0.329653
0.4239	0.33136
0.424	0.333067
0.4241	0.331802
0.4242	0.330537
0.4243	0.329272
0.4244	0.328007
0.4245	0.326741
0.4246	0.325475
0.4247	0.324208
0.4248	0.322941
0.4249	0.321673
0.425	0.320406
0.4251	0.321798
0.4252	0.323189
0.4253	0.324581
0.4254	0.325974
0.4255	0.327367
0.4256	0.328761
0.4257	0.330156
0.4258	0.331551
0.4259	0.332947
0.426	0.334342
0.4261	0.33293
0.4262	0.331517
0.4263	0.330102
0.4264	0.328686
0.4265	0.327271
0.4266	0.325854
0.4267	0.324437
0.4268	0.323018
0.4269	0.321599
0.427	0.320179
0.4271	0.321376
0.4272	0.322573
0.4273	0.323771
0.4274	0.324968
0.4275	0.326166
0.4276	0.327364
0.4277	0.328563
0.4278	0.329762
0.4279	0.330963
0.428	0.332162
0.4281	0.331173
0.4282	0.330184
0.4283	0.329194
0.4284	0.328205
0.4285	0.327215
0.4286	0.326226
0.4287	0.325236
0.4288	0.324245
0.4289	0.323255
0.429	0.322264
0.4291	0.322345
0.4292	0.322426
0.4293	0.322506
0.4294	0.322586
0.4295	0.322667
0.4296	0.322748
0.4297	0.322828
0.4298	0.322909
0.4299	0.322991
0.43	0.323071
0.4301	0.321941
0.4302	0.320812
0.4303	0.319681
0.4304	0.318551
0.4305	0.31742
0.4306	0.316289
0.4307	0.315158
0.4308	0.314028
0.4309	0.312896
0.431	0.311765
0.4311	0.313109
0.4312	0.314455
0.4313	0.315803
0.4314	0.31715
0.4315	0.318499
0.4316	0.319848
0.4317	0.321197
0.4318	0.322548
0.4319	0.323899
0.432	0.32525
0.4321	0.325124
0.4322	0.324996
0.4323	0.324869
0.4324	0.324742
0.4325	0.324615
0.4326	0.324487
0.4327	0.32436
0.4328	0.324232
0.4329	0.324106
0.433	0.323978
0.4331	0.324768
0.4332	0.32556
0.4333	0.326351
0.4334	0.327142
0.4335	0.327934
0.4336	0.328725
0.4337	0.329516
0.4338	0.330307
0.4339	0.331099
0.434	0.331891
0.4341	0.331076
0.4342	0.33026
0.4343	0.329444
0.4344	0.328628
0.4345	0.327812
0.4346	0.326995
0.4347	0.326178
0.4348	0.325361
0.4349	0.324544
0.435	0.323726
0.4351	0.325086
0.4352	0.326445
0.4353	0.327804
0.4354	0.329165
0.4355	0.330524
0.4356	0.331884
0.4357	0.333244
0.4358	0.334604
0.4359	0.335965
0.436	0.337324
0.4361	0.337118
0.4362	0.336909
0.4363	0.336702
0.4364	0.336494
0.4365	0.336287
0.4366	0.336079
0.4367	0.335872
0.4368	0.335664
0.4369	0.335456
0.437	0.335249
0.4371	0.335951
0.4372	0.336653
0.4373	0.337356
0.4374	0.338058
0.4375	0.338761
0.4376	0.339465
0.4377	0.340167
0.4378	0.340871
0.4379	0.341575
0.438	0.342278
0.4381	0.341701
0.4382	0.341124
0.4383	0.340547
0.4384	0.33997
0.4385	0.339393
0.4386	0.338816
0.4387	0.338239
0.4388	0.337662
0.4389	0.337085
0.439	0.336508
0.4391	0.337482
0.4392	0.338457
0.4393	0.339431
0.4394	0.340405
0.4395	0.34138
0.4396	0.342355
0.4397	0.343329
0.4398	0.344304
0.4399	0.345278
0.44	0.346252
0.4401	0.346206
0.4402	0.346159
0.4403	0.346113
0.4404	0.346067
0.4405	0.346021
0.4406	0.345974
0.4407	0.345927
0.4408	0.345882
0.4409	0.345836
0.441	0.34579
0.4411	0.346078
0.4412	0.346367
0.4413	0.346657
0.4414	0.346946
0.4415	0.347235
0.4416	0.347524
0.4417	0.347813
0.4418	0.348102
0.4419	0.348392
0.442	0.348681
0.4421	0.347504
0.4422	0.346327
0.4423	0.345151
0.4424	0.343975
0.4425	0.342799
0.4426	0.341623
0.4427	0.340448
0.4428	0.339273
0.4429	0.338098
0.443	0.336923
0.4431	0.33736
0.4432	0.337798
0.4433	0.338235
0.4434	0.338672
0.4435	0.339109
0.4436	0.339545
0.4437	0.339982
0.4438	0.34042
0.4439	0.340856
0.444	0.341292
0.4441	0.340421
0.4442	0.33955
0.4443	0.338677
0.4444	0.337804
0.4445	0.336931
0.4446	0.336059
0.4447	0.335186
0.4448	0.334312
0.4449	0.333438
0.445	0.332565
0.4451	0.333305
0.4452	0.334044
0.4453	0.334784
0.4454	0.335524
0.4455	0.336263
0.4456	0.337002
0.4457	0.337741
0.4458	0.338479
0.4459	0.339218
0.446	0.339956
0.4461	0.339512
0.4462	0.339066
0.4463	0.338622
0.4464	0.338177
0.4465	0.337732
0.4466	0.337286
0.4467	0.336841
0.4468	0.336395
0.4469	0.33595
0.447	0.335504
0.4471	0.336186
0.4472	0.336868
0.4473	0.337549
0.4474	0.338231
0.4475	0.338913
0.4476	0.339594
0.4477	0.340275
0.4478	0.340957
0.4479	0.341637
0.448	0.342319
0.4481	0.342048
0.4482	0.341778
0.4483	0.341508
0.4484	0.341237
0.4485	0.340966
0.4486	0.340696
0.4487	0.340425
0.4488	0.340155
0.4489	0.339884
0.449	0.339614
0.4491	0.340222
0.4492	0.340831
0.4493	0.341438
0.4494	0.342047
0.4495	0.342654
0.4496	0.343263
0.4497	0.34387
0.4498	0.344478
0.4499	0.345086
0.45	0.345692
0.4501	0.344728
0.4502	0.343764
0.4503	0.3428
0.4504	0.341835
0.4505	0.340872
0.4506	0.339908
0.4507	0.338944
0.4508	0.337981
0.4509	0.337018
0.451	0.336054
0.4511	0.3366
0.4512	0.337146
0.4513	0.337691
0.4514	0.338237
0.4515	0.338782
0.4516	0.339327
0.4517	0.339873
0.4518	0.340417
0.4519	0.340961
0.452	0.341506
0.4521	0.340779
0.4522	0.340052
0.4523	0.339326
0.4524	0.338599
0.4525	0.337873
0.4526	0.337146
0.4527	0.336419
0.4528	0.335692
0.4529	0.334965
0.453	0.334238
0.4531	0.335785
0.4532	0.337332
0.4533	0.338878
0.4534	0.340423
0.4535	0.341969
0.4536	0.343514
0.4537	0.345059
0.4538	0.346603
0.4539	0.348147
0.454	0.349691
0.4541	0.35033
0.4542	0.35097
0.4543	0.35161
0.4544	0.352249
0.4545	0.352888
0.4546	0.353527
0.4547	0.354166
0.4548	0.354805
0.4549	0.355444
0.455	0.356082
0.4551	0.356353
0.4552	0.356623
0.4553	0.356893
0.4554	0.357163
0.4555	0.357432
0.4556	0.357702
0.4557	0.357972
0.4558	0.358241
0.4559	0.35851
0.456	0.358779
0.4561	0.359458
0.4562	0.360136
0.4563	0.360815
0.4564	0.361494
0.4565	0.362172
0.4566	0.36285
0.4567	0.363529
0.4568	0.364207
0.4569	0.364885
0.457	0.365563
0.4571	0.365142
0.4572	0.364721
0.4573	0.364299
0.4574	0.363879
0.4575	0.363457
0.4576	0.363036
0.4577	0.362614
0.4578	0.362193
0.4579	0.361773
0.458	0.361351
0.4581	0.360947
0.4582	0.360543
0.4583	0.36014
0.4584	0.359736
0.4585	0.359332
0.4586	0.358929
0.4587	0.358525
0.4588	0.358121
0.4589	0.357718
0.459	0.357314
0.4591	0.355492
0.4592	0.353671
0.4593	0.35185
0.4594	0.350028
0.4595	0.348208
0.4596	0.346386
0.4597	0.344564
0.4598	0.342743
0.4599	0.340921
0.46	0.3391
0.4601	0.340233
0.4602	0.341366
0.4603	0.342499
0.4604	0.343631
0.4605	0.344763
0.4606	0.345895
0.4607	0.347026
0.4608	0.348158
0.4609	0.349289
0.461	0.350421
0.4611	0.350054
0.4612	0.349687
0.4613	0.34932
0.4614	0.348953
0.4615	0.348587
0.4616	0.34822
0.4617	0.347853
0.4618	0.347487
0.4619	0.34712
0.462	0.346754
0.4621	0.346816
0.4622	0.346878
0.4623	0.346941
0.4624	0.347004
0.4625	0.347065
0.4626	0.347128
0.4627	0.347189
0.4628	0.347251
0.4629	0.347314
0.463	0.347375
0.4631	0.347272
0.4632	0.34717
0.4633	0.347066
0.4634	0.346964
0.4635	0.346861
0.4636	0.346757
0.4637	0.346654
0.4638	0.346551
0.4639	0.346447
0.464	0.346344
0.4641	0.3464
0.4642	0.346455
0.4643	0.346511
0.4644	0.346566
0.4645	0.346623
0.4646	0.346678
0.4647	0.346733
0.4648	0.346788
0.4649	0.346844
0.465	0.346899
0.4651	0.34646
0.4652	0.346022
0.4653	0.345584
0.4654	0.345145
0.4655	0.344707
0.4656	0.344268
0.4657	0.34383
0.4658	0.343392
0.4659	0.342954
0.466	0.342516
0.4661	0.342687
0.4662	0.342857
0.4663	0.343027
0.4664	0.343198
0.4665	0.343369
0.4666	0.34354
0.4667	0.34371
0.4668	0.34388
0.4669	0.34405
0.467	0.344221
0.4671	0.343494
0.4672	0.342766
0.4673	0.342039
0.4674	0.341311
0.4675	0.340584
0.4676	0.339858
0.4677	0.33913
0.4678	0.338404
0.4679	0.337676
0.468	0.336949
0.4681	0.337069
0.4682	0.33719
0.4683	0.337311
0.4684	0.337431
0.4685	0.337551
0.4686	0.337671
0.4687	0.337791
0.4688	0.337912
0.4689	0.338031
0.469	0.338152
0.4691	0.337759
0.4692	0.337366
0.4693	0.336974
0.4694	0.336581
0.4695	0.336189
0.4696	0.335796
0.4697	0.335403
0.4698	0.335011
0.4699	0.334618
0.47	0.334225
0.4701	0.334484
0.4702	0.334741
0.4703	0.334999
0.4704	0.335258
0.4705	0.335516
0.4706	0.335774
0.4707	0.336032
0.4708	0.336289
0.4709	0.336547
0.471	0.336804
0.4711	0.336648
0.4712	0.336492
0.4713	0.336335
0.4714	0.33618
0.4715	0.336023
0.4716	0.335867
0.4717	0.33571
0.4718	0.335553
0.4719	0.335396
0.472	0.33524
0.4721	0.334582
0.4722	0.333924
0.4723	0.333266
0.4724	0.332608
0.4725	0.33195
0.4726	0.331292
0.4727	0.330633
0.4728	0.329974
0.4729	0.329317
0.473	0.328658
0.4731	0.329056
0.4732	0.329454
0.4733	0.329853
0.4734	0.330251
0.4735	0.330648
0.4736	0.331046
0.4737	0.331444
0.4738	0.331842
0.4739	0.33224
0.474	0.332637
0.4741	0.332439
0.4742	0.332241
0.4743	0.332042
0.4744	0.331845
0.4745	0.331646
0.4746	0.331448
0.4747	0.33125
0.4748	0.331051
0.4749	0.330853
0.475	0.330655
0.4751	0.331003
0.4752	0.331352
0.4753	0.3317
0.4754	0.332049
0.4755	0.332397
0.4756	0.332746
0.4757	0.333095
0.4758	0.333443
0.4759	0.333791
0.476	0.33414
0.4761	0.334325
0.4762	0.334511
0.4763	0.334697
0.4764	0.334882
0.4765	0.335067
0.4766	0.335253
0.4767	0.335438
0.4768	0.335623
0.4769	0.335809
0.477	0.335994
0.4771	0.336268
0.4772	0.336543
0.4773	0.336817
0.4774	0.337092
0.4775	0.337366
0.4776	0.337642
0.4777	0.337916
0.4778	0.338191
0.4779	0.338466
0.478	0.33874
0.4781	0.337322
0.4782	0.335903
0.4783	0.334486
0.4784	0.333067
0.4785	0.331649
0.4786	0.330232
0.4787	0.328814
0.4788	0.327397
0.4789	0.32598
0.479	0.324563
0.4791	0.321973
0.4792	0.319384
0.4793	0.316795
0.4794	0.314206
0.4795	0.311617
0.4796	0.309028
0.4797	0.306439
0.4798	0.303851
0.4799	0.301263
0.48	0.298675
0.4801	0.292405
0.4802	0.286134
0.4803	0.279864
0.4804	0.273594
0.4805	0.267323
0.4806	0.261052
0.4807	0.254781
0.4808	0.24851
0.4809	0.242238
0.481	0.235967
0.4811	0.229468
0.4812	0.22297
0.4813	0.216471
0.4814	0.209971
0.4815	0.203472
0.4816	0.196972
0.4817	0.190472
0.4818	0.183972
0.4819	0.177471
0.482	0.170969
0.4821	0.164258
0.4822	0.157547
0.4823	0.150834
0.4824	0.144121
0.4825	0.137407
0.4826	0.130692
0.4827	0.123977
0.4828	0.117261
0.4829	0.110544
0.483	0.103826
0.4831	0.0988453
0.4832	0.0938637
0.4833	0.0888815
0.4834	0.0838981
0.4835	0.0789142
0.4836	0.0739294
0.4837	0.0689438
0.4838	0.0639573
0.4839	0.0589702
0.484	0.0539823
0.4841	0.0512306
0.4842	0.0484791
0.4843	0.0457281
0.4844	0.0429772
0.4845	0.0402265
0.4846	0.037476
0.4847	0.0347259
0.4848	0.0319759
0.4849	0.0292263
0.485	0.0264768
0.4851	0.0251504
0.4852	0.0238242
0.4853	0.0224982
0.4854	0.0211723
0.4855	0.0198465
0.4856	0.0185209
0.4857	0.0171955
0.4858	0.0158702
0.4859	0.014545
0.486	0.01322
0.4861	0.0125821
0.4862	0.0119441
0.4863	0.0113059
0.4864	0.0106675
0.4865	0.010029
0.4866	0.00939032
0.4867	0.00875151
0.4868	0.00811253
0.4869	0.00747339
0.487	0.00683409
0.4871	0.00653412
0.4872	0.00623415
0.4873	0.00593422
0.4874	0.0056343
0.4875	0.0053344
0.4876	0.00503451
0.4877	0.00473464
0.4878	0.00443478
0.4879	0.00413495
0.488	0.00383514
0.4881	0.00372521
0.4882	0.00361527
0.4883	0.00350534
0.4884	0.00339541
0.4885	0.00328546
0.4886	0.00317552
0.4887	0.00306558
0.4888	0.00295564
0.4889	0.00284568
0.489	0.00273574
0.4891	0.00262606
0.4892	0.00251635
0.4893	0.00240663
0.4894	0.00229687
0.4895	0.0021871
0.4896	0.00207729
0.4897	0.00196746
0.4898	0.00185761
0.4899	0.00174773
0.49	0.00163782
0.4901	0.00160664
0.4902	0.00157546
0.4903	0.00154428
0.4904	0.0015131
0.4905	0.00148192
