mass,age,temperature,luminosity,radius,gravity,metallicity
0.04,0.00160371874,2927.92535126,-1.81113059,0.4838789,3.67100159,0.0
0.04,0.00203091762,2928.12761217,-1.82101229,0.47835046,3.68098186,0.0
0.04,0.00257191381,2928.32988704,-1.83342876,0.47149258,3.69352497,0.0
0.04,0.00325702066,2928.65134839,-1.85318711,0.46078017,3.71348702,0.0
0.04,0.00412462638,2929.27402124,-1.89103471,0.44094408,3.75170734,0.0
0.04,0.00522334507,2929.47637531,-1.99099979,0.39296308,3.85177075,0.0
0.04,0.00661474064,2923.40595893,-2.14617201,0.33002864,4.00337107,0.0
0.04,0.0083767764,2905.81572581,-2.27737647,0.28721403,4.12406498,0.0
0.04,0.0106081836,2874.77558359,-2.39858266,0.25523081,4.2266107,0.0
0.04,0.0134339933,2845.75939618,-2.5052794,0.23035274,4.31568962,0.0
0.04,0.0170125428,2813.39514969,-2.60613375,0.20984636,4.39667295,0.0
0.04,0.0215443469,2770.94167766,-2.70710814,0.19258138,4.47124786,0.0
0.04,0.0272833338,2733.68627322,-2.79959423,0.17788469,4.54019833,0.0
0.04,0.0345510729,2693.15500452,-2.89089218,0.16499165,4.60555239,0.0
0.04,0.0437547938,2637.5024161,-2.98917421,0.15362168,4.66757137,0.0
0.04,0.0554102033,2585.56823612,-3.08204713,0.1436455,4.72589023,0.0
0.04,0.0701703829,2514.05586246,-3.18715633,0.13461861,4.78226557,0.0
0.04,0.0888623816,2432.85478932,-3.29637668,0.12676725,4.83446165,0.0
0.04,0.112533558,2338.23742755,-3.41379207,0.11988318,4.88295776,0.0
0.04,0.142510267,2220.34613765,-3.54713479,0.11403173,4.9264244,0.0
0.04,0.180472177,2100.4982029,-3.68164378,0.10913377,4.9645561,0.0
0.04,0.228546386,1967.20755736,-3.8293484,0.10496857,4.99835678,0.0
0.04,0.289426612,1818.95382275,-3.99411957,0.10156124,5.02701898,0.0
0.04,0.366524124,1678.27845373,-4.15798333,0.09878961,5.05105179,0.0
0.04,0.464158883,1541.62221706,-4.32579621,0.09650905,5.07133825,0.0
0.04,0.587801607,1431.30525535,-4.47216745,0.09459783,5.08871198,0.0
0.04,0.744380301,1321.00218657,-4.62673152,0.09295152,5.1039615,0.0
0.04,0.942668455,1238.1676431,-4.75285608,0.09150532,5.11758205,0.0
0.04,1.19377664,1139.5884549,-4.90947495,0.09019801,5.1300805,0.0
0.04,1.51177507,1057.91641541,-5.04928961,0.08909939,5.1407249,0.0
0.04,1.91448198,992.82878371,-5.16964877,0.08807624,5.15075677,0.0
0.04,2.42446202,925.79677133,-5.30063559,0.08711203,5.16031801,0.0
0.04,3.07029063,861.53554958,-5.43432294,0.08624188,5.16903782,0.0
0.04,3.88815518,803.61958778,-5.56315211,0.08545602,5.17698894,0.0
0.04,4.92388263,753.38124891,-5.68264434,0.08473668,5.18433132,0.0
0.04,6.23550734,706.3147898,-5.80150647,0.08407756,5.191114,0.0
0.04,7.89652287,667.51664014,-5.90592681,0.08347051,5.19740805,0.0
0.04,10.0,632.3952279,-6.00585194,0.08289265,5.20344219,0.0
0.041,0.001,2933.5263935,-1.7457624,0.51971458,3.61966932,0.0
0.041,0.00126638017,2933.7965937,-1.77625704,0.50168811,3.65033093,0.0
0.041,0.00160371874,2934.00311332,-1.79084631,0.49325944,3.66504745,0.0
0.041,0.00203091762,2934.17024716,-1.80074179,0.48762145,3.67503307,0.0
0.041,0.00257191381,2934.41842851,-1.81365583,0.48034844,3.68808567,0.0
0.041,0.00325702066,2934.83709264,-1.83455588,0.4687939,3.70923466,0.0
0.041,0.00412462638,2935.68869214,-1.87562349,0.44687921,3.75081788,0.0
0.041,0.00522334507,2936.63519892,-1.98614625,0.39323514,3.86189346,0.0
0.041,0.00661474064,2930.97072,-2.13794125,0.33145908,4.01033933,0.0
0.041,0.0083767764,2914.39327581,-2.26609661,0.28925241,4.12864562,0.0
0.041,0.0106081836,2886.5470646,-2.38422981,0.25736822,4.23008976,0.0
0.041,0.0134339933,2857.47031902,-2.49046791,0.23240142,4.31872063,0.0
0.041,0.0170125428,2826.74023339,-2.58985623,0.21179759,4.39935824,0.0
0.041,0.0215443469,2786.56945129,-2.68941238,0.19434801,4.47403985,0.0
0.041,0.0272833338,2747.51271807,-2.78305459,0.1794791,4.54317033,0.0
0.041,0.0345510729,2709.88236755,-2.87232236,0.16647794,4.60848696,0.0
0.041,0.0437547938,2655.64193016,-2.96998669,0.15491385,4.67101944,0.0
0.041,0.0554102033,2605.84430124,-3.06132214,0.14483106,4.72947521,0.0
0.041,0.0701703829,2537.47474529,-3.16439722,0.13564903,4.78636591,0.0
0.041,0.0888623816,2458.78413479,-3.27204415,0.12763208,4.83927918,0.0
0.041,0.112533558,2370.02126015,-3.3851732,0.1205976,4.88852217,0.0
0.041,0.142510267,2256.39037609,-3.5152253,0.11454521,4.93324459,0.0
0.041,0.180472177,2132.97802619,-3.65212601,0.10949148,4.97243848,0.0
0.041,0.228546386,2007.18840547,-3.79253394,0.1051916,5.00723701,0.0
0.041,0.289426612,1857.73055455,-3.95686823,0.10163299,5.03712952,0.0
0.041,0.366524124,1716.02706715,-4.11964763,0.09875378,5.06209084,0.0
0.041,0.464158883,1576.40403617,-4.28815654,0.09638702,5.08316147,0.0
0.041,0.587801607,1458.25720237,-4.44137656,0.09442284,5.10104443,0.0
0.041,0.744380301,1351.9092989,-4.58866209,0.09272479,5.11680646,0.0
0.041,0.942668455,1259.4125371,-4.72563321,0.09125982,5.13063932,0.0
0.041,1.19377664,1168.82272491,-4.86818308,0.08991758,5.14350908,0.0
0.041,1.51177507,1077.23550639,-5.02089917,0.08878856,5.15448419,0.0
0.041,1.91448198,1011.44062725,-5.14053455,0.08775585,5.16464604,0.0
0.041,2.42446202,944.73088292,-5.26878746,0.08677935,5.17436532,0.0
0.041,3.07029063,877.9531367,-5.40501606,0.08589548,5.18325749,0.0
0.041,3.88815518,819.72995414,-5.53229663,0.08510029,5.19133601,0.0
0.041,4.92388263,768.66712831,-5.65144908,0.08437521,5.19876839,0.0
0.041,6.23550734,722.06233011,-5.76704797,0.0837058,5.20568698,0.0
0.041,7.89652287,681.84864285,-5.87297881,0.08309014,5.21209908,0.0
0.041,10.0,646.60116626,-5.97139659,0.08250104,5.21827922,0.0
0.042,0.001,2939.6799836,-1.72845421,0.52795323,3.61647269,0.0
0.042,0.00126638017,2939.89480675,-1.75721567,0.51067624,3.64537253,0.0
0.042,0.00160371874,2940.0857693,-1.77090716,0.50263739,3.65915476,0.0
0.042,0.00203091762,2940.22116837,-1.78095826,0.49680467,3.66929235,0.0
0.042,0.00257191381,2940.43339952,-1.79445326,0.48906832,3.68292469,0.0
0.042,0.00325702066,2940.90840712,-1.81660129,0.47660764,3.70534176,0.0
0.042,0.00412462638,2942.01445464,-1.86128393,0.45237365,3.75066928,0.0
0.042,0.00522334507,2943.8115167,-1.98163131,0.39336407,3.87207449,0.0
0.042,0.00661474064,2938.43139727,-2.1294789,0.33299968,4.01677649,0.0
0.042,0.0083767764,2922.75635653,-2.25494233,0.29132119,4.13292196,0.0
0.042,0.0106081836,2898.32350231,-2.36984379,0.25954032,4.23325415,0.0
0.042,0.0134339933,2868.91926764,-2.47586607,0.23445701,4.32153848,0.0
0.042,0.0170125428,2839.56429989,-2.5740447,0.21374353,4.40187993,0.0
0.042,0.0215443469,2802.1123689,-2.67182879,0.19612627,4.4765941,0.0
0.042,0.0272833338,2761.23778101,-2.76669784,0.18107459,4.54594893,0.0
0.042,0.0345510729,2725.03036955,-2.85500242,0.16795143,4.61129844,0.0
0.042,0.0437547938,2674.29189458,-2.95050837,0.15622581,4.67415993,0.0
0.042,0.0554102033,2623.75556561,-3.04246,0.14599657,4.73297929,0.0
0.042,0.0701703829,2560.4615962,-3.14205392,0.13669679,4.79014838,0.0
0.042,0.0888623816,2484.23603561,-3.24823333,0.12850672,4.84381215,0.0
0.042,0.112533558,2399.9907581,-3.35809319,0.12133012,4.89372816,0.0
0.042,0.142510267,2290.82932422,-3.48480099,0.11508933,4.93959508,0.0
0.042,0.180472177,2165.73162885,-3.62270681,0.10986592,4.97993908,0.0
0.042,0.228546386,2045.79767458,-3.75740633,0.10543889,5.01566223,0.0
0.042,0.289426612,1896.75758443,-3.91990228,0.10173087,5.04675881,0.0
0.042,0.366524124,1753.70364115,-4.0820645,0.09873858,5.07268974,0.0
0.042,0.464158883,1611.23932618,-4.25112146,0.09628223,5.09457175,0.0
0.042,0.587801607,1484.68564292,-4.41170911,0.09425664,5.11303974,0.0
0.042,0.744380301,1382.64953892,-4.55158833,0.0925174,5.12921712,0.0
0.042,0.942668455,1279.95759904,-4.69979155,0.09102098,5.14338104,0.0
0.042,1.19377664,1197.55910029,-4.82851851,0.08965597,5.15650533,0.0
0.042,1.51177507,1096.43638035,-4.99315254,0.088488,5.16789488,0.0
0.042,1.91448198,1029.97101753,-5.11205475,0.08744569,5.1781867,0.0
0.042,2.42446202,963.2655091,-5.23826768,0.08645829,5.18805028,0.0
0.042,3.07029063,894.08925795,-5.3767955,0.0855594,5.19712813,0.0
0.042,3.88815518,835.67194773,-5.50237419,0.0847555,5.20532776,0.0
0.042,4.92388263,783.62650113,-5.62159979,0.08402411,5.21285568,0.0
0.042,6.23550734,737.62261703,-5.73375663,0.08334556,5.21989855,0.0
0.042,7.89652287,696.00324258,-5.8411957,0.08271895,5.22645344,0.0
0.042,10.0,660.72671957,-5.93787579,0.0821193,5.23277309,0.0
0.043,0.001,2945.77790234,-1.71128033,0.53626391,3.61312644,0.0
0.043,0.00126638017,2946.04923101,-1.73843069,0.51968037,3.6404104,0.0
0.043,0.00160371874,2946.17537373,-1.75137281,0.5119486,3.65343037,0.0
0.043,0.00203091762,2946.25274391,-1.76161578,0.50590386,3.6637472,0.0
0.043,0.00257191381,2946.4647956,-1.77575371,0.49767223,3.67799609,0.0
0.043,0.00325702066,2946.93122178,-1.79927289,0.48422769,3.70178348,0.0
0.043,0.00412462638,2948.22076022,-1.84799508,0.45741274,3.7512665,0.0
0.043,0.00522334507,2950.93742277,-1.97667494,0.39370681,3.8815391,0.0
0.043,0.00661474064,2945.88988505,-2.12079041,0.33465022,4.02270221,0.0
0.043,0.0083767764,2930.85154265,-2.24390321,0.29341548,4.1369192,0.0
0.043,0.0106081836,2908.66241611,-2.35630521,0.2617434,4.2361314,0.0
0.043,0.0134339933,2880.13231347,-2.46145334,0.23652056,4.32414649,0.0
0.043,0.0170125428,2851.93822303,-2.55863358,0.21568742,4.40423519,0.0
0.043,0.0215443469,2816.35042073,-2.6551553,0.19791274,4.47893773,0.0
0.043,0.0272833338,2775.0528247,-2.75042918,0.18267091,4.5485442,0.0
0.043,0.0345510729,2739.25271033,-2.8384219,0.16941321,4.61399033,0.0
0.043,0.0437547938,2693.09217942,-2.93099624,0.15755598,4.67701522,0.0
0.043,0.0554102033,2640.63659838,-3.02452309,0.14714639,4.73638466,0.0
0.043,0.0701703829,2583.01126199,-3.12010214,0.1377598,4.79363968,0.0
0.043,0.0888623816,2508.73592806,-3.22522797,0.1293924,4.8480657,0.0
0.043,0.112533558,2425.86022135,-3.33412881,0.12207502,4.89863098,0.0
0.043,0.142510267,2322.9510299,-3.45631271,0.11565952,4.94552139,0.0
0.043,0.180472177,2198.62614432,-3.59343352,0.1102579,4.98706377,0.0
0.043,0.228546386,2081.69819119,-3.72495158,0.10571008,5.02365084,0.0
0.043,0.289426612,1936.2207285,-3.88306203,0.10185597,5.0559102,0.0
0.043,0.366524124,1790.0569569,-4.04634708,0.09874532,5.08285015,0.0
0.043,0.464158883,1647.40172836,-4.21336037,0.09619608,5.10556828,0.0
0.043,0.587801607,1513.38731122,-4.3798563,0.09410157,5.1246891,0.0
0.043,0.744380301,1410.70367592,-4.51846819,0.09232513,5.14124316,0.0
0.043,0.942668455,1300.33208528,-4.67457617,0.09078768,5.15582896,0.0
0.043,1.19377664,1219.4984302,-4.79934897,0.08940928,5.16911759,0.0
0.043,1.51177507,1120.43588653,-4.95838328,0.08819783,5.18096693,0.0
0.043,1.91448198,1048.15830042,-5.08464982,0.08714451,5.19140264,0.0
0.043,2.42446202,981.33583119,-5.20910773,0.08614718,5.20140062,0.0
0.043,3.07029063,911.4751274,-5.34667432,0.08523246,5.21067262,0.0
0.043,3.88815518,851.46796443,-5.47327331,0.08442023,5.21898966,0.0
0.043,4.92388263,798.19848554,-5.59313422,0.08368143,5.22662452,0.0
0.043,6.23550734,752.94753957,-5.70167598,0.08299553,5.2337733,0.0
0.043,7.89652287,710.96332637,-5.80807937,0.08235575,5.24049488,0.0
0.043,10.0,674.76427609,-5.90530785,0.08174616,5.24694796,0.0
0.044,0.001,2951.7436249,-1.69435034,0.54461199,3.60969371,0.0
0.044,0.00126638017,2952.09276225,-1.71993034,0.52868989,3.63546525,0.0
0.044,0.00160371874,2952.22871427,-1.7323542,0.52113513,3.64796642,0.0
0.044,0.00203091762,2952.36312688,-1.74279589,0.51486575,3.65847894,0.0
0.044,0.00257191381,2952.50063711,-1.7576143,0.50609572,3.67340182,0.0
0.044,0.00325702066,2952.96012944,-1.78270706,0.49154097,3.69874779,0.0
0.044,0.00412462638,2954.40479838,-1.83617891,0.46173802,3.75307588,0.0
0.044,0.00522334507,2958.01246655,-1.97181026,0.39401691,3.89083987,0.0
0.044,0.00661474064,2953.2277741,-2.11235036,0.33623981,4.02857155,0.0
0.044,0.0083767764,2938.73974044,-2.23326409,0.29544102,4.14092651,0.0
0.044,0.0106081836,2918.54952188,-2.34328019,0.26390429,4.23897491,0.0
0.044,0.0134339933,2891.23138467,-2.44732093,0.23855815,4.32667919,0.0
0.044,0.0170125428,2863.91730069,-2.54366796,0.21760544,4.40652854,0.0
0.044,0.0215443469,2830.29865702,-2.63884887,0.19968315,4.48118628,0.0
0.044,0.0272833338,2788.96366643,-2.73420942,0.18425975,4.55100778,0.0
0.044,0.0345510729,2752.80742301,-2.82247506,0.17085659,4.61660473,0.0
0.044,0.0437547938,2710.60967181,-2.91238661,0.15888939,4.67967865,0.0
0.044,0.0554102033,2657.06640847,-3.00701824,0.1482863,4.7396653,0.0
0.044,0.0701703829,2604.46396594,-3.09904844,0.13882636,4.79692472,0.0
0.044,0.0888623816,2531.89234817,-3.20326845,0.13028607,4.85207238,0.0
0.044,0.112533558,2450.47137277,-3.31127889,0.12282564,4.90329075,0.0
0.044,0.142510267,2354.05098057,-3.42875846,0.11625527,4.95104291,0.0
0.044,0.180472177,2234.21312935,-3.56227453,0.11067436,4.99377382,0.0
0.044,0.228546386,2114.24527843,-3.69562924,0.10600053,5.03125247,0.0
0.044,0.289426612,1975.2373561,-3.84709164,0.10200897,5.06459082,0.0
0.044,0.366524124,1826.27059543,-4.01133648,0.09877149,5.09260453,0.0
0.044,0.464158883,1682.86504562,-4.17693884,0.09612954,5.11615341,0.0
0.044,0.587801607,1545.58400851,-4.34457334,0.09396015,5.1359795,0.0
0.044,0.744380301,1435.51463894,-4.48989173,0.09214421,5.15293084,0.0
0.044,0.942668455,1328.51104662,-4.63949996,0.09056327,5.16796298,0.0
0.044,1.19377664,1240.29758874,-4.77230287,0.08917135,5.18141645,0.0
0.044,1.51177507,1145.56639941,-4.9225833,0.08792315,5.19366053,0.0
0.044,1.91448198,1066.1002404,-5.05810581,0.08685221,5.20430518,0.0
0.044,2.42446202,999.00735759,-5.18114068,0.08584573,5.2144295,0.0
0.044,3.07029063,929.60153685,-5.31566514,0.08491632,5.22388458,0.0
0.044,3.88815518,867.13546321,-5.44498036,0.08409392,5.23233775,0.0
0.044,4.92388263,813.73707915,-5.56315511,0.08334703,5.24008665,0.0
0.044,6.23550734,767.97701553,-5.67090338,0.08265498,5.24732889,0.0
0.044,7.89652287,726.21447629,-5.77493225,0.0820028,5.25420951,0.0
0.044,10.0,688.65316335,-5.87380176,0.08138139,5.26081671,0.0
0.045,0.001,2957.58722618,-1.67771211,0.55296805,3.60622764,0.0
0.045,0.00126638017,2958.02042686,-1.70176543,0.53769828,3.63054972,0.0
0.045,0.00160371874,2958.21680587,-1.71356558,0.53037595,3.6424598,0.0
0.045,0.00203091762,2958.35303993,-1.72429167,0.52381523,3.65327098,0.0
0.045,0.00257191381,2958.55740277,-1.73976201,0.51449441,3.66886547,0.0
0.045,0.00325702066,2958.96617082,-1.76645864,0.49878279,3.69580396,0.0
0.045,0.00412462638,2960.53467351,-1.82512005,0.46571783,3.75538103,0.0
0.045,0.00522334507,2965.09514386,-1.96595186,0.3947956,3.89888365,0.0
0.045,0.00661474064,2960.62877643,-2.1033887,0.33803931,4.03369289,0.0
0.045,0.0083767764,2946.497057,-2.22245609,0.29756926,4.1444513,0.0
0.045,0.0106081836,2928.20247506,-2.33029708,0.26612127,4.24146962,0.0
0.045,0.0134339933,2902.04417797,-2.4332816,0.24064327,4.32888051,0.0
0.045,0.0170125428,2875.5689372,-2.52890698,0.21954433,4.4085833,0.0
0.045,0.0215443469,2843.81964137,-2.6228253,0.20146698,4.48321904,0.0
0.045,0.0272833338,2802.84714029,-2.71805727,0.18586355,4.55324086,0.0
0.045,0.0345510729,2765.98985109,-2.8068731,0.17230202,4.61904659,0.0
0.045,0.0437547938,2726.82637295,-2.89473788,0.16022617,4.68216083,0.0
0.045,0.0554102033,2673.66966681,-2.98949928,0.14943602,4.74271728,0.0
0.045,0.0701703829,2623.65505674,-3.07965476,0.13988924,4.80005832,0.0
0.045,0.0888623816,2554.01423804,-3.18214228,0.13119214,4.85581313,0.0
0.045,0.112533558,2474.42788427,-3.28900804,0.12358578,4.90769168,0.0
0.045,0.142510267,2384.50278704,-3.40179105,0.1168777,4.95616488,0.0
0.045,0.180472177,2268.80423889,-3.53208209,0.11111989,5.00004464,0.0
0.045,0.228546386,2144.17085253,-3.66870483,0.10630435,5.03852517,0.0
0.045,0.289426612,2013.76360991,-3.81200959,0.10219003,5.07281085,0.0
0.045,0.366524124,1862.33119742,-3.97694746,0.09881762,5.10195804,0.0
0.045,0.464158883,1718.36275394,-4.14111174,0.09608312,5.12633319,0.0
0.045,0.587801607,1577.5260723,-4.31019665,0.09383668,5.14688179,0.0
0.045,0.744380301,1460.13815978,-4.46194373,0.09197396,5.16429709,0.0
0.045,0.942668455,1356.66784647,-4.60507584,0.09035405,5.17973195,0.0
0.045,1.19377664,1260.7193639,-4.74618688,0.08894103,5.19342273,0.0
0.045,1.51177507,1170.70720968,-4.88742152,0.08766331,5.2059912,0.0
0.045,1.91448198,1083.8019146,-5.03231815,0.08656905,5.21690147,0.0
0.045,2.42446202,1016.98678518,-5.15311231,0.08555399,5.22714627,0.0
0.045,3.07029063,947.55521513,-5.28556748,0.08461131,5.23676997,0.0
0.045,3.88815518,882.63209968,-5.41748801,0.083777,5.24537712,0.0
0.045,4.92388263,829.35385317,-5.53349768,0.08302232,5.25323706,0.0
0.045,6.23550734,782.73168684,-5.64135533,0.08232324,5.26058187,0.0
0.045,7.89652287,741.32256713,-5.74282465,0.08165972,5.26761094,0.0
0.045,10.0,702.49314687,-5.84306301,0.08102401,5.27439932,0.0
0.046,0.001,2963.18927114,-1.66140792,0.56131258,3.60276275,0.0
0.046,0.00126638017,2963.80491508,-1.68393622,0.54671274,3.62565377,0.0
0.046,0.00160371874,2964.07066401,-1.695223,0.53955714,3.63709754,0.0
0.046,0.00203091762,2964.2852977,-1.7062037,0.53270622,3.64819702,0.0
0.046,0.00257191381,2964.55833104,-1.72234692,0.52279809,3.66450432,0.0
0.046,0.00325702066,2964.98286077,-1.75073402,0.50583648,3.69315206,0.0
0.046,0.00412462638,2966.67519228,-1.81515269,0.4691469,3.75855451,0.0
0.046,0.00522334507,2972.12324579,-1.95971094,0.39576512,3.90629874,0.0
0.046,0.00661474064,2967.93002475,-2.09429725,0.3399165,4.03843005,0.0
0.046,0.0083767764,2954.13184775,-2.21172991,0.29971509,4.14775604,0.0
0.046,0.0106081836,2937.48158413,-2.31760414,0.26833774,4.24381135,0.0
0.046,0.0134339933,2911.72282872,-2.41998549,0.24273459,4.33091141,0.0
0.046,0.0170125428,2886.97699225,-2.51440552,0.22148391,4.41049042,0.0
0.046,0.0215443469,2856.83088883,-2.60722692,0.20325365,4.48509792,0.0
0.046,0.0272833338,2815.97312045,-2.70249522,0.18746606,4.55532775,0.0
0.046,0.0345510729,2778.87449644,-2.79152552,0.17374594,4.62134513,0.0
0.046,0.0437547938,2742.0450049,-2.87791663,0.16155638,4.68452634,0.0
0.046,0.0554102033,2690.63624671,-2.97178872,0.15059691,4.74554225,0.0
0.046,0.0701703829,2641.32195109,-3.06146878,0.1409413,4.80309759,0.0
0.046,0.0888623816,2575.45964839,-3.1615497,0.13211029,4.85930035,0.0
0.046,0.112533558,2498.08186376,-3.26710607,0.12435431,4.91185169,0.0
0.046,0.142510267,2412.27421697,-3.37690892,0.11752088,4.96094383,0.0
0.046,0.180472177,2301.470438,-3.50358353,0.11159064,5.00591819,0.0
0.046,0.228546386,2173.80625724,-3.64223423,0.10662512,5.04545419,0.0
0.046,0.289426612,2051.48114713,-3.77801906,0.10239708,5.08059762,0.0
0.046,0.366524124,1898.57380118,-3.94285857,0.09888896,5.11087717,0.0
0.046,0.464158883,1753.63039676,-4.10606437,0.09605435,5.13613816,0.0
0.046,0.587801607,1609.76149393,-4.27607157,0.0937289,5.15742553,0.0
0.046,0.744380301,1484.54344495,-4.4346815,0.09181268,5.1753668,0.0
0.046,0.942668455,1384.4358239,-4.57176873,0.09015888,5.19115551,0.0
0.046,1.19377664,1280.68809178,-4.72104585,0.08871764,5.20515239,0.0
0.046,1.51177507,1195.72903042,-4.85311096,0.08741785,5.217972,0.0
0.046,1.91448198,1101.85533228,-5.00639719,0.08629456,5.22920526,0.0
0.046,2.42446202,1034.66077853,-5.12605154,0.08527201,5.23955911,0.0
0.046,3.07029063,965.34835082,-5.25628924,0.08431688,5.249343,0.0
0.046,3.88815518,897.95159407,-5.39079225,0.08346846,5.25812727,0.0
0.046,4.92388263,844.85188863,-5.50465424,0.0827065,5.26609278,0.0
0.046,6.23550734,797.06462511,-5.61324225,0.081999,5.27355493,0.0
0.046,7.89652287,756.23930514,-5.71175667,0.08132577,5.28071572,0.0
0.046,10.0,717.09976348,-5.81105547,0.08067517,5.28769227,0.0
0.047,0.001,2968.60856998,-1.64541136,0.56966382,3.59927558,0.0
0.047,0.00126638017,2969.3496343,-1.66656629,0.55566289,3.62088961,0.0
0.047,0.00160371874,2969.6842599,-1.67751764,0.54857628,3.63203811,0.0
0.047,0.00203091762,2970.01146161,-1.68871318,0.54143314,3.64342273,0.0
0.047,0.00257191381,2970.43463444,-1.70554667,0.53089961,3.66048741,0.0
0.047,0.00325702066,2971.01133687,-1.73575391,0.51255701,3.69102813,0.0
0.047,0.00412462638,2972.82365963,-1.80681466,0.47171408,3.76315446,0.0
0.047,0.00522334507,2979.02895601,-1.95371135,0.39665703,3.91368427,0.0
0.047,0.00661474064,2975.14436041,-2.08548887,0.34171831,4.0431785,0.0
0.047,0.0083767764,2961.54903482,-2.20133517,0.30179775,4.15108206,0.0
0.047,0.0106081836,2946.32190388,-2.30541294,0.27049804,4.2461861,0.0
0.047,0.0134339933,2921.41395499,-2.40687879,0.24479023,4.33292518,0.0
0.047,0.0170125428,2898.03666919,-2.50026767,0.22339854,4.41235328,0.0
0.047,0.0215443469,2869.32339834,-2.59212252,0.20502051,4.48691876,0.0
0.047,0.0272833338,2829.22919743,-2.68696791,0.18906171,4.55730732,0.0
0.047,0.0345510729,2791.72520779,-2.77638804,0.17518064,4.6235418,0.0
0.047,0.0437547938,2756.19616562,-2.86194923,0.1628692,4.68683501,0.0
0.047,0.0554102033,2707.46738728,-2.95424638,0.1517678,4.74815353,0.0
0.047,0.0701703829,2657.76846526,-3.04434549,0.14197576,4.80608576,0.0
0.047,0.0888623816,2596.50553835,-3.14131123,0.13304074,4.86254416,0.0
0.047,0.112533558,2521.15795781,-3.24573048,0.12513053,4.91578643,0.0
0.047,0.142510267,2436.96918691,-3.35442955,0.1181736,4.96547292,0.0
0.047,0.180472177,2331.54588616,-3.47719915,0.11208354,5.01142998,0.0
0.047,0.228546386,2203.8981619,-3.61563988,0.10696163,5.05205757,0.0
0.047,0.289426612,2086.63767945,-3.74654034,0.10262929,5.08797013,0.0
0.047,0.366524124,1934.86429702,-3.90913475,0.09898393,5.11938356,0.0
0.047,0.464158883,1787.85917626,-4.07255466,0.09604611,5.14555315,0.0
0.047,0.587801607,1643.34604773,-4.2410257,0.09363782,5.16760983,0.0
0.047,0.744380301,1510.80648672,-4.40564447,0.09166226,5.18613135,0.0
0.047,0.942668455,1410.06152231,-4.5416476,0.08997746,5.20224501,0.0
0.047,1.19377664,1301.17778752,-4.69561498,0.08850152,5.21661092,0.0
0.047,1.51177507,1216.33128633,-4.82576546,0.08718555,5.22962319,0.0
0.047,1.91448198,1123.46173608,-4.97531659,0.08603063,5.24120598,0.0
0.047,2.42446202,1051.97004359,-5.10000025,0.08499956,5.25167881,0.0
0.047,3.07029063,982.92872285,-5.22785894,0.08403296,5.26161278,0.0
0.047,3.88815518,915.12856596,-5.36099375,0.0831688,5.27059119,0.0
0.047,4.92388263,860.22996101,-5.47654252,0.08239931,5.27866498,0.0
0.047,6.23550734,812.3470518,-5.58363387,0.08168212,5.2862581,0.0
0.047,7.89652287,770.94122074,-5.68177137,0.08100058,5.29353588,0.0
0.047,10.0,731.62227349,-5.77988108,0.0803357,5.30069495,0.0
0.048,0.001,2973.79825025,-1.62977314,0.57798311,3.59582652,0.0
0.048,0.00126638017,2974.74188207,-1.64958194,0.56459635,3.61617954,0.0
0.048,0.00160371874,2975.17006704,-1.66015087,0.55760529,3.62700232,0.0
0.048,0.00203091762,2975.61159455,-1.67159609,0.55014703,3.63869839,0.0
0.048,0.00257191381,2976.14369054,-1.68906949,0.53898537,3.65650195,0.0
0.048,0.00325702066,2976.94400739,-1.72104925,0.51922479,3.68894473,0.0
0.048,0.00412462638,2978.97394997,-1.79904055,0.47399341,3.76811099,0.0
0.048,0.00522334507,2985.91693555,-1.94688376,0.39795071,3.91999994,0.0
0.048,0.00661474064,2982.2657805,-2.07627575,0.34370967,4.04727445,0.0
0.048,0.0083767764,2968.97875506,-2.19072107,0.30397933,4.15397011,0.0
0.048,0.0106081836,2954.90256486,-2.29329967,0.2727034,4.24827544,0.0
0.048,0.0134339933,2931.16512976,-2.39372497,0.24688066,4.33468389,0.0
0.048,0.0170125428,2907.777158,-2.48695113,0.22533462,4.41400186,0.0
0.048,0.0215443469,2881.31203146,-2.5773579,0.2068047,4.48853728,0.0
0.048,0.0272833338,2842.60638802,-2.67142109,0.19066785,4.55910108,0.0
0.048,0.0345510729,2804.18061044,-2.76151424,0.17662355,4.62556021,0.0
0.048,0.0437547938,2769.54376591,-2.84657853,0.16418172,4.68900831,0.0
0.048,0.0554102033,2723.81982524,-2.937024,0.15295497,4.75053057,0.0
0.048,0.0701703829,2673.3639235,-3.02792403,0.14300254,4.80896861,0.0
0.048,0.0888623816,2616.3914676,-3.12190736,0.13398513,4.86554376,0.0
0.048,0.112533558,2543.43953359,-3.22498747,0.12591898,4.91947506,0.0
0.048,0.142510267,2460.09636223,-3.33315082,0.11883308,4.96978133,0.0
0.048,0.180472177,2360.89539092,-3.45149184,0.11259771,5.01659729,0.0
0.048,0.228546386,2236.25353024,-3.58741785,0.10731922,5.05830201,0.0
0.048,0.289426612,2117.75444583,-3.71865274,0.10288328,5.09496746,0.0
0.048,0.366524124,1971.25186175,-3.87569058,0.09910427,5.12747166,0.0
0.048,0.464158883,1822.38568179,-4.03925734,0.09605565,5.15461038,0.0
0.048,0.587801607,1676.47319939,-4.20705098,0.09356472,5.17743159,0.0
0.048,0.744380301,1540.461468,-4.37318455,0.09152402,5.19658561,0.0
