age,mass,luminosity,temperature,gravity,radius,metallicity,cloud
0.6,0.011,-5.81,607,4.378,0.1123,0,hybrid
0.6,0.012,-5.497,724,4.406,0.1135,0,hybrid
0.6,0.013,-5.579,697,4.459,0.1113,0,hybrid
0.6,0.014,-5.584,700,4.502,0.1098,0,hybrid
0.6,0.015,-5.519,729,4.538,0.1091,0,hybrid
0.6,0.016,-5.457,758,4.572,0.1083,0,hybrid
0.6,0.017,-5.384,793,4.603,0.1078,0,hybrid
0.6,0.018,-5.308,830,4.632,0.1073,0,hybrid
0.6,0.019,-5.239,865,4.659,0.1068,0,hybrid
0.6,0.02,-5.169,903,4.685,0.1064,0,hybrid
0.6,0.022,-5.024,984,4.731,0.1058,0,hybrid
0.6,0.024,-4.889,1065,4.772,0.1054,0,hybrid
0.6,0.026,-4.734,1165,4.808,0.1053,0,hybrid
0.6,0.028,-4.645,1225,4.837,0.1056,0,hybrid
0.6,0.03,-4.591,1263,4.867,0.1057,0,hybrid
0.6,0.033,-4.538,1301,4.907,0.1058,0,hybrid
0.6,0.035,-4.51,1323,4.933,0.1057,0,hybrid
0.6,0.038,-4.473,1353,4.971,0.1055,0,hybrid
0.6,0.04,-4.449,1374,4.995,0.1052,0,hybrid
0.6,0.043,-4.402,1415,5.031,0.1047,0,hybrid
0.6,0.045,-4.324,1482,5.054,0.1044,0,hybrid
0.6,0.048,-4.258,1542,5.085,0.104,0,hybrid
0.6,0.05,-4.22,1579,5.105,0.1037,0,hybrid
0.6,0.053,-4.154,1643,5.134,0.1033,0,hybrid
0.6,0.055,-4.113,1684,5.152,0.1031,0,hybrid
0.6,0.058,-4.021,1777,5.176,0.1029,0,hybrid
0.6,0.06,-3.979,1821,5.191,0.1029,0,hybrid
0.6,0.063,-3.913,1891,5.212,0.1029,0,hybrid
0.6,0.064,-3.855,1955,5.218,0.103,0,hybrid
0.6,0.065,-3.866,1941,5.224,0.1031,0,hybrid
0.6,0.066,-3.801,2014,5.23,0.1032,0,hybrid
0.6,0.067,-3.778,2039,5.234,0.1035,0,hybrid
0.6,0.068,-3.757,2062,5.239,0.1036,0,hybrid
0.6,0.069,-3.73,2091,5.243,0.1039,0,hybrid
0.6,0.07,-3.698,2128,5.248,0.1041,0,hybrid
0.6,0.071,-3.671,2159,5.251,0.1044,0,hybrid
0.6,0.072,-3.646,2186,5.255,0.1047,0,hybrid
0.6,0.073,-3.623,2212,5.258,0.105,0,hybrid
0.6,0.074,-3.599,2239,5.261,0.1054,0,hybrid
0.6,0.075,-3.576,2265,5.264,0.1058,0,hybrid
0.6,0.077,-3.526,2319,5.266,0.1069,0,hybrid
0.6,0.08,-3.462,2390,5.271,0.1083,0,hybrid
0.6,0.085,-3.347,2515,5.272,0.1116,0,hybrid
0.8,0.003,-7.19,270,3.785,0.116,0,hybrid
0.8,0.004,-6.964,308,3.912,0.1159,0,hybrid
0.8,0.005,-6.784,342,4.012,0.1154,0,hybrid
0.8,0.006,-6.632,375,4.097,0.1146,0,hybrid
0.8,0.007,-6.5,406,4.17,0.1138,0,hybrid
0.8,0.008,-6.38,436,4.235,0.1129,0,hybrid
0.8,0.009,-6.268,467,4.293,0.112,0,hybrid
0.8,0.01,-6.147,503,4.345,0.1112,0,hybrid
0.8,0.011,-5.981,554,4.389,0.1109,0,hybrid
0.8,0.012,-5.722,641,4.422,0.1115,0,hybrid
0.8,0.013,-5.783,625,4.472,0.1096,0,hybrid
0.8,0.014,-5.769,633,4.515,0.1083,0,hybrid
0.8,0.015,-5.704,660,4.551,0.1075,0,hybrid
0.8,0.016,-5.643,686,4.585,0.1067,0,hybrid
0.8,0.017,-5.573,716,4.617,0.1061,0,hybrid
0.8,0.018,-5.494,751,4.645,0.1056,0,hybrid
0.8,0.019,-5.437,779,4.674,0.105,0,hybrid
0.8,0.02,-5.36,815,4.7,0.1046,0,hybrid
0.8,0.022,-5.228,884,4.748,0.1037,0,hybrid
0.8,0.024,-5.099,955,4.792,0.103,0,hybrid
0.8,0.026,-4.96,1037,4.83,0.1026,0,hybrid
0.8,0.028,-4.823,1123,4.864,0.1024,0,hybrid
0.8,0.03,-4.72,1192,4.895,0.1023,0,hybrid
0.8,0.033,-4.629,1255,4.936,0.1024,0,hybrid
0.8,0.035,-4.593,1282,4.961,0.1024,0,hybrid
0.8,0.038,-4.549,1315,4.996,0.1024,0,hybrid
0.8,0.04,-4.526,1333,5.02,0.1022,0,hybrid
0.8,0.043,-4.495,1359,5.055,0.1019,0,hybrid
0.8,0.045,-4.474,1378,5.077,0.1016,0,hybrid
0.8,0.048,-4.436,1412,5.109,0.1011,0,hybrid
0.8,0.05,-4.387,1455,5.13,0.1007,0,hybrid
0.8,0.053,-4.302,1530,5.158,0.1004,0,hybrid
0.8,0.055,-4.252,1577,5.176,0.1002,0,hybrid
0.8,0.058,-4.193,1634,5.203,0.0998,0,hybrid
0.8,0.06,-4.146,1681,5.219,0.0996,0,hybrid
0.8,0.063,-4.044,1782,5.24,0.0996,0,hybrid
0.8,0.064,-4.023,1804,5.247,0.0997,0,hybrid
0.8,0.065,-3.992,1834,5.251,0.0999,0,hybrid
0.8,0.066,-3.958,1870,5.257,0.1,0,hybrid
0.8,0.067,-3.964,1863,5.264,0.0999,0,hybrid
0.8,0.068,-3.945,1883,5.27,0.1,0,hybrid
0.8,0.069,-3.903,1927,5.275,0.1002,0,hybrid
0.8,0.07,-3.836,2002,5.279,0.1004,0,hybrid
0.8,0.071,-3.805,2034,5.283,0.1007,0,hybrid
0.8,0.072,-3.777,2064,5.286,0.101,0,hybrid
0.8,0.073,-3.748,2095,5.289,0.1013,0,hybrid
0.8,0.074,-3.711,2134,5.29,0.102,0,hybrid
0.8,0.075,-3.681,2166,5.292,0.1024,0,hybrid
0.8,0.077,-3.617,2236,5.294,0.1035,0,hybrid
0.8,0.08,-3.532,2327,5.295,0.1054,0,hybrid
0.8,0.085,-3.398,2470,5.29,0.1092,0,hybrid
1,0.004,-7.071,290,3.918,0.1151,0,hybrid
1,0.005,-6.892,323,4.018,0.1146,0,hybrid
1,0.006,-6.74,353,4.103,0.1138,0,hybrid
1,0.007,-6.609,382,4.177,0.113,0,hybrid
1,0.008,-6.492,411,4.242,0.1121,0,hybrid
1,0.009,-6.383,439,4.3,0.1112,0,hybrid
1,0.01,-6.275,469,4.352,0.1103,0,hybrid
1,0.011,-6.112,516,4.397,0.1099,0,hybrid
1,0.012,-5.884,588,4.432,0.1102,0,hybrid
1,0.013,-5.933,576,4.482,0.1084,0,hybrid
1,0.014,-5.906,588,4.523,0.1072,0,hybrid
1,0.015,-5.845,612,4.56,0.1064,0,hybrid
1,0.016,-5.777,638,4.594,0.1057,0,hybrid
1,0.017,-5.711,665,4.626,0.105,0,hybrid
1,0.018,-5.645,693,4.656,0.1044,0,hybrid
1,0.019,-5.58,721,4.684,0.1038,0,hybrid
1,0.02,-5.516,750,4.711,0.1032,0,hybrid
1,0.022,-5.391,810,4.761,0.1022,0,hybrid
1,0.024,-5.27,872,4.806,0.1014,0,hybrid
1,0.026,-5.148,939,4.846,0.1007,0,hybrid
1,0.028,-5.029,1008,4.883,0.1002,0,hybrid
1,0.03,-4.913,1080,4.916,0.0998,0,hybrid
1,0.033,-4.723,1205,4.959,0.0997,0,hybrid
1,0.035,-4.67,1242,4.983,0.0998,0,hybrid
1,0.038,-4.616,1281,5.018,0.0999,0,hybrid
1,0.04,-4.588,1302,5.041,0.0999,0,hybrid
1,0.043,-4.554,1329,5.074,0.0997,0,hybrid
1,0.045,-4.533,1346,5.095,0.0995,0,hybrid
1,0.048,-4.504,1371,5.127,0.0991,0,hybrid
1,0.05,-4.484,1390,5.147,0.0988,0,hybrid
1,0.053,-4.443,1426,5.176,0.0983,0,hybrid
1,0.055,-4.393,1470,5.195,0.098,0,hybrid
1,0.058,-4.304,1550,5.221,0.0977,0,hybrid
1,0.06,-4.257,1594,5.237,0.0976,0,hybrid
1,0.063,-4.181,1666,5.259,0.0975,0,hybrid
1,0.064,-4.15,1695,5.266,0.0975,0,hybrid
1,0.065,-4.107,1738,5.272,0.0975,0,hybrid
1,0.066,-4.069,1774,5.278,0.0976,0,hybrid
1,0.067,-4.04,1803,5.283,0.0978,0,hybrid
1,0.068,-4.018,1825,5.288,0.098,0,hybrid
1,0.069,-3.994,1847,5.292,0.0982,0,hybrid
1,0.07,-3.973,1868,5.296,0.0984,0,hybrid
1,0.071,-3.95,1891,5.301,0.0986,0,hybrid
1,0.072,-3.894,1951,5.305,0.0988,0,hybrid
1,0.073,-3.827,2024,5.308,0.0992,0,hybrid
1,0.074,-3.793,2059,5.31,0.0997,0,hybrid
1,0.075,-3.761,2092,5.311,0.1002,0,hybrid
1,0.077,-3.686,2172,5.313,0.1013,0,hybrid
1,0.08,-3.58,2283,5.31,0.1036,0,hybrid
1,0.085,-3.422,2448,5.299,0.1081,0,hybrid
1.5,0.005,-7.08,291,4.028,0.1133,0,hybrid
1.5,0.006,-6.93,318,4.113,0.1125,0,hybrid
1.5,0.007,-6.8,345,4.187,0.1117,0,hybrid
1.5,0.008,-6.684,370,4.252,0.1107,0,hybrid
1.5,0.009,-6.578,395,4.311,0.1098,0,hybrid
1.5,0.01,-6.473,421,4.363,0.1089,0,hybrid
1.5,0.011,-6.347,454,4.41,0.1083,0,hybrid
1.5,0.012,-6.16,506,4.449,0.1081,0,hybrid
1.5,0.013,-6.172,506,4.495,0.1067,0,hybrid
1.5,0.014,-6.131,521,4.536,0.1056,0,hybrid
1.5,0.015,-6.069,542,4.573,0.1048,0,hybrid
1.5,0.016,-6.003,565,4.607,0.1041,0,hybrid
1.5,0.017,-5.939,588,4.639,0.1033,0,hybrid
1.5,0.018,-5.88,610,4.67,0.1026,0,hybrid
1.5,0.019,-5.814,636,4.699,0.102,0,hybrid
1.5,0.02,-5.75,662,4.726,0.1015,0,hybrid
1.5,0.022,-5.635,711,4.777,0.1003,0,hybrid
1.5,0.024,-5.523,762,4.824,0.0993,0,hybrid
1.5,0.026,-5.414,815,4.866,0.0984,0,hybrid
1.5,0.028,-5.324,863,4.907,0.0975,0,hybrid
1.5,0.03,-5.202,928,4.941,0.097,0,hybrid
1.5,0.033,-5.052,1015,4.99,0.0961,0,hybrid
1.5,0.035,-4.93,1092,5.019,0.0958,0,hybrid
1.5,0.038,-4.808,1172,5.056,0.0957,0,hybrid
1.5,0.04,-4.736,1222,5.079,0.0956,0,hybrid
1.5,0.043,-4.674,1267,5.111,0.0955,0,hybrid
1.5,0.045,-4.645,1288,5.131,0.0955,0,hybrid
1.5,0.048,-4.61,1315,5.16,0.0954,0,hybrid
1.5,0.05,-4.59,1332,5.179,0.0952,0,hybrid
1.5,0.053,-4.558,1357,5.206,0.095,0,hybrid
1.5,0.055,-4.538,1375,5.224,0.0949,0,hybrid
1.5,0.058,-4.505,1403,5.249,0.0946,0,hybrid
1.5,0.06,-4.467,1435,5.265,0.0945,0,hybrid
1.5,0.063,-4.371,1517,5.287,0.0944,0,hybrid
1.5,0.064,-4.341,1543,5.293,0.0944,0,hybrid
1.5,0.065,-4.302,1577,5.299,0.0946,0,hybrid
1.5,0.066,-4.265,1610,5.305,0.0947,0,hybrid
1.5,0.067,-4.231,1641,5.31,0.0948,0,hybrid
1.5,0.068,-4.189,1680,5.315,0.0949,0,hybrid
1.5,0.069,-4.133,1732,5.319,0.0952,0,hybrid
1.5,0.07,-4.087,1775,5.322,0.0956,0,hybrid
1.5,0.071,-4.048,1811,5.324,0.096,0,hybrid
1.5,0.072,-4.013,1843,5.326,0.0965,0,hybrid
1.5,0.073,-3.984,1871,5.329,0.0969,0,hybrid
1.5,0.074,-3.921,1935,5.33,0.0974,0,hybrid
1.5,0.075,-3.865,1994,5.331,0.0979,0,hybrid
1.5,0.077,-3.769,2093,5.331,0.0992,0,hybrid
1.5,0.08,-3.626,2242,5.324,0.1019,0,hybrid
1.5,0.085,-3.439,2432,5.305,0.1073,0,hybrid
2,0.006,-7.071,295,4.121,0.1116,0,hybrid
2,0.007,-6.942,319,4.194,0.1107,0,hybrid
2,0.008,-6.826,342,4.26,0.1098,0,hybrid
2,0.009,-6.722,365,4.318,0.1089,0,hybrid
2,0.01,-6.618,389,4.371,0.108,0,hybrid
2,0.011,-6.502,417,4.418,0.1073,0,hybrid
2,0.012,-6.346,457,4.459,0.1069,0,hybrid
2,0.013,-6.343,461,4.504,0.1056,0,hybrid
2,0.014,-6.294,476,4.545,0.1046,0,hybrid
2,0.015,-6.233,495,4.582,0.1038,0,hybrid
2,0.016,-6.168,516,4.616,0.103,0,hybrid
2,0.017,-6.105,537,4.649,0.1022,0,hybrid
2,0.018,-6.041,559,4.679,0.1016,0,hybrid
2,0.019,-5.983,580,4.709,0.1009,0,hybrid
2,0.02,-5.917,604,4.736,0.1003,0,hybrid
2,0.022,-5.807,648,4.788,0.0991,0,hybrid
2,0.024,-5.702,692,4.835,0.098,0,hybrid
2,0.026,-5.6,737,4.879,0.097,0,hybrid
2,0.028,-5.508,782,4.92,0.0961,0,hybrid
2,0.03,-5.406,832,4.956,0.0953,0,hybrid
2,0.033,-5.269,905,5.008,0.0942,0,hybrid
2,0.035,-5.174,959,5.039,0.0936,0,hybrid
2,0.038,-5.022,1050,5.08,0.0931,0,hybrid
2,0.04,-4.93,1110,5.106,0.0926,0,hybrid
2,0.043,-4.794,1201,5.139,0.0925,0,hybrid
2,0.045,-4.749,1232,5.159,0.0925,0,hybrid
2,0.048,-4.699,1269,5.187,0.0925,0,hybrid
2,0.05,-4.672,1289,5.205,0.0924,0,hybrid
2,0.053,-4.638,1315,5.23,0.0924,0,hybrid
2,0.055,-4.616,1332,5.247,0.0924,0,hybrid
2,0.058,-4.583,1357,5.27,0.0924,0,hybrid
2,0.06,-4.558,1377,5.284,0.0924,0,hybrid
2,0.063,-4.508,1416,5.304,0.0926,0,hybrid
2,0.064,-4.483,1436,5.31,0.0926,0,hybrid
2,0.065,-4.426,1482,5.315,0.0928,0,hybrid
2,0.066,-4.386,1515,5.32,0.093,0,hybrid
2,0.067,-4.344,1552,5.326,0.0931,0,hybrid
2,0.068,-4.298,1592,5.33,0.0933,0,hybrid
2,0.069,-4.248,1635,5.333,0.0936,0,hybrid
2,0.07,-4.195,1682,5.336,0.094,0,hybrid
2,0.071,-4.129,1744,5.339,0.0944,0,hybrid
2,0.072,-4.068,1799,5.339,0.0951,0,hybrid
2,0.073,-4.024,1839,5.339,0.0958,0,hybrid
2,0.074,-3.981,1878,5.337,0.0965,0,hybrid
2,0.075,-3.926,1933,5.339,0.097,0,hybrid
2,0.077,-3.798,2066,5.338,0.0984,0,hybrid
2,0.08,-3.644,2225,5.329,0.1013,0,hybrid
2,0.085,-3.443,2429,5.307,0.1072,0,hybrid
3,0.007,-7.137,287,4.204,0.1095,0,hybrid
3,0.008,-7.022,307,4.269,0.1085,0,hybrid
3,0.009,-6.92,328,4.328,0.1076,0,hybrid
3,0.01,-6.822,348,4.381,0.1067,0,hybrid
3,0.011,-6.717,371,4.429,0.1059,0,hybrid
3,0.012,-6.586,401,4.471,0.1054,0,hybrid
3,0.013,-6.562,409,4.516,0.1042,0,hybrid
3,0.014,-6.511,423,4.556,0.1033,0,hybrid
3,0.015,-6.45,440,4.593,0.1025,0,hybrid
3,0.016,-6.388,458,4.627,0.1017,0,hybrid
3,0.017,-6.327,476,4.66,0.1009,0,hybrid
3,0.018,-6.269,494,4.691,0.1002,0,hybrid
3,0.019,-6.21,513,4.721,0.0995,0,hybrid
3,0.02,-6.152,532,4.749,0.0988,0,hybrid
3,0.022,-6.045,569,4.801,0.0976,0,hybrid
3,0.024,-5.946,606,4.849,0.0964,0,hybrid
3,0.026,-5.852,644,4.894,0.0953,0,hybrid
3,0.028,-5.764,681,4.935,0.0943,0,hybrid
3,0.03,-5.672,721,4.974,0.0934,0,hybrid
3,0.033,-5.546,781,5.027,0.0922,0,hybrid
3,0.035,-5.464,822,5.059,0.0914,0,hybrid
3,0.038,-5.339,888,5.104,0.0905,0,hybrid
3,0.04,-5.258,933,5.132,0.0899,0,hybrid
3,0.043,-5.134,1006,5.17,0.0892,0,hybrid
3,0.045,-5.049,1058,5.193,0.0889,0,hybrid
3,0.048,-4.907,1150,5.224,0.0886,0,hybrid
3,0.05,-4.829,1204,5.243,0.0885,0,hybrid
3,0.053,-4.766,1247,5.267,0.0886,0,hybrid
3,0.055,-4.734,1270,5.282,0.0887,0,hybrid
3,0.058,-4.688,1302,5.302,0.089,0,hybrid
3,0.06,-4.656,1323,5.314,0.0893,0,hybrid
3,0.063,-4.601,1360,5.328,0.0901,0,hybrid
3,0.064,-4.58,1375,5.332,0.0904,0,hybrid
3,0.065,-4.553,1393,5.335,0.0907,0,hybrid
3,0.066,-4.523,1415,5.338,0.0911,0,hybrid
3,0.067,-4.484,1445,5.342,0.0914,0,hybrid
3,0.068,-4.42,1496,5.345,0.0917,0,hybrid
3,0.069,-4.349,1554,5.347,0.0922,0,hybrid
3,0.07,-4.285,1608,5.349,0.0927,0,hybrid
3,0.071,-4.22,1665,5.35,0.0932,0,hybrid
3,0.072,-4.145,1733,5.351,0.0938,0,hybrid
3,0.073,-4.069,1803,5.349,0.0946,0,hybrid
3,0.074,-4.008,1856,5.344,0.0958,0,hybrid
3,0.075,-3.951,1908,5.341,0.0967,0,hybrid
3,0.077,-3.818,2049,5.343,0.0978,0,hybrid
3,0.08,-3.653,2217,5.332,0.101,0,hybrid
3,0.085,-3.444,2428,5.307,0.1071,0,hybrid
4,0.008,-7.162,285,4.276,0.1077,0,hybrid
4,0.009,-7.06,303,4.335,0.1068,0,hybrid
4,0.01,-6.958,323,4.388,0.1059,0,hybrid
4,0.011,-6.86,343,4.436,0.1051,0,hybrid
4,0.012,-6.746,368,4.479,0.1044,0,hybrid
4,0.013,-6.713,376,4.523,0.1033,0,hybrid
4,0.014,-6.657,391,4.563,0.1024,0,hybrid
4,0.015,-6.598,406,4.6,0.1016,0,hybrid
4,0.016,-6.538,422,4.635,0.1008,0,hybrid
4,0.017,-6.48,437,4.667,0.1001,0,hybrid
4,0.018,-6.419,455,4.698,0.0994,0,hybrid
4,0.019,-6.367,470,4.728,0.0986,0,hybrid
4,0.02,-6.304,489,4.756,0.098,0,hybrid
4,0.022,-6.2,523,4.809,0.0967,0,hybrid
4,0.024,-6.103,556,4.858,0.0955,0,hybrid
4,0.026,-6.012,590,4.903,0.0944,0,hybrid
4,0.028,-5.929,622,4.945,0.0933,0,hybrid
4,0.03,-5.841,658,4.983,0.0924,0,hybrid
4,0.033,-5.725,709,5.038,0.091,0,hybrid
4,0.035,-5.647,744,5.071,0.0902,0,hybrid
4,0.038,-5.526,803,5.117,0.0892,0,hybrid
4,0.04,-5.464,835,5.146,0.0884,0,hybrid
4,0.043,-5.352,895,5.186,0.0876,0,hybrid
4,0.045,-5.274,939,5.211,0.0871,0,hybrid
4,0.048,-5.158,1007,5.245,0.0865,0,hybrid
4,0.05,-5.082,1055,5.266,0.0862,0,hybrid
4,0.053,-4.928,1154,5.293,0.086,0,hybrid
4,0.055,-4.85,1206,5.309,0.086,0,hybrid
4,0.058,-4.779,1254,5.328,0.0864,0,hybrid
4,0.06,-4.736,1281,5.338,0.0869,0,hybrid
4,0.063,-4.665,1326,5.347,0.0881,0,hybrid
4,0.064,-4.639,1342,5.349,0.0886,0,hybrid
4,0.065,-4.606,1363,5.349,0.0892,0,hybrid
4,0.066,-4.572,1384,5.35,0.0899,0,hybrid
4,0.067,-4.536,1409,5.35,0.0905,0,hybrid
4,0.068,-4.484,1447,5.352,0.091,0,hybrid
4,0.069,-4.404,1512,5.354,0.0915,0,hybrid
4,0.07,-4.324,1577,5.354,0.0921,0,hybrid
4,0.071,-4.25,1641,5.354,0.0928,0,hybrid
4,0.072,-4.174,1708,5.354,0.0934,0,hybrid
4,0.073,-4.091,1784,5.353,0.0942,0,hybrid
4,0.074,-4.017,1848,5.346,0.0956,0,hybrid
4,0.075,-3.953,1906,5.342,0.0967,0,hybrid
4,0.077,-3.822,2045,5.344,0.0977,0,hybrid
4,0.08,-3.654,2216,5.332,0.101,0,hybrid
4,0.085,-3.445,2427,5.307,0.1071,0,hybrid
6,0.01,-7.159,289,4.397,0.1048,0,hybrid
6,0.011,-7.059,308,4.445,0.1039,0,hybrid
6,0.012,-6.965,326,4.49,0.1032,0,hybrid
6,0.013,-6.914,337,4.532,0.1022,0,hybrid
6,0.014,-6.858,350,4.572,0.1013,0,hybrid
6,0.015,-6.796,364,4.609,0.1005,0,hybrid
6,0.016,-6.737,378,4.644,0.0997,0,hybrid
6,0.017,-6.68,392,4.677,0.099,0,hybrid
6,0.018,-6.623,407,4.708,0.0983,0,hybrid
6,0.019,-6.572,420,4.738,0.0975,0,hybrid
6,0.02,-6.522,434,4.767,0.0968,0,hybrid
6,0.022,-6.422,463,4.82,0.0955,0,hybrid
6,0.024,-6.329,492,4.869,0.0943,0,hybrid
6,0.026,-6.242,520,4.914,0.0931,0,hybrid
6,0.028,-6.155,550,4.956,0.0921,0,hybrid
6,0.03,-6.082,577,4.996,0.091,0,hybrid
6,0.033,-5.972,619,5.051,0.0896,0,hybrid
6,0.035,-5.898,650,5.085,0.0888,0,hybrid
6,0.038,-5.791,696,5.132,0.0876,0,hybrid
6,0.04,-5.718,728,5.162,0.0869,0,hybrid
6,0.043,-5.617,776,5.203,0.0859,0,hybrid
6,0.045,-5.55,809,5.229,0.0853,0,hybrid
6,0.048,-5.45,862,5.265,0.0845,0,hybrid
6,0.05,-5.378,900,5.288,0.084,0,hybrid
6,0.053,-5.273,960,5.32,0.0834,0,hybrid
6,0.055,-5.195,1006,5.339,0.0831,0,hybrid
6,0.058,-5.049,1095,5.363,0.083,0,hybrid
6,0.06,-4.905,1187,5.374,0.0833,0,hybrid
6,0.063,-4.777,1266,5.38,0.0848,0,hybrid
6,0.064,-4.736,1291,5.378,0.0856,0,hybrid
6,0.065,-4.691,1317,5.375,0.0867,0,hybrid
6,0.066,-4.641,1346,5.369,0.0879,0,hybrid
6,0.067,-4.586,1379,5.363,0.0892,0,hybrid
6,0.068,-4.524,1420,5.358,0.0904,0,hybrid
6,0.069,-4.443,1482,5.358,0.0911,0,hybrid
6,0.07,-4.352,1556,5.358,0.0917,0,hybrid
6,0.071,-4.265,1628,5.356,0.0926,0,hybrid
6,0.072,-4.182,1701,5.355,0.0933,0,hybrid
6,0.073,-4.102,1775,5.355,0.094,0,hybrid
6,0.074,-4.024,1842,5.348,0.0954,0,hybrid
6,0.075,-3.953,1906,5.342,0.0967,0,hybrid
6,0.077,-3.824,2043,5.344,0.0977,0,hybrid
6,0.08,-3.655,2215,5.332,0.101,0,hybrid
6,0.085,-3.445,2427,5.308,0.1071,0,hybrid
8,0.011,-7.202,284,4.452,0.1032,0,hybrid
8,0.012,-7.111,301,4.496,0.1024,0,hybrid
8,0.013,-7.062,311,4.539,0.1014,0,hybrid
8,0.014,-7.003,323,4.579,0.1006,0,hybrid
8,0.015,-6.942,336,4.616,0.0998,0,hybrid
8,0.016,-6.884,349,4.65,0.099,0,hybrid
8,0.017,-6.827,362,4.683,0.0982,0,hybrid
8,0.018,-6.765,376,4.715,0.0975,0,hybrid
8,0.019,-6.72,387,4.745,0.0968,0,hybrid
8,0.02,-6.664,402,4.773,0.0961,0,hybrid
8,0.022,-6.566,428,4.827,0.0948,0,hybrid
8,0.024,-6.475,454,4.876,0.0935,0,hybrid
8,0.026,-6.39,480,4.922,0.0924,0,hybrid
8,0.028,-6.309,506,4.964,0.0913,0,hybrid
8,0.03,-6.237,530,5.004,0.0902,0,hybrid
8,0.033,-6.135,566,5.059,0.0888,0,hybrid
8,0.035,-6.067,592,5.094,0.0879,0,hybrid
8,0.038,-5.96,634,5.141,0.0867,0,hybrid
8,0.04,-5.902,659,5.172,0.0859,0,hybrid
8,0.043,-5.806,700,5.214,0.0848,0,hybrid
8,0.045,-5.743,729,5.24,0.0842,0,hybrid
8,0.048,-5.649,774,5.278,0.0833,0,hybrid
8,0.05,-5.585,805,5.301,0.0827,0,hybrid
8,0.053,-5.476,861,5.333,0.0821,0,hybrid
8,0.055,-5.415,894,5.354,0.0817,0,hybrid
8,0.058,-5.281,968,5.381,0.0813,0,hybrid
8,0.06,-5.173,1030,5.395,0.0813,0,hybrid
8,0.063,-4.901,1197,5.407,0.0823,0,hybrid
8,0.064,-4.833,1238,5.404,0.0832,0,hybrid
8,0.065,-4.768,1276,5.397,0.0844,0,hybrid
8,0.066,-4.7,1314,5.387,0.0861,0,hybrid
8,0.067,-4.624,1357,5.374,0.0881,0,hybrid
8,0.068,-4.544,1407,5.362,0.09,0,hybrid
8,0.069,-4.453,1474,5.359,0.091,0,hybrid
8,0.07,-4.36,1549,5.359,0.0916,0,hybrid
8,0.071,-4.269,1625,5.356,0.0925,0,hybrid
8,0.072,-4.183,1700,5.355,0.0933,0,hybrid
8,0.073,-4.104,1773,5.355,0.094,0,hybrid
8,0.074,-4.026,1841,5.348,0.0953,0,hybrid
8,0.075,-3.954,1905,5.342,0.0967,0,hybrid
8,0.077,-3.824,2043,5.344,0.0977,0,hybrid
8,0.08,-3.655,2215,5.332,0.101,0,hybrid
8,0.085,-3.445,2427,5.308,0.1071,0,hybrid
10,0.013,-7.174,292,4.544,0.1009,0,hybrid
10,0.014,-7.114,304,4.583,0.1,0,hybrid
10,0.015,-7.053,316,4.62,0.0992,0,hybrid
10,0.016,-6.995,328,4.655,0.0985,0,hybrid
10,0.017,-6.939,340,4.688,0.0977,0,hybrid
10,0.018,-6.885,352,4.72,0.097,0,hybrid
10,0.019,-6.832,364,4.75,0.0962,0,hybrid
10,0.02,-6.782,376,4.778,0.0955,0,hybrid
10,0.022,-6.685,401,4.832,0.0942,0,hybrid
10,0.024,-6.596,425,4.881,0.0929,0,hybrid
10,0.026,-6.513,448,4.927,0.0918,0,hybrid
10,0.028,-6.436,472,4.97,0.0907,0,hybrid
10,0.03,-6.364,494,5.01,0.0896,0,hybrid
10,0.033,-6.262,528,5.065,0.0882,0,hybrid
10,0.035,-6.196,552,5.1,0.0873,0,hybrid
10,0.038,-6.1,587,5.148,0.086,0,hybrid
10,0.04,-6.037,612,5.178,0.0852,0,hybrid
10,0.043,-5.945,649,5.221,0.0841,0,hybrid
10,0.045,-5.885,675,5.248,0.0835,0,hybrid
10,0.048,-5.795,715,5.286,0.0825,0,hybrid
10,0.05,-5.733,743,5.309,0.0819,0,hybrid
10,0.053,-5.639,789,5.343,0.0812,0,hybrid
10,0.055,-5.568,823,5.363,0.0808,0,hybrid
10,0.058,-5.448,885,5.392,0.0803,0,hybrid
10,0.06,-5.348,938,5.408,0.0801,0,hybrid
10,0.063,-5.119,1067,5.424,0.0806,0,hybrid
10,0.064,-4.974,1156,5.425,0.0812,0,hybrid
10,0.065,-4.853,1230,5.418,0.0824,0,hybrid
10,0.066,-4.758,1284,5.404,0.0844,0,hybrid
10,0.067,-4.658,1339,5.384,0.0871,0,hybrid
10,0.068,-4.556,1399,5.365,0.0897,0,hybrid
10,0.069,-4.456,1472,5.359,0.0909,0,hybrid
10,0.07,-4.363,1547,5.359,0.0916,0,hybrid
10,0.071,-4.27,1624,5.357,0.0925,0,hybrid
10,0.072,-4.184,1699,5.355,0.0933,0,hybrid
10,0.073,-4.105,1772,5.355,0.0939,0,hybrid
10,0.074,-4.026,1841,5.348,0.0953,0,hybrid
10,0.075,-3.954,1905,5.342,0.0967,0,hybrid
10,0.077,-3.824,2043,5.344,0.0977,0,hybrid
10,0.08,-3.655,2215,5.332,0.1009,0,hybrid
10,0.085,-3.446,2426,5.308,0.1071,0,hybrid
