mass,age,temperature,luminosity,radius,gravity,metallicity,chemistry,eos
0.017,0.034551073,2056.119259,-3.48140231,0.14342648,4.35560583,0,ceq,C2019
0.017,0.043754794,1879.144817,-3.70044245,0.13343954,4.41829548,0,ceq,C2019
0.017,0.055410203,1717.747398,-3.90337227,0.12642413,4.46520441,0,ceq,C2019
0.017,0.070170383,1548.590627,-4.11899009,0.12135665,4.50073692,0,ceq,C2019
0.017,0.088862382,1401.872224,-4.31852427,0.11769204,4.52736967,0,ceq,C2019
0.017,0.112533558,1281.918933,-4.49566319,0.11478361,4.54910345,0,ceq,C2019
0.017,0.142510267,1177.363531,-4.66174257,0.11239579,4.56736362,0,ceq,C2019
0.017,0.180472177,1083.80079,-4.82075295,0.11044886,4.58254083,0,ceq,C2019
0.017,0.228546386,1005.074901,-4.96488262,0.10879284,4.59566305,0,ceq,C2019
0.017,0.289426612,933.4882234,-5.10502748,0.10732465,4.6074645,0,ceq,C2019
0.017,0.366524124,864.8416497,-5.24827559,0.10602739,4.61802719,0,ceq,C2019
0.017,0.464158883,805.1615273,-5.38186866,0.10489235,4.62737591,0,ceq,C2019
0.017,0.587801607,753.7681125,-5.50509535,0.10385324,4.63602347,0,ceq,C2019
0.017,0.744380301,701.2998032,-5.6385754,0.10288267,4.64417893,0,ceq,C2019
0.017,0.942668455,657.0682743,-5.7594372,0.10197137,4.65190669,0,ceq,C2019
0.017,1.19377664,613.5981316,-5.88559614,0.10112289,4.65916421,0,ceq,C2019
0.017,1.51177507,571.0040324,-6.01735969,0.10033831,4.66592956,0,ceq,C2019
0.017,1.91448198,534.224787,-6.13934637,0.09960927,4.67226364,0,ceq,C2019
0.017,2.42446202,501.3385663,-6.25589199,0.09890479,4.67842855,0,ceq,C2019
0.017,3.07029063,466.9481191,-6.38519959,0.09824137,4.68427435,0,ceq,C2019
0.017,3.88815518,435.2271857,-6.51285655,0.09762813,4.68971317,0,ceq,C2019
0.017,4.92388263,406.1575924,-6.63806819,0.09705166,4.69485725,0,ceq,C2019
0.017,6.23550734,383.5811472,-6.74236754,0.09650147,4.69979528,0,ceq,C2019
0.017,7.89652287,361.4355093,-6.85056183,0.0959583,4.70469802,0,ceq,C2019
0.017,10,342.4847393,-6.94890553,0.09543211,4.70947408,0,ceq,C2019
0.018,0.001,2669.605278,-2.29942038,0.33175181,3.65206125,0,ceq,C2019
0.018,0.00126638,2649.780647,-2.37900628,0.30725534,3.71868839,0,ceq,C2019
0.018,0.001603719,2630.645747,-2.45498878,0.28562997,3.78208038,0,ceq,C2019
0.018,0.002030918,2610.085215,-2.52749586,0.26691353,3.84094778,0,ceq,C2019
0.018,0.002571914,2586.942115,-2.5927738,0.25203747,3.89075833,0,ceq,C2019
0.018,0.003257021,2566.437446,-2.64187934,0.24200576,3.92603664,0,ceq,C2019
0.018,0.004124626,2553.858213,-2.67176731,0.2361268,3.94739691,0,ceq,C2019
0.018,0.005223345,2546.638725,-2.6893602,0.23270584,3.9600733,0,ceq,C2019
0.018,0.006614741,2541.078205,-2.70331394,0.23000487,3.97021447,0,ceq,C2019
0.018,0.008376776,2534.373892,-2.72043043,0.22670727,3.98275624,0,ceq,C2019
0.018,0.010608184,2524.603696,-2.74607616,0.22182258,4.0016768,0,ceq,C2019
0.018,0.013433993,2507.598022,-2.78916779,0.21395629,4.03303701,0,ceq,C2019
0.018,0.017012543,2465.766549,-2.88111639,0.19905334,4.09574829,0,ceq,C2019
0.018,0.021544347,2364.002736,-3.0684443,0.17454216,4.20988614,0,ceq,C2019
0.018,0.027283334,2224.027893,-3.28011527,0.15455523,4.31552132,0,ceq,C2019
0.018,0.034551073,2070.311243,-3.48023387,0.14165449,4.39122719,0,ceq,C2019
0.018,0.043754794,1906.050198,-3.68123097,0.13260165,4.44859002,0,ceq,C2019
0.018,0.055410203,1767.188009,-3.85777077,0.12588449,4.49374367,0,ceq,C2019
0.018,0.070170383,1593.12604,-4.07312462,0.1208829,4.52895763,0,ceq,C2019
0.018,0.088862382,1453.009225,-4.25981331,0.11721468,4.55572341,0,ceq,C2019
0.018,0.112533558,1326.528814,-4.43991922,0.11429989,4.57759571,0,ceq,C2019
0.018,0.142510267,1221.499055,-4.6017332,0.11188514,4.5961421,0,ceq,C2019
0.018,0.180472177,1124.216343,-4.76158256,0.1098863,4.61180005,0,ceq,C2019
0.018,0.228546386,1042.937885,-4.9053393,0.10820649,4.62518059,0,ceq,C2019
0.018,0.289426612,968.2748085,-5.04637879,0.10672356,4.63716659,0,ceq,C2019
0.018,0.366524124,898.9376274,-5.18629326,0.10539895,4.64801458,0,ceq,C2019
0.018,0.464158883,836.9597126,-5.32005601,0.10423122,4.65769146,0,ceq,C2019
0.018,0.587801607,783.0706018,-5.44451909,0.10317528,4.66653582,0,ceq,C2019
0.018,0.744380301,731.0485696,-5.57231001,0.10218412,4.67492016,0,ceq,C2019
0.018,0.942668455,681.2431124,-5.70271098,0.10126418,4.68277507,0,ceq,C2019
0.018,1.19377664,637.4487355,-5.82555088,0.10040447,4.69018069,0,ceq,C2019
0.018,1.51177507,594.9690274,-5.95231905,0.09960471,4.69712697,0,ceq,C2019
0.018,1.91448198,552.4498609,-6.08760783,0.09886367,4.70361329,0,ceq,C2019
0.018,2.42446202,519.1712841,-6.20171578,0.09816355,4.70978626,0,ceq,C2019
0.018,3.07029063,485.0761749,-6.32562816,0.09749627,4.71571074,0,ceq,C2019
0.018,3.88815518,450.8005522,-6.45845385,0.09687695,4.72124581,0,ceq,C2019
0.018,4.92388263,421.5840207,-6.58006607,0.09629895,4.72644363,0,ceq,C2019
0.018,6.23550734,394.8353001,-6.69887843,0.09575473,4.73136624,0,ceq,C2019
0.018,7.89652287,373.60105,-6.79974804,0.09522125,4.73621897,0,ceq,C2019
0.018,10,351.6433933,-6.90970983,0.09470247,4.74096412,0,ceq,C2019
0.019,0.001,2694.333072,-2.25952269,0.34099846,3.65166309,0,ceq,C2019
0.019,0.00126638,2674.814741,-2.33968474,0.31550298,3.71916208,0,ceq,C2019
0.019,0.001603719,2655.635774,-2.41539205,0.29334936,3.78240006,0,ceq,C2019
0.019,0.002030918,2637.688004,-2.48369592,0.27486503,3.838929,0,ceq,C2019
0.019,0.002571914,2621.173957,-2.53930233,0.26108662,3.88360074,0,ceq,C2019
0.019,0.003257021,2608.41712,-2.57683745,0.2524906,3.91267761,0,ceq,C2019
0.019,0.004124626,2600.302276,-2.59883551,0.24772303,3.929236,0,ceq,C2019
0.019,0.005223345,2594.16748,-2.61365285,0.24468431,3.93995614,0,ceq,C2019
0.019,0.006614741,2587.739977,-2.62881704,0.24164567,3.95081121,0,ceq,C2019
0.019,0.008376776,2578.31688,-2.65077417,0.23733364,3.96645017,0,ceq,C2019
0.019,0.010608184,2563.713194,-2.68560223,0.23061035,3.99141074,0,ceq,C2019
0.019,0.013433993,2537.632172,-2.74984515,0.21859878,4.03787334,0,ceq,C2019
0.019,0.017012543,2475.379361,-2.89089966,0.19529592,4.13578181,0,ceq,C2019
0.019,0.021544347,2363.139701,-3.09419104,0.16957231,4.25845969,0,ceq,C2019
0.019,0.027283334,2237.413418,-3.28026551,0.15268374,4.34958297,0,ceq,C2019
0.019,0.034551073,2098.102019,-3.46112944,0.14099867,4.41873967,0,ceq,C2019
0.019,0.043754794,1948.822378,-3.64470069,0.13229115,4.47410735,0,ceq,C2019
0.019,0.055410203,1816.709229,-3.81069637,0.12575126,4.51814356,0,ceq,C2019
0.019,0.070170383,1643.839399,-4.02041485,0.12064318,4.55416321,0,ceq,C2019
0.019,0.088862382,1505.041558,-4.20101996,0.11690404,4.58150945,0,ceq,C2019
0.019,0.112533558,1375.449197,-4.37984336,0.11392445,4.60393432,0,ceq,C2019
0.019,0.142510267,1264.840336,-4.54445149,0.11146628,4.62288129,0,ceq,C2019
0.019,0.180472177,1169.08053,-4.69747555,0.10939685,4.63915873,0,ceq,C2019
0.019,0.228546386,1080.031735,-4.84891641,0.10767169,4.65296537,0,ceq,C2019
0.019,0.289426612,1002.770095,-4.990137,0.10616168,4.66523261,0,ceq,C2019
0.019,0.366524124,932.2222667,-5.12795569,0.10481085,4.67635552,0,ceq,C2019
0.019,0.464158883,868.1845424,-5.26160138,0.10361269,4.6863423,0,ceq,C2019
0.019,0.587801607,812.0409357,-5.38683088,0.10253286,4.69544188,0,ceq,C2019
0.019,0.744380301,759.9022907,-5.51069037,0.10152586,4.70401453,0,ceq,C2019
0.019,0.942668455,705.4587743,-5.6479133,0.10058638,4.71208958,0,ceq,C2019
0.019,1.19377664,660.4577649,-5.76990735,0.09971851,4.71961637,0,ceq,C2019
0.019,1.51177507,617.6480118,-5.89343436,0.09890738,4.72671047,0,ceq,C2019
0.019,1.91448198,575.2772691,-6.023564,0.09814969,4.73338999,0,ceq,C2019
0.019,2.42446202,536.5063831,-6.15099746,0.0974473,4.7396282,0,ceq,C2019
0.019,3.07029063,502.4754084,-6.2708364,0.09677873,4.74560802,0,ceq,C2019
0.019,3.88815518,468.0426125,-6.39978509,0.09615223,4.75124908,0,ceq,C2019
0.019,4.92388263,436.3521406,-6.52682465,0.09557217,4.75650491,0,ceq,C2019
0.019,6.23550734,407.2387422,-6.6517786,0.09502577,4.761485,0,ceq,C2019
0.019,7.89652287,384.7113886,-6.75540334,0.09450568,4.76625196,0,ceq,C2019
0.019,10,363.5226499,-6.85854273,0.09399409,4.77096674,0,ceq,C2019
0.02,0.001,2714.231257,-2.22387369,0.35010832,3.65103966,0,ceq,C2019
0.02,0.00126638,2699.531305,-2.3009594,0.32387238,3.71869647,0,ceq,C2019
0.02,0.001603719,2679.914733,-2.37667999,0.30118635,3.78177607,0,ceq,C2019
0.02,0.002030918,2663.681552,-2.44090527,0.2831416,3.83543962,0,ceq,C2019
0.02,0.002571914,2650.865585,-2.48832683,0.27070095,3.8744658,0,ceq,C2019
0.02,0.003257021,2642.394483,-2.51730459,0.26350205,3.89787635,0,ceq,C2019
0.02,0.004124626,2637.275623,-2.5337416,0.25956075,3.91096689,0,ceq,C2019
0.02,0.005223345,2633.13202,-2.54653037,0.25657251,3.92102543,0,ceq,C2019
0.02,0.006614741,2627.592362,-2.56302747,0.25281067,3.93385479,0,ceq,C2019
0.02,0.008376776,2618.396447,-2.58874271,0.2471661,3.95346671,0,ceq,C2019
0.02,0.010608184,2600.764961,-2.63414644,0.2377684,3.98713683,0,ceq,C2019
0.02,0.013433993,2558.898313,-2.73177971,0.21949409,4.05659908,0,ceq,C2019
0.02,0.017012543,2474.193746,-2.91881803,0.18929649,4.18516139,0,ceq,C2019
0.02,0.021544347,2374.880626,-3.0976543,0.16723001,4.2928158,0,ceq,C2019
0.02,0.027283334,2261.592349,-3.26553006,0.15199735,4.37577421,0,ceq,C2019
0.02,0.034551073,2134.235845,-3.43189277,0.14092984,4.44143895,0,ceq,C2019
0.02,0.043754794,1997.707916,-3.60140115,0.13233322,4.49610816,0,ceq,C2019
0.02,0.055410203,1855.990109,-3.77287328,0.12584353,4.53978401,0,ceq,C2019
0.02,0.070170383,1698.29334,-3.96422554,0.12058389,4.5768666,0,ceq,C2019
0.02,0.088862382,1557.848324,-4.14247129,0.11671878,4.60516356,0,ceq,C2019
0.02,0.112533558,1427.914159,-4.31699478,0.11363862,4.62839235,0,ceq,C2019
0.02,0.142510267,1307.922184,-4.48903735,0.11110737,4.64795879,0,ceq,C2019
0.02,0.180472177,1213.945339,-4.63539655,0.10897823,4.66476522,0,ceq,C2019
0.02,0.228546386,1119.348679,-4.79079989,0.10717897,4.67922562,0,ceq,C2019
0.02,0.289426612,1039.799161,-4.93144113,0.1056374,4.69180915,0,ceq,C2019
0.02,0.366524124,965.4002508,-5.07178303,0.10425964,4.70321186,0,ceq,C2019
0.02,0.464158883,898.8672027,-5.20615409,0.10303102,4.7135085,0,ceq,C2019
0.02,0.587801607,841.2423679,-5.330603,0.10192715,4.72286468,0,ceq,C2019
0.02,0.744380301,787.5709946,-5.45390381,0.10090399,4.7316278,0,ceq,C2019
0.02,0.942668455,733.4277873,-5.58595945,0.09994053,4.73996111,0,ceq,C2019
0.02,1.19377664,682.5975199,-5.71840278,0.09906037,4.7476444,0,ceq,C2019
0.02,1.51177507,639.4427601,-5.83909065,0.09823999,4.75486766,0,ceq,C2019
0.02,1.91448198,597.1799542,-5.96469973,0.09746995,4.76170276,0,ceq,C2019
0.02,2.42446202,554.2236294,-6.10078083,0.09675399,4.76810649,0,ceq,C2019
0.02,3.07029063,519.2817554,-6.21993592,0.09608576,4.77412613,0,ceq,C2019
0.02,3.88815518,484.5882992,-6.34575805,0.09545508,4.77984617,0,ceq,C2019
0.02,4.92388263,450.5644534,-6.47756903,0.09486947,4.78519128,0,ceq,C2019
0.02,6.23550734,421.4000292,-6.59885561,0.09432166,4.79022139,0,ceq,C2019
0.02,7.89652287,394.8717883,-6.71652677,0.09380834,4.79496135,0,ceq,C2019
0.02,10,374.6923214,-6.81232442,0.09330808,4.79960576,0,ceq,C2019
0.021,0.001,2731.142066,-2.19219913,0.3586144,3.65138089,0,ceq,C2019
0.021,0.00126638,2719.155638,-2.26863408,0.33131112,3.72016416,0,ceq,C2019
0.021,0.001603719,2702.018056,-2.34580349,0.30700983,3.78633132,0,ceq,C2019
0.021,0.002030918,2685.605313,-2.41064757,0.28841923,3.84058685,0,ceq,C2019
0.021,0.002571914,2674.823413,-2.45228098,0.27713263,3.87525905,0,ceq,C2019
0.021,0.003257021,2669.189392,-2.47321311,0.27168504,3.8925021,0,ceq,C2019
0.021,0.004124626,2666.104696,-2.48417827,0.26888971,3.90148582,0,ceq,C2019
0.021,0.005223345,2663.043737,-2.4950257,0.26616567,3.91033004,0,ceq,C2019
0.021,0.006614741,2658.780801,-2.50963875,0.26257171,3.9221379,0,ceq,C2019
0.021,0.008376776,2651.247974,-2.53408552,0.25673341,3.94166943,0,ceq,C2019
0.021,0.010608184,2635.453411,-2.58042592,0.24631519,3.97765148,0,ceq,C2019
0.021,0.013433993,2587.291167,-2.69611576,0.22370254,4.06129181,0,ceq,C2019
0.021,0.017012543,2501.995726,-2.89284677,0.19073156,4.19978976,0,ceq,C2019
0.021,0.021544347,2407.873159,-3.06524807,0.16886583,4.30555216,0,ceq,C2019
0.021,0.027283334,2304.558028,-3.22451771,0.15346146,4.38863489,0,ceq,C2019
0.021,0.034551073,2184.688905,-3.38394603,0.14212645,4.45528528,0,ceq,C2019
0.021,0.043754794,2051.205668,-3.54989639,0.13318466,4.51172679,0,ceq,C2019
0.021,0.055410203,1901.868865,-3.72671282,0.12639025,4.55720745,0,ceq,C2019
0.021,0.070170383,1774.941425,-3.88521007,0.12090994,4.59571059,0,ceq,C2019
0.021,0.088862382,1614.990907,-4.07959436,0.1167578,4.62606179,0,ceq,C2019
0.021,0.112533558,1484.69885,-4.25013935,0.11352274,4.6504682,0,ceq,C2019
0.021,0.142510267,1361.201152,-4.42159503,0.11086094,4.67107667,0,ceq,C2019
0.021,0.180472177,1256.260316,-4.57847259,0.10865105,4.68856625,0,ceq,C2019
0.021,0.228546386,1164.746349,-4.72512046,0.1067587,4.70382731,0,ceq,C2019
0.021,0.289426612,1076.324479,-4.87537351,0.10516304,4.71690764,0,ceq,C2019
0.021,0.366524124,998.7480456,-5.01704984,0.10374903,4.72866546,0,ceq,C2019
0.021,0.464158883,929.7414718,-5.15205407,0.10248653,4.73929999,0,ceq,C2019
0.021,0.587801607,869.683522,-5.27771126,0.10135884,4.74891068,0,ceq,C2019
0.021,0.744380301,815.12305,-5.39924324,0.1003158,4.75789519,0,ceq,C2019
0.021,0.942668455,760.7794543,-5.52766278,0.09933207,4.76645463,0,ceq,C2019
0.021,1.19377664,704.9281447,-5.66803709,0.09842843,4.77439248,0,ceq,C2019
0.021,1.51177507,660.5348928,-5.78836519,0.09760084,4.78172642,0,ceq,C2019
0.021,1.91448198,618.1531605,-5.91052132,0.09682141,4.78869076,0,ceq,C2019
0.021,2.42446202,575.2520306,-6.04207375,0.09609017,4.79527557,0,ceq,C2019
0.021,3.07029063,535.7081706,-6.17189146,0.09541624,4.80138889,0,ceq,C2019
0.021,3.88815518,500.4776705,-6.29584089,0.09478232,4.80717885,0,ceq,C2019
0.021,4.92388263,466.2184132,-6.42447492,0.09419083,4.81261627,0,ceq,C2019
0.021,6.23550734,434.9500357,-6.55015119,0.09364188,4.81769325,0,ceq,C2019
0.021,7.89652287,406.109033,-6.67411221,0.0931271,4.82248132,0,ceq,C2019
0.021,10,385.0783169,-6.77104195,0.09264113,4.82702579,0,ceq,C2019
0.022,0.001,2746.918306,-2.16207762,0.36701905,3.65146259,0,ceq,C2019
0.022,0.00126638,2737.442562,-2.23631785,0.33929447,3.7196863,0,ceq,C2019
0.022,0.001603719,2723.036178,-2.30953981,0.31516938,3.78375048,0,ceq,C2019
0.022,0.002030918,2709.370165,-2.36767924,0.29774878,3.83313928,0,ceq,C2019
0.022,0.002571914,2701.62426,-2.40119141,0.2881215,3.86168603,0,ceq,C2019
0.022,0.003257021,2697.709665,-2.41742769,0.28360794,3.87540079,0,ceq,C2019
0.022,0.004124626,2695.088917,-2.4276757,0.2808301,3.88395007,0,ceq,C2019
0.022,0.005223345,2692.062935,-2.43938638,0.27769316,3.89370685,0,ceq,C2019
0.022,0.006614741,2687.323689,-2.45722054,0.27300097,3.90850922,0,ceq,C2019
0.022,0.008376776,2678.918044,-2.48772556,0.26524233,3.93355199,0,ceq,C2019
0.022,0.010608184,2658.918193,-2.55241754,0.24991706,3.98524563,0,ceq,C2019
0.022,0.013433993,2589.769205,-2.72122414,0.21691787,4.10824654,0,ceq,C2019
0.022,0.017012543,2509.765254,-2.90250127,0.18745991,4.23502251,0,ceq,C2019
0.022,0.021544347,2424.906973,-3.05778773,0.16793172,4.33057258,0,ceq,C2019
0.022,0.027283334,2330.522915,-3.2050473,0.15345975,4.4088483,0,ceq,C2019
0.022,0.034551073,2219.424407,-3.3547861,0.14241514,4.47372566,0,ceq,C2019
0.022,0.043754794,2090.961258,-3.51440557,0.13351593,4.52977245,0,ceq,C2019
0.022,0.055410203,1952.985134,-3.67903739,0.12662029,4.57583052,0,ceq,C2019
0.022,0.070170383,1828.620557,-3.83190107,0.12112299,4.61438514,0,ceq,C2019
0.022,0.088862382,1667.480271,-4.02426461,0.11672547,4.64650602,0,ceq,C2019
0.022,0.112533558,1536.362072,-4.19188422,0.11336885,4.67184975,0,ceq,C2019
0.022,0.142510267,1411.453347,-4.36060956,0.11060917,4.69325533,0,ceq,C2019
0.022,0.180472177,1294.82972,-4.52862324,0.10831631,4.71144967,0,ceq,C2019
0.022,0.228546386,1208.374697,-4.66446525,0.10636369,4.72725029,0,ceq,C2019
0.022,0.289426612,1112.986271,-4.82106482,0.10469443,4.74098975,0,ceq,C2019
0.022,0.366524124,1033.660578,-4.96157058,0.10325108,4.75304809,0,ceq,C2019
0.022,0.464158883,960.241045,-5.1004848,0.10196011,4.7639767,0,ceq,C2019
0.022,0.587801607,896.8093481,-5.22909387,0.1008061,4.77386343,0,ceq,C2019
0.022,0.744380301,841.882805,-5.34804905,0.0997481,4.78302787,0,ceq,C2019
0.022,0.942668455,786.8554293,-5.47423033,0.09874896,4.79177209,0,ceq,C2019
0.022,1.19377664,730.8231564,-5.61076213,0.09782011,4.79998074,0,ceq,C2019
0.022,1.51177507,680.7687155,-5.74148232,0.09698178,4.80745671,0,ceq,C2019
0.022,1.91448198,638.2450568,-5.86059881,0.09619524,4.8145298,0,ceq,C2019
0.022,2.42446202,595.3858969,-5.9880906,0.09545312,4.82125663,0,ceq,C2019
0.022,3.07029063,552.0399547,-6.12565169,0.09476664,4.82752595,0,ceq,C2019
0.022,3.88815518,516.2435843,-6.24795239,0.09413045,4.83337664,0,ceq,C2019
0.022,4.92388263,481.2548214,-6.37538898,0.09353523,4.83888649,0,ceq,C2019
0.022,6.23550734,447.9358355,-6.5051929,0.09298283,4.84403139,0,ceq,C2019
0.022,7.89652287,419.4040542,-6.62434087,0.09246788,4.84885506,0,ceq,C2019
0.022,10,394.6762794,-6.73440618,0.09199045,4.85335145,0,ceq,C2019
0.023,0.001,2761.876116,-2.1335666,0.37518135,3.65166151,0,ceq,C2019
0.023,0.00126638,2754.061181,-2.20575665,0.34721361,3.71895115,0,ceq,C2019
0.023,0.001603719,2743.098657,-2.27371833,0.32365417,3.77998162,0,ceq,C2019
0.023,0.002030918,2731.722301,-2.32512803,0.30759734,3.8241786,0,ceq,C2019
0.023,0.002571914,2725.135496,-2.35299143,0.29933304,3.8478333,0,ceq,C2019
0.023,0.003257021,2721.96036,-2.36630071,0.29546953,3.85911733,0,ceq,C2019
0.023,0.004124626,2719.553185,-2.37654787,0.29252153,3.86782685,0,ceq,C2019
0.023,0.005223345,2716.49364,-2.3897227,0.28876305,3.87905933,0,ceq,C2019
0.023,0.006614741,2711.665723,-2.41072123,0.28287226,3.89696145,0,ceq,C2019
0.023,0.008376776,2702.933066,-2.44831431,0.27265019,3.92893056,0,ceq,C2019
0.023,0.010608184,2676.632237,-2.53887759,0.25050456,4.00251122,0,ceq,C2019
0.023,0.013433993,2597.153062,-2.73416851,0.21249547,4.14544537,0,ceq,C2019
0.023,0.017012543,2524.869387,-2.89757879,0.18627824,4.25981955,0,ceq,C2019
0.023,0.021544347,2445.964622,-3.0424625,0.16799628,4.34954386,0,ceq,C2019
0.023,0.027283334,2359.402579,-3.18051421,0.15401574,4.4250139,0,ceq,C2019
0.023,0.034551073,2256.740606,-3.32201459,0.14303969,4.4892308,0,ceq,C2019
0.023,0.043754794,2133.775785,-3.47550215,0.13408442,4.54538704,0,ceq,C2019
0.023,0.055410203,2005.459598,-3.6301891,0.12703101,4.59232355,0,ceq,C2019
0.023,0.070170383,1872.794761,-3.78814609,0.12144346,4.6313952,0,ceq,C2019
0.023,0.088862382,1726.416737,-3.96335002,0.11680406,4.66522671,0,ceq,C2019
0.023,0.112533558,1587.813961,-4.13527992,0.11328967,4.69176225,0,ceq,C2019
0.023,0.142510267,1461.541306,-4.30154678,0.11041811,4.71406191,0,ceq,C2019
0.023,0.180472177,1341.889425,-4.468971,0.10802088,4.733127,0,ceq,C2019
0.023,0.228546386,1245.287508,-4.61501699,0.10601792,4.74938407,0,ceq,C2019
0.023,0.289426612,1155.736558,-4.7591131,0.10427098,4.76381569,0,ceq,C2019
0.023,0.366524124,1067.571716,-4.90941291,0.1027825,4.77630386,0,ceq,C2019
0.023,0.464158883,990.509506,-5.05085931,0.10145959,4.78755621,0,ceq,C2019
0.023,0.587801607,924.2052815,-5.18136971,0.1002793,4.79771956,0,ceq,C2019
0.023,0.744380301,867.5237387,-5.30065146,0.09920783,4.80705048,0,ceq,C2019
0.023,0.942668455,812.5827499,-5.42322887,0.0981932,4.81597943,0,ceq,C2019
0.023,1.19377664,756.1245148,-5.55677112,0.09724301,4.8244254,0,ceq,C2019
0.023,1.51177507,700.4848799,-5.69724536,0.09638473,4.83212567,0,ceq,C2019
0.023,1.91448198,657.6049446,-5.81412705,0.09559362,4.83928423,0,ceq,C2019
0.023,2.42446202,614.8258767,-5.93784223,0.09484294,4.84613207,0,ceq,C2019
0.023,3.07029063,571.3044409,-6.07181672,0.09414267,4.85256906,0,ceq,C2019
0.023,3.88815518,531.7751374,-6.20231027,0.09350067,4.85851267,0,ceq,C2019
0.023,4.92388263,495.8476907,-6.32941339,0.09290156,4.86409602,0,ceq,C2019
0.023,6.23550734,462.0782384,-6.45716486,0.09234471,4.86931803,0,ceq,C2019
0.023,7.89652287,432.3145751,-6.57766245,0.09183028,4.87417029,0,ceq,C2019
0.023,10,405.2724027,-6.69442814,0.0913524,4.87870213,0,ceq,C2019
0.024,0.001,2776.326861,-2.10617034,0.3831811,3.6518187,0,ceq,C2019
0.024,0.00126638,2769.509956,-2.17661583,0.35507553,3.71798553,0,ceq,C2019
0.024,0.001603719,2761.271595,-2.23913601,0.33237627,3.77536793,0,ceq,C2019
0.024,0.002030918,2753.341752,-2.28315154,0.31778374,3.81436316,0,ceq,C2019
0.024,0.002571914,2748.364492,-2.30602726,0.31064334,3.83410215,0,ceq,C2019
0.024,0.003257021,2745.63466,-2.31786321,0.3070473,3.84421591,0,ceq,C2019
0.024,0.004124626,2743.048551,-2.32883267,0.30376964,3.85353744,0,ceq,C2019
0.024,0.005223345,2739.273254,-2.344371,0.29920026,3.8667019,0,ceq,C2019
0.024,0.006614741,2733.199645,-2.36983174,0.29185777,3.88828368,0,ceq,C2019
0.024,0.008376776,2721.800264,-2.41852236,0.27825786,3.9297311,0,ceq,C2019
0.024,0.010608184,2686.455613,-2.54463944,0.24702612,4.03313987,0,ceq,C2019
0.024,0.013433993,2607.494537,-2.73777231,0.20993884,4.17444205,0,ceq,C2019
0.024,0.017012543,2542.459791,-2.88722995,0.18591354,4.28000581,0,ceq,C2019
0.024,0.021544347,2467.612902,-3.02486742,0.16843749,4.36575022,0,ceq,C2019
0.024,0.027283334,2388.673799,-3.1546932,0.15479696,4.43910114,0,ceq,C2019
0.024,0.034551073,2294.766904,-3.28831221,0.14381181,4.50303806,0,ceq,C2019
0.024,0.043754794,2177.19655,-3.43599683,0.13478291,4.55935635,0,ceq,C2019
0.024,0.055410203,2052.447814,-3.58644714,0.12754585,4.60729439,0,ceq,C2019
0.024,0.070170383,1917.528279,-3.74464528,0.12179408,4.64737478,0,ceq,C2019
0.024,0.088862382,1791.980096,-3.89720855,0.1169939,4.68230009,0,ceq,C2019
0.024,0.112533558,1638.92018,-4.08041718,0.11326674,4.71042159,0,ceq,C2019
0.024,0.142510267,1510.021921,-4.24597783,0.11027377,4.73368129,0,ceq,C2019
0.024,0.180472177,1390.849785,-4.40871975,0.10777483,4.75359126,0,ceq,C2019
0.024,0.228546386,1280.465743,-4.56924842,0.1056965,4.77050457,0,ceq,C2019
0.024,0.289426612,1199.047678,-4.69835678,0.1038922,4.78545997,0,ceq,C2019
0.024,0.366524124,1100.197701,-4.86090583,0.10233906,4.79854264,0,ceq,C2019
0.024,0.464158883,1022.18532,-5.00025943,0.10098377,4.81012266,0,ceq,C2019
0.024,0.587801607,951.740273,-5.13472971,0.09977743,4.82056117,0,ceq,C2019
0.024,0.744380301,892.0469168,-5.25678694,0.09868933,4.83008548,0,ceq,C2019
0.024,0.942668455,837.7739401,-5.37488018,0.09766271,4.83916808,0,ceq,C2019
0.024,1.19377664,780.7873604,-5.50593577,0.09669381,4.8478282,0,ceq,C2019
0.024,1.51177507,724.0570558,-5.64492221,0.09581075,4.85579699,0,ceq,C2019
0.024,1.91448198,676.2790453,-5.77079051,0.09501301,4.86305936,0,ceq,C2019
0.024,2.42446202,633.6025153,-5.89095107,0.09425621,4.87000556,0,ceq,C2019
0.024,3.07029063,589.9511727,-6.02155906,0.09354464,4.87658764,0,ceq,C2019
0.024,3.88815518,547.0485514,-6.15878847,0.09289174,4.88267126,0,ceq,C2019
0.024,4.92388263,510.5649767,-6.2843578,0.09228823,4.88833284,0,ceq,C2019
0.024,6.23550734,476.189906,-6.41071424,0.09172826,4.89361915,0,ceq,C2019
0.024,7.89652287,444.8304185,-6.5339746,0.09121242,4.89851747,0,ceq,C2019
0.024,10,418.3046413,-6.64535896,0.09073351,4.90309003,0,ceq,C2019
0.025,0.001,2790.507681,-2.07950928,0.39112213,3.65173251,0,ceq,C2019
0.025,0.00126638,2784.059189,-2.14845295,0.36295381,3.71665271,0,ceq,C2019
0.025,0.001603719,2777.728106,-2.20602077,0.34121232,3.77030593,0,ceq,C2019
0.025,0.002030918,2772.493436,-2.2432662,0.32812787,3.80426871,0,ceq,C2019
0.025,0.002571914,2769.401257,-2.26181566,0.32191895,3.82086198,0,ceq,C2019
0.025,0.003257021,2767.42352,-2.27251018,0.31843369,3.83031688,0,ceq,C2019
