mass,age,temperature,luminosity,radius,gravity,metallicity,enrichment
0.519832672259338,0.012006,3501.112,-0.950469,0.9099258436355137,4.235919199382365,0.1,0.15
0.519832672259338,0.013515,3497.59,-0.98504,0.8761853754013545,4.268739199382364,0.1,0.15
0.519832672259338,0.015205,3493.643,-1.019656,0.8438553341808934,4.301395199382364,0.1,0.15
0.519832672259338,0.016967,3489.611,-1.052035,0.8148581244708883,4.331767199382364,0.1,0.15
0.519832672259338,0.018869,3485.581,-1.083379,0.7877946007660962,4.361105199382364,0.1,0.15
0.519832672259338,0.021114,3481.417,-1.116227,0.7603735477402542,4.391877199382364,0.1,0.15
0.519832672259338,0.023472,3477.817,-1.146835,0.7355665984265701,4.420687199382365,0.1,0.15
0.519832672259338,0.026026,3474.85,-1.176169,0.7123542176804764,4.448539199382364,0.1,0.15
0.519832672259338,0.029089,3472.411,-1.206973,0.6885000878384671,4.478123199382364,0.1,0.15
0.519832672259338,0.032278,3472.221,-1.234443,0.6671400297792301,4.505497199382364,0.1,0.15
0.519832672259338,0.035353,3476.022,-1.25635,0.6491020788070557,4.529305199382365,0.1,0.15
0.519832672259338,0.03888,3479.731,-1.279013,0.6310372553537944,4.553821199382364,0.1,0.15
0.519832672259338,0.043113,3483.739,-1.303091,0.6123729519624846,4.579899199382364,0.1,0.15
0.519832672259338,0.047607,3487.945,-1.325411,0.5954002326371383,4.604313199382364,0.1,0.15
0.519832672259338,0.051886,3492.137,-1.343962,0.581420044463043,4.624951199382364,0.1,0.15
0.519832672259338,0.056882,3497.322,-1.362626,0.5673734378382311,4.646193199382364,0.1,0.15
0.519832672259338,0.062876,3503.678,-1.381511,0.5531590218603505,4.668231199382364,0.1,0.15
0.519832672259338,0.069363,3510.917,-1.398251,0.5403647367717463,4.688557199382364,0.1,0.15
0.519832672259338,0.075524,3518.431,-1.411022,0.5302052210334914,4.705043199382365,0.1,0.15
0.519832672259338,0.082917,3527.973,-1.422944,0.5201528710809742,4.721669199382364,0.1,0.15
0.519832672259338,0.091789,3539.826,-1.433355,0.5105191059447206,4.737907199382365,0.1,0.15
0.519832672259338,0.10243,3553.877,-1.441755,0.5016155602920376,4.753189199382365,0.1,0.15
0.519832672259338,0.11521,3569.188,-1.448165,0.49366461627255753,4.767067199382365,0.1,0.15
0.519832672259338,0.13054,3583.576,-1.453425,0.48675116540075286,4.779317199382365,0.1,0.15
0.519832672259338,0.14894,3593.235,-1.459339,0.48085374192085795,4.789905199382364,0.1,0.15
0.519832672259338,0.17101,3594.349,-1.46766,0.4759737478116318,4.798765199382364,0.1,0.15
0.519832672259338,0.1975,3587.36,-1.477674,0.47235226260238583,4.805399199382364,0.1,0.15
0.519832672259338,0.22929,3577.33,-1.486276,0.4703238475475158,4.809137199382365,0.1,0.15
0.519832672259338,0.26744,3568.804,-1.491356,0.4698183767267645,4.810071199382365,0.1,0.15
0.519832672259338,0.31322,3563.04,-1.493324,0.47027295114963635,4.809231199382364,0.1,0.15
0.519832672259338,0.36815,3559.339,-1.493621,0.47109012430077957,4.807723199382364,0.1,0.15
0.519832672259338,0.43406,3556.712,-1.493332,0.4719434902190402,4.806151199382365,0.1,0.15
0.519832672259338,0.51317,3554.783,-1.492826,0.4727309099720425,4.804703199382365,0.1,0.15
0.519832672259338,0.60809,3553.235,-1.492265,0.47344877805551044,4.803385199382364,0.1,0.15
0.519832672259338,0.72199,3552.054,-1.491589,0.4741317078487605,4.802133199382364,0.1,0.15
0.519832672259338,0.85868,3551.098,-1.490789,0.47482436924684523,4.800865199382365,0.1,0.15
0.519832672259338,1.0227,3550.228,-1.489879,0.4755552713204263,4.7995291993823646,0.1,0.15
0.519832672259338,1.2195,3549.512,-1.488827,0.47632349069127067,4.798127199382364,0.1,0.15
0.519832672259338,1.4557,3548.903,-1.487637,0.47714019092024984,4.796639199382365,0.1,0.15
0.519832672259338,1.7392,3548.447,-1.486315,0.47799020817161436,4.7950931993823644,0.1,0.15
0.519832672259338,2.0793,3548.152,-1.484859,0.47887151013386126,4.793493199382365,0.1,0.15
0.519832672259338,2.4874,3548.06,-1.483241,0.4797897879260971,4.791829199382365,0.1,0.15
0.519832672259338,2.9772,3548.183,-1.481429,0.4807574245893091,4.790079199382364,0.1,0.15
0.519832672259338,3.5649,3548.531,-1.479376,0.4818013360766041,4.788195199382365,0.1,0.15
0.519832672259338,4.2702,3549.123,-1.477032,0.48294202633721134,4.786141199382365,0.1,0.15
0.519832672259338,5.1165,3549.984,-1.474341,0.4842058141815717,4.783871199382364,0.1,0.15
0.519832672259338,6.1321,3551.148,-1.471233,0.4856227232024956,4.781333199382364,0.1,0.15
0.519832672259338,7.3508,3552.662,-1.467619,0.4872322201410643,4.778459199382365,0.1,0.15
0.519832672259338,8.8133,3554.612,-1.463372,0.48908348709199767,4.775165199382364,0.1,0.15
0.519832672259338,10.124,3556.405,-1.459609,0.49071236330791207,4.772277199382365,0.1,0.15
0.519832672259338,11.367,3558.161,-1.456069,0.4922287768680416,4.769597199382365,0.1,0.15
0.519832672259338,12.58,3559.919,-1.452634,0.49369189794124385,4.767019199382364,0.1,0.15
0.519832672259338,13.5,3561.301,-1.450016,0.49479807346404175,4.765075199382364,0.1,0.15
0.519832672259338,13.5,3561.301,-1.450016,0.49479807346404175,4.765075199382364,0.1,0.15
0.5568348270135874,0.001084,3701.805,-0.192625,1.9476638341944035,3.604766017531381,0.1,0.15
0.5568348270135874,0.0012259,3695.381,-0.228626,1.8750894918300702,3.6377500175313813,0.1,0.15
0.5568348270135874,0.0013898,3686.797,-0.266274,1.8039230172348388,3.671358017531381,0.1,0.15
0.5568348270135874,0.0015768,3675.937,-0.305132,1.7352058373313988,3.705092017531381,0.1,0.15
0.5568348270135874,0.0017893,3663.278,-0.344778,1.6692600513816889,3.738746017531381,0.1,0.15
0.5568348270135874,0.0020305,3649.02,-0.385045,1.6061200365106365,3.772238017531381,0.1,0.15
0.5568348270135874,0.0023043,3633.389,-0.425811,1.545695704430347,3.805546017531381,0.1,0.15
0.5568348270135874,0.0026154,3616.635,-0.466962,1.4878631921167473,3.838668017531381,0.1,0.15
0.5568348270135874,0.0029692,3598.89,-0.508465,1.4324649357630912,3.871626017531381,0.1,0.15
0.5568348270135874,0.003372,3583.9,-0.548644,1.3791769810083128,3.904554017531381,0.1,0.15
0.5568348270135874,0.0038303,3568.252,-0.589101,1.3279814236965826,3.937410017531381,0.1,0.15
0.5568348270135874,0.0043513,3551.981,-0.629789,1.2788452655382563,3.970158017531381,0.1,0.15
0.5568348270135874,0.0049435,3537.766,-0.669469,1.2315753842926693,4.002872017531381,0.1,0.15
0.5568348270135874,0.0056162,3547.434,-0.698215,1.1849963155008079,4.036360017531381,0.1,0.15
0.5568348270135874,0.0063749,3553.296,-0.729169,1.139740550008581,4.070182017531381,0.1,0.15
0.5568348270135874,0.0071662,3555.992,-0.759521,1.0989324558032163,4.101852017531381,0.1,0.15
0.5568348270135874,0.0080179,3556.491,-0.789937,1.060818292508052,4.132512017531381,0.1,0.15
0.5568348270135874,0.0090157,3555.223,-0.822676,1.0223062125310132,4.164632017531381,0.1,0.15
0.5568348270135874,0.010154,3552.493,-0.856654,0.9846003821541097,4.197274017531381,0.1,0.15
0.5568348270135874,0.011439,3548.557,-0.891329,0.9481673579135924,4.230024017531381,0.1,0.15
0.5568348270135874,0.012884,3543.733,-0.926363,0.9131665614271012,4.262694017531381,0.1,0.15
0.5568348270135874,0.014391,3538.695,-0.959196,0.8817977777283066,4.293056017531381,0.1,0.15
0.5568348270135874,0.01602,3533.624,-0.99101,0.8525267208042757,4.322378017531381,0.1,0.15
0.5568348270135874,0.017948,3528.288,-1.02444,0.8228203042822345,4.353184017531381,0.1,0.15
0.5568348270135874,0.019972,3523.473,-1.055586,0.7960090401864939,4.381958017531381,0.1,0.15
0.5568348270135874,0.022164,3519.213,-1.085467,0.7709531726500752,4.409738017531381,0.1,0.15
0.5568348270135874,0.024795,3515.281,-1.116882,0.7452328664283637,4.439210017531381,0.1,0.15
0.5568348270135874,0.027534,3512.404,-1.145486,0.7222740304993447,4.466390017531381,0.1,0.15
0.5568348270135874,0.030167,3510.676,-1.169733,0.7030804143496442,4.489784017531381,0.1,0.15
0.5568348270135874,0.0332,3513.316,-1.192618,0.68376993313708,4.513974017531381,0.1,0.15
0.5568348270135874,0.036839,3519.073,-1.215608,0.6637308439153234,4.539810017531381,0.1,0.15
0.5568348270135874,0.040704,3524.758,-1.237075,0.6454416696774209,4.564080017531381,0.1,0.15
0.5568348270135874,0.044356,3530.118,-1.254847,0.6304505094458175,4.584492017531381,0.1,0.15
0.5568348270135874,0.048613,3536.553,-1.27275,0.615344042076625,4.605558017531381,0.1,0.15
0.5568348270135874,0.053383,3544.202,-1.289639,0.6008927996487406,4.626200017531381,0.1,0.15
0.5568348270135874,0.057932,3552.124,-1.302984,0.5890945433734549,4.643424017531381,0.1,0.15
0.5568348270135874,0.063374,3562.349,-1.315821,0.5771251494202879,4.661254017531381,0.1,0.15
0.5568348270135874,0.069588,3574.917,-1.326936,0.5657870462239801,4.6784880175313805,0.1,0.15
0.5568348270135874,0.075521,3587.802,-1.334539,0.5568356088388252,4.6923400175313805,0.1,0.15
0.5568348270135874,0.08264,3604.165,-1.340435,0.5480586038101493,4.706140017531381,0.1,0.15
0.5568348270135874,0.091184,3624.676,-1.343965,0.5396746269611546,4.719530017531381,0.1,0.15
0.5568348270135874,0.10144,3647.5,-1.345655,0.5319061356152637,4.732124017531381,0.1,0.15
0.5568348270135874,0.11374,3670.217,-1.346492,0.5248364629831722,4.7437460175313815,0.1,0.15
0.5568348270135874,0.1285,3688.068,-1.348773,0.5184047831822205,4.754456017531381,0.1,0.15
0.5568348270135874,0.14622,3694.726,-1.355573,0.5125095944196456,4.764390017531381,0.1,0.15
0.5568348270135874,0.16748,3688.301,-1.367238,0.5074368471474446,4.773030017531381,0.1,0.15
0.5568348270135874,0.19299,3674.761,-1.379574,0.503973847068479,4.778978017531381,0.1,0.15
0.5568348270135874,0.2236,3661.978,-1.38817,0.5025010805778788,4.781520017531381,0.1,0.15
0.5568348270135874,0.26033,3653.419,-1.392188,0.5025276934670138,4.781474017531381,0.1,0.15
0.5568348270135874,0.30441,3648.419,-1.393367,0.5032224409365357,4.780274017531381,0.1,0.15
0.5568348270135874,0.35731,3645.303,-1.393414,0.5040562452330613,4.778836017531381,0.1,0.15
0.5568348270135874,0.42079,3642.921,-1.393215,0.5048309818187321,4.777502017531381,0.1,0.15
0.5568348270135874,0.49696,3640.961,-1.392894,0.5055615073020652,4.776246017531381,0.1,0.15
0.5568348270135874,0.58837,3639.367,-1.392447,0.5062651118894484,4.775038017531381,0.1,0.15
0.5568348270135874,0.69806,3637.95,-1.391896,0.506981369246743,4.773810017531381,0.1,0.15
0.5568348270135874,0.82969,3636.778,-1.391177,0.5077278662799135,4.772532017531381,0.1,0.15
0.5568348270135874,0.98764,3635.73,-1.390341,0.5085105879351045,4.771194017531381,0.1,0.15
0.5568348270135874,1.1772,3634.781,-1.389403,0.509325007202595,4.769804017531381,0.1,0.15
0.5568348270135874,1.4046,3634.034,-1.388333,0.5101630495205108,4.768376017531381,0.1,0.15
0.5568348270135874,1.6776,3633.527,-1.387107,0.5110260038268283,4.766908017531381,0.1,0.15
0.5568348270135874,2.0051,3633.341,-1.385676,0.5119210642129309,4.765388017531381,0.1,0.15
0.5568348270135874,2.3982,3633.386,-1.38404,0.5128731931970983,4.763774017531381,0.1,0.15
0.5568348270135874,2.8698,3633.692,-1.38215,0.5139040023035765,4.762030017531381,0.1,0.15
0.5568348270135874,3.4358,3634.279,-1.379963,0.5150329327257527,4.760124017531381,0.1,0.15
0.5568348270135874,4.1149,3635.175,-1.377426,0.5162843968556661,4.758016017531381,0.1,0.15
0.5568348270135874,4.93,3636.416,-1.374471,0.5176902670387303,4.755654017531381,0.1,0.15
0.5568348270135874,5.908,3638.085,-1.370992,0.5192912442093706,4.7529720175313805,0.1,0.15
0.5568348270135874,7.0816,3640.17,-1.366912,0.5211395096506435,4.749886017531381,0.1,0.15
0.5568348270135874,8.4899,3642.808,-1.362087,0.5232834506863074,4.746320017531381,0.1,0.15
0.5568348270135874,9.6952,3645.147,-1.35798,0.5250890962156692,4.743328017531381,0.1,0.15
0.5568348270135874,10.812,3647.395,-1.354168,0.5267493398502747,4.740586017531381,0.1,0.15
0.5568348270135874,11.889,3649.569,-1.350494,0.5283515672382572,4.737948017531381,0.1,0.15
0.5568348270135874,12.947,3651.749,-1.346884,0.5299184006208554,4.735376017531381,0.1,0.15
0.5568348270135874,13.5,3652.903,-1.344993,0.530737775702041,4.734034017531381,0.1,0.15
0.5568348270135874,13.5,3652.903,-1.344993,0.530737775702041,4.734034017531381,0.1,0.15
0.5920672338209961,0.0011,3762.971,-0.150119,1.9793928629204862,3.6173746543292475,0.1,0.15
0.5920672338209961,0.0012469,3754.869,-0.187606,1.9039695566876622,3.6511186543292475,0.1,0.15
0.5920672338209961,0.0014144,3743.926,-0.226515,1.8312220116363025,3.6849566543292473,0.1,0.15
0.5920672338209961,0.0016048,3730.547,-0.266463,1.761477093798359,3.7186846543292473,0.1,0.15
0.5920672338209961,0.0018209,3715.084,-0.307221,1.6947474924522343,3.7522286543292473,0.1,0.15
0.5920672338209961,0.0020665,3698.226,-0.348461,1.63093254841552,3.7855666543292474,0.1,0.15
0.5920672338209961,0.0023457,3682.7,-0.389003,1.5697084638859944,3.8188006543292476,0.1,0.15
0.5920672338209961,0.0026633,3665.865,-0.430069,1.511005342890439,3.8519066543292473,0.1,0.15
0.5920672338209961,0.0030247,3647.964,-0.471521,1.4547621732593408,3.8848546543292475,0.1,0.15
0.5920672338209961,0.0034358,3629.283,-0.513227,1.4008705326925175,3.9176426543292475,0.1,0.15
0.5920672338209961,0.0039041,3609.52,-0.555349,1.3492113936256196,3.950278654329247,0.1,0.15
0.5920672338209961,0.004438,3591.371,-0.596683,1.2995440345861686,3.9828566543292476,0.1,0.15
0.5920672338209961,0.0050464,3587.608,-0.631499,1.2511056921382968,4.015850654329247,0.1,0.15
0.5920672338209961,0.0057365,3595.053,-0.661512,1.2036105893446167,4.0494666543292475,0.1,0.15
0.5920672338209961,0.0065127,3598.988,-0.693399,1.1576919141758828,4.0832526543292476,0.1,0.15
0.5920672338209961,0.0073223,3600.146,-0.72443,1.1163438906937957,4.114842654329247,0.1,0.15
0.5920672338209961,0.0081951,3599.266,-0.755444,1.0777126982441898,4.145432654329247,0.1,0.15
0.5920672338209961,0.0092197,3596.715,-0.78875,1.0386422861232931,4.177506654329247,0.1,0.15
0.5920672338209961,0.010391,3592.738,-0.823261,1.0003938195774782,4.210096654329248,0.1,0.15
0.5920672338209961,0.011714,3587.699,-0.858348,0.9634895307820606,4.242744654329248,0.1,0.15
0.5920672338209961,0.013091,3582.396,-0.89117,0.9305099040863423,4.272996654329248,0.1,0.15
0.5920672338209961,0.014578,3576.931,-0.92297,0.899802095012186,4.302144654329247,0.1,0.15
0.5920672338209961,0.016344,3571.005,-0.956521,0.8685843498897222,4.332814654329248,0.1,0.15
0.5920672338209961,0.018194,3565.604,-0.987681,0.8405160289305259,4.361346654329248,0.1,0.15
0.5920672338209961,0.020002,3561.192,-1.014859,0.8166444219790815,4.386372654329247,0.1,0.15
0.5920672338209961,0.022076,3557.012,-1.042591,0.7928426418839146,4.412064654329248,0.1,0.15
0.5920672338209961,0.024565,3553.2,-1.071773,0.7682949878909318,4.439382654329247,0.1,0.15
0.5920672338209961,0.027213,3550.416,-1.09886,0.7458714777914465,4.465110654329248,0.1,0.15
0.5920672338209961,0.029753,3548.856,-1.121662,0.7271851475117638,4.487148654329247,0.1,0.15
0.5920672338209961,0.032708,3551.552,-1.143277,0.7082360026174582,4.510082654329247,0.1,0.15
0.5920672338209961,0.03601,3559.124,-1.16248,0.6898060514880965,4.532984654329248,0.1,0.15
0.5920672338209961,0.039174,3566.198,-1.178674,0.6743804938074722,4.552628654329247,0.1,0.15
0.5920672338209961,0.042903,3574.582,-1.195177,0.6585882831900747,4.573210654329247,0.1,0.15
0.5920672338209961,0.047091,3584.395,-1.210701,0.6433851015384986,4.593496654329248,0.1,0.15
0.5920672338209961,0.05105,3594.249,-1.222754,0.6310445204805023,4.610318654329247,0.1,0.15
0.5920672338209961,0.055786,3607.637,-1.233817,0.6184420342100796,4.627840654329248,0.1,0.15
0.5920672338209961,0.061166,3624.556,-1.242682,0.6064597743541779,4.644834654329247,0.1,0.15
0.5920672338209961,0.06621,3641.319,-1.248186,0.5970944026660523,4.6583526543292475,0.1,0.15
0.5920672338209961,0.072263,3662.092,-1.251897,0.5878222218749108,4.671946654329248,0.1,0.15
0.5920672338209961,0.079526,3687.175,-1.253276,0.5789325925260721,4.685182654329248,0.1,0.15
0.5920672338209961,0.087858,3715.55,-1.251931,0.5710064315976096,4.697156654329247,0.1,0.15
0.5920672338209961,0.097509,3745.342,-1.248914,0.5639141600667157,4.708012654329248,0.1,0.15
0.5920672338209961,0.10909,3772.844,-1.246539,0.5572447685671004,4.718346654329247,0.1,0.15
0.5920672338209961,0.12299,3790.545,-1.248716,0.5506707390235228,4.728654654329247,0.1,0.15
0.5920672338209961,0.13967,3791.881,-1.258555,0.5440840567535519,4.739106654329247,0.1,0.15
0.5920672338209961,0.15968,3779.267,-1.273468,0.5383986967967815,4.748230654329247,0.1,0.15
0.5920672338209961,0.18369,3762.775,-1.286714,0.5349091169007721,4.753878654329248,0.1,0.15
0.5920672338209961,0.21251,3750.283,-1.294355,0.5337624278004967,4.755742654329247,0.1,0.15
0.5920672338209961,0.24709,3743.185,-1.297212,0.5340291946912992,4.755308654329247,0.1,0.15
0.5920672338209961,0.28859,3739.253,-1.297808,0.5347847323152136,4.754080654329247,0.1,0.15
0.5920672338209961,0.33839,3736.673,-1.29773,0.5355721679889374,4.752802654329248,0.1,0.15
0.5920672338209961,0.39815,3734.64,-1.29748,0.5363101298322623,4.7516066543292474,0.1,0.15
0.5920672338209961,0.46986,3732.744,-1.297201,0.5370268501473958,4.750446654329247,0.1,0.15
0.5920672338209961,0.55591,3731.068,-1.296795,0.5377606251553562,4.749260654329247,0.1,0.15
0.5920672338209961,0.65917,3729.542,-1.296272,0.5385251619461952,4.748026654329247,0.1,0.15
0.5920672338209961,0.78308,3728.104,-1.295668,0.5393156215128981,4.7467526543292475,0.1,0.15
0.5920672338209961,0.93177,3726.874,-1.294947,0.5401196779062629,4.745458654329248,0.1,0.15
0.5920672338209961,1.1102,3725.914,-1.294078,0.5409398795682293,4.7441406543292475,0.1,0.15
0.5920672338209961,1.3243,3725.295,-1.293021,0.5417775438648026,4.742796654329247,0.1,0.15
0.5920672338209961,1.5813,3724.915,-1.29179,0.5426564882484465,4.741388654329247,0.1,0.15
0.5920672338209961,1.8896,3724.802,-1.290348,0.5435919291177082,4.739892654329247,0.1,0.15
0.5920672338209961,2.2596,3724.976,-1.28866,0.5445979472208241,4.738286654329247,0.1,0.15
0.5920672338209961,2.7036,3725.423,-1.28669,0.5457038276479126,4.736524654329248,0.1,0.15
0.5920672338209961,3.2364,3726.181,-1.284385,0.5469315794994672,4.734572654329248,0.1,0.15
0.5920672338209961,3.8758,3727.283,-1.281685,0.5483097897169312,4.732386654329248,0.1,0.15
0.5920672338209961,4.643,3728.773,-1.278514,0.5498750316724444,4.729910654329247,0.1,0.15
0.5920672338209961,5.5637,3730.706,-1.274778,0.5516733439629314,4.727074654329248,0.1,0.15
0.5920672338209961,6.6685,3733.196,-1.270334,0.5537643583026408,4.7237886543292475,0.1,0.15
0.5920672338209961,7.6662,3735.48,-1.266348,0.5556304011405208,4.720866654329248,0.1,0.15
0.5920672338209961,8.6159,3737.719,-1.262569,0.5573846444007091,4.718128654329248,0.1,0.15
0.5920672338209961,9.5433,3739.951,-1.258883,0.5590877800339461,4.715478654329248,0.1,0.15
0.5920672338209961,10.461,3742.197,-1.255236,0.5607664210696242,4.712874654329247,0.1,0.15
0.5920672338209961,11.374,3744.451,-1.251585,0.5624513972556028,4.710268654329247,0.1,0.15
0.5920672338209961,12.285,3746.738,-1.24793,0.5641323436013331,4.707676654329248,0.1,0.15
0.5920672338209961,13.379,3749.525,-1.243524,0.5661584583310452,4.704562654329248,0.1,0.15
0.5920672338209961,13.5,3749.841,-1.243034,0.5663827267588128,4.704218654329248,0.1,0.15
0.5920672338209961,13.5,3749.841,-1.243034,0.5663827267588128,4.704218654329248,0.1,0.15
0.6266227326523665,0.0010519,3822.417,-0.094084,2.046138372304822,3.61320377349261,0.1,0.15
0.6266227326523665,0.001192,3813.598,-0.13188,1.9680811420552857,3.64698777349261,0.1,0.15
0.6266227326523665,0.0013519,3801.414,-0.171307,1.8928186220116514,3.68085577349261,0.1,0.15
0.6266227326523665,0.0015337,3788.666,-0.210953,1.8205558226727006,3.71466577349261,0.1,0.15
0.6266227326523665,0.0017403,3774.141,-0.251288,1.7513502149405213,3.74832777349261,0.1,0.15
0.6266227326523665,0.0019748,3758.063,-0.292177,1.6851439285960796,3.78179977349261,0.1,0.15
0.6266227326523665,0.0022415,3740.087,-0.333774,1.621817566087635,3.8150697734926102,0.1,0.15
0.6266227326523665,0.0025449,3720.662,-0.375889,1.561233997759307,3.84813777349261,0.1,0.15
0.6266227326523665,0.0028905,3699.836,-0.41851,1.5032561871348924,3.8810077734926103,0.1,0.15
0.6266227326523665,0.0032847,3681.733,-0.459851,1.4475147572320124,3.91382777349261,0.1,0.15
0.6266227326523665,0.0037344,3662.69,-0.501601,1.3939654187687043,3.94656977349261,0.1,0.15
0.6266227326523665,0.0042468,3642.902,-0.543626,1.3425949212231438,3.97918377349261,0.1,0.15
0.6266227326523665,0.0048309,3634.248,-0.580632,1.2927305135635176,4.01205777349261,0.1,0.15
0.6266227326523665,0.0054947,3642.996,-0.610064,1.2436666829288483,4.04566577349261,0.1,0.15
0.6266227326523665,0.0062427,3647.249,-0.641877,1.1961454703667476,4.07950577349261,0.1,0.15
0.6266227326523665,0.0070225,3648.038,-0.673116,1.153392173180242,4.11111977349261,0.1,0.15
0.6266227326523665,0.0078627,3646.46,-0.70444,1.1134994324231462,4.1416937734926105,0.1,0.15
0.6266227326523665,0.0088492,3642.805,-0.738197,1.0732057725855444,4.17370777349261,0.1,0.15
0.6266227326523665,0.0099777,3637.552,-0.77319,1.0338082652258227,4.20619377349261,0.1,0.15
0.6266227326523665,0.011158,3631.54,-0.806303,0.9984354672960895,4.23643377349261,0.1,0.15
0.6266227326523665,0.012435,3625.108,-0.838567,0.9654460277156868,4.26561777349261,0.1,0.15
0.6266227326523665,0.013955,3617.9,-0.872768,0.9318714363988614,4.2963617734926105,0.1,0.15
0.6266227326523665,0.015549,3611.155,-0.904593,0.9017040078287066,4.32494577349261,0.1,0.15
0.6266227326523665,0.017107,3605.35,-0.932427,0.8760824893819311,4.34998377349261,0.1,0.15
0.6266227326523665,0.018896,3599.794,-0.960811,0.8505365867565524,4.37568777349261,0.1,0.15
0.6266227326523665,0.021042,3595.326,-0.990295,0.8241931486464241,4.40301577349261,0.1,0.15
0.6266227326523665,0.02333,3591.842,-1.01774,0.8001087133640679,4.42877577349261,0.1,0.15
0.6266227326523665,0.025521,3589.671,-1.040835,0.7800563921203597,4.45082177349261,0.1,0.15
0.6266227326523665,0.028075,3588.289,-1.064358,0.7597994940108488,4.4736757734926105,0.1,0.15
0.6266227326523665,0.030931,3588.116,-1.087022,0.7403021318108508,4.49625577349261,0.1,0.15
0.6266227326523665,0.033663,3595.381,-1.102903,0.7239557136015556,4.51564977349261,0.1,0.15
0.6266227326523665,0.036897,3606.402,-1.11814,0.7070253736664629,4.53620377349261,0.1,0.15
0.6266227326523665,0.040529,3619.565,-1.132243,0.690587956171938,4.55663577349261,0.1,0.15
0.6266227326523665,0.043935,3632.174,-1.143139,0.6772530974863409,4.57357177349261,0.1,0.15
0.6266227326523665,0.047998,3647.678,-1.153451,0.663582615684928,4.59128377349261,0.1,0.15
0.6266227326523665,0.052584,3666.009,-1.16192,0.6505879273126143,4.60846177349261,0.1,0.15
0.6266227326523665,0.056828,3683.887,-1.167027,0.6405116008080777,4.62201977349261,0.1,0.15
0.6266227326523665,0.06192,3706.512,-1.17013,0.6304592195016538,4.63575977349261,0.1,0.15
0.6266227326523665,0.067807,3734.211,-1.170224,0.6210735012315646,4.64878777349261,0.1,0.15
0.6266227326523665,0.073283,3760.372,-1.167857,0.614133799650165,4.65854777349261,0.1,0.15
0.6266227326523665,0.079853,3790.721,-1.163324,0.6075024028001037,4.66797777349261,0.1,0.15
0.6266227326523665,0.087737,3829.523,-1.155116,0.6009052522389959,4.6774617734926105,0.1,0.15
0.6266227326523665,0.097199,3868.092,-1.147556,0.594129340339744,4.68731177349261,0.1,0.15
0.6266227326523665,0.10855,3895.149,-1.146056,0.5869174202967721,4.69791977349261,0.1,0.15
0.6266227326523665,0.12218,3901.619,-1.154867,0.5790685787334122,4.7096137734926105,0.1,0.15
0.6266227326523665,0.13853,3887.943,-1.172063,0.5717181766909748,4.72070977349261,0.1,0.15
0.6266227326523665,0.15815,3867.081,-1.189039,0.5667179910646204,4.72833977349261,0.1,0.15
0.6266227326523665,0.18169,3850.61,-1.19957,0.5646885736867113,4.73145577349261,0.1,0.15
0.6266227326523665,0.20994,3841.439,-1.203745,0.5646664699799641,4.73148977349261,0.1,0.15
0.6266227326523665,0.24384,3836.813,-1.204693,0.565411972030209,4.73034377349261,0.1,0.15
0.6266227326523665,0.28452,3833.865,-1.204724,0.5662627581792353,4.72903777349261,0.1,0.15
0.6266227326523665,0.33334,3831.346,-1.204627,0.5670704280354466,4.7277997734926105,0.1,0.15
0.6266227326523665,0.39193,3829.041,-1.204467,0.5678570212844546,4.72659577349261,0.1,0.15
0.6266227326523665,0.46222,3826.811,-1.204267,0.5686512524324312,4.72538177349261,0.1,0.15
0.6266227326523665,0.54658,3824.798,-1.203943,0.5694610178031964,4.7241457734926104,0.1,0.15
0.6266227326523665,0.64781,3823.065,-1.203486,0.5702785018244669,4.72289977349261,0.1,0.15
0.6266227326523665,0.76929,3821.595,-1.202903,0.5710997893823476,4.72164977349261,0.1,0.15
0.6266227326523665,0.91506,3820.434,-1.202171,0.5719288442551582,4.72038977349261,0.1,0.15
0.6266227326523665,1.09,3819.593,-1.201268,0.5727762476534431,4.71910377349261,0.1,0.15
0.6266227326523665,1.2999,3819.057,-1.200174,0.5736592489665328,4.71776577349261,0.1,0.15
0.6266227326523665,1.5518,3818.89,-1.198842,0.5745899161392762,4.71635777349261,0.1,0.15
0.6266227326523665,1.8541,3818.996,-1.197273,0.5755963085113649,4.714837773492611,0.1,0.15
0.6266227326523665,2.2168,3819.416,-1.195426,0.576694752942087,4.71318177349261,0.1,0.15
0.6266227326523665,2.6521,3820.181,-1.193248,0.5779110519796438,4.71135177349261,0.1,0.15
0.6266227326523665,3.1744,3821.328,-1.190682,0.5792739517639947,4.70930577349261,0.1,0.15
0.6266227326523665,3.8012,3822.902,-1.187654,0.5808179103643237,4.70699377349261,0.1,0.15
0.6266227326523665,4.5533,3824.998,-1.184056,0.5825899653793337,4.70434777349261,0.1,0.15
0.6266227326523665,5.4559,3827.605,-1.179799,0.5846541005353836,4.70127577349261,0.1,0.15
0.6266227326523665,6.539,3830.896,-1.174726,0.5870701514508472,4.69769377349261,0.1,0.15
0.6266227326523665,7.4643,3833.791,-1.1704,0.5891094644058705,4.6946817734926105,0.1,0.15
0.6266227326523665,8.3204,3836.525,-1.166399,0.5909870982941405,4.69191777349261,0.1,0.15
0.6266227326523665,9.1444,3839.233,-1.162526,0.5927901791438365,4.68927177349261,0.1,0.15
0.6266227326523665,9.9532,3841.873,-1.158722,0.5945741175840956,4.68666177349261,0.1,0.15
